RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,2.596581448,15,15,16,1,1654641597675,1654641582675,2590,2600,1,0,1654641617719,1654641618219,1654641620295,0
1,2.597818866,15,15,16,2,1654641612675,1654641597675,2590,2600,1,0,1654641632714,1654641633215,1654641635296,1
1,3.09321441,15,15,16,2,1654641627675,1654641612675,2590,2600,1,1,1654641647715,1654641648717,1654641650793,2
1,4.094670629,15,15,16,2,1654641642675,1654641627675,2590,2600,1,3,1654641662721,1654641664723,1654641666795,3
1,2.6001993160000003,15,15,16,2,1654641657675,1654641642675,2590,2600,1,0,1654641677714,1654641678214,1654641680300,4
1,2.597615859,15,15,16,2,1654641672675,1654641657675,2590,2600,1,0,1654641692714,1654641693215,1654641695299,5
1,1.7913010180000002,15,15,16,2,1654641687675,1654641672675,2590,2600,1,0,1654641707714,1654641708215,1654641709492,6
1,2.587442278,15,15,16,2,1654641702675,1654641687675,2590,2600,2,0,1654641722712,1654641723213,1654641725289,7
1,2.583249894,15,15,16,2,1654641717675,1654641702675,2590,2600,2,0,1654641737717,1654641738217,1654641740285,8
1,2.586462838,15,15,16,2,1654641732675,1654641717675,2590,2600,2,0,1654641752716,1654641753217,1654641755291,9
1,2.579372354,15,15,16,2,1654641747675,1654641732675,2590,2600,2,0,1654641767715,1654641768216,1654641770284,10
1,2.573974353,15,15,16,2,1654641762675,1654641747675,2590,2600,2,0,1654641782715,1654641783215,1654641785279,11
1,2.589606357,15,15,16,2,1654641777675,1654641762675,2590,2600,2,0,1654641797717,1654641798217,1654641800295,12
1,2.592636635,15,15,16,2,1654641792675,1654641777675,2590,2600,2,0,1654641812724,1654641813225,1654641815301,13
1,2.578387351,15,15,16,2,1654641807675,1654641792675,2590,2600,3,0,1654641827719,1654641828219,1654641830286,14
1,2.58097929,15,15,16,2,1654641822675,1654641807675,2590,2600,3,0,1654641842720,1654641843221,1654641845289,15
1,1.7614532779999998,15,15,16,2,1654641837675,1654641822675,2590,2600,3,0,1654641857718,1654641858218,1654641859469,16
1,2.602573146,15,15,16,2,1654641852675,1654641837675,2590,2600,3,0,1654641872719,1654641873220,1654641875311,17
1,3.092709745,15,15,16,2,1654641867675,1654641852675,2590,2600,3,1,1654641887721,1654641888722,1654641890800,18
1,4.090168305,15,15,16,2,1654641882675,1654641867675,2590,2600,3,3,1654641902719,1654641904721,1654641906798,19
1,2.5830949260000002,15,15,16,2,1654641897675,1654641882675,2590,2600,3,0,1654641917719,1654641918219,1654641920291,20
1,2.585054181,15,15,16,2,1654641912675,1654641897675,2590,2600,3,0,1654641932722,1654641933223,1654641935297,21
1,2.5913666039999996,15,15,16,2,1654641927675,1654641912675,2590,2600,4,0,1654641947724,1654641948224,1654641950303,22
1,2.604444441,15,15,16,2,1654641942675,1654641927675,2590,2600,4,0,1654641962726,1654641963227,1654641965320,23
1,2.582083872,15,15,16,2,1654641957675,1654641942675,2590,2600,4,0,1654641977728,1654641978228,1654641980298,24
1,2.585270939,15,15,16,2,1654641972675,1654641957675,2590,2600,4,0,1654641992730,1654641993231,1654641995305,25
1,2.574609026,15,15,16,2,1654641987675,1654641972675,2590,2600,4,0,1654642007730,1654642008231,1654642010294,26
1,2.595510397,15,15,16,2,1654642002675,1654641987675,2590,2600,4,0,1654642022732,1654642023233,1654642025316,27
1,2.5798212410000003,15,15,16,2,1654642017675,1654642002675,2590,2600,4,0,1654642037731,1654642038231,1654642040301,28
1,2.58111078,15,15,16,2,1654642032675,1654642017675,2590,2600,5,0,1654642052731,1654642053232,1654642055303,29
1,2.5837985800000003,15,15,16,2,1654642047675,1654642032675,2590,2600,5,0,1654642067732,1654642068233,1654642070306,30
1,2.588448771,15,15,16,2,1654642062675,1654642047675,2590,2600,5,0,1654642082734,1654642083235,1654642085311,31
1,1.738608902,15,15,16,2,1654642077675,1654642062675,2590,2600,5,0,1654642097732,1654642098233,1654642099461,32
1,2.625400935,15,15,16,2,1654642092675,1654642077675,2590,2600,5,0,1654642112734,1654642113234,1654642115348,33
1,3.107018097,15,15,16,2,1654642107675,1654642092675,2590,2600,5,1,1654642127736,1654642128736,1654642130829,34
1,4.124760907,15,15,16,2,1654642122675,1654642107675,2590,2600,5,3,1654642142733,1654642144736,1654642146847,35
1,2.595433623,15,15,16,2,1654642137675,1654642122675,2590,2600,5,0,1654642157733,1654642158235,1654642160318,36
1,2.595860921,15,15,16,2,1654642152675,1654642137675,2590,2600,6,0,1654642172738,1654642173239,1654642175318,37
1,2.58998845,15,15,16,2,1654642167675,1654642152675,2590,2600,6,0,1654642187737,1654642188238,1654642190313,38
1,2.578623587,15,15,16,2,1654642182675,1654642167675,2590,2600,6,0,1654642202735,1654642203236,1654642205302,39
