RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,1.457309093,0.060563253000000004,15,50,15,20,1655418015073,1655417965073,2.5,3,16,0,1655418035197,1655418035697,1655418036640,0
1,1.474532744,0.173946158,15,37.5,15,60,1655418030073,1655417992573,2.5,3,16,0,1655418050203,1655418050703,1655418051658,1
1,1.487762193,0.16583298300000002,15,28.125,15,60,1655418045073,1655418016948,2.5,3,16,0,1655418065204,1655418065705,1655418066671,2
1,1.4877738059999999,0.159991459,15,21.09375,15,60,1655418060073,1655418038979.25,2.5,3,16,0,1655418080203,1655418080703,1655418081672,3
1,1.465026528,0.111596863,15,15.8203125,15,40,1655418075073,1655418059252.6875,2.5,3,16,0,1655418095201,1655418095701,1655418096650,4
1,1.454508694,0.110994331,15,15.8203125,15,40,1655418090073,1655418074252.6875,2.5,3,16,0,1655418110201,1655418110701,1655418111641,5
1,1.458585518,0.111623773,15,15.8203125,15,40,1655418105073,1655418089252.6875,2.5,3,16,0,1655418125202,1655418125702,1655418126646,6
1,1.4661089360000001,0.111355127,15,15.8203125,15,40,1655418120073,1655418104252.6875,2.5,3,16,0,1655418140203,1655418140704,1655418141654,7
1,1.4694204990000002,0.108466365,15,15.8203125,15,40,1655418135073,1655418119252.6875,2.5,3,16,0,1655418155204,1655418155704,1655418156659,8
1,1.466122156,0.110627826,15,15.8203125,15,40,1655418150073,1655418134252.6875,2.5,3,16,0,1655418170205,1655418170706,1655418171656,9
1,1.465333434,0.106632112,15,15.8203125,15,40,1655418165073,1655418149252.6875,2.5,3,16,0,1655418185205,1655418185705,1655418186655,10
1,1.4769978920000002,0.109175817,15,15.8203125,15,40,1655418180073,1655418164252.6875,2.5,3,16,0,1655418200204,1655418200704,1655418201667,11
1,1.483973379,0.105170323,15,15.8203125,15,40,1655418195073,1655418179252.6875,2.5,3,16,0,1655418215204,1655418215704,1655418216674,12
1,1.472261517,0.110430193,15,15.8203125,15,40,1655418210073,1655418194252.6875,2.5,3,16,0,1655418230205,1655418230706,1655418231662,13
1,1.461306155,0.114436778,15,15.8203125,15,40,1655418225073,1655418209252.6875,2.5,3,16,0,1655418245205,1655418245705,1655418246651,14
1,1.470238816,0.108050367,15,15.8203125,15,40,1655418240073,1655418224252.6875,2.5,3,16,0,1655418260206,1655418260707,1655418261661,15
1,1.482009144,0.106980121,15,15.8203125,15,40,1655418255073,1655418239252.6875,2.5,3,16,0,1655418275209,1655418275710,1655418276674,16
1,1.4598749720000002,0.112251965,15,15.8203125,15,40,1655418270073,1655418254252.6875,2.5,3,16,0,1655418290207,1655418290708,1655418291652,17
1,1.470137898,0.108711192,15,15.8203125,15,40,1655418285073,1655418269252.6875,2.5,3,16,0,1655418305209,1655418305709,1655418306663,18
1,1.469430033,0.105351758,15,15.8203125,15,40,1655418300073,1655418284252.6875,2.5,3,16,0,1655418320209,1655418320709,1655418321663,19
1,1.468240922,0.10816437899999999,15,15.8203125,15,40,1655418315073,1655418299252.6875,2.5,3,16,0,1655418335211,1655418335712,1655418336663,20
1,1.466291327,0.112162071,15,15.8203125,15,40,1655418330073,1655418314252.6875,2.5,3,16,0,1655418350212,1655418350713,1655418351662,21
1,1.306475669,0.109885647,15,15.8203125,15,40,1655418345073,1655418329252.6875,2.5,3,16,0,1655418365212,1655418365712,1655418366503,22
1,1.476138336,0.105718835,15,15.8203125,15,40,1655418360073,1655418344252.6875,2.5,3,16,0,1655418380212,1655418380713,1655418381673,23
1,1.4670346790000002,0.10695323799999999,15,15.8203125,15,40,1655418375073,1655418359252.6875,2.5,3,16,0,1655418395212,1655418395712,1655418396664,24
1,1.475532685,0.104649512,15,15.8203125,15,40,1655418390073,1655418374252.6875,2.5,3,16,0,1655418410212,1655418410712,1655418411673,25
1,1.4648457149999998,0.10960196999999999,15,15.8203125,15,40,1655418405073,1655418389252.6875,2.5,3,16,0,1655418425212,1655418425713,1655418426663,26
1,1.459741685,0.112306099,15,15.8203125,15,40,1655418420073,1655418404252.6875,2.5,3,16,0,1655418440214,1655418440715,1655418441659,27
1,1.465490154,0.105999387,15,15.8203125,15,40,1655418435073,1655418419252.6875,2.5,3,16,0,1655418455215,1655418455716,1655418456665,28
1,1.481854755,0.107801884,15,15.8203125,15,40,1655418450073,1655418434252.6875,2.5,3,16,0,1655418470217,1655418470717,1655418471682,29
1,1.4658583189999999,0.108952222,15,15.8203125,15,40,1655418465073,1655418449252.6875,2.5,3,16,0,1655418485215,1655418485716,1655418486667,30
1,1.475691677,0.110158501,15,15.8203125,15,40,1655418480073,1655418464252.6875,2.5,3,16,0,1655418500216,1655418500717,1655418501677,31
