RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,2.578879351,15,60,16,1,1654081850462,1654081790462,2590,2600,2
1,2.587070645,15,75,16,3,1654081865462,1654081790462,2590,2600,2
1,2.5974037429999997,15,93.75,16,4,1654081880462,1654081786712,2590,2600,2
1,2.5974037429999997,15,93.75,16,5,1654081895462,1654081801712,2590,2600,2
1,2.597106815,15,93.75,16,5,1654081910462,1654081816712,2590,2600,2
1,1.58914192,15,93.75,16,6,1654081925462,1654081831712,2590,2600,2
1,0.7943824540000001,15,117.1875,16,7,1654081940462,1654081823274.5,2590,2600,2
1,2.632359086,15,146.484375,16,8,1654081955462,1654081808977.625,2590,2600,3
1,2.632359086,15,109.86328125,16,8,1654081970462,1654081860598.7188,2590,2600,3
1,2.610315731,15,82.3974609375,16,6,1654081985462,1654081903064.539,2590,2600,3
1,2.594210842,15,61.798095703125,16,5,1654082000462,1654081938663.9043,2590,2600,3
1,2.5890675350000003,15,61.798095703125,16,5,1654082015462,1654081953663.9043,2590,2600,3
1,1.733461339,15,77.24761962890625,16,6,1654082030462,1654081953214.3804,2590,2600,3
1,2.60189362,15,96.55952453613281,16,7,1654082045462,1654081948902.4756,2590,2600,3
1,2.592258623,15,72.41964340209961,16,6,1654082060462,1654081988042.3567,2590,2600,4
1,2.592258623,15,72.41964340209961,16,6,1654082075462,1654082003042.3567,2590,2600,4
1,2.6009694690000003,15,72.41964340209961,16,6,1654082090462,1654082018042.3567,2590,2600,4
1,1.341738825,15,54.31473255157471,16,4,1654082105462,1654082051147.2673,2590,2600,4
1,2.351297438,15,67.89341568946838,16,5,1654082120462,1654082052568.5842,2590,2600,4
1,3.092248305,15,84.86676961183548,16,6,1654082135462,1654082050595.2305,2590,2600,4
1,1.514924181,15,63.65007720887661,16,6,1654082150462,1654082086811.9229,2590,2600,4
1,0.707365459,15,79.56259651109576,16,5,1654082165462,1654082085899.4036,2590,2600,4
1,2.602086569,15,99.4532456388697,16,6,1654082180462,1654082081008.7544,2590,2600,5
1,2.60391984,15,74.58993422915228,16,6,1654082195462,1654082120872.0657,2590,2600,5
1,2.60391984,15,55.94245067186421,16,5,1654082210462,1654082154519.5493,2590,2600,5
1,2.5809806359999996,15,41.956838003898156,16,4,1654082225462,1654082183505.162,2590,2600,5
1,2.595666904,15,52.446047504872695,16,4,1654082240462,1654082188015.9524,2590,2600,5
1,2.5939235,15,52.446047504872695,16,4,1654082255462,1654082203015.9524,2590,2600,5
1,2.2375858870000003,15,52.446047504872695,16,4,1654082270462,1654082218015.9524,2590,2600,5
1,2.2375858870000003,15,65.55755938109087,16,5,1654082285462,1654082219904.4407,2590,2600,6
1,2.600320917,15,81.94694922636359,16,6,1654082300462,1654082218515.0508,2590,2600,6
1,2.602534392,15,61.46021191977269,16,5,1654082315462,1654082254001.788,2590,2600,6
1,1.069756717,15,46.09515893982952,16,4,1654082330462,1654082284366.841,2590,2600,6
1,2.100357322,15,57.61894867478689,16,5,1654082345462,1654082287843.0513,2590,2600,6
1,2.626290108,15,72.02368584348362,16,6,1654082360462,1654082288438.3142,2590,2600,6
1,2.7150844889999997,15,54.01776438261271,16,4,1654082375462,1654082321444.2356,2590,2600,6
