RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,2.552332002,15,15,16,1,1655116156313,1655116141313,2590,2600,4,0,1655116176334,1655116176835,1655116178876,0
1,2.55622216,15,15,16,2,1655116171313,1655116156313,2590,2600,4,0,1655116191333,1655116191834,1655116193879,1
1,2.557625211,15,15,16,2,1655116186313,1655116171313,2590,2600,4,0,1655116206333,1655116206833,1655116208881,2
1,4.081915707,15,15,16,2,1655116201313,1655116186313,2590,2600,4,3,1655116221334,1655116223335,1655116225406,3
1,2.571956449,15,15,16,2,1655116216313,1655116201313,2590,2600,4,0,1655116236334,1655116236834,1655116238896,4
1,0.679764244,15,15,16,2,1655116231313,1655116216313,2590,2600,4,0,1655116251336,1655116251836,1655116252004,5
1,1.69428595,15,15,16,2,1655116246313,1655116231313,2590,2600,4,0,1655116266334,1655116266835,1655116268018,6
1,2.5724517639999998,15,15,16,2,1655116261313,1655116246313,2590,2600,5,0,1655116281333,1655116281832,1655116283896,7
1,2.5722127930000003,15,15,16,2,1655116276313,1655116261313,2590,2600,5,0,1655116296333,1655116296834,1655116298896,8
1,2.578320691,15,15,16,2,1655116291313,1655116276313,2590,2600,5,0,1655116311333,1655116311833,1655116313902,9
1,2.571169143,15,15,16,2,1655116306313,1655116291313,2590,2600,5,0,1655116326332,1655116326832,1655116328895,10
1,2.580499213,15,15,16,2,1655116321313,1655116306313,2590,2600,5,0,1655116341333,1655116341833,1655116343904,11
1,2.356675127,15,15,16,2,1655116336313,1655116321313,2590,2600,5,0,1655116356335,1655116356836,1655116358680,12
1,2.5809889,15,15,16,2,1655116351313,1655116336313,2590,2600,5,0,1655116371332,1655116371831,1655116373904,13
1,2.578355681,15,15,16,2,1655116366313,1655116351313,2590,2600,6,0,1655116386332,1655116386833,1655116388901,14
1,2.585219372,15,15,16,2,1655116381313,1655116366313,2590,2600,6,0,1655116401336,1655116401836,1655116403911,15
1,2.589816768,15,15,16,2,1655116396313,1655116381313,2590,2600,6,0,1655116416336,1655116416836,1655116418915,16
1,1.485898165,15,15,16,2,1655116411313,1655116396313,2590,2600,6,0,1655116431335,1655116431835,1655116432812,17
1,2.440565056,15,15,16,2,1655116426313,1655116411313,2590,2600,6,0,1655116446335,1655116446835,1655116448766,18
1,3.553369397,15,15,16,2,1655116441313,1655116426313,2590,2600,6,3,1655116461334,1655116463335,1655116464878,19
1,1.832946927,15,15,16,2,1655116456313,1655116441313,2590,2600,6,0,1655116476334,1655116476836,1655116478158,20
