RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,1.821664791,15,15,16,1,1655116382081,1655116367081,2590,2600,6,0,1655116402108,1655116402608,1655116403914,0
1,1.822255474,15,15,16,2,1655116397081,1655116382081,2590,2600,6,0,1655116417102,1655116417603,1655116418914,1
1,3.085786964,15,15,16,2,1655116412081,1655116397081,2590,2600,6,1,1655116432104,1655116433104,1655116435177,2
1,4.113625171,15,15,16,2,1655116427081,1655116412081,2590,2600,6,3,1655116447104,1655116449106,1655116451205,3
1,0.7607985230000001,15,15,16,2,1655116442081,1655116427081,2590,2600,6,0,1655116462103,1655116462603,1655116462852,4
1,1.070709905,15,15,16,2,1655116457081,1655116442081,2590,2600,6,0,1655116477103,1655116477603,1655116478163,5
1,2.0233529679999998,15,15,16,2,1655116472081,1655116457081,2590,2600,6,0,1655116492103,1655116492604,1655116494116,6
1,0.933990537,15,15,16,2,1655116487081,1655116472081,2590,2600,7,0,1655116507103,1655116507604,1655116508027,7
1,1.8397883910000001,15,15,16,2,1655116502081,1655116487081,2590,2600,7,0,1655116522103,1655116522604,1655116523933,8
1,1.833254776,15,15,16,2,1655116517081,1655116502081,2590,2600,7,0,1655116537103,1655116537603,1655116538926,9
1,1.818274597,15,15,16,2,1655116532081,1655116517081,2590,2600,7,0,1655116552109,1655116552610,1655116553912,10
1,1.834668647,15,15,16,2,1655116547081,1655116532081,2590,2600,7,0,1655116567104,1655116567604,1655116568928,11
1,1.082097481,15,15,16,2,1655116562081,1655116547081,2590,2600,7,0,1655116582103,1655116582604,1655116583176,12
1,1.6010909670000002,15,15,16,2,1655116577081,1655116562081,2590,2600,7,0,1655116597110,1655116597610,1655116598695,13
1,1.835818665,15,15,16,2,1655116592081,1655116577081,2590,2600,8,0,1655116612104,1655116612605,1655116613930,14
1,1.72019881,15,15,16,2,1655116607081,1655116592081,2590,2600,8,0,1655116627104,1655116627605,1655116628814,15
1,1.721644046,15,15,16,2,1655116622081,1655116607081,2590,2600,8,0,1655116642105,1655116642606,1655116643817,16
1,1.721541876,15,15,16,2,1655116637081,1655116622081,2590,2600,8,0,1655116657106,1655116657607,1655116658817,17
1,3.088059716,15,15,16,2,1655116652081,1655116637081,2590,2600,8,1,1655116672107,1655116673109,1655116675184,18
1,1.92976891,15,15,16,2,1655116667081,1655116652081,2590,2600,8,0,1655116687106,1655116687605,1655116689026,19
1,0.925820158,15,15,16,2,1655116682081,1655116667081,2590,2600,8,0,1655116702107,1655116702608,1655116703023,20
1,1.729718824,15,15,16,2,1655116697081,1655116682081,2590,2600,8,0,1655116717107,1655116717607,1655116718827,21
1,2.3650347750000003,15,15,16,2,1655116712081,1655116697081,2590,2600,9,0,1655116732108,1655116732609,1655116734461,22
1,0.95780968,15,15,16,2,1655116727081,1655116712081,2590,2600,9,0,1655116747106,1655116747607,1655116748054,23
1,1.738011623,15,15,16,2,1655116742081,1655116727081,2590,2600,9,0,1655116762106,1655116762607,1655116763834,24
1,1.738512109,15,15,16,2,1655116757081,1655116742081,2590,2600,9,0,1655116777106,1655116777606,1655116778835,25
1,1.718930231,15,15,16,2,1655116772081,1655116757081,2590,2600,9,0,1655116792107,1655116792607,1655116793816,26
1,1.727260775,15,15,16,2,1655116787081,1655116772081,2590,2600,9,0,1655116807107,1655116807608,1655116808825,27
1,1.7225867430000001,15,15,16,2,1655116802081,1655116787081,2590,2600,9,0,1655116822107,1655116822608,1655116823820,28
1,1.7217458220000001,15,15,16,2,1655116817081,1655116802081,2590,2600,10,0,1655116837108,1655116837609,1655116838820,29
1,1.7225834809999998,15,15,16,2,1655116832081,1655116817081,2590,2600,10,0,1655116852109,1655116852610,1655116853822,30
1,2.588465915,15,15,16,2,1655116847081,1655116832081,2590,2600,10,0,1655116867108,1655116867609,1655116869687,31
1,1.2419520110000002,15,15,16,2,1655116862081,1655116847081,2590,2600,10,0,1655116882108,1655116882609,1655116883340,32
1,1.7491578609999998,15,15,16,2,1655116877081,1655116862081,2590,2600,10,0,1655116897111,1655116897612,1655116898848,33
1,3.0953504339999998,15,15,16,2,1655116892081,1655116877081,2590,2600,10,1,1655116912108,1655116913108,1655116915194,34
1,2.317028692,15,15,16,2,1655116907081,1655116892081,2590,2600,10,0,1655116927110,1655116927610,1655116929416,35
1,2.397960976,15,15,16,2,1655116922081,1655116907081,2590,2600,11,0,1655116942140,1655116942641,1655116944498,36
1,1.750089684,15,15,16,2,1655116937081,1655116922081,2590,2600,11,0,1655116957110,1655116957611,1655116958850,37
1,2.388212707,15,15,16,2,1655116952081,1655116937081,2590,2600,11,0,1655116972108,1655116972609,1655116974487,38
1,0.960840687,15,15,16,2,1655116967081,1655116952081,2590,2600,11,0,1655116987110,1655116987610,1655116988061,39
1,1.737115631,15,15,16,2,1655116982081,1655116967081,2590,2600,11,0,1655117002110,1655117002610,1655117003837,40
