RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,2.773989359,0.092596576,15,30,15,10,1657542371133,1657542341133,3,3.2,16,0,1657542391382,1657542391902,1657542394143,0,4
1,3.239146844,0.415280081,15,30,15,30,1657542386133,1657542356133,3,3.2,16,0,1657542406387,1657542406893,1657542409609,1,4
1,3.308642449,0.40180347499999997,15,30,15,30,1657542401133,1657542371133,3,3.2,16,0,1657542421541,1657542422041,1657542424696,2,4
1,1.360555022,0.553767306,15,30,15,30,1657542416133,1657542386133,3,3.2,16,0,1657542436415,1657542436921,1657542437749,3,4
1,3.24437382,0.431158981,15,30,15,30,1657542431133,1657542401133,3,3.2,16,0,1657542451437,1657542451946,1657542454642,4,4
1,1.355772712,0.523588691,15,30,15,30,1657542446133,1657542416133,3,3.2,16,0,1657542466441,1657542466942,1657542467754,5,4
1,1.398156798,0.519739333,15,30,15,30,1657542461133,1657542431133,3,3.2,16,0,1657542481435,1657542481946,1657542482797,6,4
1,1.332383825,0.28902353900000005,15,30,15,30,1657542476133,1657542446133,3,3.2,16,0,1657542496453,1657542496955,1657542497731,7,4
1,3.234855595,0.461315205,15,30,15,30,1657542491133,1657542461133,3,3.2,16,0,1657542511542,1657542512043,1657542514634,8,4
1,1.410146967,0.567255639,15,30,15,30,1657542506133,1657542476133,3,3.2,16,0,1657542526434,1657542526934,1657542527811,9,4
1,1.372765834,0.5335184279999999,15,30,15,30,1657542521133,1657542491133,3,3.2,16,0,1657542541429,1657542541930,1657542542774,10,4
1,1.387590798,0.333046221,15,30,15,30,1657542536133,1657542506133,3,3.2,16,0,1657542556429,1657542556937,1657542557789,11,4
1,3.262210593,0.5449956069999999,15,30,15,30,1657542551133,1657542521133,3,3.2,16,0,1657542571433,1657542571949,1657542574665,12,4
1,3.2631644339999997,0.31460207500000004,15,30,15,30,1657542566133,1657542536133,3,3.2,16,0,1657542586530,1657542587030,1657542589667,13,4
1,3.303176312,0.455970977,15,30,15,30,1657542581133,1657542551133,3,3.2,16,0,1657542601436,1657542601941,1657542604714,14,4
1,3.30592235,0.577505281,15,30,15,30,1657542596133,1657542566133,3,3.2,16,0,1657542616436,1657542616940,1657542619718,15,4
1,3.243605319,0.38147489100000004,15,30,15,30,1657542611133,1657542581133,3,3.2,16,0,1657542631527,1657542632036,1657542634656,16,4
