RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,8.558476999998092,10,60,3,1,1653037177689,1653037117689,10,15,1
1,29.30474099999666,10,75,3,6,1653037187689,1653037112689,10,15,1
1,29.88634700000286,10,56.25,3,10,1653037197689,1653037141439,10,15,1
1,39.42341699999571,10,42,3,13,1653037207689,1653037165689,10,15,1
1,42.04096099996567,10,31.5,3,14,1653037217689,1653037186189,10,15,1
1,34.09650499999523,10,23.25,3,12,1653037227689,1653037204439,10,15,1
1,32.00395700001717,10,17.25,3,10,1653037237689,1653037220439,10,15,1
1,24.340518000006675,10,12.75,3,8,1653037247689,1653037234939,10,15,1
1,23.75173299998045,10,9,3,7,1653037257689,1653037248689,10,15,1
1,19.892859999954702,10,6.75,3,6,1653037267689,1653037260939,10,15,1
1,16.424554000020027,10,4.5,3,5,1653037277689,1653037273189,10,15,1
1,17.274736999988555,10,4.5,3,5,1653037287689,1653037283189,10,15,1
1,18.63003299999237,10,4.5,3,5,1653037297689,1653037293189,10,15,1
1,15.6368939999938,10,4.5,3,5,1653037307689,1653037303189,10,15,1
1,17.370688000023364,10,4.5,3,5,1653037317689,1653037313189,10,15,1
1,17.621578999996185,10,4.5,3,5,1653037327689,1653037323189,10,15,1
1,19.205022000014782,10,4.5,3,5,1653037337689,1653037333189,10,15,1
1,17.81502999997139,10,4.5,3,5,1653037347689,1653037343189,10,15,1
1,17.257005999922754,10,4.5,3,5,1653037357689,1653037353189,10,15,1
1,17.11028900003433,10,4.5,3,5,1653037367689,1653037363189,10,15,1
1,16.90885199999809,10,4.5,3,5,1653037377689,1653037373189,10,15,1
1,17.592102999925615,10,4.5,3,5,1653037387689,1653037383189,10,15,1
1,17.448526000022888,10,4.5,3,5,1653037397689,1653037393189,10,15,1
1,17.590140000104903,10,4.5,3,5,1653037407689,1653037403189,10,15,1
1,16.84081999993324,10,4.5,3,5,1653037417689,1653037413189,10,15,1
1,16.215771999955177,10,4.5,3,5,1653037427689,1653037423189,10,15,1
1,16.814824000000954,10,4.5,3,5,1653037437689,1653037433189,10,15,1
1,16.82765100002289,10,4.5,3,5,1653037447689,1653037443189,10,15,1
1,16.717324000000954,10,4.5,3,5,1653037457689,1653037453189,10,15,1
1,16.422875,10,4.5,3,5,1653037467689,1653037463189,10,15,1
1,17.433944000005724,10,4.5,3,5,1653037477689,1653037473189,10,15,1
1,16.858725999951364,10,4.5,3,5,1653037487689,1653037483189,10,15,1
1,17.138074999928474,10,4.5,3,5,1653037497689,1653037493189,10,15,1
1,16.99040699994564,10,4.5,3,5,1653037507689,1653037503189,10,15,1
1,16.88906099998951,10,4.5,3,5,1653037517689,1653037513189,10,15,1
1,17.467241000056266,10,4.5,3,5,1653037527689,1653037523189,10,15,1
1,17.302736999988557,10,4.5,3,5,1653037537689,1653037533189,10,15,1
1,18.131605999946593,10,4.5,3,5,1653037547689,1653037543189,10,15,1
1,16.573598000049593,10,4.5,3,5,1653037557689,1653037553189,10,15,1
1,17.194508000016214,10,4.5,3,5,1653037567689,1653037563189,10,15,1
1,16.31672100007534,10,4.5,3,5,1653037577689,1653037573189,10,15,1
1,18.669608000040053,10,4.5,3,5,1653037587689,1653037583189,10,15,1
1,17.14518799996376,10,4.5,3,5,1653037597689,1653037593189,10,15,1
1,16.99547299993038,10,4.5,3,5,1653037607689,1653037603189,10,15,1
1,16.722671999931336,10,4.5,3,5,1653037617689,1653037613189,10,15,1
1,16.98837199997902,10,4.5,3,5,1653037627689,1653037623189,10,15,1
1,17.20243499994278,10,4.5,3,5,1653037637689,1653037633189,10,15,1
1,16.313148000001906,10,4.5,3,5,1653037647689,1653037643189,10,15,1
1,16.982618000030516,10,4.5,3,5,1653037657689,1653037653189,10,15,1
