TIMESTAMP,MIN_TIME,MAX_TIME,MEAN_TIME,STDEV_TIME,MIN_TIME_A,MAX_TIME_A,MEAN_TIME_A,STDEV_TIME_A,MIN_WIN,MAX_WIN,MEAN_WIN,STDEV_WIN
1657911152573,2.60960836,2.60960836,2.60960836,0,0.034003788,0.034003788,0.034003788,0,30,30,30,0
1657911167573,2.61168595,2.61168595,2.61168595,0,0.02933607,0.02933607,0.02933607,0,30,30,30,0
1657911182573,2.620822574,2.620822574,2.620822574,0,0.030698846,0.030698846,0.030698846,0,30,30,30,0
1657911197573,2.623264107,2.623264107,2.623264107,0,0.032015079,0.032015079,0.032015079,0,30,30,30,0
1657911212573,2.616718972,2.616718972,2.616718972,0,0.032324751,0.032324751,0.032324751,0,30,30,30,0
1657911227573,2.612567519,2.612567519,2.612567519,0,0.029480113,0.029480113,0.029480113,0,30,30,30,0
1657911242573,2.615438693,2.615438693,2.615438693,0,0.029327343,0.029327343,0.029327343,0,30,30,30,0
1657911257573,2.621495865,2.621495865,2.621495865,0,0.031134988,0.031134988,0.031134988,0,30,30,30,0
1657911272573,2.614565195,2.614565195,2.614565195,0,0.030889227000000002,0.030889227000000002,0.030889227000000002,0,30,30,30,0
1657911287573,2.6200221339999996,2.6200221339999996,2.6200221339999996,0,0.029719363000000002,0.029719363000000002,0.029719363000000002,0,30,30,30,0
1657911302573,2.615531847,2.615531847,2.615531847,0,0.030585283,0.030585283,0.030585283,0,30,30,30,0
1657911317573,2.6629492,2.6629492,2.6629492,0,0.061712036,0.061712036,0.061712036,0,30,30,30,0
1657911332573,2.702812009,2.702812009,2.702812009,0,0.074386981,0.074386981,0.074386981,0,30,30,30,0
1657911347573,1.9618090990000001,1.9618090990000001,1.9618090990000001,0,0.07653645199999999,0.07653645199999999,0.07653645199999999,0,30,30,30,0
1657911362573,1.1581478790000002,1.1581478790000002,1.1581478790000002,0,0.076173553,0.076173553,0.076173553,0,30,30,30,0
1657911377573,2.691699873,2.691699873,2.691699873,0,0.076699596,0.076699596,0.076699596,0,30,30,30,0
1657911392573,2.68800148,2.68800148,2.68800148,0,0.079396899,0.079396899,0.079396899,0,30,30,30,0
