TIMESTAMP,ESC1_Time,ESC2_Time,ESC3_Time,ESC4_Time,ESC5_Time,ESC6_Time,ESC7_Time,ESC8_Time,ESC9_Time,ESC10_Time,ESC11_Time,ESC12_Time,ESC13_Time,ESC14_Time,ESC15_Time,ESC16_Time,ESC1_Time_A,ESC2_Time_A,ESC3_Time_A,ESC4_Time_A,ESC5_Time_A,ESC6_Time_A,ESC7_Time_A,ESC8_Time_A,ESC9_Time_A,ESC10_Time_A,ESC11_Time_A,ESC12_Time_A,ESC13_Time_A,ESC14_Time_A,ESC15_Time_A,ESC16_Time_A,ESC1_Window,ESC2_Window,ESC3_Window,ESC4_Window,ESC5_Window,ESC6_Window,ESC7_Window,ESC8_Window,ESC9_Window,ESC10_Window,ESC11_Window,ESC12_Window,ESC13_Window,ESC14_Window,ESC15_Window,ESC16_Window
1657911152573,2.60960836,,,,,,,,,,,,,,,,0.034003788,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911167573,2.61168595,,,,,,,,,,,,,,,,0.02933607,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911182573,2.620822574,,,,,,,,,,,,,,,,0.030698846,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911197573,2.623264107,,,,,,,,,,,,,,,,0.032015079,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911212573,2.616718972,,,,,,,,,,,,,,,,0.032324751,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911227573,2.612567519,,,,,,,,,,,,,,,,0.029480113,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911242573,2.615438693,,,,,,,,,,,,,,,,0.029327343,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911257573,2.621495865,,,,,,,,,,,,,,,,0.031134988,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911272573,2.614565195,,,,,,,,,,,,,,,,0.030889227000000002,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911287573,2.6200221339999996,,,,,,,,,,,,,,,,0.029719363000000002,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911302573,2.615531847,,,,,,,,,,,,,,,,0.030585283,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911317573,2.6629492,,,,,,,,,,,,,,,,0.061712036,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911332573,2.702812009,,,,,,,,,,,,,,,,0.074386981,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911347573,1.9618090990000001,,,,,,,,,,,,,,,,0.07653645199999999,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911362573,1.1581478790000002,,,,,,,,,,,,,,,,0.076173553,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911377573,2.691699873,,,,,,,,,,,,,,,,0.076699596,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911392573,2.68800148,,,,,,,,,,,,,,,,0.079396899,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911407573,2.693913136,,,,,,,,,,,,,,,,0.081138279,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911422573,2.682487585,,,,,,,,,,,,,,,,0.077547371,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911437573,2.6882154810000003,,,,,,,,,,,,,,,,0.078659402,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911452573,2.68187031,,,,,,,,,,,,,,,,0.080079645,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911467573,2.6891609090000004,,,,,,,,,,,,,,,,0.079344149,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911482573,2.682437856,,,,,,,,,,,,,,,,0.076708647,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911497573,2.566671125,,,,,,,,,,,,,,,,0.076289962,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911512573,2.678440432,,,,,,,,,,,,,,,,0.077082156,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911527573,2.683726582,,,,,,,,,,,,,,,,0.076845337,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911542573,2.686711604,,,,,,,,,,,,,,,,0.080824406,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911557573,2.687285741,,,,,,,,,,,,,,,,0.07737212700000001,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911572573,2.7001882040000003,,,,,,,,,,,,,,,,0.084996657,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911587573,2.679653394,,,,,,,,,,,,,,,,0.071877864,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911602573,2.678940047,,,,,,,,,,,,,,,,0.073108024,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911617573,2.69216347,,,,,,,,,,,,,,,,0.07856098900000001,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911632573,2.692484401,,,,,,,,,,,,,,,,0.076020765,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911647573,1.071600987,,,,,,,,,,,,,,,,0.07735088700000001,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911662573,2.673197971,,,,,,,,,,,,,,,,0.07191932799999999,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911677573,2.6983504849999997,,,,,,,,,,,,,,,,0.083314605,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911692573,2.062063926,,,,,,,,,,,,,,,,0.074982746,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911707573,2.693598458,,,,,,,,,,,,,,,,0.076445713,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911722573,2.68263043,,,,,,,,,,,,,,,,0.075544397,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911737573,2.6903024070000003,,,,,,,,,,,,,,,,0.07660064,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911752573,2.6748821859999996,,,,,,,,,,,,,,,,0.06924859,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911767573,2.681911832,,,,,,,,,,,,,,,,0.076814412,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911782573,2.683283915,,,,,,,,,,,,,,,,0.077268964,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911797573,2.690759211,,,,,,,,,,,,,,,,0.076027478,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911812573,2.679879655,,,,,,,,,,,,,,,,0.070545389,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911827573,2.673796562,,,,,,,,,,,,,,,,0.07203638999999999,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911842573,2.679175235,,,,,,,,,,,,,,,,0.075710834,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911857573,2.680704194,,,,,,,,,,,,,,,,0.069931149,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657911872573,2.678996682,,,,,,,,,,,,,,,,0.07386224300000001,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
