MIN,MAX,MEAN,STDEV,NUMBER_ESC_RUNNING
1.113088222,2.674392987,0.9397924771666667,0.8030844994574438,1
2.386656622,2.807525358,2.6107095777930382,0.12713944800442642,2
100,0,0,0,1
