RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,2.5885239799999997,15,6000,16,1,1654506220151,1654500220151,2590,2600,1
1,2.5885239799999997,15,6000,16,3,1654506235151,1654500235151,2590,2600,1
1,3.5983836350000002,15,6000,16,4,1654506250151,1654500250151,2590,2600,1
1,3.5983836350000002,15,6000,16,5,1654506265151,1654500265151,2590,2600,1
1,2.5925120550000003,15,6000,16,5,1654506280151,1654500280151,2590,2600,1
1,2.5925120550000003,15,6000,16,6,1654506295151,1654500295151,2590,2600,1
1,0.769812741,15,6000,16,7,1654506310151,1654500310151,2590,2600,1
1,2.607919286,15,6000,16,8,1654506325151,1654500325151,2590,2600,2
1,2.607919286,15,6000,16,9,1654506340151,1654500340151,2590,2600,2
1,2.610901003,15,6000,16,10,1654506355151,1654500355151,2590,2600,2
1,2.6228847959999997,15,6000,16,11,1654506370151,1654500370151,2590,2600,2
1,2.629955411,15,6000,16,12,1654506385151,1654500385151,2590,2600,2
1,2.629955411,15,6000,16,13,1654506400151,1654500400151,2590,2600,2
1,2.236254634,15,6000,16,14,1654506415151,1654500415151,2590,2600,2
1,2.625261863,15,6000,16,15,1654506430151,1654500430151,2590,2600,3
1,2.625261863,15,6000,16,16,1654506445151,1654500445151,2590,2600,3
1,2.639018277,15,6000,16,17,1654506460151,1654500460151,2590,2600,3
1,2.64321828,15,6000,16,18,1654506475151,1654500475151,2590,2600,3
1,1.688104534,15,6000,16,19,1654506490151,1654500490151,2590,2600,3
1,2.7484216040000002,15,6000,16,20,1654506505151,1654500505151,2590,2600,3
1,2.752608621,15,6000,16,20,1654506520151,1654500520151,2590,2600,3
1,1.947932781,15,6000,16,21,1654506535151,1654500535151,2590,2600,3
1,2.656533562,15,6000,16,22,1654506550151,1654500550151,2590,2600,4
1,2.656533562,15,6000,16,23,1654506565151,1654500565151,2590,2600,4
1,2.654238805,15,6000,16,24,1654506580151,1654500580151,2590,2600,4
1,2.654238805,15,6000,16,25,1654506595151,1654500595151,2590,2600,4
1,2.662444532,15,6000,16,26,1654506610151,1654500610151,2590,2600,4
1,2.69147585,15,6000,16,27,1654506625151,1654500625151,2590,2600,4
1,1.694819236,15,6000,16,28,1654506640151,1654500640151,2590,2600,4
1,2.6850072110000003,15,6000,16,29,1654506655151,1654500655151,2590,2600,5
1,2.320495918,15,6000,16,30,1654506670151,1654500670151,2590,2600,5
1,2.327809542,15,6000,16,31,1654506685151,1654500685151,2590,2600,5
1,2.327809542,15,6000,16,32,1654506700151,1654500700151,2590,2600,5
1,2.358642002,15,6000,16,33,1654506715151,1654500715151,2590,2600,5
1,2.7778040369999997,15,6000,16,34,1654506730151,1654500730151,2590,2600,5
1,1.514014381,15,6000,16,35,1654506745151,1654500745151,2590,2600,5
1,1.7342360430000001,15,6000,16,35,1654506760151,1654500760151,2590,2600,5
1,2.360633344,15,6000,16,36,1654506775151,1654500775151,2590,2600,6
1,2.359655926,15,6000,16,37,1654506790151,1654500790151,2590,2600,6
1,2.359781222,15,6000,16,38,1654506805151,1654500805151,2590,2600,6
1,2.359781222,15,6000,16,39,1654506820151,1654500820151,2590,2600,6
1,2.401541802,15,6000,16,40,1654506835151,1654500835151,2590,2600,6
1,2.385805288,15,6000,16,41,1654506850151,1654500850151,2590,2600,6
1,0.760745276,15,6000,16,42,1654506865151,1654500865151,2590,2600,6
1,2.393832487,15,6000,16,43,1654506880151,1654500880151,2590,2600,7
1,1.5589617599999999,15,6000,16,44,1654506895151,1654500895151,2590,2600,7
1,1.567088974,15,6000,16,45,1654506910151,1654500910151,2590,2600,7
1,2.405237156,15,6000,16,46,1654506925151,1654500925151,2590,2600,7
1,0.973127517,15,6000,16,47,1654506940151,1654500940151,2590,2600,7
1,1.865990502,15,6000,16,48,1654506955151,1654500955151,2590,2600,7
1,1.4692550100000001,15,6000,16,49,1654506970151,1654500970151,2590,2600,7
1,2.237795482,15,6000,16,50,1654506985151,1654500985151,2590,2600,8
1,2.237795482,15,6000,16,50,1654507000151,1654501000151,2590,2600,8
1,1.583972397,15,6000,16,51,1654507015151,1654501015151,2590,2600,8
1,1.583972397,15,6000,16,52,1654507030151,1654501030151,2590,2600,8
1,1.59944397,15,6000,16,53,1654507045151,1654501045151,2590,2600,8
1,1.636196924,15,6000,16,54,1654507060151,1654501060151,2590,2600,8
1,1.636196924,15,6000,16,55,1654507075151,1654501075151,2590,2600,8
1,2.445948088,15,6000,16,56,1654507090151,1654501090151,2590,2600,8
1,2.4560460469999996,15,6000,16,57,1654507105151,1654501105151,2590,2600,9
1,0.833740357,15,6000,16,58,1654507120151,1654501120151,2590,2600,9
1,0.842219461,15,6000,16,59,1654507135151,1654501135151,2590,2600,9
1,1.352391169,15,6000,16,60,1654507150151,1654501150151,2590,2600,9
1,0.993933105,15,6000,16,61,1654507165151,1654501165151,2590,2600,9
1,1.339016398,15,6000,16,62,1654507180151,1654501180151,2590,2600,9
1,2.9580988710000002,15,6000,16,63,1654507195151,1654501195151,2590,2600,9
1,2.9580988710000002,15,6000,16,64,1654507210151,1654501210151,2590,2600,10
1,3.4140517719999997,15,6000,16,65,1654507225151,1654501225151,2590,2600,10
1,3.4140517719999997,15,6000,16,65,1654507240151,1654501240151,2590,2600,10
1,0.882504155,15,6000,16,66,1654507255151,1654501255151,2590,2600,10
1,0.886248748,15,6000,16,67,1654507270151,1654501270151,2590,2600,10
1,0.886248748,15,6000,16,68,1654507285151,1654501285151,2590,2600,10
1,1.723375804,15,6000,16,69,1654507300151,1654501300151,2590,2600,10
1,1.724620783,15,6000,16,70,1654507315151,1654501315151,2590,2600,10
1,0.920111014,15,6000,16,71,1654507330151,1654501330151,2590,2600,11
1,2.528376971,15,6000,16,72,1654507345151,1654501345151,2590,2600,11
1,2.5278080540000003,15,6000,16,73,1654507360151,1654501360151,2590,2600,11
1,0.928016872,15,6000,16,74,1654507375151,1654501375151,2590,2600,11
1,2.644189141,15,6000,16,75,1654507390151,1654501390151,2590,2600,11
1,1.935318203,15,6000,16,76,1654507405151,1654501405151,2590,2600,11
1,2.789432687,15,6000,16,77,1654507420151,1654501420151,2590,2600,11
1,2.789432687,15,6000,16,78,1654507435151,1654501435151,2590,2600,11
1,2.850191401,15,6000,16,79,1654507450151,1654501450151,2590,2600,12
1,3.721566816,15,6000,16,80,1654507465151,1654501465151,2590,2600,12
1,3.721566816,15,6000,16,80,1654507480151,1654501480151,2590,2600,12
1,2.801634259,15,6000,16,81,1654507495151,1654501495151,2590,2600,12
1,2.801634259,15,6000,16,82,1654507510151,1654501510151,2590,2600,12
1,1.775661302,15,6000,16,83,1654507525151,1654501525151,2590,2600,12
1,1.7925118709999999,15,6000,16,84,1654507540151,1654501540151,2590,2600,12
1,2.9588858559999998,15,6000,16,85,1654507555151,1654501555151,2590,2600,13
1,2.619017432,15,6000,16,86,1654507570151,1654501570151,2590,2600,13
1,2.619017432,15,6000,16,87,1654507585151,1654501585151,2590,2600,13
1,2.624197693,15,6000,16,88,1654507600151,1654501600151,2590,2600,13
1,2.6602527100000004,15,6000,16,89,1654507615151,1654501615151,2590,2600,13
1,2.6602527100000004,15,6000,16,90,1654507630151,1654501630151,2590,2600,13
1,2.244404533,15,6000,16,91,1654507645151,1654501645151,2590,2600,13
1,3.369561322,15,6000,16,92,1654507660151,1654501660151,2590,2600,13
1,4.148145504,15,6000,16,93,1654507675151,1654501675151,2590,2600,14
1,4.148145504,15,6000,16,94,1654507690151,1654501690151,2590,2600,14
1,4.870416037,15,6000,16,95,1654507705151,1654501705151,2590,2600,14
1,2.219822501,15,6000,16,95,1654507720151,1654501720151,2590,2600,14
1,1.8701558,15,6000,16,96,1654507735151,1654501735151,2590,2600,14
1,2.8098088459999997,15,6000,16,97,1654507750151,1654501750151,2590,2600,14
1,2.6757592399999997,15,6000,16,98,1654507765151,1654501765151,2590,2600,14
1,2.727017519,15,6000,16,99,1654507780151,1654501780151,2590,2600,14
1,1.084384051,15,6000,16,100,1654507795151,1654501795151,2590,2600,15
1,1.8515296060000002,15,6000,16,101,1654507810151,1654501810151,2590,2600,15
1,1.9691650059999999,15,6000,16,102,1654507825151,1654501825151,2590,2600,15
1,3.00601482,15,6000,16,103,1654507840151,1654501840151,2590,2600,15
1,2.506960554,15,6000,16,104,1654507855151,1654501855151,2590,2600,15
1,2.506960554,15,6000,16,105,1654507870151,1654501870151,2590,2600,15
1,4.113025772,15,6000,16,106,1654507885151,1654501885151,2590,2600,15
1,5.6810957129999995,15,6000,16,107,1654507900151,1654501900151,2590,2600,15
1,6.260089880000001,15,6000,16,108,1654507915151,1654501915151,2590,2600,16
1,7.854963241,15,6000,16,109,1654507930151,1654501930151,2590,2600,16
1,7.52432677,15,6000,16,110,1654507945151,1654501945151,2590,2600,16
1,7.52432677,15,6000,16,110,1654507960151,1654501960151,2590,2600,16
1,2.980131221,15,6000,16,111,1654507975151,1654501975151,2590,2600,16
1,1.2014743920000002,15,6000,16,112,1654507990151,1654501990151,2590,2600,16
1,1.9380567860000002,15,6000,16,113,1654508005151,1654502005151,2590,2600,16
1,3.256033671,15,6000,16,114,1654508020151,1654502020151,2590,2600,16
1,2.026040864,15,6000,16,115,1654508035151,1654502035151,2590,2600,16
1,2.9802397999999997,15,6000,16,116,1654508050151,1654502050151,2590,2600,16
1,2.297276066,15,6000,16,117,1654508065151,1654502065151,2590,2600,16
1,2.297276066,15,6000,16,118,1654508080151,1654502080151,2590,2600,16
1,3.936082128,15,6000,16,119,1654508095151,1654502095151,2590,2600,16
1,4.825383967,15,6000,16,120,1654508110151,1654502110151,2590,2600,16
1,4.825383967,15,6000,16,121,1654508125151,1654502125151,2590,2600,16
1,6.303308546999999,15,6000,16,122,1654508140151,1654502140151,2590,2600,16
1,7.899553946,15,6000,16,123,1654508155151,1654502155151,2590,2600,16
1,7.899553946,15,6000,16,124,1654508170151,1654502170151,2590,2600,16
1,10.693083255,15,6000,16,125,1654508185151,1654502185151,2590,2600,16
1,10.693083255,15,6000,16,125,1654508200151,1654502200151,2590,2600,16
1,3.1925973549999997,15,6000,16,126,1654508215151,1654502215151,2590,2600,15
1,3.1925973549999997,15,6000,16,127,1654508230151,1654502230151,2590,2600,15
1,2.944468504,15,6000,16,128,1654508245151,1654502245151,2590,2600,15
1,3.616029055,15,6000,16,129,1654508260151,1654502260151,2590,2600,15
1,2.171784814,15,6000,16,130,1654508275151,1654502275151,2590,2600,14
1,4.205212968,15,6000,16,131,1654508290151,1654502290151,2590,2600,14
1,4.641298506,15,6000,16,132,1654508305151,1654502305151,2590,2600,14
1,6.7415932739999995,15,6000,16,133,1654508320151,1654502320151,2590,2600,14
1,7.172041718,15,6000,16,134,1654508335151,1654502335151,2590,2600,13
1,7.0248605820000005,15,6000,16,135,1654508350151,1654502350151,2590,2600,13
1,7.0248605820000005,15,6000,16,136,1654508365151,1654502365151,2590,2600,13
1,8.691960816,15,6000,16,137,1654508380151,1654502380151,2590,2600,13
1,9.359249798999999,15,6000,16,138,1654508395151,1654502395151,2590,2600,12
1,9.359249798999999,15,6000,16,139,1654508410151,1654502410151,2590,2600,12
1,9.829104601,15,6000,16,140,1654508425151,1654502425151,2590,2600,12
1,12.034023373,15,6000,16,140,1654508440151,1654502440151,2590,2600,12
1,3.109728955,15,6000,16,141,1654508455151,1654502455151,2590,2600,11
1,1.389865385,15,6000,16,142,1654508470151,1654502470151,2590,2600,11
1,3.0732687380000003,15,6000,16,143,1654508485151,1654502485151,2590,2600,11
1,3.384163257,15,6000,16,144,1654508500151,1654502500151,2590,2600,11
1,3.600849647,15,6000,16,145,1654508515151,1654502515151,2590,2600,10
1,3.9498520360000002,15,6000,16,146,1654508530151,1654502530151,2590,2600,10
1,3.9498520360000002,15,6000,16,147,1654508545151,1654502545151,2590,2600,10
1,4.501342263,15,6000,16,148,1654508560151,1654502560151,2590,2600,10
1,6.047375163,15,6000,16,149,1654508575151,1654502575151,2590,2600,9
1,6.572051726,15,6000,16,150,1654508590151,1654502590151,2590,2600,9
1,6.07763601,15,6000,16,151,1654508605151,1654502605151,2590,2600,9
1,6.07763601,15,6000,16,152,1654508620151,1654502620151,2590,2600,9
1,6.5691804949999995,15,6000,16,153,1654508635151,1654502635151,2590,2600,8
1,6.5691804949999995,15,6000,16,154,1654508650151,1654502650151,2590,2600,8
1,8.972596387,15,6000,16,155,1654508665151,1654502665151,2590,2600,8
1,2.284411996,15,6000,16,155,1654508680151,1654502680151,2590,2600,8
