RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,1.1280352660000001,0.033028247999999996,15,30,15,10,1656624683456,1656624653456,3,3.2,16,0,1656624808483,1656624808983,1656624809599,0,4
1,0.756985502,0.060932701,15,37.5,15,20,1656624698456,1656624660956,3,3.2,16,0,1656624823483,1656624823983,1656624824227,1,4
1,0.887285356,0.088356327,15,46.875,15,30,1656624713456,1656624666581,3,3.2,16,0,1656624838489,1656624838990,1656624839358,2,4
1,0.951006263,0.111722844,15,58.59375,15,40,1656624728456,1656624669862.25,3,3.2,16,0,1656624853487,1656624853988,1656624854423,3,4
1,1.133310255,0.13498634899999998,15,73.2421875,15,50,1656624743456,1656624670213.8125,3,3.2,16,0,1656624868489,1656624868989,1656624869606,4,4
1,1.227048903,0.167057561,15,91.552734375,15,60,1656624758456,1656624666903.2656,3,3.2,16,0,1656624883497,1656624883997,1656624884699,5,4
1,1.2686854379999999,0.269456003,15,114.44091796875,15,70,1656624773456,1656624659015.082,3,3.2,16,0,1656624898638,1656624899139,1656624899742,6,4
1,1.695174218,0.505326559,15,143.0511474609375,15,80,1656624788456,1656624645404.8525,3,3.2,16,0,1656624913852,1656624914355,1656624915169,7,4
1,2.0926285630000003,0.5848897200000001,15,178.81393432617188,15,90,1656624803456,1656624624642.0657,3,3.2,16,0,1656624928666,1656624929166,1656624930566,8,4
1,4.4586668309999995,0.6524315810000001,15,223.51741790771484,15,100,1656624818456,1656624594938.582,3,3.2,16,0,1656624943572,1656624944072,1656624947933,9,4
1,4.515470921,0.8133168940000001,15,167.63806343078613,15,110,1656624833456,1656624665817.9365,3,3.2,16,0,1656624958824,1656624959326,1656624962989,10,4
1,3.3557891370000004,0.384218915,15,125.7285475730896,15,90,1656624848456,1656624722727.4524,3,3.2,16,0,1656624973520,1656624974020,1656624976831,11,4
1,2.393035062,0.28387476700000003,15,94.2964106798172,15,70,1656624863456,1656624769159.5894,3,3.2,16,0,1656624988616,1656624989117,1656624990869,12,4
1,3.331908336,0.426692116,15,117.8705133497715,15,80,1656624878456,1656624760585.4866,3,3.2,16,0,1656625003508,1656625004008,1656625006808,13,4
1,3.39194976,0.40923470500000003,15,88.40288501232862,15,70,1656624893456,1656624805053.115,3,3.2,16,0,1656625018512,1656625019012,1656625021868,14,4
1,3.437156236,0.22330808600000002,15,66.30216375924647,15,60,1656624908456,1656624842153.8362,3,3.2,16,0,1656625034014,1656625034514,1656625036913,15,4
1,1.540543128,0.124962897,15,49.72662281943485,15,40,1656624923456,1656624873729.3772,3,3.2,16,0,1656625048588,1656625049088,1656625050017,16,4
1,3.3215911769999997,0.233236416,15,62.158278524293564,15,50,1656624938456,1656624876297.7214,3,3.2,16,0,1656625064082,1656625064582,1656625066799,17,4
1,3.916747622,0.180104829,15,46.61870889322017,15,40,1656624953456,1656624906837.291,3,3.2,16,0,1656625079128,1656625079630,1656625082393,18,4
1,5.918035048,0.209981311,15,34.96403166991513,15,30,1656624968456,1656624933491.9683,3,3.2,16,0,1656625094065,1656625094565,1656625099394,19,4
1,3.125919466,0.218130673,15,26.223023752436347,15,30,1656624983456,1656624957232.9763,3,3.2,16,0,1656625108709,1656625109209,1656625111613,20,4
1,3.804546358,0.216564876,15,26.223023752436347,15,30,1656624998456,1656624972232.9763,3,3.2,16,0,1656625123780,1656625124280,1656625127291,21,4
1,1.98276704,0.129335248,15,19.66726781432726,15,20,1656625013456,1656624993788.7322,3,3.2,16,0,1656625138535,1656625139035,1656625140470,22,4
1,3.632889598,0.17755342699999999,15,24.584084767909076,15,30,1656625028456,1656625003871.9153,3,3.2,16,0,1656625153876,1656625154383,1656625157121,23,4
1,4.436117655,0.088406805,15,18.438063575931807,15,20,1656625043456,1656625025017.9365,3,3.2,16,0,1656625168839,1656625169340,1656625172924,24,4
1,5.930873188,0.140567578,15,18.438063575931807,15,20,1656625058456,1656625040017.9365,3,3.2,16,0,1656625183503,1656625184004,1656625189419,25,4
1,5.931183117,0.086693209,15,18.438063575931807,15,20,1656625073456,1656625055017.9365,3,3.2,16,0,1656625198519,1656625199019,1656625204420,26,4
1,1.16554753,0.11768079799999999,15,18.438063575931807,15,20,1656625088456,1656625070017.9365,3,3.2,16,0,1656625213553,1656625214053,1656625214655,27,4
1,1.330860012,0.21853032,15,23.04757946991476,15,30,1656625103456,1656625080408.4204,3,3.2,16,0,1656625228717,1656625229217,1656625229820,28,4
1,1.80619033,0.15085603800000003,15,28.809474337393446,15,30,1656625118456,1656625089646.5256,3,3.2,16,0,1656625243511,1656625244012,1656625245296,29,4
