RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,2.58751131,15,15,16,1,1654642834666,1654642819666,2590,2600,12,0,1654642854692,1654642855193,1654642857269,0
1,2.582059852,15,15,16,2,1654642849666,1654642834666,2590,2600,12,0,1654642869693,1654642870194,1654642872265,1
1,2.579212355,15,15,16,2,1654642864666,1654642849666,2590,2600,12,0,1654642884694,1654642885194,1654642887263,2
1,4.1014662500000005,15,15,16,2,1654642879666,1654642864666,2590,2600,12,3,1654642899696,1654642901698,1654642903786,3
1,0.7938009530000001,15,15,16,2,1654642894666,1654642879666,2590,2600,12,0,1654642914695,1654642915195,1654642915478,4
1,0.729124376,15,15,16,2,1654642909666,1654642894666,2590,2600,12,0,1654642929694,1654642930194,1654642930413,5
1,1.8730296180000001,15,15,16,2,1654642924666,1654642909666,2590,2600,13,0,1654642944695,1654642945195,1654642946558,6
1,0.764303846,15,15,16,2,1654642939666,1654642924666,2590,2600,13,0,1654642959695,1654642960196,1654642960450,7
1,1.768614047,15,15,16,2,1654642954666,1654642939666,2590,2600,13,0,1654642974696,1654642975196,1654642976454,8
1,2.6092485670000003,15,15,16,2,1654642969666,1654642954666,2590,2600,13,0,1654642989703,1654642990203,1654642992298,9
1,2.611521858,15,15,16,2,1654642984666,1654642969666,2590,2600,13,0,1654643004702,1654643005203,1654643007302,10
1,2.577373527,15,15,16,2,1654642999666,1654642984666,2590,2600,13,0,1654643019700,1654643020201,1654643022268,11
1,0.9916908600000001,15,15,16,2,1654643014666,1654642999666,2590,2600,13,0,1654643034704,1654643035206,1654643035683,12
1,2.0316705010000002,15,15,16,2,1654643029666,1654643014666,2590,2600,13,0,1654643049701,1654643050202,1654643051723,13
1,2.5806559510000002,15,15,16,2,1654643044666,1654643029666,2590,2600,14,0,1654643064705,1654643065205,1654643067274,14
1,1.6698473839999999,15,15,16,2,1654643059666,1654643044666,2590,2600,14,0,1654643079703,1654643080203,1654643081363,15
1,1.678986206,15,15,16,2,1654643074666,1654643059666,2590,2600,14,0,1654643094704,1654643095205,1654643096374,16
1,1.670758696,15,15,16,2,1654643089666,1654643074666,2590,2600,14,0,1654643109706,1654643110207,1654643111366,17
1,0.855688857,15,15,16,2,1654643104666,1654643089666,2590,2600,14,0,1654643124705,1654643125205,1654643125552,18
1,4.102613743,15,15,16,2,1654643119666,1654643104666,2590,2600,14,3,1654643139705,1654643141710,1654643143799,19
1,0.82803125,15,15,16,2,1654643134666,1654643119666,2590,2600,14,0,1654643154707,1654643155207,1654643155523,20
1,1.773585169,15,15,16,2,1654643149666,1654643134666,2590,2600,15,0,1654643169706,1654643170206,1654643171470,21
1,2.678494545,15,15,16,2,1654643164666,1654643149666,2590,2600,15,0,1654643184707,1654643185207,1654643187375,22
1,0.761855249,15,15,16,2,1654643179666,1654643164666,2590,2600,15,0,1654643199707,1654643200207,1654643200459,23
1,1.6964157009999998,15,15,16,2,1654643194666,1654643179666,2590,2600,15,0,1654643214707,1654643215207,1654643216394,24
1,1.684000685,15,15,16,2,1654643209666,1654643194666,2590,2600,15,0,1654643229706,1654643230205,1654643231380,25
1,1.6707785309999998,15,15,16,2,1654643224666,1654643209666,2590,2600,15,0,1654643244708,1654643245209,1654643246368,26
1,1.6669689310000002,15,15,16,2,1654643239666,1654643224666,2590,2600,15,0,1654643259706,1654643260207,1654643261364,27
1,1.674885853,15,15,16,2,1654643254666,1654643239666,2590,2600,15,0,1654643274707,1654643275208,1654643276373,28
1,1.668342802,15,15,16,2,1654643269666,1654643254666,2590,2600,16,0,1654643289708,1654643290208,1654643291367,29
1,1.6789575589999999,15,15,16,2,1654643284666,1654643269666,2590,2600,16,0,1654643304709,1654643305210,1654643306378,30
1,1.669448193,15,15,16,2,1654643299666,1654643284666,2590,2600,16,0,1654643319709,1654643320210,1654643321369,31
1,1.6768328140000002,15,15,16,2,1654643314666,1654643299666,2590,2600,16,0,1654643334714,1654643335214,1654643336377,32
1,1.6746509349999998,15,15,16,2,1654643329666,1654643314666,2590,2600,16,0,1654643349709,1654643350209,1654643351375,33
