RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,8.181698,10,60,11,1,1653470575517,1653470515517,12,18,3
1,12.950342,10,75,11,3,1653470585517,1653470510517,12,18,3
1,15.931152,10,75,11,4,1653470595517,1653470520517,12,18,3
1,19.143263,10,75,11,5,1653470605517,1653470530517,12,18,3
1,23.425299,10,56.25,11,6,1653470615517,1653470559267,12,18,4
1,17.169029,10,42.1875,11,5,1653470625517,1653470583329.5,12,18,4
1,18.718972,10,42.1875,11,5,1653470635517,1653470593329.5,12,18,4
1,17.399587,10,31.640625,11,4,1653470645517,1653470613876.375,12,18,4
1,18.43021,10,31.640625,11,4,1653470655517,1653470623876.375,12,18,4
1,17.545319,10,23.73046875,11,4,1653470665517,1653470641786.5312,12,18,4
1,16.94706,10,23.73046875,11,4,1653470675517,1653470651786.5312,12,18,4
1,19.726694,10,23.73046875,11,4,1653470685517,1653470661786.5312,12,18,4
1,15.645423,10,17.7978515625,11,3,1653470695517,1653470677719.1484,12,18,4
1,13.873066,10,17.7978515625,11,3,1653470705517,1653470687719.1484,12,18,4
1,14.230778,10,17.7978515625,11,3,1653470715517,1653470697719.1484,12,18,4
1,13.033111,10,17.7978515625,11,3,1653470725517,1653470707719.1484,12,18,4
1,15.016271,10,17.7978515625,11,3,1653470735517,1653470717719.1484,12,18,4
1,13.941087,10,17.7978515625,11,3,1653470745517,1653470727719.1484,12,18,4
1,13.464166,10,17.7978515625,11,3,1653470755517,1653470737719.1484,12,18,4
1,17.640699,10,17.7978515625,11,3,1653470765517,1653470747719.1484,12,18,4
1,13.716132,10,17.7978515625,11,3,1653470775517,1653470757719.1484,12,18,4
1,13.882535,10,17.7978515625,11,3,1653470785517,1653470767719.1484,12,18,4
1,15.497137,10,17.7978515625,11,3,1653470795517,1653470777719.1484,12,18,4
1,13.910758,10,17.7978515625,11,3,1653470805517,1653470787719.1484,12,18,4
1,13.865229,10,17.7978515625,11,3,1653470815517,1653470797719.1484,12,18,4
1,13.940618,10,17.7978515625,11,3,1653470825517,1653470807719.1484,12,18,4
1,14.289785,10,17.7978515625,11,3,1653470835517,1653470817719.1484,12,18,4
1,14.015665,10,17.7978515625,11,3,1653470845517,1653470827719.1484,12,18,4
1,15.77814,10,17.7978515625,11,3,1653470855517,1653470837719.1484,12,18,4
1,14.454731,10,17.7978515625,11,3,1653470865517,1653470847719.1484,12,18,4
1,13.768904,10,17.7978515625,11,3,1653470875517,1653470857719.1484,12,18,4
