INIT_TIME,FINAL_TIME,TOTAL_TIME,INIT_UPDATE_TIME,FINAL_UPDATE_TIME,TOTAL_UPDATE_TIME,COLLECTOR_TIME,
1659005190597,1659005192843,2246,1659005190698,1659005190704,6,82
1659005220580,1659005220820,240,1659005220626,1659005220640,14,67
1659005250580,1659005250928,348,1659005250655,1659005250676,21,65
1659005280576,1659005281026,450,1659005280683,1659005280708,25,62
1659005310592,1659005311067,475,1659005310720,1659005310750,30,67
1659005340603,1659005341077,474,1659005340741,1659005340767,26,68
1659005370595,1659005371076,481,1659005370727,1659005370755,28,61
1659005400597,1659005401065,468,1659005400732,1659005400761,29,64
1659005430613,1659005431078,465,1659005430745,1659005430773,28,68
1659005460609,1659005461096,487,1659005460746,1659005460780,34,65
1659005490606,1659005491115,509,1659005490740,1659005490770,30,61
1659005520609,1659005521080,471,1659005520742,1659005520772,30,65
1659005550606,1659005551089,483,1659005550739,1659005550765,26,58
1659005580601,1659005581077,476,1659005580734,1659005580761,27,49
1659005610603,1659005611076,473,1659005610736,1659005610763,27,50
1659005640605,1659005641065,460,1659005640733,1659005640760,27,51
1659005670609,1659005671079,470,1659005670735,1659005670761,26,50
1659005700616,1659005701094,478,1659005700744,1659005700770,26,55
1659005730625,1659005731117,492,1659005730754,1659005730784,30,61
1659005760616,1659005761097,481,1659005760744,1659005760770,26,50
1659005790636,1659005791116,480,1659005790767,1659005790795,28,69
1659005820629,1659005821225,596,1659005820794,1659005820841,47,60
1659005850624,1659005851104,480,1659005850754,1659005850784,30,52
1659005880630,1659005881104,474,1659005880761,1659005880790,29,59
1659005910628,1659005911107,479,1659005910759,1659005910788,29,52
1659005940632,1659005941120,488,1659005940765,1659005940794,29,52
1659005970687,1659005971169,482,1659005970814,1659005970842,28,104
1659006000639,1659006001103,464,1659006000769,1659006000798,29,56
1659006030662,1659006031136,474,1659006030792,1659006030822,30,74
1659006060647,1659006061136,489,1659006060778,1659006060806,28,55
1659006090658,1659006091136,478,1659006090791,1659006090819,28,62
1659006120656,1659006121154,498,1659006120792,1659006120821,29,61
1659006150663,1659006151142,479,1659006150791,1659006150818,27,64
1659006180664,1659006181145,481,1659006180792,1659006180818,26,61
1659006210659,1659006211132,473,1659006210784,1659006210812,28,55
1659006240664,1659006241138,474,1659006240792,1659006240820,28,60
1659006270666,1659006271165,499,1659006270807,1659006270834,27,59
1659006300666,1659006301159,493,1659006300799,1659006300828,29,54
1659006330672,1659006331173,501,1659006330809,1659006330839,30,55
1659006360666,1659006361146,480,1659006360797,1659006360827,30,49
1659006390728,1659006391207,479,1659006390857,1659006390886,29,107
1659006420686,1659006421158,472,1659006420818,1659006420846,28,62
1659006450678,1659006451165,487,1659006450805,1659006450838,33,51
1659006480680,1659006481162,482,1659006480808,1659006480836,28,51
1659006510693,1659006511188,495,1659006510820,1659006510851,31,59
1659006540700,1659006541184,484,1659006540832,1659006540858,26,63
1659006570711,1659006571188,477,1659006570838,1659006570871,33,70
1659006600698,1659006601182,484,1659006600829,1659006600855,26,57
1659006630700,1659006631181,481,1659006630830,1659006630859,29,55
1659006660708,1659006661210,502,1659006660847,1659006660882,35,60
1659006690707,1659006691179,472,1659006690839,1659006690867,28,55
1659006720710,1659006721194,484,1659006720836,1659006720868,32,57
1659006750714,1659006751199,485,1659006750848,1659006750875,27,56
1659006780715,1659006781183,468,1659006780843,1659006780870,27,56
1659006810714,1659006811189,475,1659006810846,1659006810875,29,50
1659006840768,1659006841252,484,1659006840897,1659006840925,28,103
1659006870722,1659006871205,483,1659006870852,1659006870885,33,56
1659006900721,1659006901206,485,1659006900854,1659006900885,31,53
1659006930726,1659006931199,473,1659006930855,1659006930887,32,55
1659006960718,1659006961190,472,1659006960846,1659006960874,28,46
1659006990729,1659006991210,481,1659006990856,1659006990890,34,53
1659007020744,1659007021225,481,1659007020874,1659007020901,27,63
1659007050738,1659007051218,480,1659007050867,1659007050894,27,54
1659007080750,1659007081251,501,1659007080881,1659007080919,38,66
1659007110759,1659007111241,482,1659007110888,1659007110916,28,75
1659007140744,1659007141223,479,1659007140874,1659007140905,31,55
1659007170743,1659007171231,488,1659007170874,1659007170904,30,55
1659007200767,1659007201243,476,1659007200898,1659007200926,28,77
1659007230764,1659007231238,474,1659007230895,1659007230922,27,71
1659007260768,1659007261243,475,1659007260896,1659007260923,27,74
1659007290748,1659007291235,487,1659007290881,1659007290911,30,48
1659007320761,1659007321234,473,1659007320889,1659007320916,27,64
1659007350758,1659007351240,482,1659007350886,1659007350922,36,56
1659007380776,1659007381275,499,1659007380912,1659007380942,30,70
1659007410783,1659007411278,495,1659007410925,1659007410952,27,67
1659007440781,1659007441267,486,1659007440912,1659007440939,27,64
1659007470787,1659007471266,479,1659007470920,1659007470949,29,65
1659007500798,1659007501320,522,1659007500928,1659007500959,31,67
1659007530800,1659007531278,478,1659007530931,1659007530961,30,62
1659007560799,1659007561280,481,1659007560930,1659007560959,29,61
1659007590804,1659007591282,478,1659007590935,1659007590962,27,67
1659007620813,1659007621311,498,1659007620959,1659007620987,28,64
1659007650816,1659007651292,476,1659007650949,1659007650979,30,60
