RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES,ESC
1,1.081860494,0.036393182,15,30,15,10,1656879565785,1656879535785,3,3.2,16,0,1656879585819,1656879586319,1656879586879,0,4,governifyoti_gc_ans16
1,1.200508862,0.093427655,15,37.5,15,30,1656879580785,1656879543285,3,3.2,16,0,1656879600818,1656879601318,1656879601999,1,4,governifyoti_gc_ans16
1,1.2808099640000001,0.11520928100000001,15,46.875,15,40,1656879595785,1656879548910,3,3.2,16,0,1656879615816,1656879616316,1656879617079,2,4,governifyoti_gc_ans16
1,1.287830055,0.146192078,15,58.59375,15,50,1656879610785,1656879552191.25,3,3.2,16,0,1656879630822,1656879631322,1656879632086,3,4,governifyoti_gc_ans16
1,1.359091168,0.18623167300000001,15,73.2421875,15,60,1656879625785,1656879552542.8125,3,3.2,16,0,1656879645828,1656879646328,1656879647159,4,4,governifyoti_gc_ans16
1,1.633338403,0.264385367,15,91.552734375,15,70,1656879640785,1656879549232.2656,3,3.2,16,0,1656879660842,1656879661349,1656879662434,5,4,governifyoti_gc_ans16
1,2.015639176,0.457233346,15,114.44091796875,15,80,1656879655785,1656879541344.082,3,3.2,16,0,1656879676335,1656879676835,1656879677815,6,4,governifyoti_gc_ans16
1,3.003423224,0.424625366,15,143.0511474609375,15,90,1656879670785,1656879527733.8525,3,3.2,16,0,1656879690847,1656879691348,1656879693804,7,4,governifyoti_gc_ans16
1,4.687775343,0.566569892,15,143.0511474609375,15,100,1656879685785,1656879542733.8525,3,3.2,16,0,1656879706478,1656879706977,1656879710488,8,4,governifyoti_gc_ans16
1,4.570497336000001,0.507599201,15,107.28836059570312,15,80,1656879700785,1656879593496.6394,3,3.2,16,0,1656879720884,1656879721384,1656879725370,9,4,governifyoti_gc_ans16
1,3.106710012,0.43957498700000003,15,80.46627044677734,15,60,1656879715785,1656879635318.7295,3,3.2,16,0,1656879736448,1656879736950,1656879738907,10,4,governifyoti_gc_ans16
1,3.86519486,0.310342516,15,80.46627044677734,15,60,1656879730785,1656879650318.7295,3,3.2,16,0,1656879751611,1656879752112,1656879754666,11,4,governifyoti_gc_ans16
1,3.486633215,0.31467443500000003,15,60.34970283508301,15,50,1656879745785,1656879685435.297,3,3.2,16,0,1656879766538,1656879767038,1656879769287,12,4,governifyoti_gc_ans16
1,4.251122008,0.248008944,15,45.262277126312256,15,40,1656879760785,1656879715522.723,3,3.2,16,0,1656879780994,1656879781495,1656879785052,13,4,governifyoti_gc_ans16
1,4.016693815,0.19275251399999999,15,33.94670784473419,15,30,1656879775785,1656879741838.2922,3,3.2,16,0,1656879795848,1656879796349,1656879799816,14,4,governifyoti_gc_ans16
1,3.827478766,0.170219805,15,25.460030883550644,15,30,1656879790785,1656879765324.9692,3,3.2,16,0,1656879810912,1656879811412,1656879814628,15,4,governifyoti_gc_ans16
1,0.877152666,0.08975474,15,19.095023162662983,15,20,1656879805785,1656879786689.9768,3,3.2,16,0,1656879825822,1656879826321,1656879826679,16,4,governifyoti_gc_ans16
1,0.930381888,0.131127631,15,23.86877895332873,15,30,1656879820785,1656879796916.221,3,3.2,16,0,1656879840821,1656879841322,1656879841732,17,4,governifyoti_gc_ans16
1,3.557953963,0.12154071500000001,15,29.83597369166091,15,30,1656879835785,1656879805949.0264,3,3.2,16,0,1656879856620,1656879857120,1656879859360,18,4,governifyoti_gc_ans16
1,3.891649465,0.189178495,15,22.376980268745683,15,30,1656879850785,1656879828408.0198,3,3.2,16,0,1656879870842,1656879871342,1656879874694,19,4,governifyoti_gc_ans16
1,4.306371201,0.138194359,15,16.782735201559262,15,20,1656879865785,1656879849002.265,3,3.2,16,0,1656879886761,1656879887264,1656879890109,20,4,governifyoti_gc_ans16
1,4.211929496,0.123767302,15,16.782735201559262,15,20,1656879880785,1656879864002.265,3,3.2,16,0,1656879901090,1656879901591,1656879905015,21,4,governifyoti_gc_ans16
1,2.5576703189999996,0.098958421,15,16.782735201559262,15,20,1656879895785,1656879879002.265,3,3.2,16,0,1656879915821,1656879916321,1656879918361,22,4,governifyoti_gc_ans16
1,3.759888375,0.102828333,15,20.978419001949078,15,20,1656879910785,1656879889806.581,3,3.2,16,0,1656879931749,1656879932249,1656879934563,23,4,governifyoti_gc_ans16
1,1.20309686,0.08764126,15,15.733814251461808,15,20,1656879925785,1656879910051.1858,3,3.2,16,0,1656879945824,1656879946325,1656879947006,24,4,governifyoti_gc_ans16
1,1.1885966350000001,0.07040940500000001,15,19.66726781432726,15,20,1656879940785,1656879921117.7322,3,3.2,16,0,1656879960818,1656879961318,1656879961991,25,4,governifyoti_gc_ans16
1,1.2801017529999998,0.10969366800000001,15,24.584084767909076,15,30,1656879955785,1656879931200.9153,3,3.2,16,0,1656879975820,1656879976319,1656879977083,26,4,governifyoti_gc_ans16
1,1.339338171,0.107501968,15,30.730105959886345,15,30,1656879970785,1656879940054.894,3,3.2,16,0,1656879990824,1656879991325,1656879992143,27,4,governifyoti_gc_ans16
1,1.387871308,0.169817561,15,38.41263244985793,15,40,1656879985785,1656879947372.3674,3,3.2,16,0,1656880005829,1656880006330,1656880007192,28,4,governifyoti_gc_ans16
1,1.353339995,0.156518516,15,48.015790562322415,15,40,1656880000785,1656879952769.2095,3,3.2,16,0,1656880020825,1656880021325,1656880022158,29,4,governifyoti_gc_ans16
1,1.354483874,0.196714474,15,60.01973820290302,15,50,1656880015785,1656879955765.2617,3,3.2,16,0,1656880035823,1656880036324,1656880037159,30,4,governifyoti_gc_ans16
1,1.389039937,0.223480448,15,75.02467275362878,15,60,1656880030785,1656879955760.3271,3,3.2,16,0,1656880050830,1656880051331,1656880052194,31,4,governifyoti_gc_ans16
1,1.5222915559999999,0.26269155699999996,15,93.78084094203598,15,70,1656880045785,1656879952004.1592,3,3.2,16,0,1656880065829,1656880066329,1656880067328,32,4,governifyoti_gc_ans16
1,1.485662661,0.304583736,15,117.22605117754497,15,80,1656880060785,1656879943558.9487,3,3.2,16,0,1656880080825,1656880081324,1656880082291,33,4,governifyoti_gc_ans16
1,1.5182984899999998,0.35945034800000003,15,146.5325639719312,15,90,1656880075785,1656879929252.436,3,3.2,16,0,1656880095833,1656880096334,1656880097325,34,4,governifyoti_gc_ans16
1,3.484484687,0.458593345,15,183.16570496491403,15,100,1656880090785,1656879907619.295,3,3.2,16,0,1656880110832,1656880111332,1656880114291,35,4,governifyoti_gc_ans16
1,1.545643441,0.40890562,15,137.3742787236855,15,100,1656880105785,1656879968410.7212,3,3.2,16,0,1656880125831,1656880126331,1656880127352,36,4,governifyoti_gc_ans16
1,1.489160787,0.40327522299999996,15,171.71784840460688,15,110,1656880120785,1656879949067.1516,3,3.2,16,0,1656880140837,1656880141338,1656880142296,37,4,governifyoti_gc_ans16
1,3.380716137,0.470451,15,214.6473105057586,15,120,1656880135785,1656879921137.6895,3,3.2,16,0,1656880155837,1656880156336,1656880159187,38,4,governifyoti_gc_ans16
1,3.541505118,0.465935182,15,160.98548287931897,15,120,1656880150785,1656879989799.517,3,3.2,16,0,1656880170834,1656880171335,1656880174349,39,4,governifyoti_gc_ans16
