RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,2.6460862109999996,15,6000,16,1,1654470489369,1654464489369,2590,2600,5
1,2.6460862109999996,15,6000,16,3,1654470504369,1654464504369,2590,2600,5
1,2.5858196280000003,15,6000,16,4,1654470519369,1654464519369,2590,2600,5
1,4.612631238,15,6000,16,5,1654470534369,1654464534369,2590,2600,5
1,3.002155206,15,6000,16,5,1654470549369,1654464549369,2590,2600,5
1,3.002155206,15,6000,16,6,1654470564369,1654464564369,2590,2600,5
1,0.7183748809999999,15,6000,16,7,1654470579369,1654464579369,2590,2600,5
1,0.6527344930000001,15,6000,16,8,1654470594369,1654464594369,2590,2600,5
1,2.6003026759999996,15,6000,16,9,1654470609369,1654464609369,2590,2600,6
1,2.617908519,15,6000,16,10,1654470624369,1654464624369,2590,2600,6
1,1.064235834,15,6000,16,11,1654470639369,1654464639369,2590,2600,6
1,1.2060421650000002,15,6000,16,12,1654470654369,1654464654369,2590,2600,6
1,1.2060421650000002,15,6000,16,13,1654470669369,1654464669369,2590,2600,6
1,2.3067393910000002,15,6000,16,14,1654470684369,1654464684369,2590,2600,6
1,2.640565933,15,6000,16,15,1654470699369,1654464699369,2590,2600,6
1,1.3864314389999999,15,6000,16,16,1654470714369,1654464714369,2590,2600,6
1,1.3864314389999999,15,6000,16,17,1654470729369,1654464729369,2590,2600,6
1,2.36180067,15,6000,16,18,1654470744369,1654464744369,2590,2600,6
1,2.36180067,15,6000,16,19,1654470759369,1654464759369,2590,2600,7
1,2.67765247,15,6000,16,20,1654470774369,1654464774369,2590,2600,7
1,2.7217393430000003,15,6000,16,20,1654470789369,1654464789369,2590,2600,7
1,1.317503194,15,6000,16,21,1654470804369,1654464804369,2590,2600,7
1,1.317503194,15,6000,16,22,1654470819369,1654464819369,2590,2600,7
1,2.6673012060000003,15,6000,16,23,1654470834369,1654464834369,2590,2600,7
1,2.6673012060000003,15,6000,16,24,1654470849369,1654464849369,2590,2600,7
1,2.666489335,15,6000,16,25,1654470864369,1654464864369,2590,2600,7
1,2.777364132,15,6000,16,26,1654470879369,1654464879369,2590,2600,7
1,1.350852321,15,6000,16,27,1654470894369,1654464894369,2590,2600,7
1,2.312175421,15,6000,16,28,1654470909369,1654464909369,2590,2600,7
1,2.312175421,15,6000,16,29,1654470924369,1654464924369,2590,2600,7
1,2.678273314,15,6000,16,30,1654470939369,1654464939369,2590,2600,7
1,1.624843814,15,6000,16,31,1654470954369,1654464954369,2590,2600,7
1,2.643681331,15,6000,16,32,1654470969369,1654464969369,2590,2600,7
1,2.643681331,15,6000,16,33,1654470984369,1654464984369,2590,2600,7
1,2.6965875689999996,15,6000,16,34,1654470999369,1654464999369,2590,2600,7
1,2.981675768,15,6000,16,35,1654471014369,1654465014369,2590,2600,7
1,1.478633619,15,6000,16,35,1654471029369,1654465029369,2590,2600,7
1,1.390480531,15,6000,16,36,1654471044369,1654465044369,2590,2600,7
1,2.40419194,15,6000,16,37,1654471059369,1654465059369,2590,2600,7
1,2.40419194,15,6000,16,38,1654471074369,1654465074369,2590,2600,7
1,3.221616154,15,6000,16,39,1654471089369,1654465089369,2590,2600,7
1,3.092281411,15,6000,16,40,1654471104369,1654465104369,2590,2600,7
1,3.092281411,15,6000,16,41,1654471119369,1654465119369,2590,2600,7
1,1.386794274,15,6000,16,42,1654471134369,1654465134369,2590,2600,7
1,1.386794274,15,6000,16,43,1654471149369,1654465149369,2590,2600,7
1,2.363959819,15,6000,16,44,1654471164369,1654465164369,2590,2600,7
1,3.213247262,15,6000,16,45,1654471179369,1654465179369,2590,2600,7
1,2.801118615,15,6000,16,46,1654471194369,1654465194369,2590,2600,7
1,1.3542898700000001,15,6000,16,47,1654471209369,1654465209369,2590,2600,7
1,2.336480999,15,6000,16,48,1654471224369,1654465224369,2590,2600,7
1,2.774446954,15,6000,16,49,1654471239369,1654465239369,2590,2600,7
1,2.7382663959999998,15,6000,16,50,1654471254369,1654465254369,2590,2600,8
1,1.644018919,15,6000,16,50,1654471269369,1654465269369,2590,2600,8
1,1.504135113,15,6000,16,51,1654471284369,1654465284369,2590,2600,8
1,1.504135113,15,6000,16,52,1654471299369,1654465299369,2590,2600,8
1,3.337766088,15,6000,16,53,1654471314369,1654465314369,2590,2600,8
1,3.073986703,15,6000,16,54,1654471329369,1654465329369,2590,2600,8
1,3.136071175,15,6000,16,55,1654471344369,1654465344369,2590,2600,8
1,1.736916473,15,6000,16,56,1654471359369,1654465359369,2590,2600,8
1,1.736916473,15,6000,16,57,1654471374369,1654465374369,2590,2600,9
1,2.466525382,15,6000,16,58,1654471389369,1654465389369,2590,2600,9
1,2.3638273770000002,15,6000,16,59,1654471404369,1654465404369,2590,2600,9
1,3.1204947240000003,15,6000,16,60,1654471419369,1654465419369,2590,2600,9
1,3.1204947240000003,15,6000,16,61,1654471434369,1654465434369,2590,2600,9
1,2.70150176,15,6000,16,62,1654471449369,1654465449369,2590,2600,9
1,1.0098304980000001,15,6000,16,63,1654471464369,1654465464369,2590,2600,9
1,2.102743922,15,6000,16,64,1654471479369,1654465479369,2590,2600,9
1,3.928166455,15,6000,16,65,1654471494369,1654465494369,2590,2600,10
1,1.8637153960000001,15,6000,16,65,1654471509369,1654465509369,2590,2600,10
1,1.3512765240000002,15,6000,16,66,1654471524369,1654465524369,2590,2600,10
1,2.3626303920000002,15,6000,16,67,1654471539369,1654465539369,2590,2600,10
1,3.40115636,15,6000,16,68,1654471554369,1654465554369,2590,2600,10
