TIMESTAMP,ESC1_Time,ESC2_Time,ESC3_Time,ESC4_Time,ESC1_Time_A,ESC2_Time_A,ESC3_Time_A,ESC4_Time_A,ESC1_Window,ESC2_Window,ESC3_Window,ESC4_Window
1657408837105,2.651564906,,,,0.050878528000000006,,,,30,,,,
1657408852105,2.794797188,,,,0.144011907,,,,30,,,,
1657408867105,2.7894074030000002,,,,0.138194052,,,,30,,,,
1657408882105,2.779240276,,,,0.133919874,,,,30,,,,
1657408897105,2.783406833,,,,0.14900881200000002,,,,30,,,,
1657408912105,2.7783347199999997,,,,0.139523969,,,,30,,,,
1657408927105,2.8112338570000004,,,,0.14356696500000002,,,,30,,,,
1657408942105,2.790124592,,,,0.145344593,,,,30,,,,
1657408957105,2.789013061,,,,0.136744126,,,,30,,,,
1657408972105,2.811123595,,,,0.14691131899999998,,,,30,,,,
1657408987105,2.807812544,,,,0.143255559,,,,30,,,,
1657409002105,2.802617409,,,,0.15959649099999998,,,,30,,,,
1657409017105,2.797510335,,,,0.130741754,,,,30,,,,
1657409032105,2.803910919,,,,0.162538956,,,,30,,,,
1657409047105,2.812326052,,,,0.144143319,,,,30,,,,
1657409062105,2.793352667,,,,0.15052205000000002,,,,30,,,,
1657409077105,2.7842041020000003,,,,0.14536775,,,,30,,,,
1657409092105,2.804237721,,,,0.12101287200000001,,,,30,,,,
1657409107105,2.7900139,,,,0.16070943299999998,,,,30,,,,
1657409122105,2.803519987,,,,0.165097542,,,,30,,,,
1657409137105,2.794122526,,,,0.16236841899999999,,,,30,,,,
1657409152105,2.7969848849999996,,,,0.15092794699999998,,,,30,,,,
1657409167105,2.796426706,,,,0.155389951,,,,30,,,,
1657409182105,2.79577837,,,,0.148861695,,,,30,,,,
1657409197105,2.7889983099999998,,,,0.13474324799999998,,,,30,,,,
1657409212105,2.774539728,,,,0.13788627399999998,,,,30,,,,
1657409227105,2.788683046,,,,0.139273804,,,,30,,,,
1657409242105,2.80635238,,,,0.150876814,,,,30,,,,
1657409257105,2.806591516,,,,0.133563432,,,,30,,,,
1657409272105,2.786823757,,,,0.14955557,,,,30,,,,
1657409287105,2.785626195,,,,0.12681884100000002,,,,30,,,,
1657409302105,2.784522752,,,,0.134205039,,,,30,,,,
1657409317105,2.892741975,,,,0.130770462,,,,30,,,,
1657409332105,2.792637014,,,,0.175424203,,,,30,,,,
