NUMBER_SENSORS,NUMBER_DETECTIONS,TOTAL_TIME,CARS_PER_SECOND_BY_SENSOR,CARS_PER_SECOND_TOTAL,FREQUENCY,TIME_DATA
2,90,414.4547619934082,[1.43;1.368],1.399,8,32
2,92,76.59340998840332,[1.555;1.306],1.4304999999999999,8,32
2,88,66.88159399414063,[1.337;1.399],1.3679999999999999,8,32
2,98,159.39703700256348,[1.514;1.454],1.484,8,32
2,88,77.7496669921875,[1.368;1.368],1.368,8,32
2,100,124.33239900207519,[1.56;1.499],1.5295,8,32
2,99,96.86248399353028,[1.522;1.553],1.5375,8,32
2,94,86.2007140045166,[1.431;1.431],1.431,8,32
2,83,74.75822399902344,[1.212;1.368],1.29,8,32
2,88,60.54688700866699,[1.243;1.492],1.3675000000000002,8,32
2,95,85.7338159942627,[1.368;1.585],1.4765000000000001,8,32
2,88,95.69805599975587,[1.361;1.361],1.361,8,32
2,104,96.12863398742675,[1.679;1.554],1.6165,8,32
2,87,68.82617199707032,[1.461;1.243],1.352,8,32
2,98,132.55823100280762,[1.647;1.342],1.4945,8,32
2,94,91.6831790008545,[1.399;1.524],1.4615,8,32
2,92,76.3493519897461,[1.337;1.523],1.43,8,32
2,93,94.65152499389649,[1.32;1.535],1.4275,8,32
2,85,181.34915798950195,[1.243;1.399],1.3210000000000002,8,32
2,93,111.72558099365234,[1.317;1.531],1.424,8,32
2,94,92.53709901428223,[1.429;1.491],1.46,8,32
2,94,77.69482400512695,[1.43;1.492],1.4609999999999999,8,32
2,94,85.48171099853515,[1.523;1.399],1.4609999999999999,8,32
2,89,97.89614700317382,[1.503;1.227],1.365,8,32
2,84,126.23525900268555,[1.337;1.275],1.306,8,32
2,84,72.86431100463867,[1.399;1.212],1.3054999999999999,8,32
2,90,105.51907600402832,[1.42;1.299],1.3595,8,32
2,103,98.87033500671387,[1.616;1.585],1.6005,8,32
4,34,74.34507000732422,[0.28;0.373;0.248;0.155],0.264,8,32
4,72,74.5719529876709,[0.585;0.74;0.585;0.308],0.5545,8,32
4,116,58.09636499023438,[0.995;1.275;0.777;0.56],0.90175,8,32
4,168,67.64719299316407,[1.293;1.724;1.262;0.893],1.293,8,32
4,180,73.70664599609376,[1.382;1.628;1.444;1.075],1.38225,8,32
4,187,88.22974000549317,[1.481;1.481;1.573;1.234],1.44225,8,32
4,188,91.40150900268554,[1.43;1.399;1.679;1.337],1.46125,8,32
4,188,97.89090600585938,[1.493;1.306;1.462;1.586],1.46175,8,32
4,197,83.70367900085449,[1.408;1.469;1.53;1.622],1.50725,8,32
4,191,84.86353300476074,[1.321;1.383;1.475;1.69],1.46725,8,32
4,181,1016.0660440063476,[1.275;1.462;1.182;1.711],1.4075,8,32
4,185,111.37894799804687,[1.522;1.397;1.273;1.553],1.43625,8,32
4,180,201.49463198852538,[1.439;1.377;1.316;1.377],1.3772499999999999,8,32
4,183,121.97647300720215,[1.475;1.506;1.353;1.291],1.40625,8,32
4,166,141.56695001220703,[1.492;1.336;1.243;1.088],1.2897500000000002,8,32
4,182,121.26994200134277,[1.351;1.536;1.444;1.259],1.3975,8,32
4,182,131.01099501037598,[1.248;1.492;1.37;1.431],1.38525,8,32
4,177,498.85052099609373,[1.296;1.326;1.326;1.512],1.365,8,32
4,168,153.67037600708008,[1.274;1.306;1.306;1.337],1.30575,8,32
4,181,163.89696800231934,[1.428;1.366;1.397;1.428],1.40475,8,32
4,186,191.99734199523925,[1.468;1.407;1.376;1.437],1.422,8,32
4,174,182.5931190032959,[1.463;1.341;1.28;1.219],1.3257500000000002,8,32
4,171,195.27743901062013,[1.274;1.491;1.274;1.274],1.32825,8,32
4,184,227.98375399780272,[1.409;1.44;1.44;1.348],1.40925,8,32
4,177,178.8061480102539,[1.281;1.465;1.373;1.281],1.3499999999999999,8,32
4,181,182.42214498901367,[1.43;1.43;1.461;1.306],1.40675,8,32
4,182,216.2910720062256,[1.458;1.272;1.396;1.52],1.4114999999999998,8,32
4,187,257.7904479980469,[1.454;1.394;1.394;1.424],1.4165,8,32
4,184,138.10705700683593,[1.634;1.357;1.264;1.419],1.4184999999999999,8,32
4,179,209.16235600280763,[1.428;1.552;1.18;1.397],1.38925,8,32
4,187,216.3980230102539,[1.336;1.678;1.367;1.429],1.4525000000000001,8,32
4,185,207.5658029937744,[1.442;1.626;1.35;1.258],1.4189999999999998,8,32
4,182,225.80920098876953,[1.31;1.402;1.554;1.28],1.3865,8,32
4,193,242.14867199707032,[1.426;1.333;1.767;1.457],1.49575,8,32
4,186,247.06425,[1.609;1.214;1.457;1.366],1.4115000000000002,8,32
4,200,313.04635299682616,[1.464;1.403;1.556;1.678],1.52525,8,32
4,174,153.36928999328615,[1.244;1.492;1.275;1.399],1.3524999999999998,8,32
4,188,202.34378799438477,[1.521;1.583;1.303;1.428],1.45875,8,32
4,180,342.68492601013185,[1.391;1.33;1.361;1.361],1.36075,8,32
4,197,297.64143699645996,[1.4;1.49;1.549;1.43],1.46725,8,32
4,180,282.7552299957275,[1.49;1.366;1.428;1.304],1.397,8,32
4,190,262.0926060028076,[1.407;1.56;1.346;1.499],1.4530000000000003,8,32
4,184,278.50528800964355,[1.181;1.554;1.368;1.617],1.4300000000000002,8,32
4,191,268.86528698730467,[1.453;1.423;1.483;1.423],1.4455,8,32
4,175,295.2826620025635,[1.268;1.207;1.419;1.388],1.3205,8,32
4,182,248.66471099853516,[1.435;1.252;1.435;1.435],1.38925,8,32
4,190,804.8177050018311,[1.532;1.348;1.379;1.563],1.4555,8,32
4,180,320.7735229949951,[1.419;1.48;1.208;1.329],1.359,8,32
4,198,327.7042129974365,[1.533;1.653;1.232;1.533],1.4877500000000001,8,32
4,171,851.5960260009765,[1.213;1.493;1.368;1.244],1.3295000000000001,8,32
4,188,332.0219219970703,[1.398;1.615;1.553;1.273],1.4597499999999999,8,32
4,192,316.8449349975586,[1.362;1.392;1.574;1.483],1.45275,8,32
4,181,269.6244459991455,[1.238;1.298;1.509;1.419],1.366,8,32
4,187,433.0073759918213,[1.423;1.33;1.454;1.578],1.44625,8,32
4,177,344.2610079956055,[1.42;1.235;1.42;1.389],1.366,8,32
4,184,379.63359700012205,[1.531;1.286;1.316;1.5],1.40825,8,32
4,196,351.6264280090332,[1.575;1.454;1.424;1.484],1.4842499999999998,8,32
4,177,356.4334409942627,[1.399;1.461;1.15;1.492],1.3755,8,32
4,186,447.6522429962158,[1.329;1.57;1.299;1.419],1.4042500000000002,8,32
4,178,371.64819900512697,[1.425;1.549;1.363;1.177],1.3784999999999998,8,32
4,174,379.1585989990234,[1.366;1.366;1.397;1.273],1.3505,8,32
4,180,241.23530500793456,[1.384;1.384;1.568;1.199],1.38375,8,32
4,185,419.92806799316406,[1.521;1.459;1.428;1.335],1.4357499999999999,8,32
4,203,439.74753399658204,[1.454;1.575;1.484;1.636],1.53725,8,32
8,63,120.86935900878906,[0.186;0.186;0.527;0.279;0.31;0.248;0.093;0.124],0.24412499999999998,8,32
8,161,101.29687199401856,[0.646;0.707;0.83;0.83;0.553;0.646;0.369;0.369],0.6187499999999999,8,32
8,249,166.43696499633788,[0.899;0.992;1.24;1.271;1.147;0.899;0.713;0.558],0.964875,8,32
8,352,291.9161900024414,[1.285;1.346;1.591;1.713;1.56;1.407;0.979;0.887],1.346,8,32
8,370,208.24914299011232,[1.521;1.397;1.334;1.645;1.614;1.583;1.303;1.086],1.4353749999999998,8,32
8,387,842.0506049957276,[1.479;1.479;1.448;1.479;1.818;1.571;1.417;1.232],1.490375,8,32
8,385,277.25714698791506,[1.539;1.477;1.385;1.385;1.446;1.816;1.477;1.323],1.481,8,32
8,371,295.7381009979248,[1.462;1.337;1.462;1.306;1.399;1.462;1.586;1.524],1.44225,8,32
8,389,309.76094200134276,[1.303;1.394;1.364;1.455;1.364;1.637;1.667;1.607],1.4738749999999998,8,32
8,373,568.2411600036621,[1.268;1.298;1.419;1.359;1.329;1.419;1.51;1.661],1.4078749999999998,8,32
8,367,407.7569639892578,[1.375;1.199;1.229;1.375;1.287;1.258;1.404;1.609],1.3419999999999999,8,32
8,356,366.5315549926758,[1.399;1.429;1.166;1.283;1.341;1.195;1.137;1.429],1.2973750000000002,8,32
8,361,1015.6830469970703,[1.433;1.375;1.316;1.258;1.346;1.258;1.258;1.316],1.32,8,32
8,327,432.3982679901123,[1.204;1.351;1.292;1.321;1.086;1.204;1.086;1.057],1.2001249999999999,8,32
8,340,295.6756060028076,[1.314;1.463;1.374;1.254;1.403;1.105;1.194;1.045],1.269,8,32
8,347,1032.9699859924317,[1.215;1.157;1.36;1.331;1.215;1.36;1.215;1.186],1.2548750000000002,8,32
8,338,965.2524250030517,[1.207;1.178;1.236;1.354;1.236;1.178;1.354;1.207],1.24375,8,32
8,302,878.6371620025635,[1.064;1.094;1.064;1.123;1.182;1.182;1.005;1.212],1.1157500000000002,8,32
8,303,515.3114280090332,[1.216;1.038;1.098;1.038;1.157;1.127;1.216;1.098],1.1235000000000002,8,32
8,341,1634.7050040130616,[1.362;1.303;1.184;1.214;1.214;1.273;1.273;1.273],1.262,8,32
8,311,1107.7869170074464,[1.195;1.081;1.195;0.967;1.109;1.052;1.109;1.138],1.10575,8,32
8,284,1095.0259790039063,[0.983;1.156;0.983;1.012;1.012;1.069;0.983;1.012],1.02625,8,32
8,305,1147.1903739929198,[1.214;1.041;1.185;0.954;1.214;1.07;1.156;0.983],1.102125,8,32
8,248,887.5837519989013,[0.886;0.945;0.974;0.974;0.915;0.886;0.886;0.856],0.91525,8,32
8,296,1164.6098670043946,[0.946;1.029;1.057;1.001;1.168;0.973;1.057;1.001],1.029,8,32
8,254,676.2362410125733,[0.946;0.888;0.831;1.003;1.003;1.003;0.716;0.888],0.9097500000000001,8,32
8,227,883.1579100036621,[0.821;0.765;0.821;0.68;0.793;0.906;0.878;0.765],0.803625,8,32
8,189,705.038719985962,[0.729;0.671;0.641;0.641;0.758;0.671;0.787;0.612],0.68875,8,32
8,163,475.52684899902346,[0.576;0.72;0.519;0.461;0.49;0.547;0.663;0.72],0.587,8,32
8,134,1658.826505996704,[0.489;0.518;0.547;0.432;0.316;0.547;0.46;0.547],0.48200000000000004,8,32
8,158,1238.9820760040284,[0.59;0.619;0.648;0.678;0.501;0.501;0.59;0.531],0.5822499999999999,8,32
8,118,965.1018199920654,[0.48;0.48;0.45;0.51;0.51;0.3;0.45;0.36],0.44249999999999995,8,32
8,120,2942.603555999756,[0.341;0.37;0.455;0.512;0.512;0.512;0.313;0.398],0.4266250000000001,8,32
8,84,1234.2362490081787,[0.308;0.224;0.196;0.449;0.224;0.449;0.14;0.365],0.29437500000000005,8,32
8,19,2065.231154006958,[0.17;0.028;0.028;0.057;0.141;0.057;0.057;0],0.06725,8,32
8,30,1279.6154960021972,[0.145;0.058;0.087;0.058;0.116;0.232;0.116;0.058],0.10875,8,32
8,0,1488.7473930053711,[0;0;0;0;0;0;0;0],0,8,32
8,0,1184.4393510131836,[0;0;0;0;0;0;0;0],0,8,32
8,0,1626.8029880065917,[0;0;0;0;0;0;0;0],0,8,32
8,0,1308.0633509979248,[0;0;0;0;0;0;0;0],0,8,32
8,0,1365.3592540130614,[0;0;0;0;0;0;0;0],0,8,32
8,0,2151.8258280029295,[0;0;0;0;0;0;0;0],0,8,32
8,0,1396.985782989502,[0;0;0;0;0;0;0;0],0,8,32
8,0,1722.295005996704,[0;0;0;0;0;0;0;0],0,8,32
8,0,1245.5319149932861,[0;0;0;0;0;0;0;0],0,8,32
8,0,2389.652477005005,[0;0;0;0;0;0;0;0],0,8,32
8,0,1842.8572089996337,[0;0;0;0;0;0;0;0],0,8,32
8,0,1949.6261519927978,[0;0;0;0;0;0;0;0],0,8,32
8,0,1510.0492890014648,[0;0;0;0;0;0;0;0],0,8,32
8,0,1712.2861380004883,[0;0;0;0;0;0;0;0],0,8,32
8,0,2395.785800003052,[0;0;0;0;0;0;0;0],0,8,32
16,144,272.8296699981689,[0.311;0.249;0.404;0.28;0.28;0.528;0.311;0.373;0.155;0.342;0.311;0.249;0.218;0.093;0.218;0.155],0.2798125000000001,8,32
16,328,545.8741149902344,[0.649;0.649;0.711;0.711;0.742;0.835;0.866;0.835;0.618;0.556;0.587;0.649;0.495;0.433;0.433;0.371],0.6337499999999999,8,32
16,527,835.0896089935303,[1.095;0.913;1.095;1.034;1.095;1.338;1.278;1.308;0.973;1.156;0.882;0.882;0.852;0.73;0.669;0.73],1.001875,8,32
16,718,701.540050994873,[1.459;1.304;1.521;1.366;1.459;1.614;1.676;1.738;1.614;1.583;1.397;1.428;1.086;1.055;1.055;0.931],1.392875,8,32
16,761,1192.9647979888916,[1.467;1.497;1.436;1.436;1.406;1.344;1.65;1.62;1.711;1.62;1.589;1.558;1.406;1.283;1.1;1.131],1.453375,8,32
16,764,983.479891998291,[1.487;1.487;1.456;1.487;1.425;1.301;1.332;1.456;1.58;1.797;1.735;1.58;1.642;1.425;1.239;1.239],1.47925,8,32
16,803,1334.668391998291,[1.438;1.53;1.438;1.499;1.408;1.408;1.408;1.408;1.591;1.53;1.775;1.805;1.683;1.56;1.652;1.438],1.5356874999999997,8,32
