TIMESTAMP,ESC1_Time,ESC2_Time,ESC1_Time_A,ESC2_Time_A,ESC1_Window,ESC2_Window
1658417571686,2.622300404,,0.033951237999999995,,30,,
1658417576686,2.632096304,,0.033059234,,37.5,,
1658417581686,2.760290108,,0.124154132,,46.875,,
1658417586686,2.809685203,,0.13978532000000002,,58.59375,,
1658417591686,2.873315888,,0.185240387,,73.2421875,,
1658417596686,2.898575496,,0.20922850199999998,,91.552734375,,
1658417601686,2.987361227,,0.252599669,,114.44091796875,,
1658417606686,3.023567656,,0.269485127,,143.0511474609375,,
1658417611686,3.078838248,,0.311306167,,143.0511474609375,,
1658417616686,3.120490048,,0.355582046,,143.0511474609375,,
1658417621686,4.941660681,,0.441645029,,143.0511474609375,,
1658417626686,3.268480747,,0.43055977300000003,,107.28836059570312,,
1658417631686,5.627806528,,0.448593939,,80.46627044677734,,
1658417631686,3.892754417,,0.523297204,,80.46627044677734,,
1658417631686,3.892892014,,0.523297204,,80.46627044677734,,
1658417641686,3.372875266,,0.47448143800000003,,60.34970283508301,,
1658417646686,4.698781716,,0.29388025599999995,,45.262277126312256,,
1658417651686,2.293720691,,0.368284347,,33.94670784473419,,
1658417656686,3.0179058960000003,,0.269604899,,42.43338480591774,,
1658417661686,3.072461695,,0.302333007,,42.43338480591774,,
1658417666686,3.0803988760000003,,0.29945762600000003,,42.43338480591774,,
1658417671686,2.734563757,,0.36547663799999996,,42.43338480591774,,
1658417676686,3.135070731,,0.329221335,,53.041731007397175,,
1658417681686,5.535092322000001,,0.402798926,,53.041731007397175,,
1658417681686,3.244570779,,0.413435385,,53.041731007397175,,
1658417681686,3.244696926,,0.413435385,,53.041731007397175,,
1658417691686,3.276593864,,0.398924433,,39.78129825554788,,
1658417696686,3.502382353,,0.310450402,,29.83597369166091,,
1658417701686,4.490147927,,0.205082613,,22.376980268745683,,
1658417706686,2.957720281,,0.20378467900000002,,16.782735201559262,,
1658417711686,2.8175190480000003,,0.144374537,,20.978419001949078,,
1658417716686,2.87388366,,0.175107813,,26.223023752436347,,
1658417721686,2.9174538510000003,,0.215260263,,32.778779690545434,,
1658417726686,2.9855215979999996,,0.240822211,,40.97347461318179,,
1658417731686,3.0473785600000003,,0.26242765500000004,,51.21684326647724,,
1658417736686,3.075872319,,0.29113105100000003,,51.21684326647724,,
1658417741686,3.227000994,,0.353609709,,51.21684326647724,,
1658417746686,3.4269495809999997,,0.35569325700000004,,38.41263244985793,,
1658417751686,3.347608045,,0.32177128099999996,,28.809474337393446,,
1658417756686,4.119355642,,0.22405515,,21.607105753045083,,
1658417761686,2.9709374360000003,,0.208449917,,16.20532931478381,,
1658417766686,2.8643806279999997,,0.146559775,,20.256661643479763,,
1658417771686,2.941904402,,0.17734143,,25.320827054349703,,
1658417776686,2.972621045,,0.22665126900000002,,31.65103381793713,,
1658417781686,3.0307814520000003,,0.254628417,,39.56379227242141,,
1658417786686,3.077592518,,0.285959382,,39.56379227242141,,
1658417791686,3.16518729,,0.34526306,,39.56379227242141,,
1658417796686,3.490879926,,0.307824714,,39.56379227242141,,
1658417801686,3.177161336,,0.293171887,,29.672844204316057,,
1658417806686,3.420353398,,0.245237978,,29.672844204316057,,
1658417811686,3.591541342,,0.273138914,,22.254633153237044,,
1658417816686,3.601751829,,0.210788954,,16.69097486492778,,
1658417821686,3.542215376,,0.194455929,,12.518231148695836,,
1658417826686,1.507255426,,0.16741951800000002,,9.388673361521878,,
1658417831686,2.850614649,,0.109022472,,11.735841701902348,,
1658417836686,2.856163555,,0.109158236,,14.669802127377935,,
1658417841686,2.9145404800000003,,0.138732114,,18.33725265922242,,
1658417846686,2.965896862,,0.179556873,,22.921565824028022,,
1658417851686,3.504505017,,0.18663151,,28.651957280035028,,
1658417856686,4.660460775,,0.270557774,,21.488967960026272,,
1658417861686,3.016894792,,0.20624871,,16.116725970019704,,
1658417866686,4.226543636000001,,0.192018205,,16.116725970019704,,
1658417871686,2.977413545,,0.171234739,,12.08754447751478,,
1658417876686,2.8802646089999997,,0.110010635,,15.109430596893475,,
1658417881686,2.935135189,,0.144431059,,18.886788246116843,,
1658417886686,4.3136278830000006,,0.283152697,,23.608485307646056,,
1658417891686,3.0507960020000002,,0.205058121,,17.706363980734544,,
1658417896686,4.475667187,,0.184807492,,17.706363980734544,,
1658417901686,3.0083624220000003,,0.181137178,,13.279772985550908,,
1658417906686,4.362604305,,0.148610774,,13.279772985550908,,
1658417911686,1.665994215,,0.172946134,,9.959829739163181,,
1658417916686,2.971034134,,0.11045155200000001,,12.449787173953977,,
1658417921686,4.587707913999999,,0.193069116,,15.562233967442472,,
1658417926686,2.973936625,,0.139685204,,11.671675475581853,,
1658417931686,4.44553624,,0.15565292400000003,,14.589594344477316,,
1658417936686,2.961233978,,0.139201545,,10.942195758357986,,
1658417941686,4.3864056510000005,,0.180330613,,13.677744697947482,,
1658417946686,2.9563440869999997,,0.143495885,,10.258308523460611,,
1658417951686,4.135592874,,0.155096174,,12.822885654325765,,
1658417956686,2.927696524,,0.145713469,,9.617164240744323,,
1658417961686,3.421743545,,0.133899456,,12.021455300930404,,
1658417966686,3.879071397,,0.127108514,,9.016091475697802,,
1658417971686,2.885060418,,0.114026156,,6.762068606773352,,
1658417976686,2.842680003,,0.092999426,,8.45258575846669,,
1658417981686,2.843353342,,0.11271173899999999,,10.565732198083362,,
1658417986686,2.858422074,,0.110066855,,13.207165247604202,,
1658417991686,2.9318687629999998,,0.165643008,,16.50895655950525,,
1658417996686,2.918108708,,0.145781148,,20.636195699381563,,
