TIMESTAMP,ESC1_Time,ESC2_Time,ESC1_Time_A,ESC2_Time_A,ESC1_Window,ESC2_Window
1658435262250,2.628605614,,0.035856717,,30,,
1658435267250,2.629020647,,0.033706831,,37.5,,
1658435272250,2.749767761,,0.113565807,,46.875,,
1658435277250,2.7694333529999997,,0.135955476,,58.59375,,
1658435282250,2.8201785530000003,,0.173804069,,73.2421875,,
1658435287250,2.8453467179999996,,0.190740046,,91.552734375,,
1658435292250,2.902518604,,0.213226643,,114.44091796875,,
1658435297250,2.927569036,,0.23677820500000002,,143.0511474609375,,
1658435302250,2.957208579,,0.257230608,,178.81393432617188,,
1658435307250,3.0134104170000002,,0.288852593,,223.51741790771484,,
1658435312250,3.058533196,,0.318968459,,223.51741790771484,,
1658435317250,3.070140635,,0.340113957,,223.51741790771484,,
1658435322250,3.1029927969999997,,0.36423762,,223.51741790771484,,
1658435327250,3.1398324090000003,,0.37258120100000003,,223.51741790771484,,
1658435332250,4.89569751,,0.44352792199999996,,223.51741790771484,,
1658435337250,3.221990832,,0.43690587599999997,,167.63806343078613,,
1658435342250,5.586027777,,0.488250929,,125.7285475730896,,
1658435342250,3.860644337,,0.5031642550000001,,125.7285475730896,,
1658435342250,3.860761192,,0.5031642550000001,,125.7285475730896,,
1658435352250,3.3164271789999997,,0.502368563,,94.2964106798172,,
1658435357250,5.972330605,,0.531145294,,70.7223080098629,,
1658435357250,3.7048492179999997,,0.428584422,,70.7223080098629,,
1658435357250,3.704966335,,0.428584422,,70.7223080098629,,
1658435367250,3.201978134,,0.426811127,,53.041731007397175,,
1658435372250,3.0081815190000003,,0.293981738,,39.78129825554788,,
1658435377250,2.972987431,,0.268659955,,39.78129825554788,,
1658435382250,2.973312,,0.265041139,,49.72662281943485,,
1658435387250,3.00979419,,0.291516615,,62.158278524293564,,
1658435392250,3.0619911849999997,,0.325333559,,62.158278524293564,,
1658435397250,3.0929843519999998,,0.34513390800000004,,62.158278524293564,,
1658435402250,3.141799951,,0.369251174,,62.158278524293564,,
1658435407250,3.1383600449999998,,0.373916366,,62.158278524293564,,
1658435412250,3.125835643,,0.368303912,,62.158278524293564,,
1658435417250,3.131566165,,0.368726255,,62.158278524293564,,
1658435422250,3.123808117,,0.368473687,,62.158278524293564,,
1658435427250,3.116668203,,0.368871942,,62.158278524293564,,
1658435432250,3.131421962,,0.373909805,,62.158278524293564,,
1658435437250,3.131528785,,0.364629261,,62.158278524293564,,
1658435442250,4.871806159,,0.409700817,,62.158278524293564,,
1658435447250,3.194063128,,0.415290009,,46.61870889322017,,
1658435452250,3.059868021,,0.320896236,,46.61870889322017,,
1658435457250,3.041557711,,0.317062811,,46.61870889322017,,
1658435462250,3.056780479,,0.31731317000000003,,46.61870889322017,,
1658435467250,3.0489936600000003,,0.316409204,,46.61870889322017,,
1658435472250,3.0419022100000004,,0.317011362,,46.61870889322017,,
1658435477250,3.051787816,,0.311958324,,46.61870889322017,,
1658435482250,3.061181293,,0.320748673,,46.61870889322017,,
1658435487250,3.078531089,,0.338086299,,46.61870889322017,,
1658435492250,3.065807499,,0.313368356,,46.61870889322017,,
1658435497250,3.049088747,,0.31872838000000003,,46.61870889322017,,
1658435502250,3.011900034,,0.29375521,,46.61870889322017,,
1658435507250,3.010335312,,0.294762213,,46.61870889322017,,
1658435512250,3.008699913,,0.29566744899999997,,46.61870889322017,,
1658435517250,3.010640066,,0.300139323,,46.61870889322017,,
1658435522250,3.021058402,,0.294989049,,46.61870889322017,,
1658435527250,3.011715992,,0.290010265,,46.61870889322017,,
1658435532250,3.0002815970000003,,0.2863238,,46.61870889322017,,
1658435537250,3.003705187,,0.293723559,,46.61870889322017,,
1658435542250,3.0120385350000003,,0.289984784,,46.61870889322017,,
1658435547250,3.015776137,,0.29878248100000004,,46.61870889322017,,
1658435552250,3.0277853340000003,,0.32019655799999996,,46.61870889322017,,
1658435557250,3.085931301,,0.360854703,,46.61870889322017,,
1658435562250,3.11062229,,0.34007390299999996,,46.61870889322017,,
1658435567250,3.035410166,,0.301455206,,46.61870889322017,,
1658435572250,1.898701168,,0.302828771,,46.61870889322017,,
1658435577250,3.016875015,,0.302174112,,58.27338611652522,,
1658435582250,3.069822341,,0.331426753,,58.27338611652522,,
1658435587250,1.942405655,,0.35943708700000004,,58.27338611652522,,
1658435592250,3.169690675,,0.366329481,,72.84173264565652,,
1658435597250,5.379442377999999,,0.43944558899999997,,72.84173264565652,,
1658435597250,2.602486581,,0.441424266,,72.84173264565652,,
1658435597250,2.60260264,,0.441424266,,72.84173264565652,,
1658435607250,3.2294228830000002,,0.446729761,,91.05216580707065,,
1658435612250,5.249766857,,0.458282531,,68.28912435530299,,
1658435612250,3.239283403,,0.455251786,,68.28912435530299,,
1658435612250,3.2394032630000003,,0.455251786,,68.28912435530299,,
1658435622250,3.408498489,,0.461561917,,51.21684326647724,,
1658435627250,3.1253766300000003,,0.33206444599999996,,38.41263244985793,,
1658435632250,2.968566054,,0.248996994,,38.41263244985793,,
1658435637250,3.002864627,,0.27398218300000005,,48.015790562322415,,
1658435642250,3.034975777,,0.296437406,,48.015790562322415,,
1658435647250,4.665701905,,0.324682588,,48.015790562322415,,
1658435652250,3.109413513,,0.336533916,,36.01184292174181,,
1658435657250,4.221429156,,0.266256163,,36.01184292174181,,
1658435662250,3.1383373139999997,,0.30167658,,27.008882191306355,,
1658435667250,3.281316077,,0.20829682500000002,,27.008882191306355,,
1658435672250,2.897292444,,0.20984320299999998,,20.256661643479767,,
1658435677250,0.996467413,,0.160990291,,25.320827054349706,,
1658435682250,4.091963625,,0.221446172,,31.651033817937133,,
1658435687250,2.938027384,,0.234613541,,23.73827536345285,,
1658435692250,1.151124748,,0.186611926,,29.672844204316064,,
1658435697250,1.629321278,,0.209299571,,37.09105525539508,,
1658435702250,2.160185243,,0.23720927,,46.363819069243846,,
1658435707250,1.1685041470000002,,0.360506909,,57.95477383655481,,
1658435712250,3.31323531,,0.43843934,,72.44346729569351,,
1658435717250,4.100843031999999,,0.45007925,,54.332600471770135,,
1658435722250,2.4353977380000003,,0.40978115000000004,,40.7494503538276,,
1658435727250,4.920611222000001,,0.30016722399999995,,50.9368129422845,,
1658435732250,3.031439652,,0.343643721,,38.202609706713375,,
1658435737250,1.438754533,,0.239185176,,38.202609706713375,,
1658435742250,3.168160465,,0.348616555,,47.753262133391715,,
