RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,2.5929456810000002,15,6000,16,1,1654634416578,1654628416578,2590,2600,1,0,1654634436619,1654634437120,1654634439194,0
1,2.596173194,15,6000,16,3,1654634431578,1654628431578,2590,2600,1,0,1654634451614,1654634452115,1654634454196,1
1,3.09805884,15,6000,16,4,1654634446578,1654628446578,2590,2600,1,1,1654634466613,1654634467615,1654634469698,2
1,4.099902222,15,6000,16,5,1654634461578,1654628461578,2590,2600,1,3,1654634481613,1654634483615,1654634485700,3
1,1.773700235,15,6000,16,5,1654634476578,1654628476578,2590,2600,1,0,1654634496613,1654634497114,1654634498374,4
1,2.6141962,15,6000,16,6,1654634491578,1654628491578,2590,2600,1,0,1654634511615,1654634512116,1654634514216,5
1,1.895106413,15,6000,16,7,1654634506578,1654628506578,2590,2600,1,0,1654634526617,1654634527117,1654634528497,6
1,2.604558702,15,6000,16,8,1654634521578,1654628521578,2590,2600,2,0,1654634541616,1654634542116,1654634544208,7
1,2.6127655709999997,15,6000,16,9,1654634536578,1654628536578,2590,2600,2,0,1654634556616,1654634557117,1654634559216,8
1,2.618956222,15,6000,16,10,1654634551578,1654628551578,2590,2600,2,0,1654634571626,1654634572127,1654634574226,9
1,2.624208005,15,6000,16,11,1654634566578,1654628566578,2590,2600,2,0,1654634586619,1654634587120,1654634589231,10
1,2.632371064,15,6000,16,12,1654634581578,1654628581578,2590,2600,2,0,1654634601622,1654634602123,1654634604240,11
1,2.625449389,15,6000,16,13,1654634596578,1654628596578,2590,2600,2,0,1654634616621,1654634617122,1654634619234,12
1,2.6415137730000002,15,6000,16,14,1654634611578,1654628611578,2590,2600,2,0,1654634631625,1654634632126,1654634634251,13
1,1.634703287,15,6000,16,15,1654634626578,1654628626578,2590,2600,3,0,1654634646623,1654634647124,1654634648245,14
1,2.638202962,15,6000,16,16,1654634641578,1654628641578,2590,2600,3,0,1654634661627,1654634662128,1654634664248,15
1,0.812146489,15,6000,16,17,1654634656578,1654628656578,2590,2600,3,0,1654634676624,1654634677124,1654634677423,16
1,1.8227469550000002,15,6000,16,18,1654634671578,1654628671578,2590,2600,3,0,1654634691624,1654634692125,1654634693434,17
1,2.703144639,15,6000,16,19,1654634686578,1654628686578,2590,2600,3,0,1654634706623,1654634707123,1654634709314,18
1,2.755087098,15,6000,16,20,1654634701578,1654628701578,2590,2600,3,0,1654634721624,1654634722125,1654634724366,19
1,2.659607269,15,6000,16,20,1654634716578,1654628716578,2590,2600,3,0,1654634736625,1654634737125,1654634739271,20
1,2.654433237,15,6000,16,21,1654634731578,1654628731578,2590,2600,3,0,1654634751626,1654634752126,1654634754266,21
1,2.662086655,15,6000,16,22,1654634746578,1654628746578,2590,2600,4,0,1654634766625,1654634767126,1654634769273,22
1,0.7009682239999999,15,6000,16,23,1654634761578,1654628761578,2590,2600,4,0,1654634781631,1654634782131,1654634782314,23
1,0.7156564059999999,15,6000,16,24,1654634776578,1654628776578,2590,2600,4,0,1654634796631,1654634797132,1654634797330,24
1,1.2060979059999999,15,6000,16,25,1654634791578,1654628791578,2590,2600,4,0,1654634811632,1654634812133,1654634812822,25
1,2.214005056,15,6000,16,26,1654634806578,1654628806578,2590,2600,4,0,1654634826632,1654634827132,1654634828829,26
1,0.709191194,15,6000,16,27,1654634821578,1654628821578,2590,2600,4,0,1654634841627,1654634842129,1654634842324,27
1,2.293549877,15,6000,16,28,1654634836578,1654628836578,2590,2600,4,0,1654634856629,1654634857129,1654634858909,28
1,0.790503879,15,6000,16,29,1654634851578,1654628851578,2590,2600,5,0,1654634871629,1654634872129,1654634872405,29
1,2.72868572,15,6000,16,30,1654634866578,1654628866578,2590,2600,5,0,1654634886629,1654634887129,1654634889344,30
1,0.7254387050000001,15,6000,16,31,1654634881578,1654628881578,2590,2600,5,0,1654634901630,1654634902131,1654634902342,31
1,1.661560859,15,6000,16,32,1654634896578,1654628896578,2590,2600,5,0,1654634916632,1654634917133,1654634918279,32
1,2.734778496,15,6000,16,33,1654634911578,1654628911578,2590,2600,5,0,1654634931643,1654634932144,1654634934352,33
1,0.851450413,15,6000,16,34,1654634926578,1654628926578,2590,2600,5,0,1654634946631,1654634947132,1654634947469,34
1,1.866365853,15,6000,16,35,1654634941578,1654628941578,2590,2600,5,0,1654634961639,1654634962139,1654634963484,35
1,0.7523113419999999,15,6000,16,35,1654634956578,1654628956578,2590,2600,5,0,1654634976632,1654634977133,1654634977370,36
1,0.7581660050000001,15,6000,16,36,1654634971578,1654628971578,2590,2600,6,0,1654634991631,1654634992132,1654634992375,37
1,0.77006314,15,6000,16,37,1654634986578,1654628986578,2590,2600,6,0,1654635006632,1654635007133,1654635007387,38
1,0.774940608,15,6000,16,38,1654635001578,1654629001578,2590,2600,6,0,1654635021636,1654635022137,1654635022394,39
1,0.7841196549999999,15,6000,16,39,1654635016578,1654629016578,2590,2600,6,0,1654635036635,1654635037136,1654635037404,40
1,0.789418229,15,6000,16,40,1654635031578,1654629031578,2590,2600,6,0,1654635051636,1654635052137,1654635052409,41
1,0.783165758,15,6000,16,41,1654635046578,1654629046578,2590,2600,6,0,1654635066635,1654635067136,1654635067402,42
1,2.73407559,15,6000,16,42,1654635061578,1654629061578,2590,2600,6,0,1654635081635,1654635082136,1654635084353,43
1,0.7962215539999999,15,6000,16,43,1654635076578,1654629076578,2590,2600,7,0,1654635096635,1654635097136,1654635097415,44
