RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,2.588050199,15,6000,16,1,1654627772438,1654621772438,2590,2600,1,0,1654627792474,1654627792975,1654627795049,0
1,2.593413129,15,6000,16,3,1654627787438,1654621787438,2590,2600,1,0,1654627807473,1654627807974,1654627810054,1
1,3.089884075,15,6000,16,4,1654627802438,1654621802438,2590,2600,1,1,1654627822474,1654627823475,1654627825551,2
1,4.089810975,15,6000,16,5,1654627817438,1654621817438,2590,2600,1,3,1654627837473,1654627839475,1654627841551,3
1,1.986392666,15,6000,16,5,1654627832438,1654621832438,2590,2600,1,0,1654627852473,1654627852974,1654627854448,4
1,2.6156293230000003,15,6000,16,6,1654627847438,1654621847438,2590,2600,1,0,1654627867481,1654627867982,1654627870079,5
1,1.8262496590000001,15,6000,16,7,1654627862438,1654621862438,2590,2600,1,0,1654627882476,1654627882977,1654627884290,6
1,2.6106625290000003,15,6000,16,8,1654627877438,1654621877438,2590,2600,2,0,1654627897476,1654627897977,1654627900075,7
1,2.6095158379999996,15,6000,16,9,1654627892438,1654621892438,2590,2600,2,0,1654627912477,1654627912978,1654627915074,8
1,2.617406359,15,6000,16,10,1654627907438,1654621907438,2590,2600,2,0,1654627927481,1654627927982,1654627930085,9
1,2.619877563,15,6000,16,11,1654627922438,1654621922438,2590,2600,2,0,1654627942480,1654627942981,1654627945087,10
1,2.630477031,15,6000,16,12,1654627937438,1654621937438,2590,2600,2,0,1654627957479,1654627957980,1654627960099,11
1,2.136954595,15,6000,16,13,1654627952438,1654621952438,2590,2600,2,0,1654627972480,1654627972980,1654627974605,12
1,2.6407236530000002,15,6000,16,14,1654627967438,1654621967438,2590,2600,2,0,1654627987483,1654627987984,1654627990111,13
1,2.629993075,15,6000,16,15,1654627982438,1654621982438,2590,2600,3,0,1654628002483,1654628002983,1654628005100,14
1,2.6438335229999996,15,6000,16,16,1654627997438,1654621997438,2590,2600,3,0,1654628017488,1654628017988,1654628020114,15
1,0.761431363,15,6000,16,17,1654628012438,1654622012438,2590,2600,3,0,1654628032482,1654628032982,1654628033232,16
1,1.727356275,15,6000,16,18,1654628027438,1654622027438,2590,2600,3,0,1654628047482,1654628047982,1654628049197,17
1,1.52991617,15,6000,16,19,1654628042438,1654622042438,2590,2600,3,0,1654628062485,1654628062987,1654628064001,18
1,2.730156903,15,6000,16,20,1654628057438,1654622057438,2590,2600,3,0,1654628077484,1654628077984,1654628080201,19
1,2.704693855,15,6000,16,20,1654628072438,1654622072438,2590,2600,3,0,1654628092496,1654628092997,1654628095177,20
1,1.900917724,15,6000,16,21,1654628087438,1654622087438,2590,2600,3,0,1654628107486,1654628107987,1654628109373,21
1,2.664186125,15,6000,16,22,1654628102438,1654622102438,2590,2600,4,0,1654628122487,1654628122987,1654628125137,22
1,2.673045014,15,6000,16,23,1654628117438,1654622117438,2590,2600,4,0,1654628137490,1654628137990,1654628140150,23
1,2.6818695590000003,15,6000,16,24,1654628132438,1654622132438,2590,2600,4,0,1654628152498,1654628152999,1654628155160,24
1,2.660994228,15,6000,16,25,1654628147438,1654622147438,2590,2600,4,0,1654628167495,1654628167995,1654628170142,25
1,2.681658504,15,6000,16,26,1654628162438,1654622162438,2590,2600,4,0,1654628182497,1654628182998,1654628185163,26
1,1.9540896700000001,15,6000,16,27,1654628177438,1654622177438,2590,2600,4,0,1654628197495,1654628197996,1654628199436,27
1,2.6952312000000003,15,6000,16,28,1654628192438,1654622192438,2590,2600,4,0,1654628212496,1654628212997,1654628215176,28
