RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,6.979292999744415,10,60,3,1,1652039210039,1652039150039,7,8,3
1,6.310945000171661,10,60,5,1,1652039220039,1652039160039,7,8,3
1,8.78215499973297,10,60,5,1,1652039230039,1652039170039,7,8,3
1,7.704855999946594,10,60,6.25,1,1652039240039,1652039180039,7,8,3
1,7.873622000217438,10,60,7.8125,1,1652039250039,1652039190039,7,8,3
1,7.650600999832153,10,60,9.765625,1,1652039260039,1652039200039,7,8,3
1,6.52606800031662,10,60,12.20703125,1,1652039270039,1652039210039,7,8,3
1,6.291839999675751,10,60,9.1552734375,1,1652039280039,1652039220039,7,8,4
1,6.614425999641418,10,60,6.866455078125,1,1652039290039,1652039230039,7,8,4
1,7.231186999797821,10,60,5.14984130859375,1,1652039300039,1652039240039,7,8,4
1,7.874375,10,60,6.4373016357421875,1,1652039310039,1652039250039,7,8,4
1,6.4461629996299745,10,60,8.046627044677734,1,1652039320039,1652039260039,7,8,4
1,6.542361000061035,10,60,6.034970283508301,1,1652039330039,1652039270039,7,8,4
1,6.352209000110626,10,60,5,1,1652039340039,1652039280039,7,8,4
1,9.717108000278474,10,60,5,1,1652039350039,1652039290039,7,8,4
1,6.372743000030518,10,60,6.25,1,1652039360039,1652039300039,7,8,4
1,5.954345000267029,10,60,5,1,1652039370039,1652039310039,7,8,4
1,6.238394999980927,10,60,5,1,1652039380039,1652039320039,7,8,5
1,5.6140970001220705,10,60,5,1,1652039390039,1652039330039,7,8,5
1,6.189802000045776,10,60,5,1,1652039400039,1652039340039,7,8,5
1,6.361480000019074,10,60,5,1,1652039410039,1652039350039,7,8,5
1,7.009354000091553,10,60,5,1,1652039420039,1652039360039,7,8,5
1,6.169886000156403,10,60,5,1,1652039430039,1652039370039,7,8,5
1,6.134969999790192,10,60,5,1,1652039440039,1652039380039,7,8,5
1,7.67681500005722,10,60,5,1,1652039450039,1652039390039,7,8,5
1,6.150248999595642,10,60,6.25,1,1652039460039,1652039400039,7,8,6
1,6.2956840000152585,10,60,5,1,1652039470039,1652039410039,7,8,6
1,6.624047999858856,10,60,5,1,1652039480039,1652039420039,7,8,6
1,9.07734299993515,10,60,5,1,1652039490039,1652039430039,7,8,6
1,6.582610000133514,10,60,6.25,1,1652039500039,1652039440039,7,8,6
1,6.276332999706268,10,60,5,1,1652039510039,1652039450039,7,8,6
1,6.461812000274659,10,60,5,1,1652039520039,1652039460039,7,8,6
1,5.971159999847412,10,60,5,1,1652039530039,1652039470039,7,8,6
1,10.452488000392913,10,60,5,1,1652039540039,1652039480039,7,8,7
1,5.966243999958039,10,60,6.25,1,1652039550039,1652039490039,7,8,7
1,6.315731999874115,10,60,5,1,1652039560039,1652039500039,7,8,7
1,7.500704999923706,10,60,5,1,1652039570039,1652039510039,7,8,7
1,7.945665999889374,10,60,6.25,1,1652039580039,1652039520039,7,8,7
1,6.5535580000877385,10,60,7.8125,1,1652039590039,1652039530039,7,8,7
1,11.610021999835968,10,60,5.859375,1,1652039600039,1652039540039,7,8,7
1,5.902922000408172,10,60,7.32421875,1,1652039610039,1652039550039,7,8,7
1,6.242779999732972,10,60,5.4931640625,1,1652039620039,1652039560039,7,8,8
1,6.594708999633789,10,60,5,1,1652039630039,1652039570039,7,8,8
1,6.104583000183106,10,60,5,1,1652039640039,1652039580039,7,8,8
1,5.753949000358581,10,60,5,1,1652039650039,1652039590039,7,8,8
1,8.176947999954224,10,60,5,1,1652039660039,1652039600039,7,8,8
1,5.986109999656677,10,60,6.25,1,1652039670039,1652039610039,7,8,8
1,5.9161110000610355,10,60,5,1,1652039680039,1652039620039,7,8,8
1,6.248376000404358,10,60,5,1,1652039690039,1652039630039,7,8,8
1,6.389966000080109,10,60,5,1,1652039700039,1652039640039,7,8,9
1,6.920881000041962,10,60,5,1,1652039710039,1652039650039,7,8,9
1,6.7992090001106265,10,60,5,1,1652039720039,1652039660039,7,8,9
1,6.107935999870301,10,60,5,1,1652039730039,1652039670039,7,8,9
1,6.472816000461578,10,60,5,1,1652039740039,1652039680039,7,8,9
1,6.4134390001297,10,60,5,1,1652039750039,1652039690039,7,8,9
1,6.239652999877929,10,60,5,1,1652039760039,1652039700039,7,8,9
1,5.561286999702453,10,60,5,1,1652039770039,1652039710039,7,8,9
1,6.039123000144959,10,60,5,1,1652039780039,1652039720039,7,8,10
1,5.908697000026703,10,60,5,1,1652039790039,1652039730039,7,8,10
1,6.973237999916076,10,60,5,1,1652039800039,1652039740039,7,8,10
1,5.839576000213623,10,60,5,1,1652039810039,1652039750039,7,8,10
1,5.735891000270843,10,60,5,1,1652039820039,1652039760039,7,8,10
1,8.88149499988556,10,60,5,1,1652039830039,1652039770039,7,8,10
1,7.708295000076294,10,60,6.25,1,1652039840039,1652039780039,7,8,10
1,5.884198999881744,10,60,7.8125,1,1652039850039,1652039790039,7,8,10
1,6.564674999713898,10,60,5.859375,1,1652039860039,1652039800039,7,8,11
1,6.3092009997367855,10,60,5,1,1652039870039,1652039810039,7,8,11
1,11.426995000362396,10,60,5,1,1652039880039,1652039820039,7,8,11
1,11.710168000221252,10,60,6.25,1,1652039890039,1652039830039,7,8,11
1,10.444455000400543,10,60,7.8125,1,1652039900039,1652039840039,7,8,11
1,6.103436999797821,10,60,9.765625,1,1652039910039,1652039850039,7,8,11
1,8.449910999774932,10,60,7.32421875,1,1652039920039,1652039860039,7,8,11
1,6.4665,10,60,9.1552734375,1,1652039930039,1652039870039,7,8,11
1,6.657054999828339,10,60,6.866455078125,1,1652039940039,1652039880039,7,8,12
1,5.738291000366211,10,60,5.14984130859375,1,1652039950039,1652039890039,7,8,12
1,6.8098989996910095,10,60,5,1,1652039960039,1652039900039,7,8,12
1,5.946696000099182,10,60,5,1,1652039970039,1652039910039,7,8,12
1,6.8108699998855595,10,60,5,1,1652039980039,1652039920039,7,8,12
1,6.568751000404358,10,60,5,1,1652039990039,1652039930039,7,8,12
1,6.040991000175476,10,60,5,1,1652040000039,1652039940039,7,8,12
1,8.000110000133514,10,60,5,1,1652040010039,1652039950039,7,8,12
1,5.629465000152588,10,60,6.25,1,1652040020039,1652039960039,7,8,13
1,6.062343999862671,10,60,5,1,1652040030039,1652039970039,7,8,13
1,5.987372000217437,10,60,5,1,1652040040039,1652039980039,7,8,13
1,10.177117000102998,10,60,5,1,1652040050039,1652039990039,7,8,13
1,8.349299000263214,10,60,6.25,1,1652040060039,1652040000039,7,8,13
1,6.405965000152588,10,60,7.8125,1,1652040070039,1652040010039,7,8,13
1,6.77165700006485,10,60,5.859375,1,1652040080039,1652040020039,7,8,13
1,9.460544000148774,10,60,5,1,1652040090039,1652040030039,7,8,13
1,6.940649000167847,10,60,6.25,1,1652040100039,1652040040039,7,8,14
1,9.499331999778748,10,60,5,1,1652040110039,1652040050039,7,8,14
1,8.011827000141144,10,60,6.25,1,1652040120039,1652040060039,7,8,14
1,10.895748000144959,10,60,7.8125,1,1652040130039,1652040070039,7,8,14
1,9.845904000282287,10,60,9.765625,1,1652040140039,1652040080039,7,8,14
1,6.079334000110626,10,60,12.20703125,1,1652040150039,1652040090039,7,8,14
1,5.954828999996185,10,60,9.1552734375,1,1652040160039,1652040100039,7,8,14
1,5.834520999908447,10,60,6.866455078125,1,1652040170039,1652040110039,7,8,14
1,6.3642170000076295,10,60,5.14984130859375,1,1652040180039,1652040120039,7,8,15
1,10.916179000377655,10,60,5,1,1652040190039,1652040130039,7,8,15
1,7.036424000263214,10,60,6.25,1,1652040200039,1652040140039,7,8,15
1,5.9890419998168944,10,60,5,1,1652040210039,1652040150039,7,8,15
1,6.188869999885559,10,60,5,1,1652040220039,1652040160039,7,8,15
1,9.638638999938966,10,60,5,1,1652040230039,1652040170039,7,8,15
1,6.16127499961853,10,60,6.25,1,1652040240039,1652040180039,7,8,15
1,7.463737999916076,10,60,5,1,1652040250039,1652040190039,7,8,15
1,10.484761000156402,10,60,6.25,1,1652040260039,1652040200039,7,8,16
1,6.2286630001068115,10,60,7.8125,1,1652040270039,1652040210039,7,8,16
1,7.911986000061035,10,60,5.859375,1,1652040280039,1652040220039,7,8,16
1,5.81166100025177,10,60,7.32421875,1,1652040290039,1652040230039,7,8,15
1,8.855636000156403,10,60,5.4931640625,1,1652040300039,1652040240039,7,8,15
1,5.834374000072479,10,60,6.866455078125,1,1652040310039,1652040250039,7,8,15
1,6.255617000102997,10,60,5.14984130859375,1,1652040320039,1652040260039,7,8,14
1,9.250823999881744,10,60,5,1,1652040330039,1652040270039,7,8,14
1,8.848520999908446,10,60,6.25,1,1652040340039,1652040280039,7,8,14
1,6.084384000301361,10,60,7.8125,1,1652040350039,1652040290039,7,8,13
1,5.879513999938965,10,60,5.859375,1,1652040360039,1652040300039,7,8,13
1,6.239464000225067,10,60,5,1,1652040370039,1652040310039,7,8,13
1,6.509592000007629,10,60,5,1,1652040380039,1652040320039,7,8,12
1,9.519540999889374,10,60,5,1,1652040390039,1652040330039,7,8,12
1,5.940620000362396,10,60,6.25,1,1652040400039,1652040340039,7,8,12
1,8.118012000083924,10,60,5,1,1652040410039,1652040350039,7,8,11
1,5.977027999877929,10,60,6.25,1,1652040420039,1652040360039,7,8,11
1,11.117248000144958,10,60,5,1,1652040430039,1652040370039,7,8,11
1,8.91015399980545,10,60,6.25,1,1652040440039,1652040380039,7,8,10
1,5.815673999786377,10,60,7.8125,1,1652040450039,1652040390039,7,8,10
1,8.272322000026703,10,60,5.859375,1,1652040460039,1652040400039,7,8,10
1,6.691289999961853,10,60,7.32421875,1,1652040470039,1652040410039,7,8,9
1,9.458892000198365,10,60,5.4931640625,1,1652040480039,1652040420039,7,8,9
1,7.5513639998435975,10,60,6.866455078125,1,1652040490039,1652040430039,7,8,9
1,5.718565999984741,10,60,8.58306884765625,1,1652040500039,1652040440039,7,8,8
1,6.479891000270843,10,60,6.4373016357421875,1,1652040510039,1652040450039,7,8,8
1,6.117513999938965,10,60,5,1,1652040520039,1652040460039,7,8,8
1,7.310135000228882,10,60,5,1,1652040530039,1652040470039,7,8,8
1,6.025986999988556,10,60,6.25,1,1652040540039,1652040480039,7,8,7
1,6.960324999809266,10,60,5,1,1652040550039,1652040490039,7,8,7
1,6.416609999656678,10,60,5,1,1652040560039,1652040500039,7,8,7
1,7.715468999862671,10,60,5,1,1652040570039,1652040510039,7,8,6
1,6.306524000167847,10,60,6.25,1,1652040580039,1652040520039,7,8,6
1,5.712671999931335,10,60,5,1,1652040590039,1652040530039,7,8,5
1,6.15784299993515,10,60,5,1,1652040600039,1652040540039,7,8,5
1,6.077804999828339,10,60,5,1,1652040610039,1652040550039,7,8,5
1,5.545543000221253,10,60,5,1,1652040620039,1652040560039,7,8,4
1,6.091116000175476,10,60,5,1,1652040630039,1652040570039,7,8,4
1,5.542292999744415,10,60,5,1,1652040640039,1652040580039,7,8,4
1,5.740960000038147,10,60,5,1,1652040650039,1652040590039,7,8,4
1,5.895928999900818,10,60,5,1,1652040660039,1652040600039,7,8,3
1,5.799909999847412,10,60,5,1,1652040670039,1652040610039,7,8,3
1,5.542642999649048,10,60,5,1,1652040680039,1652040620039,7,8,3
