RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES,ESC
1,2.631079024,0.035372863000000004,15,30,15,10,1656851437222,1656851407222,3,3.2,4,0,1656851502248,1656851502750,1656851504863,0,4,undefined
1,1.829862179,0.061126032999999996,15,37.5,15,20,1656851452222,1656851414722,3,3.2,4,0,1656851517248,1656851517749,1656851519062,1,4,undefined
1,1.9009373619999999,0.092435924,15,46.875,15,30,1656851467222,1656851420347,3,3.2,4,0,1656851532250,1656851532751,1656851534134,2,4,undefined
1,1.935800532,0.11009430399999999,15,58.59375,15,40,1656851482222,1656851423628.25,3,3.2,4,0,1656851547250,1656851547749,1656851549169,3,4,undefined
1,1.9806666,0.129553834,15,73.2421875,15,50,1656851497222,1656851423979.8125,3,3.2,4,0,1656851562251,1656851562752,1656851564214,4,4,undefined
1,2.065264895,0.15900952599999998,15,91.552734375,15,60,1656851512222,1656851420669.2656,3,3.2,4,0,1656851577250,1656851577751,1656851579298,5,4,undefined
1,2.126853118,0.187633625,15,114.44091796875,15,70,1656851527222,1656851412781.082,3,3.2,4,0,1656851592250,1656851592751,1656851594359,6,4,undefined
1,2.547898833,0.205241829,15,143.0511474609375,15,80,1656851542222,1656851399170.8525,3,3.2,4,0,1656851607254,1656851607754,1656851609781,7,4,undefined
1,2.086018398,0.236905812,15,178.81393432617188,15,90,1656851557222,1656851378408.0657,3,3.2,4,0,1656851622478,1656851622979,1656851624320,8,4,undefined
1,2.1964869840000003,0.280422403,15,223.51741790771484,15,100,1656851572222,1656851348704.582,3,3.2,4,0,1656851637630,1656851638130,1656851639432,9,4,undefined
1,2.171105392,0.293494733,15,279.39677238464355,15,110,1656851587222,1656851307825.2275,3,3.2,4,0,1656851652596,1656851653097,1656851654406,10,4,undefined
1,2.231478153,0.332942503,15,349.24596548080444,15,120,1656851602222,1656851252976.0344,3,3.2,4,0,1656851667281,1656851667781,1656851669467,11,4,undefined
1,2.6845531890000003,0.383267678,15,436.55745685100555,15,130,1656851617222,1656851180664.5432,3,3.2,4,0,1656851682274,1656851682777,1656851684921,12,4,undefined
1,2.1944553649999996,0.41091662500000004,15,545.6968210637569,15,140,1656851632222,1656851086525.179,3,3.2,4,0,1656851697273,1656851697774,1656851699431,13,4,undefined
1,2.230815714,0.454434724,15,682.1210263296962,15,150,1656851647222,1656850965100.9736,3,3.2,4,0,1656851712277,1656851712778,1656851714467,14,4,undefined
1,2.2464037699999997,0.469793719,15,852.6512829121202,15,160,1656851662222,1656850809570.717,3,3.2,4,0,1656851727272,1656851727773,1656851729483,15,4,undefined
1,2.291560633,0.5044048720000001,15,1065.8141036401503,15,170,1656851677222,1656850611407.8962,3,3.2,4,0,1656851742283,1656851742784,1656851744528,16,4,undefined
1,2.286925611,0.5532377300000001,15,1332.2676295501878,15,180,1656851692222,1656850359954.3704,3,3.2,4,0,1656851757293,1656851757794,1656851759524,17,4,undefined
1,2.290370001,0.568240669,15,1665.3345369377348,15,190,1656851707222,1656850041887.4631,3,3.2,4,0,1656851772283,1656851772784,1656851774527,18,4,undefined
1,2.3521222859999997,0.573793194,15,2081.6681711721685,15,200,1656851722222,1656849640553.8289,3,3.2,4,0,1656851787296,1656851787797,1656851789589,19,4,undefined
