MIN,MAX,MEAN,STDEV,NUMBER_ESC_RUNNING
0.698503565,2.15260158,0.708721807,0.6537653566090863,1
0.92587515,2.877321813,1.3917750633333335,0.7846791017962644,2
1.652706781,2.783917442,2.2037626052244197,0.42768596926270075,3
100,0,0,0,2
100,0,0,0,1
