RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,0.698503565,0.064420042,15,50,15,20,1655406779280,1655406729280,2.5,3,1,0,1655406799321,1655406799822,1655406800003,0
1,2.15260158,0.163754153,15,37.5,15,60,1655406794280,1655406756780,2.5,3,1,0,1655406814325,1655406814826,1655406816457,1
1,1.401225697,0.159858487,15,28.125,15,60,1655406809280,1655406781155,2.5,3,1,0,1655406829325,1655406829827,1655406830705,2
1,2.877321813,0.214335392,15,21.09375,15,60,1655406824280,1655406803186.25,2.5,3,2,0,1655406844327,1655406844828,1655406847182,3
1,2.022415199,0.105199016,15,15.8203125,15,40,1655406839280,1655406823459.6875,2.5,3,2,0,1655406859323,1655406859824,1655406861327,4
1,2.735352931,0.10544820799999999,15,15.8203125,15,40,1655406854280,1655406838459.6875,2.5,3,2,0,1655406874321,1655406874822,1655406877040,5
1,2.735014069,0.10824700300000001,15,15.8203125,15,40,1655406869280,1655406853459.6875,2.5,3,3,0,1655406889325,1655406889826,1655406892041,6
1,2.7398618270000004,0.108855683,15,15.8203125,15,40,1655406884280,1655406868459.6875,2.5,3,3,0,1655406904331,1655406904832,1655406907048,7
1,2.763736512,0.10411930700000001,15,15.8203125,15,40,1655406899280,1655406883459.6875,2.5,3,3,0,1655406919326,1655406919825,1655406922073,8
1,2.7616735859999997,0.104381273,15,15.8203125,15,40,1655406914280,1655406898459.6875,2.5,3,3,0,1655406934328,1655406934829,1655406937074,9
1,2.768883346,0.112268469,15,15.8203125,15,40,1655406929280,1655406913459.6875,2.5,3,3,0,1655406949328,1655406949827,1655406952081,10
1,2.748910826,0.109789979,15,15.8203125,15,40,1655406944280,1655406928459.6875,2.5,3,3,0,1655406964332,1655406964833,1655406967065,11
1,2.7469019589999997,0.105276437,15,15.8203125,15,40,1655406959280,1655406943459.6875,2.5,3,3,0,1655406979333,1655406979834,1655406982062,12
1,2.744135763,0.106337892,15,15.8203125,15,40,1655406974280,1655406958459.6875,2.5,3,3,0,1655406994335,1655406994836,1655406997063,13
1,2.7547016859999998,0.109534186,15,15.8203125,15,40,1655406989280,1655406973459.6875,2.5,3,3,0,1655407009340,1655407009841,1655407012074,14
1,2.756184206,0.111017538,15,15.8203125,15,40,1655407004280,1655406988459.6875,2.5,3,3,0,1655407024347,1655407024848,1655407027079,15
1,2.7409321369999997,0.10920194999999999,15,15.8203125,15,40,1655407019280,1655407003459.6875,2.5,3,3,0,1655407039338,1655407039839,1655407042064,16
1,2.744245898,0.10596454400000001,15,15.8203125,15,40,1655407034280,1655407018459.6875,2.5,3,3,0,1655407054343,1655407054844,1655407057070,17
1,2.757252155,0.111141572,15,15.8203125,15,40,1655407049280,1655407033459.6875,2.5,3,3,0,1655407069350,1655407069851,1655407072083,18
1,2.743779595,0.104837113,15,15.8203125,15,40,1655407064280,1655407048459.6875,2.5,3,3,0,1655407084345,1655407084846,1655407087072,19
1,2.7462059070000002,0.109537878,15,15.8203125,15,40,1655407079280,1655407063459.6875,2.5,3,3,0,1655407099346,1655407099847,1655407102075,20
1,2.750744885,0.112197942,15,15.8203125,15,40,1655407094280,1655407078459.6875,2.5,3,3,0,1655407114350,1655407114851,1655407117083,21
1,2.739301083,0.107435751,15,15.8203125,15,40,1655407109280,1655407093459.6875,2.5,3,3,0,1655407129348,1655407129849,1655407132072,22
1,2.7384620340000003,0.10751257800000001,15,15.8203125,15,40,1655407124280,1655407108459.6875,2.5,3,3,0,1655407144352,1655407144853,1655407147074,23
1,2.783917442,0.13432968199999998,15,15.8203125,15,40,1655407139280,1655407123459.6875,2.5,3,3,0,1655407159351,1655407159852,1655407162120,24
