RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,2.624809737,0.035020089,5,30,5,10,1658072186061,1658072156061,3,3.2,1,0,1658072196100,1658072196601,1658072198710,0,4
1,2.619560367,0.033593379,5,30,5,10,1658072191061,1658072161061,3,3.2,1,0,1658072201100,1658072201601,1658072203706,1,4
1,2.7349189750000003,0.10884714300000001,5,30,5,40,1658072196061,1658072166061,3,3.2,1,0,1658072206104,1658072206605,1658072208821,2,4
1,2.759831073,0.13174239299999999,5,30,5,50,1658072201061,1658072171061,3,3.2,1,0,1658072211103,1658072211603,1658072213848,3,4
1,2.805754355,0.157958793,5,30,5,60,1658072206061,1658072176061,3,3.2,1,0,1658072216104,1658072216604,1658072218893,4,4
1,2.8397379569999996,0.182979465,5,30,5,70,1658072211061,1658072181061,3,3.2,1,0,1658072221108,1658072221609,1658072223929,5,4
1,2.900455696,0.21659134,5,30,5,80,1658072216061,1658072186061,3,3.2,1,0,1658072226110,1658072226611,1658072228990,6,4
1,2.872041741,0.20902559199999998,5,30,5,80,1658072221061,1658072191061,3,3.2,1,0,1658072231112,1658072231613,1658072233962,7,4
1,2.883994227,0.212582447,5,30,5,80,1658072226061,1658072196061,3,3.2,1,0,1658072236111,1658072236611,1658072238975,8,4
1,2.899577427,0.209394633,5,30,5,80,1658072231061,1658072201061,3,3.2,1,0,1658072241115,1658072241616,1658072243992,9,4
1,2.876423205,0.206211556,5,30,5,80,1658072236061,1658072206061,3,3.2,1,0,1658072246112,1658072246613,1658072248970,10,4
1,2.8799604129999996,0.208212838,5,30,5,80,1658072241061,1658072211061,3,3.2,1,0,1658072251114,1658072251615,1658072253974,11,4
1,2.8942130440000002,0.211089932,5,30,5,80,1658072246061,1658072216061,3,3.2,1,0,1658072256113,1658072256614,1658072258988,12,4
1,2.87860112,0.207600582,5,30,5,80,1658072251061,1658072221061,3,3.2,1,0,1658072261114,1658072261615,1658072263974,13,4
1,2.878571742,0.205563315,5,30,5,80,1658072256061,1658072226061,3,3.2,1,0,1658072266113,1658072266613,1658072268973,14,4
1,2.8865024509999997,0.206995274,5,30,5,80,1658072261061,1658072231061,3,3.2,1,0,1658072271116,1658072271617,1658072273982,15,4
1,2.888220558,0.207819816,5,30,5,80,1658072266061,1658072236061,3,3.2,1,0,1658072276121,1658072276622,1658072278985,16,4
1,2.871569333,0.21113948600000002,5,30,5,80,1658072271061,1658072241061,3,3.2,1,0,1658072281118,1658072281619,1658072283969,17,4
1,2.881170023,0.205985111,5,30,5,80,1658072276061,1658072246061,3,3.2,1,0,1658072286118,1658072286619,1658072288979,18,4
1,2.879235035,0.20992136300000003,5,30,5,80,1658072281061,1658072251061,3,3.2,1,0,1658072291118,1658072291619,1658072293979,19,4
1,2.8868692780000003,0.202078162,5,30,5,80,1658072286061,1658072256061,3,3.2,1,0,1658072296123,1658072296623,1658072298987,20,4
1,2.881695823,0.200651148,5,30,5,80,1658072291061,1658072261061,3,3.2,1,0,1658072301125,1658072301626,1658072303982,21,4
