TIMESTAMP,ESC1_Time,ESC2_Time,ESC1_Time_A,ESC2_Time_A,ESC1_Window,ESC2_Window
1659300062324,2.105,,0.033875459,,90,,
1659300092333,2.151,,0.061434689,,90,,
1659300122339,2.186,,0.089472161,,90,,
1659300152347,2.247,,0.129081963,,90,,
1659300182346,2.227,,0.117548457,,90,,
1659300212350,2.235,,0.123867937,,90,,
1659300242357,2.227,,0.119075706,,90,,
1659300272362,2.231,,0.11975649699999999,,90,,
1659300302364,2.23,,0.11820987,,90,,
1659300332368,2.286,,0.142739232,,90,,
1659300362367,1.707,,0.113434518,,90,,
1659300392384,2.228,,0.115041962,,90,,
1659300422377,2.23,,0.11627715000000001,,90,,
1659300452379,2.229,,0.118404701,,90,,
1659300482384,2.246,,0.13876348,,90,,
1659300512380,2.223,,0.116855766,,90,,
1659300542384,2.23,,0.116073495,,90,,
1659300572383,2.228,,0.120507841,,90,,
1659300602386,2.228,,0.119454724,,90,,
1659300632387,2.233,,0.117566757,,90,,
1659300662392,2.24,,0.117094102,,90,,
1659300692390,2.226,,0.11827341599999999,,90,,
1659300722394,2.225,,0.113026922,,90,,
1659300752395,2.228,,0.116090968,,90,,
1659300782398,2.225,,0.12018060800000001,,90,,
1659300812402,2.233,,0.117343902,,90,,
1659300842401,2.23,,0.118671228,,90,,
1659300872409,2.227,,0.11487472,,90,,
1659300902403,2.233,,0.115974373,,90,,
1659300932406,2.224,,0.114447354,,90,,
1659300962414,2.223,,0.116515089,,90,,
1659300992416,2.224,,0.11562576199999999,,90,,
1659301022415,2.238,,0.115278771,,90,,
1659301052416,2.228,,0.12049005,,90,,
1659301082422,2.223,,0.11527051899999999,,90,,
1659301112424,2.231,,0.117658094,,90,,
1659301142429,2.227,,0.117539441,,90,,
1659301172436,2.232,,0.118160481,,90,,
1659301202429,2.233,,0.116369754,,90,,
1659301232434,2.229,,0.116236621,,90,,
1659301262432,2.224,,0.115522854,,90,,
1659301292439,2.224,,0.115054317,,90,,
1659301322444,2.231,,0.116623851,,90,,
1659301352451,2.224,,0.116164378,,90,,
1659301382450,2.222,,0.11621304,,90,,
1659301412458,2.228,,0.11444163399999999,,90,,
1659301442461,2.237,,0.119474502,,90,,
1659301472464,2.225,,0.11680338500000001,,90,,
1659301502470,2.235,,0.114120098,,90,,
1659301532476,2.227,,0.11459415,,90,,
1659301562485,2.235,,0.117385496,,90,,
1659300417716,,2.103,,0.034479266,,90,
1659300447711,,2.157,,0.064972312,,90,
1659300477715,,2.188,,0.09036443599999999,,90,
1659300507717,,2.234,,0.124233726,,90,
1659300537717,,2.234,,0.11744674000000001,,90,
1659300567716,,2.227,,0.115213569,,90,
1659300597719,,2.222,,0.118212832,,90,
1659300627717,,2.235,,0.122289701,,90,
1659300657716,,2.231,,0.12168490900000001,,90,
1659300687721,,2.233,,0.12208454,,90,
1659300717718,,2.223,,0.117823368,,90,
1659300747718,,2.238,,0.11660384,,90,
1659300777718,,2.229,,0.11732258,,90,
1659300807723,,2.222,,0.118263825,,90,
1659300837723,,2.221,,0.112967243,,90,
1659300867724,,2.224,,0.117461589,,90,
1659300897724,,2.231,,0.114674455,,90,
1659300927725,,2.236,,0.118219275,,90,
1659300957720,,2.226,,0.116410718,,90,
1659300987720,,2.23,,0.115795992,,90,
1659301017721,,2.225,,0.116257244,,90,
1659301047721,,2.232,,0.117792268,,90,
1659301077721,,2.254,,0.14426861900000001,,90,
1659301107722,,2.225,,0.117952671,,90,
1659301137720,,2.23,,0.119122337,,90,
1659301167721,,2.23,,0.120838669,,90,
1659301197725,,2.221,,0.11418415500000001,,90,
1659301227725,,2.236,,0.116307834,,90,
1659301257720,,2.24,,0.118106935,,90,
