RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,4.646794936,0.881238149,15,366.45192199147687,15,220,1656625044655,1656624678203.0781,3,3.2,16,0,1656625694810,1656625695310,1656625699385,59,4
1,2.3005922439999997,0.8503772549999999,15,274.83894149360765,15,190,1656625059655,1656624784816.0586,3,3.2,16,0,1656625709811,1656625710311,1656625712039,60,4
1,2.530064038,0.9615218919999999,15,343.5486768670096,15,200,1656625074655,1656624731106.3232,3,3.2,16,0,1656625724873,1656625725373,1656625727267,61,4
1,2.762565839,0.9432034549999999,15,429.435846083762,15,210,1656625089655,1656624660219.1538,3,3.2,16,0,1656625740031,1656625740535,1656625742503,62,4
1,4.338380097,0.9235214049999999,15,536.7948076047024,15,220,1656625104655,1656624567860.1924,3,3.2,16,0,1656625755003,1656625755503,1656625759078,63,4
1,6.589287429,1.244296774,15,402.59610570352686,15,230,1656625119655,1656624717058.8943,3,3.2,16,0,1656625769947,1656625770448,1656625776330,64,4
1,6.52854741,1.000865076,15,301.9470792776451,15,210,1656625134655,1656624832707.9207,3,3.2,16,2,1656625784909,1656625786409,1656625791270,65,4
1,3.3524798700000003,0.627683023,15,226.46030945823384,15,160,1656625149655,1656624923194.6904,3,3.2,16,0,1656625800341,1656625800844,1656625803094,66,4
1,1.918151201,0.449941718,15,169.84523209367538,15,120,1656625164655,1656624994809.7678,3,3.2,16,0,1656625814787,1656625815289,1656625816660,67,4
1,1.865226485,0.512223296,15,212.30654011709422,15,130,1656625179655,1656624967348.46,3,3.2,16,0,1656625829777,1656625830278,1656625831607,68,4
1,1.8975443410000001,0.556088629,15,265.38317514636776,15,140,1656625194655,1656624929271.825,3,3.2,16,0,1656625844805,1656625845305,1656625846639,69,4
1,1.851399483,0.611969121,15,331.7289689329597,15,150,1656625209655,1656624877926.031,3,3.2,16,0,1656625859832,1656625860332,1656625861595,70,4
1,4.761816092,0.6870289770000001,15,414.66121116619956,15,160,1656625224655,1656624809993.7888,3,3.2,16,0,1656625875222,1656625875722,1656625879504,71,4
1,2.417978036,0.82088017,15,310.9959083746497,15,170,1656625239655,1656624928659.0916,3,3.2,16,0,1656625889791,1656625890293,1656625892161,72,4
1,2.601479849,0.821990865,15,388.7448854683121,15,180,1656625254655,1656624865910.1145,3,3.2,16,0,1656625904815,1656625905315,1656625907345,73,4
1,6.100174051,0.792139791,15,485.9311068353901,15,190,1656625269655,1656624783723.893,3,3.2,16,0,1656625920447,1656625920948,1656625925844,74,4
1,7.829326343,0.727407299,15,364.4483301265426,15,200,1656625284655,1656624920206.67,3,3.2,16,2,1656625934793,1656625936294,1656625942573,75,4
1,5.721204575,0.73267033,15,273.3362475949069,15,190,1656625299655,1656625026318.7524,3,3.2,16,2,1656625949827,1656625951329,1656625955465,76,4
1,2.612280688,0.6700020449999999,15,205.0021856961802,15,150,1656625314655,1656625109652.8142,3,3.2,16,0,1656625964829,1656625965331,1656625967356,77,4
1,4.504644911000001,0.807855414,15,256.25273212022523,15,160,1656625329655,1656625073402.2678,3,3.2,16,0,1656625979796,1656625980297,1656625984249,78,4
1,4.464914605,0.7039348519999999,15,192.18954909016892,15,140,1656625344655,1656625152465.451,3,3.2,16,0,1656625994790,1656625995290,1656625999209,79,4
1,4.6205637489999996,0.430790978,15,144.1421618176267,15,110,1656625359655,1656625215512.8381,3,3.2,16,0,1656626010477,1656626010978,1656626014365,80,4
1,1.731582282,0.28133097900000004,15,108.10662136322001,15,80,1656625374655,1656625266548.3787,3,3.2,16,0,1656626025116,1656626025617,1656626026475,81,4
1,1.804127884,0.35228848599999996,15,135.133276704025,15,90,1656625389655,1656625254521.7234,3,3.2,16,0,1656626040065,1656626040574,1656626041548,82,4
1,4.735784535,0.382982647,15,168.91659588003125,15,100,1656625404655,1656625235738.404,3,3.2,16,0,1656626055526,1656626056026,1656626059480,83,4
1,4.705837542,0.406528111,15,126.68744691002344,15,100,1656625419655,1656625292967.553,3,3.2,16,0,1656626070634,1656626071134,1656626074450,84,4
1,1.830158116,0.25060297600000003,15,95.01558518251758,15,70,1656625434655,1656625339639.4148,3,3.2,16,0,1656626085551,1656626086052,1656626086575,85,4
1,2.031855436,0.32258992999999997,15,118.76948147814699,15,80,1656625449655,1656625330885.5186,3,3.2,16,0,1656626100522,1656626101028,1656626101777,86,4
1,4.819409257999999,0.366831639,15,148.46185184768373,15,90,1656625464655,1656625316193.1482,3,3.2,16,0,1656626115621,1656626116122,1656626119565,87,4
1,4.823430838999999,0.380683865,15,111.34638888576279,15,90,1656625479655,1656625368308.611,3,3.2,16,0,1656626130745,1656626131247,1656626134572,88,4
1,4.8738506059999995,0.294803767,15,83.5097916643221,15,70,1656625494655,1656625411145.2083,3,3.2,16,0,1656626145586,1656626146086,1656626149622,89,4
1,4.919890005,0.243011583,15,62.63234374824157,15,50,1656625509655,1656625447022.6562,3,3.2,16,0,1656626160782,1656626161283,1656626164668,90,4
1,1.954453611,0.133959403,15,46.974257811181175,15,40,1656625524655,1656625477680.7422,3,3.2,16,0,1656626175659,1656626176159,1656626176702,91,4
1,4.680209907,0.272855376,15,58.71782226397647,15,50,1656625539655,1656625480937.1777,3,3.2,16,0,1656626190740,1656626191244,1656626194428,92,4
1,4.628189345,0.185453341,15,44.038366697982354,15,40,1656625554655,1656625510616.6333,3,3.2,16,0,1656626205772,1656626206272,1656626209376,93,4
1,4.731486389,0.137670346,15,33.028775023486766,15,30,1656625569655,1656625536626.225,3,3.2,16,0,1656626220789,1656626221290,1656626224479,94,4
1,4.907738529,0.113352919,15,24.771581267615076,15,30,1656625584655,1656625559883.4187,3,3.2,16,0,1656626235894,1656626236394,1656626239655,95,4
1,4.819795491,0.078535962,15,18.578685950711307,15,20,1656625599655,1656625581076.314,3,3.2,16,0,1656626250854,1656626251354,1656626254567,96,4
1,4.70882482,0.076599817,15,18.578685950711307,15,20,1656625614655,1656625596076.314,3,3.2,16,0,1656626265968,1656626266468,1656626269457,97,4
1,4.785534489,0.072134464,15,18.578685950711307,15,20,1656625629655,1656625611076.314,3,3.2,16,0,1656626280968,1656626281468,1656626284533,98,4
1,4.640112415,0.071739146,15,18.578685950711307,15,20,1656625644655,1656625626076.314,3,3.2,16,0,1656626296022,1656626296522,1656626299388,99,4
1,4.677532892,0.09642950500000001,15,18.578685950711307,15,20,1656625659655,1656625641076.314,3,3.2,16,0,1656626311157,1656626311664,1656626314425,100,4
1,2.346397094,0.17121976900000002,15,18.578685950711307,15,20,1656625674655,1656625656076.314,3,3.2,16,0,1656626324763,1656626325265,1656626327095,101,4
1,2.588593013,0.210667762,15,23.223357438389133,15,30,1656625689655,1656625666431.6426,3,3.2,16,0,1656626339767,1656626340267,1656626342338,102,4
1,2.804230944,0.254768656,15,29.029196797986415,15,30,1656625704655,1656625675625.8032,3,3.2,16,0,1656626354774,1656626355275,1656626357553,103,4
1,2.55780652,0.248589945,15,36.286495997483016,15,40,1656625719655,1656625683368.504,3,3.2,16,0,1656626369787,1656626370287,1656626372308,104,4
1,4.568147700000001,0.28603896900000003,15,45.35811999685377,15,40,1656625734655,1656625689296.88,3,3.2,16,0,1656626384769,1656626385269,1656626389318,105,4
1,4.729996002,0.152903719,15,34.01858999764033,15,30,1656625749655,1656625715636.41,3,3.2,16,0,1656626401231,1656626401733,1656626404480,106,4
1,4.711630522,0.133613805,15,25.51394249823025,15,30,1656625764655,1656625739141.0576,3,3.2,16,0,1656626416232,1656626416733,1656626419462,107,4
1,4.629166068000001,0.113238017,15,19.135456873672688,15,20,1656625779655,1656625760519.5432,3,3.2,16,0,1656626431182,1656626431686,1656626434381,108,4
1,2.235478623,0.136404746,15,19.135456873672688,15,20,1656625794655,1656625775519.5432,3,3.2,16,0,1656626444765,1656626445265,1656626446986,109,4
1,4.552804456,0.109841042,15,23.91932109209086,15,30,1656625809655,1656625785735.679,3,3.2,16,0,1656626461193,1656626461695,1656626464303,110,4
1,3.5739092959999996,0.15854406599999998,15,17.939490819068148,15,20,1656625824655,1656625806715.5093,3,3.2,16,0,1656626474764,1656626475265,1656626478325,111,4
1,4.511737185,0.11953044800000001,15,17.939490819068148,15,20,1656625839655,1656625821715.5093,3,3.2,16,0,1656626490838,1656626491338,1656626494263,112,4
1,4.44319535,0.07563571000000001,15,17.939490819068148,15,20,1656625854655,1656625836715.5093,3,3.2,16,0,1656626505986,1656626506486,1656626509195,113,4
1,4.397454452,0.085666229,15,17.939490819068148,15,20,1656625869655,1656625851715.5093,3,3.2,16,0,1656626520937,1656626521440,1656626524149,114,4
1,4.504876567,0.085737453,15,17.939490819068148,15,20,1656625884655,1656625866715.5093,3,3.2,16,0,1656626536001,1656626536503,1656626539257,115,4
1,4.594973717,0.08861682,15,17.939490819068148,15,20,1656625899655,1656625881715.5093,3,3.2,16,0,1656626551088,1656626551589,1656626554347,116,4
1,4.574195376,0.08772089400000001,15,17.939490819068148,15,20,1656625914655,1656625896715.5093,3,3.2,16,0,1656626566040,1656626566540,1656626569327,117,4
1,4.671409448,0.078866411,15,17.939490819068148,15,20,1656625929655,1656625911715.5093,3,3.2,16,0,1656626581209,1656626581709,1656626584426,118,4
1,2.492792139,0.173647108,15,17.939490819068148,15,20,1656625944655,1656625926715.5093,3,3.2,16,0,1656626594775,1656626595275,1656626597246,119,4
