INIT_TIME,FINAL_TIME,TOTAL_TIME,INIT_UPDATE_TIME,FINAL_UPDATE_TIME,TOTAL_UPDATE_TIME,COLLECTOR_TIME,
1659005546018,1659005548186,2168,1659005546051,1659005546058,7,62
1659005576028,1659005576268,240,1659005576073,1659005576091,18,68
1659005606031,1659005606372,341,1659005606107,1659005606132,25,67
1659005636030,1659005636473,443,1659005636130,1659005636155,25,63
1659005666038,1659005666515,477,1659005666165,1659005666190,25,71
1659005696036,1659005696517,481,1659005696161,1659005696192,31,63
1659005726052,1659005726532,480,1659005726184,1659005726212,28,72
1659005756050,1659005756545,495,1659005756185,1659005756212,27,71
1659005786054,1659005786538,484,1659005786186,1659005786214,28,69
1659005816070,1659005816602,532,1659005816212,1659005816250,38,86
1659005846059,1659005846561,502,1659005846193,1659005846226,33,69
1659005876049,1659005876536,487,1659005876182,1659005876216,34,61
1659005906059,1659005906556,497,1659005906193,1659005906223,30,68
1659005936072,1659005936567,495,1659005936214,1659005936241,27,75
1659005966071,1659005966546,475,1659005966199,1659005966227,28,69
1659005996070,1659005996544,474,1659005996202,1659005996230,28,68
1659006026073,1659006026546,473,1659006026205,1659006026231,26,67
1659006056071,1659006056544,473,1659006056203,1659006056231,28,63
1659006086087,1659006086560,473,1659006086220,1659006086252,32,74
1659006116081,1659006116563,482,1659006116214,1659006116241,27,69
1659006146085,1659006146559,474,1659006146215,1659006146243,28,65
1659006176107,1659006176594,487,1659006176240,1659006176267,27,84
1659006206099,1659006206575,476,1659006206233,1659006206261,28,69
1659006236101,1659006236584,483,1659006236232,1659006236261,29,71
1659006266105,1659006266580,475,1659006266236,1659006266264,28,73
1659006296106,1659006296599,493,1659006296235,1659006296269,34,70
1659006326107,1659006326583,476,1659006326237,1659006326267,30,69
1659006356116,1659006356605,489,1659006356251,1659006356278,27,76
1659006386132,1659006386607,475,1659006386264,1659006386293,29,89
1659006416118,1659006416624,506,1659006416251,1659006416277,26,68
1659006446129,1659006446611,482,1659006446262,1659006446292,30,75
1659006476119,1659006476621,502,1659006476258,1659006476290,32,64
1659006506122,1659006506594,472,1659006506251,1659006506282,31,65
1659006536137,1659006536618,481,1659006536270,1659006536298,28,74
1659006566138,1659006566612,474,1659006566267,1659006566296,29,74
1659006596136,1659006596617,481,1659006596265,1659006596293,28,70
1659006626133,1659006626607,474,1659006626264,1659006626293,29,62
1659006656142,1659006656617,475,1659006656270,1659006656298,28,66
1659006686145,1659006686630,485,1659006686278,1659006686304,26,66
1659006716151,1659006716620,469,1659006716276,1659006716304,28,71
1659006746147,1659006746616,469,1659006746274,1659006746309,35,64
1659006776174,1659006776648,474,1659006776302,1659006776329,27,85
1659006806163,1659006806640,477,1659006806293,1659006806328,35,71
1659006836167,1659006836644,477,1659006836298,1659006836326,28,74
1659006866160,1659006866636,476,1659006866295,1659006866323,28,64
1659006896164,1659006896643,479,1659006896291,1659006896319,28,64
1659006926193,1659006926693,500,1659006926327,1659006926353,26,89
1659006956177,1659006956655,478,1659006956307,1659006956335,28,72
1659006986180,1659006986658,478,1659006986310,1659006986338,28,71
1659007016182,1659007016653,471,1659007016311,1659007016338,27,67
1659007046188,1659007046654,466,1659007046317,1659007046344,27,69
1659007076189,1659007076695,506,1659007076325,1659007076355,30,70
1659007106192,1659007106687,495,1659007106334,1659007106361,27,66
1659007136189,1659007136690,501,1659007136321,1659007136350,29,62
1659007166201,1659007166702,501,1659007166335,1659007166362,27,68
1659007196203,1659007196686,483,1659007196336,1659007196364,28,69
1659007226200,1659007226675,475,1659007226331,1659007226363,32,67
1659007256197,1659007256685,488,1659007256331,1659007256358,27,59
1659007286215,1659007286701,486,1659007286347,1659007286379,32,70
1659007316212,1659007316715,503,1659007316343,1659007316369,26,68
1659007346205,1659007346704,499,1659007346346,1659007346376,30,61
