RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,2.622744279,0.033352659,15,30,15,10,1657223655440,1657223625440,0.3,0.4,2,0,1657223675480,1657223675981,1657223678088,0,4
1,0.981651911,0.075460527,15,37.5,15,20,1657223670440,1657223632940,0.3,0.4,2,0,1657223690480,1657223690980,1657223691447,1,4
1,1.065018098,0.08708892,15,46.875,15,30,1657223685440,1657223638565,0.3,0.4,2,0,1657223705483,1657223705984,1657223706532,2,4
1,1.091356199,0.10552712,15,58.59375,15,40,1657223700440,1657223641846.25,0.3,0.4,2,0,1657223720483,1657223720984,1657223721558,3,4
1,1.141071543,0.127139276,15,73.2421875,15,50,1657223715440,1657223642197.8125,0.3,0.4,2,0,1657223735484,1657223735985,1657223736609,4,4
1,1.185549301,0.155129392,15,91.552734375,15,60,1657223730440,1657223638887.2656,0.3,0.4,2,0,1657223750486,1657223750987,1657223751654,5,4
1,1.2275776550000002,0.182506033,15,114.44091796875,15,70,1657223745440,1657223630999.082,0.3,0.4,2,0,1657223765488,1657223765989,1657223766696,6,4
1,1.269255756,0.214145477,15,143.0511474609375,15,80,1657223760440,1657223617388.8525,0.3,0.4,2,0,1657223780489,1657223780990,1657223781738,7,4
1,1.317160132,0.230079141,15,178.81393432617188,15,90,1657223775440,1657223596626.0657,0.3,0.4,2,0,1657223795492,1657223795993,1657223796787,8,4
1,1.347897951,0.25982014400000003,15,223.51741790771484,15,100,1657223790440,1657223566922.582,0.3,0.4,2,0,1657223810492,1657223810992,1657223811818,9,4
1,1.403086584,0.295331016,15,279.39677238464355,15,110,1657223805440,1657223526043.2275,0.3,0.4,2,0,1657223825499,1657223826000,1657223826875,10,4
1,1.472398127,0.313749145,15,349.24596548080444,15,120,1657223820440,1657223471194.0344,0.3,0.4,2,0,1657223840494,1657223840995,1657223841943,11,4
1,1.513535137,0.334274383,15,349.24596548080444,15,130,1657223835440,1657223486194.0344,0.3,0.4,2,0,1657223855499,1657223856000,1657223856985,12,4
1,1.5394451770000002,0.398626229,15,349.24596548080444,15,140,1657223850440,1657223501194.0344,0.3,0.4,2,0,1657223870499,1657223870999,1657223872011,13,4
1,1.590135324,0.391115936,15,349.24596548080444,15,150,1657223865440,1657223516194.0344,0.3,0.4,2,0,1657223885501,1657223886002,1657223887062,14,4
1,1.620648275,0.417927193,15,349.24596548080444,15,160,1657223880440,1657223531194.0344,0.3,0.4,2,0,1657223900509,1657223901010,1657223902093,15,4
1,1.510313979,0.475867283,15,261.93447411060333,15,170,1657223895440,1657223633505.526,0.3,0.4,2,0,1657223915508,1657223916009,1657223916984,16,4
