RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,1.240621437,0.032083214,15,5000,15,10,1655658875728,1655653875728,2.5,3,16,0,1655659750805,1655659751306,1655659752021,0
1,1.690558373,0.060372102,15,5000,15,20,1655658890728,1655653890728,2.5,3,16,0,1655659765792,1655659766292,1655659767471,1
1,1.7295350980000002,0.08699344499999999,15,5000,15,30,1655658905728,1655653905728,2.5,3,16,0,1655659780799,1655659781299,1655659782510,2
1,1.792084258,0.111865569,15,5000,15,40,1655658920728,1655653920728,2.5,3,16,0,1655659795796,1655659796295,1655659797572,3
1,1.8868671730000002,0.14297854599999998,15,5000,15,50,1655658935728,1655653935728,2.5,3,16,0,1655659810800,1655659811299,1655659812668,4
1,1.9733640499999998,0.248457517,15,5000,15,60,1655658950728,1655653950728,2.5,3,16,0,1655659825818,1655659826319,1655659827755,5
1,2.141054862,0.253734346,15,5000,15,70,1655658965728,1655653965728,2.5,3,16,0,1655659841034,1655659841534,1655659842922,6
1,2.501638625,0.222156251,15,5000,15,80,1655658980728,1655653980728,2.5,3,16,0,1655659856294,1655659856794,1655659858284,7
1,2.762496211,0.438429172,15,5000,15,90,1655658995728,1655653995728,2.5,3,16,0,1655659870855,1655659871355,1655659873544,8
1,3.321373407,0.551870701,15,5000,15,100,1655659010728,1655654010728,2.5,3,16,0,1655659886155,1655659886659,1655659889107,9
1,4.890675995,0.452883886,15,5000,15,110,1655659025728,1655654025728,2.5,3,16,0,1655659901189,1655659901690,1655659905677,10
1,6.133523903,0.5848560270000001,15,5000,15,120,1655659040728,1655654040728,2.5,3,16,0,1655659916016,1655659916516,1655659921919,11
1,9.481847633,0.578529381,15,5000,15,130,1655659055728,1655654055728,2.5,3,16,2,1655659930886,1655659932389,1655659940270,12
1,5.545790611,0.711823413,15,5000,15,140,1655659070728,1655654070728,2.5,3,16,3,1655659945859,1655659947861,1655659951334,13
1,9.213423128,0.67207412,15,5000,15,150,1655659085728,1655654085728,2.5,3,16,0,1655659961375,1655659961875,1655659970001,14
1,7.856672295,0.672597769,15,5000,15,160,1655659100728,1655654100728,2.5,3,16,9,1655659975833,1655659980836,1655659983648,15
1,11.442752996,0.886841801,15,5000,15,170,1655659115728,1655654115728,2.5,3,16,0,1655659991614,1655659992114,1655660002234,16
1,6.8838229019999995,0.82354169,15,5000,15,170,1655659130728,1655654130728,2.5,3,16,0,1655660006276,1655660006775,1655660012675,17
1,11.302738907,1.493812778,15,5000,15,190,1655659145728,1655654145728,2.5,3,16,0,1655660020888,1655660021388,1655660032095,18
1,7.467717057,0.947605928,15,5000,15,190,1655659160728,1655654160728,2.5,3,16,0,1655660037099,1655660037601,1655660043259,19
1,14.795608349,1.3125649590000001,15,5000,15,210,1655659175728,1655654175728,2.5,3,16,5,1655660051978,1655660054979,1655660065587,20
1,8.375820916,0.9497719459999999,15,5000,15,210,1655659190728,1655654190728,2.5,3,16,0,1655660065920,1655660066420,1655660074168,21
1,11.818599410000001,1.116197811,15,5000,15,230,1655659220728,1655654220728,2.5,3,16,0,1655660095861,1655660096362,1655660107612,23
