RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,2.580125622,15,15,16,1,1655115931262,1655115916262,2590,2600,2,0,1655115951286,1655115951787,1655115953852,0
1,2.586512209,15,15,16,2,1655115946262,1655115931262,2590,2600,2,0,1655115966284,1655115966785,1655115968860,1
1,2.586818611,15,15,16,2,1655115961262,1655115946262,2590,2600,2,0,1655115981287,1655115981788,1655115983861,2
1,2.591311266,15,15,16,2,1655115976262,1655115961262,2590,2600,2,0,1655115996285,1655115996786,1655115998866,3
1,0.723122696,15,15,16,2,1655115991262,1655115976262,2590,2600,2,0,1655116011290,1655116011791,1655116011999,4
1,1.715478516,15,15,16,2,1655116006262,1655115991262,2590,2600,2,0,1655116026290,1655116026790,1655116027992,5
1,0.919661929,15,15,16,2,1655116021262,1655116006262,2590,2600,2,0,1655116041290,1655116041790,1655116042198,6
1,2.5950973530000003,15,15,16,2,1655116036262,1655116021262,2590,2600,3,0,1655116056289,1655116056790,1655116058873,7
1,2.589774394,15,15,16,2,1655116051262,1655116036262,2590,2600,3,0,1655116071290,1655116071791,1655116073869,8
1,2.574137566,15,15,16,2,1655116066262,1655116051262,2590,2600,3,0,1655116086293,1655116086794,1655116088857,9
1,2.5856872650000002,15,15,16,2,1655116081262,1655116066262,2590,2600,3,0,1655116101298,1655116101799,1655116103872,10
1,2.585667852,15,15,16,2,1655116096262,1655116081262,2590,2600,3,0,1655116116299,1655116116799,1655116118873,11
1,0.9198399899999999,15,15,16,2,1655116111262,1655116096262,2590,2600,3,0,1655116131300,1655116131801,1655116132209,12
1,1.851024539,15,15,16,2,1655116126262,1655116111262,2590,2600,3,0,1655116146302,1655116146802,1655116148141,13
1,2.584075851,15,15,16,2,1655116141262,1655116126262,2590,2600,4,0,1655116161301,1655116161802,1655116163875,14
1,2.5847308360000003,15,15,16,2,1655116156262,1655116141262,2590,2600,4,0,1655116176303,1655116176803,1655116178877,15
1,2.58701213,15,15,16,2,1655116171262,1655116156262,2590,2600,4,0,1655116191305,1655116191806,1655116193881,16
1,2.586919323,15,15,16,2,1655116186262,1655116171262,2590,2600,4,0,1655116206305,1655116206806,1655116208881,17
1,1.689185448,15,15,16,2,1655116201262,1655116186262,2590,2600,4,0,1655116221303,1655116221804,1655116222983,18
1,2.602720144,15,15,16,2,1655116216262,1655116201262,2590,2600,4,0,1655116236304,1655116236805,1655116238897,19
1,0.709074332,15,15,16,2,1655116231262,1655116216262,2590,2600,4,0,1655116251306,1655116251806,1655116252004,20
1,1.720151615,15,15,16,2,1655116246262,1655116231262,2590,2600,4,0,1655116266307,1655116266808,1655116268016,21
1,2.598415175,15,15,16,2,1655116261262,1655116246262,2590,2600,5,0,1655116281308,1655116281808,1655116283895,22
1,2.593488952,15,15,16,2,1655116276262,1655116261262,2590,2600,5,0,1655116296310,1655116296811,1655116298894,23
1,2.59656027,15,15,16,2,1655116291262,1655116276262,2590,2600,5,0,1655116311317,1655116311818,1655116313901,24
1,2.586668005,15,15,16,2,1655116306262,1655116291262,2590,2600,5,0,1655116326318,1655116326819,1655116328896,25
1,2.5946883769999998,15,15,16,2,1655116321262,1655116306262,2590,2600,5,0,1655116341321,1655116341821,1655116343905,26
1,2.362852464,15,15,16,2,1655116336262,1655116321262,2590,2600,5,0,1655116356333,1655116356834,1655116358679,27
1,2.5875808019999997,15,15,16,2,1655116351262,1655116336262,2590,2600,5,0,1655116371326,1655116371827,1655116373903,28
1,2.5852206150000003,15,15,16,2,1655116366262,1655116351262,2590,2600,6,0,1655116386327,1655116386827,1655116388901,29
1,2.595349708,15,15,16,2,1655116381262,1655116366262,2590,2600,6,0,1655116401333,1655116401834,1655116403913,30
1,2.595205004,15,15,16,2,1655116396262,1655116381262,2590,2600,6,0,1655116416331,1655116416831,1655116418914,31
1,1.492840533,15,15,16,2,1655116411262,1655116396262,2590,2600,6,0,1655116431331,1655116431831,1655116432813,32
1,2.447518744,15,15,16,2,1655116426262,1655116411262,2590,2600,6,0,1655116446331,1655116446830,1655116448768,33
1,1.535167375,15,15,16,2,1655116441262,1655116426262,2590,2600,6,0,1655116461332,1655116461833,1655116462857,34
1,1.838655161,15,15,16,2,1655116456262,1655116441262,2590,2600,6,0,1655116476332,1655116476833,1655116478160,35
1,0.70761112,15,15,16,2,1655116471262,1655116456262,2590,2600,6,0,1655116491333,1655116491834,1655116492029,36
1,1.705641725,15,15,16,2,1655116486262,1655116471262,2590,2600,7,0,1655116506333,1655116506834,1655116508028,37
1,2.607481709,15,15,16,2,1655116501262,1655116486262,2590,2600,7,0,1655116521333,1655116521834,1655116523931,38
1,2.6006560129999996,15,15,16,2,1655116516262,1655116501262,2590,2600,7,0,1655116536336,1655116536837,1655116538925,39
1,2.5847451489999997,15,15,16,2,1655116531262,1655116516262,2590,2600,7,0,1655116551339,1655116551839,1655116553912,40
1,2.599453233,15,15,16,2,1655116546262,1655116531262,2590,2600,7,0,1655116566341,1655116566842,1655116568929,41
1,1.846023927,15,15,16,2,1655116561262,1655116546262,2590,2600,7,0,1655116581340,1655116581839,1655116583176,42
1,2.363672106,15,15,16,2,1655116576262,1655116561262,2590,2600,7,0,1655116596343,1655116596844,1655116598696,43
1,2.59557316,15,15,16,2,1655116591262,1655116576262,2590,2600,8,0,1655116611344,1655116611845,1655116613929,44
1,2.481629503,15,15,16,2,1655116606262,1655116591262,2590,2600,8,0,1655116626352,1655116626852,1655116628816,45
1,2.482434074,15,15,16,2,1655116621262,1655116606262,2590,2600,8,0,1655116641344,1655116641844,1655116643816,46
1,2.481320509,15,15,16,2,1655116636262,1655116621262,2590,2600,8,0,1655116656349,1655116656849,1655116658816,47
