RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,1.412724887,0.033332599000000004,15,30,15,10,1657225497275,1657225467275,0.3,0.4,4,0,1657225517304,1657225517804,1657225518703,0,4
1,0.8798367909999999,0.06040708,15,37.5,15,20,1657225512275,1657225474775,0.3,0.4,4,0,1657225532304,1657225532805,1657225533170,1,4
1,0.968357367,0.084209237,15,46.875,15,30,1657225527275,1657225480400,0.3,0.4,4,0,1657225547307,1657225547807,1657225548261,2,4
1,1.014971453,0.109602377,15,58.59375,15,40,1657225542275,1657225483681.25,0.3,0.4,4,0,1657225562309,1657225562809,1657225563307,3,4
1,1.068449837,0.131643385,15,73.2421875,15,50,1657225557275,1657225484032.8125,0.3,0.4,4,0,1657225577312,1657225577813,1657225578361,4,4
1,1.106585801,0.161944506,15,91.552734375,15,60,1657225572275,1657225480722.2656,0.3,0.4,4,0,1657225592310,1657225592810,1657225593399,5,4
1,1.155908362,0.19178906,15,114.44091796875,15,70,1657225587275,1657225472834.082,0.3,0.4,4,0,1657225607312,1657225607813,1657225608450,6,4
1,1.4326291409999998,0.219981484,15,143.0511474609375,15,80,1657225602275,1657225459223.8525,0.3,0.4,4,0,1657225622320,1657225622821,1657225623727,7,4
1,1.601790666,0.285473553,15,178.81393432617188,15,90,1657225617275,1657225438461.0657,0.3,0.4,4,0,1657225637316,1657225637816,1657225638897,8,4
1,1.5549051010000001,0.276198569,15,223.51741790771484,15,100,1657225632275,1657225408757.582,0.3,0.4,4,0,1657225652317,1657225652818,1657225653851,9,4
1,1.6339758819999999,0.303081056,15,279.39677238464355,15,110,1657225647275,1657225367878.2275,0.3,0.4,4,0,1657225667320,1657225667821,1657225668931,10,4
1,1.540675901,0.334700159,15,279.39677238464355,15,120,1657225662275,1657225382878.2275,0.3,0.4,4,0,1657225682322,1657225682823,1657225683839,11,4
1,1.549568776,0.358637479,15,279.39677238464355,15,130,1657225677275,1657225397878.2275,0.3,0.4,4,0,1657225697325,1657225697825,1657225698848,12,4
1,1.577619833,0.39240564899999997,15,279.39677238464355,15,140,1657225692275,1657225412878.2275,0.3,0.4,4,0,1657225712334,1657225712834,1657225713876,13,4
1,1.7588775230000002,0.421870457,15,279.39677238464355,15,150,1657225707275,1657225427878.2275,0.3,0.4,4,0,1657225727328,1657225727829,1657225729057,14,4
1,1.621872441,0.427866857,15,209.54757928848267,15,150,1657225722275,1657225512727.4207,0.3,0.4,4,0,1657225742327,1657225742828,1657225743920,15,4
1,1.641805335,0.32442431800000004,15,157.160684466362,15,120,1657225737275,1657225580114.3154,0.3,0.4,4,0,1657225757323,1657225757824,1657225758940,16,4
1,1.657492248,0.320268473,15,157.160684466362,15,120,1657225752275,1657225595114.3154,0.3,0.4,4,0,1657225772324,1657225772824,1657225773956,17,4
1,1.509046962,0.323423941,15,157.160684466362,15,120,1657225767275,1657225610114.3154,0.3,0.4,4,0,1657225787324,1657225787824,1657225788808,18,4
1,1.5324963459999998,0.345535735,15,157.160684466362,15,120,1657225782275,1657225625114.3154,0.3,0.4,4,0,1657225802326,1657225802827,1657225803832,19,4
1,1.4986044280000002,0.322012493,15,157.160684466362,15,120,1657225797275,1657225640114.3154,0.3,0.4,4,0,1657225817323,1657225817824,1657225818798,20,4
1,1.533749519,0.337126774,15,157.160684466362,15,120,1657225812275,1657225655114.3154,0.3,0.4,4,0,1657225832325,1657225832826,1657225833833,21,4
1,1.5374833,0.323655316,15,157.160684466362,15,120,1657225827275,1657225670114.3154,0.3,0.4,4,0,1657225847326,1657225847826,1657225848837,22,4
1,1.533262576,0.337455829,15,157.160684466362,15,120,1657225842275,1657225685114.3154,0.3,0.4,4,0,1657225862326,1657225862827,1657225863833,23,4
1,1.536010177,0.343807448,15,157.160684466362,15,120,1657225857275,1657225700114.3154,0.3,0.4,4,0,1657225877324,1657225877825,1657225878836,24,4
1,1.500301263,0.325887766,15,157.160684466362,15,120,1657225872275,1657225715114.3154,0.3,0.4,4,0,1657225892325,1657225892826,1657225893801,25,4
1,1.534625094,0.328768014,15,157.160684466362,15,120,1657225887275,1657225730114.3154,0.3,0.4,4,0,1657225907328,1657225907829,1657225908836,26,4
1,1.5062272190000001,0.326167706,15,157.160684466362,15,120,1657225902275,1657225745114.3154,0.3,0.4,4,0,1657225922327,1657225922827,1657225923807,27,4
1,1.516538747,0.326818226,15,157.160684466362,15,120,1657225917275,1657225760114.3154,0.3,0.4,4,0,1657225937326,1657225937827,1657225938818,28,4
1,1.5320445340000002,0.334630068,15,157.160684466362,15,120,1657225932275,1657225775114.3154,0.3,0.4,4,0,1657225952326,1657225952827,1657225953833,29,4
1,1.516908737,0.324036041,15,157.160684466362,15,120,1657225947275,1657225790114.3154,0.3,0.4,4,0,1657225967327,1657225967827,1657225968818,30,4
1,1.492632768,0.328220349,15,157.160684466362,15,120,1657225962275,1657225805114.3154,0.3,0.4,4,0,1657225982327,1657225982828,1657225983795,31,4
1,1.5148636409999998,0.342165592,15,157.160684466362,15,120,1657225977275,1657225820114.3154,0.3,0.4,4,0,1657225997333,1657225997834,1657225998818,32,4
1,1.5909998459999999,0.340149769,15,157.160684466362,15,120,1657225992275,1657225835114.3154,0.3,0.4,4,0,1657226012329,1657226012830,1657226013894,33,4
1,1.6062315269999998,0.333585353,15,157.160684466362,15,120,1657226007275,1657225850114.3154,0.3,0.4,4,0,1657226027328,1657226027829,1657226028909,34,4
1,1.465813171,0.33136319099999995,15,157.160684466362,15,120,1657226022275,1657225865114.3154,0.3,0.4,4,0,1657226042327,1657226042828,1657226043769,35,4
1,1.495490593,0.322738021,15,157.160684466362,15,120,1657226037275,1657225880114.3154,0.3,0.4,4,0,1657226057329,1657226057830,1657226058799,36,4
