RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES,ESC
1,1.767429374,0.03360136,15,30,15,10,1656879506324,1656879476324,3,3.2,16,0,1656879571348,1656879571847,1656879573101,0,4,governifyoti_gc_ans15
1,1.754029507,0.07535238,15,37.5,15,20,1656879521324,1656879483824,3,3.2,16,0,1656879586348,1656879586848,1656879588087,1,4,governifyoti_gc_ans15
1,1.817176925,0.10296720999999999,15,46.875,15,30,1656879536324,1656879489449,3,3.2,16,0,1656879601355,1656879601855,1656879603151,2,4,governifyoti_gc_ans15
1,1.906810275,0.139326571,15,58.59375,15,40,1656879551324,1656879492730.25,3,3.2,16,0,1656879616355,1656879616856,1656879618240,3,4,governifyoti_gc_ans15
1,1.957965151,0.188623284,15,73.2421875,15,50,1656879566324,1656879493081.8125,3,3.2,16,0,1656879631355,1656879631855,1656879633292,4,4,governifyoti_gc_ans15
1,2.007560945,0.217779753,15,91.552734375,15,60,1656879581324,1656879489771.2656,3,3.2,16,0,1656879646367,1656879646867,1656879648342,5,4,governifyoti_gc_ans15
1,2.218587282,0.26407312,15,114.44091796875,15,70,1656879596324,1656879481883.082,3,3.2,16,0,1656879661614,1656879662115,1656879663554,6,4,governifyoti_gc_ans15
1,1.485332464,0.41630043699999997,15,143.0511474609375,15,80,1656879611324,1656879468272.8525,3,3.2,16,0,1656879676392,1656879676893,1656879677821,7,4,governifyoti_gc_ans15
1,2.458065334,0.524353228,15,178.81393432617188,15,90,1656879626324,1656879447510.0657,3,3.2,16,0,1656879691530,1656879692030,1656879693794,8,4,governifyoti_gc_ans15
1,4.141813977,0.563660476,15,223.51741790771484,15,100,1656879641324,1656879417806.582,3,3.2,16,0,1656879706492,1656879706992,1656879710478,9,4,governifyoti_gc_ans15
