RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,2.488327656,0.034788707,15,30,15,10,1655740692420,1655740662420,3,3.2,2,0,1655740712445,1655740712946,1655740714921,0
1,2.531795915,0.08726563899999999,15,37.5,15,30,1655740707420,1655740669920,3,3.2,2,0,1655740727453,1655740727953,1655740729968,1
1,2.5842719240000003,0.118396661,15,46.875,15,40,1655740722420,1655740675545,3,3.2,2,0,1655740742456,1655740742957,1655740745024,2
1,2.62862601,0.13293285900000001,15,58.59375,15,50,1655740737420,1655740678826.25,3,3.2,2,0,1655740757460,1655740757961,1655740760071,3
1,2.68245765,0.169711002,15,73.2421875,15,60,1655740752420,1655740679177.8125,3,3.2,2,0,1655740772464,1655740772965,1655740775130,4
1,2.753927757,0.19111911599999998,15,91.552734375,15,70,1655740767420,1655740675867.2656,3,3.2,2,0,1655740787472,1655740787973,1655740790205,5
1,2.7974816340000004,0.226388267,15,114.44091796875,15,80,1655740782420,1655740667979.082,3,3.2,2,0,1655740802474,1655740802975,1655740805252,6
1,2.8489400270000003,0.246580425,15,143.0511474609375,15,90,1655740797420,1655740654368.8525,3,3.2,2,0,1655740817480,1655740817980,1655740820306,7
1,2.900848684,0.27074578000000005,15,178.81393432617188,15,100,1655740812420,1655740633606.0657,3,3.2,2,0,1655740832479,1655740832979,1655740835357,8
1,2.991151802,0.38296354000000005,15,223.51741790771484,15,110,1655740827420,1655740603902.582,3,3.2,2,0,1655740847482,1655740847983,1655740850450,9
1,3.011335693,0.332014973,15,279.39677238464355,15,120,1655740842420,1655740563023.2275,3,3.2,2,0,1655740862488,1655740862988,1655740865474,10
1,3.080326044,0.362827948,15,279.39677238464355,15,130,1655740857420,1655740578023.2275,3,3.2,2,0,1655740877491,1655740877991,1655740880546,11
1,3.137109295,0.384155916,15,279.39677238464355,15,140,1655740872420,1655740593023.2275,3,3.2,2,0,1655740892497,1655740892998,1655740895606,12
1,3.183265282,0.42280286100000003,15,279.39677238464355,15,150,1655740887420,1655740608023.2275,3,3.2,2,0,1655740907499,1655740908000,1655740910655,13
1,3.239284433,0.444195678,15,279.39677238464355,15,160,1655740902420,1655740623023.2275,3,3.2,2,0,1655740922509,1655740923010,1655740925712,14
1,3.20827421,0.408176473,15,209.54757928848267,15,150,1655740917420,1655740707872.4207,3,3.2,2,0,1655740937501,1655740938002,1655740940682,15
1,3.067569864,0.322310793,15,157.160684466362,15,120,1655740932420,1655740775259.3154,3,3.2,2,0,1655740952497,1655740952998,1655740955542,16
1,3.100763622,0.323661456,15,157.160684466362,15,120,1655740947420,1655740790259.3154,3,3.2,2,0,1655740967502,1655740968003,1655740970579,17
1,3.074130339,0.32443767100000004,15,157.160684466362,15,120,1655740962420,1655740805259.3154,3,3.2,2,0,1655740982507,1655740983007,1655740985556,18
1,3.0770109480000003,0.31954863,15,157.160684466362,15,120,1655740977420,1655740820259.3154,3,3.2,2,0,1655740997509,1655740998010,1655741000561,19
1,3.078717566,0.31505026500000005,15,157.160684466362,15,120,1655740992420,1655740835259.3154,3,3.2,2,0,1655741012511,1655741013012,1655741015567,20
1,3.070028425,0.32156419399999997,15,157.160684466362,15,120,1655741007420,1655740850259.3154,3,3.2,2,0,1655741027514,1655741028015,1655741030560,21
1,3.078001698,0.320269446,15,157.160684466362,15,120,1655741022420,1655740865259.3154,3,3.2,2,0,1655741042516,1655741043016,1655741045571,22
1,3.0815530250000003,0.325442552,15,157.160684466362,15,120,1655741037420,1655740880259.3154,3,3.2,2,0,1655741057521,1655741058022,1655741060578,23
1,3.083041674,0.326654867,15,157.160684466362,15,120,1655741052420,1655740895259.3154,3,3.2,2,0,1655741072520,1655741073021,1655741075580,24
1,3.070787617,0.337526856,15,157.160684466362,15,120,1655741067420,1655740910259.3154,3,3.2,2,0,1655741087524,1655741088025,1655741090570,25
1,3.006682773,0.332705714,15,157.160684466362,15,120,1655741082420,1655740925259.3154,3,3.2,2,0,1655741102527,1655741103028,1655741105509,26
1,2.99635433,0.32799051700000004,15,157.160684466362,15,120,1655741097420,1655740940259.3154,3,3.2,2,0,1655741117531,1655741118032,1655741120502,27
1,3.027781136,0.35758469400000004,15,196.4508555829525,15,130,1655741112420,1655740915969.1445,3,3.2,2,0,1655741132534,1655741133034,1655741135536,28
1,3.0335629330000002,0.386311459,15,196.4508555829525,15,140,1655741127420,1655740930969.1445,3,3.2,2,0,1655741147541,1655741148042,1655741150545,29
1,3.034015399,0.378932111,15,196.4508555829525,15,140,1655741142420,1655740945969.1445,3,3.2,2,0,1655741162541,1655741163042,1655741165549,30
1,3.029340213,0.480199246,15,196.4508555829525,15,140,1655741157420,1655740960969.1445,3,3.2,2,0,1655741177546,1655741178047,1655741180547,31
1,3.028542936,0.378005901,15,196.4508555829525,15,140,1655741172420,1655740975969.1445,3,3.2,2,0,1655741192548,1655741193049,1655741195546,32
1,3.015284574,0.378565466,15,196.4508555829525,15,140,1655741187420,1655740990969.1445,3,3.2,2,0,1655741207546,1655741208047,1655741210536,33
1,3.0313199060000002,0.383944976,15,196.4508555829525,15,140,1655741202420,1655741005969.1445,3,3.2,2,0,1655741222550,1655741223050,1655741225555,34
1,3.008553755,0.3787623,15,196.4508555829525,15,140,1655741217420,1655741020969.1445,3,3.2,2,0,1655741237556,1655741238057,1655741240532,35
1,3.014179244,0.38322221,15,196.4508555829525,15,140,1655741232420,1655741035969.1445,3,3.2,2,0,1655741252551,1655741253052,1655741255539,36
1,3.0083460399999997,0.388830185,15,196.4508555829525,15,140,1655741247420,1655741050969.1445,3,3.2,2,0,1655741267553,1655741268054,1655741270536,37
1,3.014177246,0.38709266400000003,15,196.4508555829525,15,140,1655741262420,1655741065969.1445,3,3.2,2,0,1655741282555,1655741283056,1655741285543,38
1,3.039123847,0.381036036,15,196.4508555829525,15,140,1655741277420,1655741080969.1445,3,3.2,2,0,1655741297557,1655741298058,1655741300570,39
1,3.033131464,0.38833052500000004,15,196.4508555829525,15,140,1655741292420,1655741095969.1445,3,3.2,2,0,1655741312560,1655741313061,1655741315565,40
1,3.008323273,0.392346299,15,196.4508555829525,15,140,1655741307420,1655741110969.1445,3,3.2,2,0,1655741327560,1655741328061,1655741330541,41
1,3.0381692659999997,0.381365362,15,196.4508555829525,15,140,1655741322420,1655741125969.1445,3,3.2,2,0,1655741342566,1655741343067,1655741345574,42
1,3.034195021,0.382214807,15,196.4508555829525,15,140,1655741337420,1655741140969.1445,3,3.2,2,0,1655741357565,1655741358066,1655741360573,43
1,3.0191829379999997,0.37851747799999996,15,196.4508555829525,15,140,1655741352420,1655741155969.1445,3,3.2,2,0,1655741372569,1655741373069,1655741375561,44
1,3.0571990970000003,0.379467338,15,196.4508555829525,15,140,1655741367420,1655741170969.1445,3,3.2,2,0,1655741387574,1655741388075,1655741390603,45
