INIT_TIME,FINAL_TIME,TOTAL_TIME,INIT_UPDATE_TIME,FINAL_UPDATE_TIME,TOTAL_UPDATE_TIME,COLLECTOR_TIME,
1662924016990,1662924019060,2070,1662924017024,1662924017030,6,57
1662924046989,1662924047268,279,1662924047029,1662924047043,14,56
1662924076993,1662924077377,384,1662924077061,1662924077083,22,60
1662924106992,1662924107481,489,1662924107094,1662924107117,23,60
1662924136990,1662924137499,509,1662924137112,1662924137141,29,57
1662924166995,1662924167511,516,1662924167119,1662924167145,26,61
1662924196995,1662924197525,530,1662924197117,1662924197152,35,61
1662924226992,1662924227513,521,1662924227116,1662924227144,28,59
1662924256986,1662924257521,535,1662924257115,1662924257145,30,52
1662924286994,1662924287524,530,1662924287125,1662924287152,27,58
1662924316990,1662924317512,522,1662924317115,1662924317143,28,55
1662924346989,1662924347514,525,1662924347115,1662924347141,26,53
1662924376994,1662924377532,538,1662924377131,1662924377158,27,57
1662924406992,1662924407528,536,1662924407118,1662924407150,32,55
1662924437001,1662924437525,524,1662924437123,1662924437152,29,62
1662924466997,1662924467527,530,1662924467122,1662924467151,29,56
1662924497007,1662924497516,509,1662924497131,1662924497159,28,67
1662924526993,1662924527512,519,1662924527116,1662924527144,28,52
1662924556996,1662924557517,521,1662924557123,1662924557151,28,55
1662924586996,1662924587524,528,1662924587123,1662924587150,27,55
1662924616997,1662924617525,528,1662924617121,1662924617148,27,56
1662924646997,1662924647521,524,1662924647129,1662924647159,30,55
1662924676994,1662924677507,513,1662924677118,1662924677144,26,53
1662924706998,1662924707512,514,1662924707122,1662924707149,27,56
1662924736995,1662924737523,528,1662924737118,1662924737146,28,53
1662924767001,1662924767518,517,1662924767127,1662924767155,28,59
1662924796997,1662924797521,524,1662924797121,1662924797148,27,56
1662924827001,1662924827510,509,1662924827125,1662924827155,30,57
1662924857002,1662924857517,515,1662924857127,1662924857155,28,59
