RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,2.625959418,0.034724992999999996,15,5000,15,10,1655422322189,1655417322189,2.5,3,1,0,1655422342231,1655422342730,1655422344840,0
1,2.700434666,0.087301665,15,5000,15,30,1655422337189,1655417337189,2.5,3,1,0,1655422357235,1655422357736,1655422359918,1
1,2.754162435,0.11335129000000001,15,5000,15,40,1655422352189,1655417352189,2.5,3,1,0,1655422372240,1655422372741,1655422374972,2
1,2.784483652,0.132215469,15,5000,15,50,1655422367189,1655417367189,2.5,3,1,0,1655422387245,1655422387746,1655422390007,3
1,2.810756327,0.157694351,15,5000,15,60,1655422382189,1655417382189,2.5,3,1,0,1655422402242,1655422402743,1655422405032,4
1,2.859916299,0.18493989400000002,15,5000,15,70,1655422397189,1655417397189,2.5,3,1,0,1655422417254,1655422417755,1655422420086,5
1,2.910588919,0.220946125,15,5000,15,80,1655422412189,1655417412189,2.5,3,1,0,1655422432247,1655422432748,1655422435136,6
1,2.931433984,0.24112367,15,5000,15,90,1655422427189,1655417427189,2.5,3,1,0,1655422447256,1655422447757,1655422450161,7
1,2.967538551,0.260745589,15,5000,15,100,1655422442189,1655417442189,2.5,3,1,0,1655422462257,1655422462756,1655422465197,8
1,2.999231735,0.27791580099999996,15,5000,15,110,1655422457189,1655417457189,2.5,3,1,0,1655422477258,1655422477759,1655422480233,9
1,3.044447601,0.31279134900000005,15,5000,15,120,1655422472189,1655417472189,2.5,3,1,0,1655422492259,1655422492760,1655422495278,10
1,3.09696518,0.353861868,15,5000,15,130,1655422487189,1655417487189,2.5,3,1,0,1655422507265,1655422507766,1655422510335,11
1,3.135904669,0.366406949,15,5000,15,140,1655422502189,1655417502189,2.5,3,1,0,1655422522265,1655422522766,1655422525374,12
1,3.177622308,0.399527852,15,5000,15,150,1655422517189,1655417517189,2.5,3,1,0,1655422537269,1655422537770,1655422540418,13
1,3.226234025,0.433894299,15,5000,15,160,1655422532189,1655417532189,2.5,3,1,0,1655422552277,1655422552778,1655422555468,14
1,3.281249482,0.474253477,15,5000,15,170,1655422547189,1655417547189,2.5,3,1,0,1655422567279,1655422567780,1655422570526,15
1,3.2920814999999997,0.48369943,15,5000,15,180,1655422562189,1655417562189,2.5,3,1,0,1655422582274,1655422582775,1655422585536,16
1,3.371255308,0.528860542,15,5000,15,190,1655422577189,1655417577189,2.5,3,1,0,1655422597281,1655422597782,1655422600617,17
1,3.4025718179999997,0.5485342980000001,15,5000,15,200,1655422592189,1655417592189,2.5,3,1,0,1655422612280,1655422612781,1655422615649,18
1,3.617777695,0.722721638,15,5000,15,210,1655422607189,1655417607189,2.5,3,1,0,1655422627287,1655422627788,1655422630868,19
1,3.5760213039999997,0.637996974,15,5000,15,220,1655422622189,1655417622189,2.5,3,1,0,1655422642289,1655422642790,1655422645825,20
1,3.668436724,0.7476523310000001,15,5000,15,230,1655422637189,1655417637189,2.5,3,1,0,1655422657294,1655422657795,1655422660919,21
1,3.596254673,0.682842947,15,5000,15,240,1655422652189,1655417652189,2.5,3,1,0,1655422672296,1655422672797,1655422675847,22
1,3.5926118160000002,0.676162063,15,5000,15,240,1655422667189,1655417667189,2.5,3,1,0,1655422687295,1655422687796,1655422690845,23
1,3.582425683,0.66320287,15,5000,15,240,1655422682189,1655417682189,2.5,3,1,0,1655422702294,1655422702795,1655422705835,24
1,3.5939657699999996,0.658819659,15,5000,15,240,1655422697189,1655417697189,2.5,3,1,0,1655422717310,1655422717811,1655422720849,25
1,3.561371141,0.636018462,15,5000,15,240,1655422712189,1655417712189,2.5,3,1,0,1655422732299,1655422732801,1655422735817,26
1,3.568435376,0.647702758,15,5000,15,240,1655422727189,1655417727189,2.5,3,1,0,1655422747306,1655422747807,1655422750828,27
1,3.559189715,0.6493277590000001,15,5000,15,240,1655422742189,1655417742189,2.5,3,1,0,1655422762298,1655422762799,1655422765818,28
1,3.577183225,0.65618899,15,5000,15,240,1655422757189,1655417757189,2.5,3,1,0,1655422777300,1655422777801,1655422780838,29
1,3.564342094,0.65992781,15,5000,15,240,1655422772189,1655417772189,2.5,3,1,0,1655422792304,1655422792805,1655422795828,30
1,3.549076551,0.660646493,15,5000,15,240,1655422787189,1655417787189,2.5,3,1,0,1655422807308,1655422807809,1655422810816,31
1,3.586969945,0.648547631,15,5000,15,240,1655422802189,1655417802189,2.5,3,1,0,1655422822312,1655422822814,1655422825854,32
1,3.532781012,0.6512580530000001,15,5000,15,240,1655422817189,1655417817189,2.5,3,1,0,1655422837305,1655422837806,1655422840800,33
1,3.572609954,0.6534567889999999,15,5000,15,240,1655422832189,1655417832189,2.5,3,1,0,1655422852307,1655422852808,1655422855842,34
1,3.543573774,0.659552552,15,5000,15,240,1655422847189,1655417847189,2.5,3,1,0,1655422867313,1655422867814,1655422870815,35
1,3.577588654,0.658874629,15,5000,15,240,1655422862189,1655417862189,2.5,3,1,0,1655422882321,1655422882822,1655422885853,36
1,3.547234508,0.636075327,15,5000,15,240,1655422877189,1655417877189,2.5,3,1,0,1655422897320,1655422897819,1655422900824,37
1,3.555711745,0.642096765,15,5000,15,240,1655422892189,1655417892189,2.5,3,1,0,1655422912326,1655422912827,1655422915836,38
