TIMESTAMP,ESC1_Time,ESC2_Time,ESC3_Time,ESC4_Time,ESC5_Time,ESC6_Time,ESC7_Time,ESC8_Time,ESC9_Time,ESC10_Time,ESC11_Time,ESC12_Time,ESC13_Time,ESC14_Time,ESC15_Time,ESC16_Time,ESC1_Time_A,ESC2_Time_A,ESC3_Time_A,ESC4_Time_A,ESC5_Time_A,ESC6_Time_A,ESC7_Time_A,ESC8_Time_A,ESC9_Time_A,ESC10_Time_A,ESC11_Time_A,ESC12_Time_A,ESC13_Time_A,ESC14_Time_A,ESC15_Time_A,ESC16_Time_A,ESC1_Window,ESC2_Window,ESC3_Window,ESC4_Window,ESC5_Window,ESC6_Window,ESC7_Window,ESC8_Window,ESC9_Window,ESC10_Window,ESC11_Window,ESC12_Window,ESC13_Window,ESC14_Window,ESC15_Window,ESC16_Window
1657544615537,2.6342920370000003,,,,,,,,,,,,,,,,0.035671107,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657544630537,2.7169850980000003,,,,,,,,,,,,,,,,0.086072249,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657544645537,2.699620678,,,,,,,,,,,,,,,,0.087882931,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657544660537,2.715281963,,,,,,,,,,,,,,,,0.087423373,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657544675537,1.147461562,,,,,,,,,,,,,,,,0.08662280900000001,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657544690537,2.563667619,,,,,,,,,,,,,,,,0.08665002599999999,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657544705537,1.776626312,,,,,,,,,,,,,,,,0.088432949,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657544720537,2.709851906,,,,,,,,,,,,,,,,0.085779941,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657544735537,2.697137849,,,,,,,,,,,,,,,,0.086722609,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657544750537,2.703639403,,,,,,,,,,,,,,,,0.086930493,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657544765537,2.710376449,,,,,,,,,,,,,,,,0.09011519300000001,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657544780537,2.7207462970000003,,,,,,,,,,,,,,,,0.09827542099999999,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657544795537,2.70745566,,,,,,,,,,,,,,,,0.08578954400000001,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657544810537,2.701130246,,,,,,,,,,,,,,,,0.085745418,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657544825537,2.7002409579999997,,,,,,,,,,,,,,,,0.08636084499999999,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657544840537,2.711034954,,,,,,,,,,,,,,,,0.089076595,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657544855537,2.7047386029999996,,,,,,,,,,,,,,,,0.085683922,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657544870537,2.710200996,,,,,,,,,,,,,,,,0.085058869,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657544885537,2.738061394,,,,,,,,,,,,,,,,0.09395821700000001,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657544900537,2.7274060920000003,,,,,,,,,,,,,,,,0.08914617400000001,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
1657544915537,2.729819856,,,,,,,,,,,,,,,,0.08841699800000001,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,
