NUMBER_SENSORS,NUMBER_DETECTIONS,TOTAL_TIME,CARS_PER_SECOND_BY_SENSOR,CARS_PER_SECOND_TOTAL,FREQUENCY,TIME_DATA
8,107,391.28521500015256,[0;0.092;0.308;0.462;0.615;0.615;0.615;0.585],0.4115,8,32
8,73,832.6200359992981,[0;0.031;0.062;0.218;0.373;0.498;0.591;0.498],0.283875,8,32
8,53,452.5546940002441,[0;0;0;0.062;0.186;0.342;0.466;0.59],0.20575,8,32
8,36,535.1441070003509,[0;0;0.031;0.062;0.092;0.216;0.339;0.37],0.13874999999999998,8,32
8,24,521.9271480007171,[0;0;0.031;0;0.062;0.124;0.186;0.342],0.09312500000000001,8,32
8,14,590.7761920013428,[0;0;0.031;0;0.031;0.092;0.153;0.123],0.05375,8,32
8,10,560.2263759994507,[0;0;0;0;0;0.031;0.093;0.187],0.038875,8,32
8,7,935.9299869995117,[0;0;0;0;0;0.031;0.062;0.124],0.027125,8,32
8,6,1012.9212059993744,[0;0;0;0.031;0;0;0.031;0.124],0.02325,8,32
8,2,648.1247049999237,[0;0;0;0.031;0;0;0;0.031],0.00775,8,32
8,2,678.3720690002441,[0;0;0;0.031;0;0;0;0.031],0.00775,8,32
8,0,701.904565000534,[0;0;0;0;0;0;0;0],0,8,32
8,1,1733.6750860004424,[0;0;0;0;0.031;0;0;0],0.003875,8,32
8,1,1063.343649000168,[0;0;0;0;0.031;0;0;0],0.003875,8,32
16,0,137.53345800018312,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,8,32
16,10,251.087375,[0.217;0.093;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0.019375,8,32
16,49,646.6913990001678,[0.577;0.395;0.243;0.182;0.091;0;0;0;0;0;0;0;0;0;0;0],0.09299999999999999,8,32
16,109,848.9389650001526,[0.859;0.706;0.552;0.46;0.338;0.184;0.153;0.092;0;0;0;0;0;0;0;0],0.20900000000000002,8,32
16,171,1143.4405810012818,[0.761;0.761;0.913;0.669;0.548;0.456;0.396;0.335;0.152;0.122;0.091;0;0;0;0;0],0.32525000000000004,8,32
16,236,1204.8443450012207,[0.697;0.757;0.697;0.757;0.788;0.727;0.636;0.545;0.394;0.363;0.303;0.212;0.121;0.091;0.061;0],0.4468125,8,32
16,271,1181.7560229988098,[0.525;0.711;0.68;0.742;0.649;0.649;0.742;0.68;0.556;0.587;0.464;0.402;0.34;0.309;0.216;0.124],0.5235,8,32
16,293,1678.1722889995574,[0.395;0.547;0.547;0.608;0.76;0.668;0.729;0.608;0.668;0.638;0.577;0.517;0.547;0.425;0.365;0.304],0.5564375,8,32
16,276,1855.137767999649,[0.121;0.273;0.395;0.486;0.516;0.546;0.729;0.729;0.607;0.668;0.668;0.577;0.516;0.546;0.546;0.455],0.523625,8,32
16,220,1663.7343899993896,[0;0.031;0.031;0.184;0.275;0.428;0.459;0.489;0.612;0.612;0.642;0.612;0.612;0.612;0.612;0.52],0.4206875,8,32
16,169,1952.675321001053,[0;0;0;0.061;0.061;0.092;0.245;0.367;0.367;0.458;0.52;0.581;0.581;0.642;0.55;0.642],0.32293750000000004,8,32
16,110,2050.4797170009615,[0;0;0;0;0.031;0.062;0.062;0.093;0.187;0.28;0.342;0.373;0.404;0.435;0.56;0.591],0.21375,8,32
16,65,2272.359010000229,[0;0;0;0;0.031;0.031;0;0.062;0.062;0.092;0.185;0.216;0.277;0.339;0.339;0.37],0.12525,8,32
16,37,2528.7444969997405,[0;0;0;0;0;0.03;0;0;0.03;0.061;0.091;0.121;0.152;0.213;0.152;0.273],0.0701875,8,32
16,21,2258.1181399993898,[0;0;0;0;0;0.03;0.03;0;0;0;0.03;0.03;0.091;0.091;0.151;0.181],0.039624999999999994,8,32
16,11,2345.682329000473,[0;0;0;0;0;0;0.03;0.03;0;0;0;0;0.03;0.03;0.119;0.089],0.020499999999999997,8,32
16,4,2546.6348630008697,[0;0;0;0;0;0;0;0.03;0;0;0;0;0;0.03;0.03;0.03],0.0075,8,32
16,2,2965.2864509983065,[0;0;0;0;0;0;0;0;0.03;0;0;0;0;0;0;0.03],0.00375,8,32
16,2,2663.3879239997864,[0;0;0;0;0;0;0;0;0.03;0.03;0;0;0;0;0;0],0.00375,8,32
32,0,348.84089599990847,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,8,32
32,12,980.4567810001373,[0.214;0.153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0.01146875,8,32
32,100,1585.2468390007018,[0.606;0.546;0.485;0.364;0.273;0.242;0.182;0.152;0.121;0.061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0.09475,8,32
32,152,2400.4450429992676,[0.182;0.303;0.333;0.363;0.242;0.272;0.272;0.272;0.242;0.272;0.272;0.272;0.272;0.333;0.182;0.151;0.121;0.091;0.091;0.061;0;0;0;0;0;0;0;0;0;0;0;0],0.14371875000000006,8,32
32,0,3485.7699599990847,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,8,32
64,0,1190.27812100029,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,8,32
64,7,1382.6224860000611,[0.091;0.091;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0.0033125,8,32
64,0,4073.9895,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,8,32
