NUMBER_SENSORS,NUMBER_DETECTIONS,TOTAL_TIME,CARS_PER_SECOND_BY_SENSOR,CARS_PER_SECOND_TOTAL,FREQUENCY,TIME_DATA
4,0,75.16686800003052,[0;0;0;0],0,1,32
4,0,24.20391600036621,[0;0;0;0],0,1,32
4,0,31.737723999023437,[0;0;0;0],0,1,32
4,0,62.22921300125122,[0;0;0;0],0,1,32
4,0,35.552256000518796,[0;0;0;0],0,1,32
4,4,42.98276900100708,[0.124;0;0;0],0.031,1,32
4,6,60.93420700073242,[0.185;0;0;0],0.04625,1,32
4,8,52.84826100158691,[0.248;0;0;0],0.062,1,32
4,13,50.831690002441405,[0.401;0;0;0],0.10025,1,32
4,18,76.24955099868774,[0.463;0.093;0;0],0.139,1,32
4,20,274.56694300079346,[0.495;0.124;0;0],0.15475,1,32
4,26,58.33002099990845,[0.617;0.185;0;0],0.2005,1,32
4,36,85.26954399871826,[0.712;0.371;0.031;0],0.27849999999999997,1,32
4,40,87.9259519996643,[0.77;0.37;0.092;0],0.30800000000000005,1,32
4,40,82.6063989982605,[0.741;0.402;0.093;0],0.309,1,32
4,46,56.72536700057984,[0.743;0.526;0.155;0],0.35600000000000004,1,32
4,54,155.0864340019226,[0.61;0.64;0.305;0.091],0.4115,1,32
4,58,143.4532320022583,[0.705;0.613;0.368;0.092],0.4445,1,32
4,60,428.12187799835203,[0.679;0.648;0.401;0.123],0.46275,1,32
4,65,85.90620600128173,[0.683;0.683;0.434;0.217],0.50425,1,32
4,64,113.61126000213623,[0.588;0.619;0.495;0.279],0.49524999999999997,1,32
4,65,109.06406100082397,[0.525;0.618;0.556;0.309],0.502,1,32
4,66,452.45722900009156,[0.525;0.587;0.556;0.371],0.50975,1,32
4,75,185.24498799896242,[0.488;0.763;0.58;0.458],0.57225,1,32
4,68,79.32026599884033,[0.432;0.679;0.556;0.432],0.52475,1,32
4,66,113.68824100112916,[0.309;0.586;0.617;0.525],0.50925,1,32
4,61,85.9135599975586,[0.185;0.524;0.679;0.494],0.47050000000000003,1,32
4,55,137.3685699996948,[0.123;0.494;0.587;0.494],0.4245,1,32
4,59,190.473875,[0.091;0.456;0.638;0.608],0.44825000000000004,1,32
4,55,182.24176499938966,[0.061;0.395;0.547;0.669],0.41800000000000004,1,32
4,48,125.71880599975586,[0.062;0.278;0.556;0.587],0.37075,1,32
4,40,440.588530002594,[0.031;0.187;0.498;0.529],0.31125,1,32
4,34,168.73375799942016,[0;0.121;0.395;0.516],0.258,1,32
4,32,166.2198570022583,[0;0.061;0.338;0.583],0.2455,1,32
4,29,143.91496999740602,[0;0.062;0.308;0.524],0.2235,1,32
4,20,332.37922200012207,[0;0.062;0.216;0.339],0.15425,1,32
4,20,108.99850499725342,[0;0.062;0.216;0.339],0.15425,1,32
4,17,86.55484799957276,[0;0.031;0.184;0.307],0.1305,1,32
4,15,189.46997200012208,[0;0;0.122;0.336],0.1145,1,32
4,13,147.24883800125122,[0;0;0.122;0.275],0.09925,1,32
4,9,227.90665599822998,[0;0;0.091;0.181],0.068,1,32
4,7,144.0223870010376,[0;0;0.093;0.124],0.05425,1,32
4,7,245.06098600006104,[0;0;0.061;0.152],0.05325,1,32
4,7,235.3259109992981,[0;0;0.03;0.183],0.05325,1,32
4,6,231.93195499801635,[0;0;0.03;0.152],0.0455,1,32
4,5,222.5733339996338,[0;0;0.031;0.123],0.0385,1,32
4,3,166.98329900360108,[0;0;0;0.093],0.02325,1,32
4,4,170.18396699905395,[0;0.031;0;0.092],0.03075,1,32
4,5,165.83215900039673,[0;0.03;0;0.122],0.038,1,32
4,4,121.57409299850464,[0;0.031;0;0.092],0.03075,1,32
4,2,127.90935400009155,[0;0.031;0;0.031],0.0155,1,32
4,2,256.19414599990847,[0;0.03;0;0.03],0.015,1,32
4,2,245.66192499923707,[0;0.03;0;0.03],0.015,1,32
4,1,225.63851499938966,[0;0;0;0.031],0.00775,1,32
4,1,233.81872299957274,[0;0;0;0.031],0.00775,1,32
4,0,289.0844480018616,[0;0;0;0],0,1,32
4,0,211.48162300109863,[0;0;0;0],0,1,32
4,0,267.49517700195315,[0;0;0;0],0,1,32
4,0,246.4363039970398,[0;0;0;0],0,1,32
4,0,263.0659900016785,[0;0;0;0],0,1,32
4,0,264.4955539970398,[0;0;0;0],0,1,32
4,0,224.22775400161743,[0;0;0;0],0,1,32
4,0,210.40230800247193,[0;0;0;0],0,1,32
4,0,243.97921799850465,[0;0;0;0],0,2,32
4,0,225.220733001709,[0;0;0;0],0,2,32
4,0,276.9829349975586,[0;0;0;0],0,2,32
4,0,223.4878759994507,[0;0;0;0],0,2,32
4,0,214.6998810005188,[0;0;0;0],0,2,32
4,4,216.8477559967041,[0.125;0;0;0],0.03125,2,32
4,6,861.8383630027771,[0.187;0;0;0],0.04675,2,32
4,13,228.53849100112916,[0.404;0;0;0],0.101,2,32
4,19,242.38677099990844,[0.497;0.093;0;0],0.1475,2,32
