NUMBER_SENSORS,NUMBER_DETECTIONS,TOTAL_TIME,CARS_PER_SECOND_BY_SENSOR,CARS_PER_SECOND_TOTAL,FREQUENCY,TIME_DATA
4,0,73.17502200126648,[0;0;0;0],0,8,1
4,0,35.47292899894715,[0;0;0;0],0,8,1
4,0,35.42017500114441,[0;0;0;0],0,8,1
4,0,73.14676000022888,[0;0;0;0],0,8,1
4,1,59.33814299964905,[0.866;0;0;0],0.2165,8,1
4,0,53.205864999771116,[0;0;0;0],0,8,1
4,0,63.56872500038147,[0;0;0;0],0,8,1
4,0,70.50316199874878,[0;0;0;0],0,8,1
4,0,59.88475799942017,[0;0;0;0],0,8,1
4,0,55.18020800018311,[0;0;0;0],0,8,1
4,2,96.90822299957276,[0;0;1.767;0],0.44175,8,1
4,0,75.11184499931335,[0;0;0;0],0,8,1
4,0,76.00894199943542,[0;0;0;0],0,8,1
4,1,109.52694799995422,[0;0.896;0;0],0.224,8,1
4,2,105.20368099975586,[0.828;0;0;0.828],0.414,8,1
4,0,106.70041799926757,[0;0;0;0],0,8,1
4,0,122.22535799980163,[0;0;0;0],0,8,1
4,0,120.45189399909974,[0;0;0;0],0,8,1
4,3,118.37982100105286,[0;1.783;0.891;0],0.6685,8,1
4,2,143.6673719997406,[0;0;0;1.747],0.43675,8,1
4,0,129.7847200012207,[0;0;0;0],0,8,1
4,0,110.64785899925232,[0;0;0;0],0,8,1
4,1,159.30055999946595,[0;0;0.869;0],0.21725,8,1
4,0,157.31081200027467,[0;0;0;0],0,8,1
4,0,170.17306900024414,[0;0;0;0],0,8,1
4,0,174.18765999984743,[0;0;0;0],0,8,1
4,2,177.3378179988861,[0;0;0;1.742],0.4355,8,1
4,0,186.55812600135803,[0;0;0;0],0,8,1
4,0,172.9654200000763,[0;0;0;0],0,8,1
4,1,182.91968700027465,[0;0;0.875;0],0.21875,8,1
4,0,237.52243899917602,[0;0;0;0],0,8,1
4,0,191.79950200080873,[0;0;0;0],0,8,1
4,1,77.79189099884033,[0;0;0.451;0],0.11275,8,2
4,1,59.441708000183105,[0.466;0;0;0],0.1165,8,2
4,1,37.949010999679565,[0.469;0;0;0],0.11725,8,2
4,5,42.26011300086975,[0.47;1.41;0;0.47],0.5874999999999999,8,2
4,0,55.623439001083376,[0;0;0;0],0,8,2
4,3,49.10889599990845,[0.944;0;0.472;0],0.354,8,2
4,2,64.71820100021363,[0.471;0;0.471;0],0.2355,8,2
4,4,61.756458999633786,[0.945;0.945;0;0],0.4725,8,2
4,6,73.3853689994812,[0.942;0;0.942;0.942],0.7064999999999999,8,2
4,0,79.06687100028992,[0;0;0;0],0,8,2
4,6,80.05754599952698,[0.943;0;1.415;0.472],0.7075,8,2
4,7,93.97993499946594,[0.471;0;1.886;0.943],0.825,8,2
4,0,98.89106299972534,[0;0;0;0],0,8,2
4,1,100.5576700000763,[0.472;0;0;0],0.118,8,2
4,4,108.58442799949646,[0.915;0;0.457;0.457],0.45725000000000005,8,2
4,1,116.10642499923706,[0;0;0.468;0],0.117,8,2
4,2,127.549297000885,[0.47;0;0.47;0],0.235,8,2
4,1,130.91777400016784,[0.471;0;0;0],0.11775,8,2
4,5,135.3647859992981,[1.886;0.471;0;0],0.5892499999999999,8,2
4,2,128.5838450012207,[0.471;0.471;0;0],0.2355,8,2
4,6,148.0046460018158,[0.943;0.943;0.472;0.472],0.7074999999999999,8,2
4,1,136.78948400115968,[0.473;0;0;0],0.11825,8,2
4,3,154.29418299865722,[0.472;0;0.945;0],0.35424999999999995,8,2
4,6,344.23201199913024,[0;0.944;0.944;0.944],0.708,8,2
4,3,185.30846899986267,[0;0.947;0.473;0],0.355,8,2
4,0,183.28010400009154,[0;0;0;0],0,8,2
4,1,176.7204809989929,[0;0;0.464;0],0.116,8,2
4,1,181.14626399993895,[0;0;0.471;0],0.11775,8,2
4,4,181.35956900024414,[0;0;1.414;0.471],0.47124999999999995,8,2
4,0,116.55165600013733,[0;0;0;0],0,8,2
4,3,191.28794099998476,[0;0;0.942;0.471],0.35324999999999995,8,2
4,0,192.69893400001527,[0;0;0;0],0,8,2
4,4,80.83575699996948,[0;0.24;0.24;0.48],0.24,8,4
4,6,39.1033719997406,[0.241;0.241;0;0.964],0.3615,8,4
4,6,44.31082700157165,[0.481;0.241;0.722;0],0.361,8,4
4,8,53.79391899871826,[0.714;0.952;0;0.238],0.476,8,4
4,4,50.84281800079346,[0.486;0.486;0;0],0.243,8,4
4,11,63.43165900039673,[1.694;0.242;0.726;0],0.6655,8,4
4,5,53.42409599876404,[0;0.729;0.486;0],0.30374999999999996,8,4
4,8,53.56713699913025,[0.486;0.486;0.729;0.243],0.486,8,4
4,7,72.39838899993896,[0.242;0.484;0.242;0.727],0.42374999999999996,8,4
4,4,72.76622699928284,[0.243;0.243;0.486;0],0.243,8,4
4,6,84.26695700073242,[0;0.972;0;0.486],0.3645,8,4
4,12,139.16410900115966,[0.484;0.484;0.727;1.211],0.7264999999999999,8,4
4,3,95.54428300094604,[0.243;0;0.243;0.243],0.18225,8,4
4,4,93.473625,[0.729;0;0.243;0],0.243,8,4
4,6,132.7413169994354,[0.243;0.729;0.486;0],0.3645,8,4
4,4,114.67923399925232,[0.239;0;0.239;0.478],0.239,8,4
4,8,126.93974300003052,[0.484;0.726;0.726;0],0.484,8,4
4,1,127.31862999916076,[0;0.244;0;0],0.061,8,4
4,1,128.986234998703,[0;0.244;0;0],0.061,8,4
4,8,154.49098200035095,[0.243;1.213;0.485;0],0.48524999999999996,8,4
4,5,149.06886400032045,[0.243;0.243;0.729;0],0.30374999999999996,8,4
4,13,146.95346899986268,[0.485;0.971;1.213;0.485],0.7885,8,4
4,4,162.78654999923705,[0;0.489;0;0.489],0.2445,8,4
4,12,157.4177849998474,[0.486;0.73;0.973;0.73],0.72975,8,4
4,7,167.81352199935912,[0.243;0.485;0.243;0.728],0.42474999999999996,8,4
4,9,171.57004600143432,[0;0.941;0.235;0.941],0.52925,8,4
4,1,160.29116900062562,[0;0;0.243;0],0.06075,8,4
4,3,188.81593700027466,[0;0;0.471;0.235],0.1765,8,4
4,6,190.71789900016785,[0;0;1.214;0.243],0.36424999999999996,8,4
4,3,198.49438600158692,[0;0;0.482;0.241],0.18075,8,4
4,0,196.09864599990846,[0;0;0;0],0,8,4
4,1,189.2700649986267,[0;0;0;0.242],0.0605,8,4
4,7,67.81921599960327,[0;0.368;0.245;0.245],0.2145,8,8
4,12,28.33151000022888,[0.368;0.491;0;0.614],0.36824999999999997,8,8
4,15,49.30462299919128,[0.855;0.244;0.733;0],0.45799999999999996,8,8
4,17,50.43006099891662,[0.852;0.731;0.365;0.122],0.5175,8,8
4,15,54.50547700119019,[0.616;0.616;0.123;0.493],0.46199999999999997,8,8
4,24,51.58685799980164,[0.863;0.863;0.739;0.493],0.7394999999999999,8,8
4,10,72.3307170009613,[0.245;0.49;0.368;0.123],0.3065,8,8
4,18,71.47239200019837,[0.493;0.616;0.739;0.369],0.5542499999999999,8,8
4,26,72.21200200080871,[0.863;1.109;0.493;0.74],0.80125,8,8
4,14,81.7404939994812,[0.371;0.124;0.494;0.741],0.4325,8,8
4,20,77.55437100028992,[0.37;0.862;0.616;0.616],0.616,8,8
4,19,92.56551300048828,[0.37;0.617;0.494;0.864],0.5862499999999999,8,8
4,14,98.46216200065612,[0.493;0.247;0.617;0.37],0.43174999999999997,8,8
4,16,102.68669699859619,[0.493;0.123;0.616;0.739],0.49275,8,8
4,13,101.18766300010681,[0.492;0.492;0.369;0.246],0.39975,8,8
4,16,112.91118600082397,[0.737;0.246;0.368;0.614],0.49124999999999996,8,8
4,15,114.43645300102234,[0.739;0.616;0.123;0.369],0.46175,8,8
4,15,111.10692800140382,[0.72;0.48;0.24;0.36],0.44999999999999996,8,8
4,22,126.70814299964904,[1.354;0.616;0.492;0.246],0.677,8,8
4,25,141.29796599960326,[0.862;1.232;0.739;0.246],0.7697499999999999,8,8
4,13,152.7207550010681,[0.243;0.608;0.365;0.365],0.39525,8,8
4,26,147.0787889995575,[0.862;0.862;0.985;0.493],0.8005,8,8
4,21,169.0974589996338,[0.739;0.37;0.739;0.739],0.6467499999999999,8,8
4,28,159.86482700157165,[0.247;0.864;0.987;1.358],0.864,8,8
4,13,168.22355900001526,[0.123;0.37;0.37;0.739],0.40049999999999997,8,8
4,17,178.71067700004576,[0;0.739;0.739;0.615],0.52325,8,8
4,14,186.1921159992218,[0;0.368;0.491;0.859],0.4295,8,8
4,5,182.31825499916076,[0;0.123;0.123;0.37],0.154,8,8
4,7,432.0080380001068,[0;0;0.493;0.369],0.2155,8,8
4,7,185.11090699958802,[0;0.124;0.371;0.371],0.2165,8,8
4,6,208.2175830001831,[0;0;0.368;0.368],0.184,8,8
4,3,185.35085099983215,[0;0;0;0.37],0.0925,8,8
4,7,65.56037899971008,[0;0.185;0.124;0.124],0.10825,8,16
4,20,82.66790000152588,[0.248;0.434;0.124;0.434],0.31,8,16
4,31,46.02973100090027,[0.806;0.372;0.372;0.372],0.4804999999999999,8,16
4,34,59.06901899909973,[0.992;0.496;0.558;0.062],0.527,8,16
4,33,57.6611700000763,[0.806;0.682;0.248;0.31],0.5115,8,16
4,41,60.62837599945068,[0.868;0.744;0.434;0.496],0.6355000000000001,8,16
4,40,68.6975830001831,[0.744;0.744;0.682;0.31],0.62,8,16
4,36,82.73043400001526,[0.434;0.682;0.744;0.372],0.558,8,16
4,42,91.65565500068665,[0.682;0.744;0.62;0.558],0.651,8,16
4,44,95.50453100013733,[0.618;0.68;0.68;0.742],0.68,8,16
4,32,96.69864900016785,[0.372;0.558;0.434;0.62],0.496,8,16
4,43,106.01435799980163,[0.434;0.744;0.682;0.806],0.6665,8,16
4,35,101.36971800041199,[0.434;0.434;0.62;0.682],0.5425,8,16
4,30,126.20505900001525,[0.496;0.186;0.62;0.558],0.465,8,16
4,33,114.554390001297,[0.617;0.37;0.494;0.555],0.509,8,16
4,30,127.74547599983215,[0.682;0.372;0.372;0.434],0.465,8,16
4,36,123.68269300079346,[0.806;0.558;0.372;0.496],0.558,8,16
4,38,133.2987110004425,[0.806;0.806;0.31;0.434],0.5890000000000001,8,16
4,36,144.07228700065613,[0.93;0.558;0.372;0.372],0.5579999999999999,8,16
4,50,148.03464299964904,[1.181;0.994;0.683;0.249],0.7767499999999999,8,16
4,46,146.73113999938965,[0.744;0.992;0.682;0.434],0.7130000000000001,8,16
4,52,142.99260899925233,[0.744;0.992;0.992;0.496],0.8059999999999999,8,16
4,48,160.26985200119017,[0.682;0.744;0.93;0.62],0.7440000000000001,8,16
4,44,168.20339800071716,[0.434;0.62;0.744;0.93],0.682,8,16
4,46,167.11411800003052,[0.186;0.746;0.808;1.119],0.71475,8,16
4,34,187.55600200080872,[0.062;0.682;0.62;0.744],0.5269999999999999,8,16
4,31,165.49231800079346,[0;0.557;0.619;0.743],0.47975,8,16
4,19,186.22373400115967,[0;0.248;0.31;0.62],0.2945,8,16
4,14,172.09169900131226,[0;0.062;0.434;0.372],0.217,8,16
4,16,177.83000199890137,[0;0.062;0.621;0.311],0.2485,8,16
4,13,187.3601690006256,[0;0.062;0.433;0.309],0.201,8,16
4,9,197.8225419998169,[0;0;0.186;0.372],0.1395,8,16
4,5,65.41193899917603,[0;0.062;0.031;0.062],0.03875,8,32
4,20,47.55521900177002,[0.124;0.218;0.062;0.218],0.1555,8,32
4,38,56.66804300117493,[0.402;0.278;0.247;0.247],0.2935,8,32
4,56,74.89864099884034,[0.654;0.467;0.342;0.28],0.43575,8,32
4,65,82.13638599967956,[0.84;0.529;0.311;0.342],0.5055,8,32
4,78,88.537375,[0.965;0.654;0.529;0.28],0.607,8,32
4,72,92.59001199913025,[0.778;0.716;0.436;0.311],0.56025,8,32
4,80,96.35951899909973,[0.685;0.747;0.623;0.436],0.6227499999999999,8,32
4,92,96.00853200149537,[0.747;0.84;0.778;0.498],0.7157500000000001,8,32
4,78,105.64008499908448,[0.53;0.654;0.686;0.561],0.60775,8,32
4,77,107.78893700027466,[0.529;0.685;0.592;0.592],0.5995,8,32
4,87,117.92993400001527,[0.529;0.716;0.685;0.779],0.67725,8,32
4,75,126.76723699951172,[0.436;0.498;0.685;0.716],0.58375,8,32
4,79,121.40731100082398,[0.498;0.498;0.685;0.779],0.615,8,32
4,67,125.77047500038147,[0.498;0.404;0.529;0.653],0.521,8,32
4,62,119.17581999969482,[0.622;0.311;0.467;0.529],0.48225000000000007,8,32
4,68,148.22901000022887,[0.716;0.436;0.405;0.56],0.52925,8,32
4,66,148.04846799850463,[0.747;0.529;0.342;0.435],0.51325,8,32
4,69,150.76052299880982,[0.81;0.53;0.374;0.436],0.5375,8,32
4,87,165.35533999824523,[0.996;0.872;0.498;0.342],0.6769999999999999,8,32
4,87,149.70429400062562,[0.903;0.84;0.56;0.405],0.677,8,32
4,104,171.2803810005188,[0.964;0.996;0.84;0.436],0.8089999999999999,8,32
4,102,182.39814599990845,[0.778;0.934;0.902;0.56],0.7935000000000001,8,32
4,94,171.76212099838256,[0.592;0.748;0.873;0.717],0.7325,8,32
4,95,170.8429230003357,[0.498;0.685;0.903;0.872],0.7395,8,32
4,83,760.0836510009766,[0.248;0.652;0.776;0.9],0.644,8,32
4,74,194.25170100021361,[0.093;0.654;0.654;0.903],0.5760000000000001,8,32
4,56,186.26161499977113,[0.031;0.467;0.498;0.747],0.43574999999999997,8,32
4,47,193.63439200019837,[0;0.311;0.529;0.623],0.36575,8,32
4,36,206.25065699958802,[0;0.156;0.498;0.467],0.28025,8,32
4,26,215.53397299957277,[0;0.062;0.436;0.311],0.20224999999999999,8,32
4,27,222.3760419998169,[0;0.031;0.434;0.372],0.20925,8,32
4,6,73.35631900024414,[0;0.047;0.016;0.031],0.0235,8,64
4,19,32.92930700111389,[0.047;0.109;0.031;0.109],0.074,8,64
4,38,72.37210400009155,[0.202;0.14;0.124;0.124],0.14750000000000002,8,64
4,56,68.28959099960328,[0.328;0.234;0.172;0.14],0.2185,8,64
4,72,77.76957100105285,[0.421;0.312;0.187;0.203],0.28075,8,64
4,96,82.55665699958801,[0.53;0.421;0.281;0.265],0.3742500000000001,8,64
4,111,143.61918999862672,[0.605;0.496;0.341;0.279],0.43025,8,64
4,136,104.31904199981689,[0.671;0.608;0.484;0.359],0.5305,8,64
4,156,106.19088899993896,[0.796;0.702;0.515;0.421],0.6084999999999999,8,64
4,158,111.4127080001831,[0.749;0.671;0.624;0.421],0.61625,8,64
4,156,118.77523299980163,[0.639;0.749;0.561;0.484],0.60825,8,64
4,167,126.57082599830628,[0.608;0.733;0.655;0.608],0.651,8,64
4,168,165.91154599952696,[0.592;0.686;0.732;0.608],0.6545,8,64
4,155,133.20225099945068,[0.484;0.577;0.702;0.655],0.6045,8,64
4,153,144.13863599967956,[0.53;0.561;0.639;0.655],0.5962500000000001,8,64
4,153,128.620625,[0.577;0.515;0.608;0.686],0.5965,8,64
4,146,152.1952699985504,[0.577;0.484;0.562;0.655],0.5695,8,64
4,144,164.0571470012665,[0.608;0.515;0.515;0.608],0.5615,8,64
4,144,167.14385799980164,[0.702;0.515;0.468;0.562],0.56175,8,64
4,151,154.53490500068665,[0.811;0.608;0.483;0.452],0.5885,8,64
4,154,173.70393400001527,[0.78;0.655;0.483;0.483],0.6002500000000001,8,64
4,170,216.1496089992523,[0.842;0.795;0.561;0.452],0.6625,8,64
4,178,179.16640399932862,[0.858;0.78;0.639;0.499],0.6940000000000001,8,64
4,191,188.1027829990387,[0.795;0.858;0.733;0.593],0.74475,8,64
4,185,191.08651799964906,[0.702;0.795;0.733;0.655],0.72125,8,64
4,185,200.34194600105286,[0.608;0.827;0.811;0.639],0.72125,8,64
4,177,215.64603199958802,[0.436;0.794;0.794;0.732],0.6890000000000001,8,64
4,157,196.42952400016785,[0.312;0.639;0.733;0.764],0.6120000000000001,8,64
4,143,187.9291240005493,[0.25;0.53;0.717;0.733],0.5575,8,64
4,122,232.79153199958802,[0.14;0.404;0.637;0.715],0.474,8,64
4,106,143.3584650001526,[0.047;0.358;0.591;0.653],0.41225,8,64
4,83,206.5719079990387,[0.016;0.25;0.468;0.562],0.324,8,64
4,1,63.65707300186157,[0;0;0.902;0],0.2255,8,1
4,0,69.5251129989624,[0;0;0;0],0,8,1
4,0,48.129113002777096,[0;0;0;0],0,8,1
4,0,45.25892499923706,[0;0;0;0],0,8,1
4,0,53.29555599975586,[0;0;0;0],0,8,1
4,0,60.35613399887085,[0;0;0;0],0,8,1
4,0,52.90199700164795,[0;0;0;0],0,8,1
4,0,69.66345700073242,[0;0;0;0],0,8,1
4,0,70.49877799987793,[0;0;0;0],0,8,1
4,0,72.32154899978637,[0;0;0;0],0,8,1
4,0,86.58666500091553,[0;0;0;0],0,8,1
4,0,100.70086600112916,[0;0;0;0],0,8,1
4,0,90.407155002594,[0;0;0;0],0,8,1
4,0,102.08140600204467,[0;0;0;0],0,8,1
4,0,110.5360710029602,[0;0;0;0],0,8,1
4,1,172.4507379989624,[0.637;0;0;0],0.15925,8,1
4,0,115.78148699951171,[0;0;0;0],0,8,1
