NUMBER_SENSORS,NUMBER_DETECTIONS,TOTAL_TIME,CARS_PER_SECOND_BY_SENSOR,CARS_PER_SECOND_TOTAL,FREQUENCY,TIME_DATA
4,0,114.16202499771119,[0;0;0;0],0,8,1
4,0,22.700156997680665,[0;0;0;0],0,8,1
4,0,209.94761700057984,[0;0;0;0],0,8,1
4,0,278.70394699859617,[0;0;0;0],0,8,1
4,0,53.18056399917602,[0;0;0;0],0,8,1
4,2,138.1145419998169,[0;0.521;0.521;0],0.2605,8,1
4,0,125.29382999801636,[0;0;0;0],0,8,1
4,1,141.13556200027466,[0;0;0;0.514],0.1285,8,1
4,4,91.09896000289918,[0;0.729;2.187;0],0.729,8,1
4,0,81.76543699645995,[0;0;0;0],0,8,1
4,0,101.41165800094605,[0;0;0;0],0,8,1
4,0,124.08837400054932,[0;0;0;0],0,8,1
4,1,173.74802099990845,[0;0;0;0.428],0.107,8,1
4,0,98.60183000183106,[0;0;0;0],0,8,1
4,0,140.78351300048828,[0;0;0;0],0,8,1
4,0,148.26006800079347,[0;0;0;0],0,8,1
4,0,135.98910900115968,[0;0;0;0],0,8,1
4,0,164.56639599990845,[0;0;0;0],0,8,1
4,0,206.18634399795533,[0;0;0;0],0,8,1
4,0,162.14145100021364,[0;0;0;0],0,8,1
4,0,169.81478300094605,[0;0;0;0],0,8,1
4,0,181.71111899948122,[0;0;0;0],0,8,1
4,0,140.38299300003052,[0;0;0;0],0,8,1
4,0,191.39524200057983,[0;0;0;0],0,8,1
4,0,186.35829000091553,[0;0;0;0],0,8,2
4,0,176.06047199630737,[0;0;0;0],0,8,2
4,2,199.61494899749755,[0.729;0;0;0],0.18225,8,2
4,0,204.84867500305177,[0;0;0;0],0,8,2
4,0,221.2548450012207,[0;0;0;0],0,8,2
4,0,235.12349700164796,[0;0;0;0],0,8,2
4,5,245.05380599975587,[0;1.152;0.384;0.384],0.48,8,2
4,3,294.14399200057983,[0.229;0;0.457;0],0.1715,8,2
4,4,293.92092900085447,[0;0.943;0.472;0.472],0.47175,8,2
4,2,249.37761500167846,[0;0;0.331;0.331],0.1655,8,2
4,0,252.2355670013428,[0;0;0;0],0,8,2
4,0,308.1175099983215,[0;0;0;0],0,8,2
4,1,299.91632400131226,[0;0;0;0.322],0.0805,8,2
4,1,294.2436450004578,[0;0;0.382;0],0.0955,8,2
4,0,302.2720909996033,[0;0;0;0],0,8,2
4,0,348.65962599945067,[0;0;0;0],0,8,2
4,0,330.50281900024413,[0;0;0;0],0,8,2
4,0,1774.697710998535,[0;0;0;0],0,8,2
4,0,331.371547996521,[0;0;0;0],0,8,2
4,0,373.2349210014343,[0;0;0;0],0,8,2
4,0,287.07488299942014,[0;0;0;0],0,8,2
4,0,341.25957399749757,[0;0;0;0],0,8,4
4,0,423.1069109992981,[0;0;0;0],0,8,4
4,4,409.4976630020142,[0.868;0;0;0],0.217,8,4
4,4,365.86603699874877,[0.232;0.697;0;0],0.23224999999999998,8,4
4,5,406.5441849975586,[0.726;0.484;0;0],0.3025,8,4
4,7,422.97827600097656,[0.394;0.787;0.197;0],0.34450000000000003,8,4
4,5,441.458247001648,[0.613;0.204;0.204;0],0.25525,8,4
4,2,411.0170950012207,[0.219;0;0.219;0],0.1095,8,4
4,6,470.280811000824,[0;0.577;0.192;0.385],0.2885,8,4
4,0,403.25292099761964,[0;0;0;0],0,8,4
4,0,302.5153230018616,[0;0;0;0],0,8,4
4,4,445.08300799942015,[0;0;0.215;0.644],0.21475,8,4
4,1,432.3937910003662,[0;0;0.234;0],0.0585,8,4
4,1,480.71540299987794,[0;0;0;0.201],0.05025,8,4
4,1,473.90060400009156,[0;0;0;0.232],0.058,8,4
4,0,893.5145229988099,[0;0;0;0],0,8,4
4,0,1048.606875,[0;0;0;0],0,8,4
4,0,491.63658100128174,[0;0;0;0],0,8,4
4,0,433.3645859985352,[0;0;0;0],0,8,4
4,0,542.230044998169,[0;0;0;0],0,8,4
4,0,515.6177080001831,[0;0;0;0],0,8,4
4,0,536.4355900001526,[0;0;0;0],0,8,8
4,0,658.0381980018616,[0;0;0;0],0,8,8
4,5,612.867877998352,[0.614;0;0;0],0.1535,8,8
4,10,650.5368630027771,[0.77;0.33;0;0],0.275,8,8
4,17,431.2934570007324,[0.936;0.819;0.234;0],0.49724999999999997,8,8
4,13,1600.2560340003968,[0.245;0.49;0.734;0.122],0.39774999999999994,8,8
4,22,1752.0784930000304,[0.571;0.761;0.38;0.38],0.5229999999999999,8,8
4,13,627.000686000824,[0.123;0.859;0.245;0.368],0.39874999999999994,8,8
4,15,621.6040459976197,[0.107;0.43;0.537;0.537],0.40275000000000005,8,8
