NUMBER_SENSORS,NUMBER_DETECTIONS,TOTAL_TIME,CARS_PER_SECOND_BY_SENSOR,CARS_PER_SECOND_TOTAL,FREQUENCY,TIME_DATA
2,29,25.517216999053954,[0.623;0.28],0.4515,8,32
2,33,36.827399000167844,[0.716;0.311],0.5135,8,32
2,38,37.56472500038147,[0.747;0.436],0.5915,8,32
2,40,36.71142300033569,[0.81;0.436],0.623,8,32
2,38,37.454988998413086,[0.623;0.56],0.5915,8,32
2,43,48.59025400161743,[0.685;0.654],0.6695,8,32
2,47,58.68094400024414,[0.677;0.77],0.7235,8,32
2,39,44.20180500030518,[0.498;0.716],0.607,8,32
2,41,38.578437999725345,[0.498;0.778],0.638,8,32
2,34,36.33203499984741,[0.405;0.653],0.529,8,32
2,25,40.989664001464845,[0.311;0.467],0.389,8,32
2,32,42.12218400001526,[0.436;0.56],0.498,8,32
2,31,42.30703700065613,[0.529;0.436],0.48250000000000004,8,32
2,32,44.85007500076294,[0.56;0.436],0.498,8,32
2,40,53.363592998504636,[0.903;0.343],0.623,8,32
2,40,49.06536399841308,[0.841;0.405],0.623,8,32
2,46,182.44434899902345,[0.996;0.436],0.716,8,32
2,47,55.217704999923704,[0.935;0.53],0.7325,8,32
2,47,41.412457000732424,[0.744;0.713],0.7284999999999999,8,32
2,52,52.83323399925232,[0.747;0.872],0.8095,8,32
2,48,53.48454000091553,[0.654;0.841],0.7475,8,32
2,50,51.78720499992371,[0.654;0.903],0.7785,8,32
2,39,50.131971000671385,[0.467;0.747],0.607,8,32
2,30,66.43877899932862,[0.311;0.623],0.46699999999999997,8,32
2,21,63.275941999435425,[0.156;0.498],0.327,8,32
2,13,60.27994300079346,[0.062;0.343],0.2025,8,32
2,14,58.62780800056458,[0.031;0.405],0.21800000000000003,8,32
4,5,64.43167600059509,[0;0.062;0.031;0.062],0.03875,8,32
4,20,38.23325400161743,[0.093;0.218;0.062;0.249],0.1555,8,32
4,38,84.24883800125122,[0.404;0.28;0.249;0.249],0.2955,8,32
4,56,62.96987699890137,[0.654;0.467;0.342;0.28],0.43575,8,32
4,65,61.54617499923706,[0.839;0.528;0.311;0.342],0.505,8,32
4,73,78.8064200000763,[0.872;0.623;0.498;0.28],0.56825,8,32
4,72,81.89438999938965,[0.778;0.715;0.435;0.311],0.55975,8,32
4,80,93.00680900001525,[0.684;0.746;0.622;0.435],0.62175,8,32
4,85,82.94887000083924,[0.686;0.81;0.717;0.436],0.66225,8,32
4,78,92.23532800102234,[0.529;0.654;0.685;0.56],0.607,8,32
4,84,88.13316100120545,[0.56;0.716;0.685;0.653],0.6535,8,32
4,83,130.85890600013732,[0.496;0.713;0.62;0.744],0.6432500000000001,8,32
4,73,122.12795899963379,[0.373;0.497;0.684;0.715],0.56725,8,32
4,76,95.74947699928283,[0.467;0.467;0.685;0.747],0.5915,8,32
4,70,123.49636800003051,[0.529;0.405;0.561;0.685],0.545,8,32
4,61,115.40804200172424,[0.623;0.311;0.436;0.529],0.47475,8,32
4,64,134.74270300102233,[0.653;0.404;0.373;0.56],0.4975,8,32
4,66,104.66970899963378,[0.746;0.529;0.342;0.435],0.513,8,32
4,76,147.14690999984742,[0.932;0.621;0.373;0.435],0.5902499999999999,8,32
4,86,165.27617499923707,[0.965;0.871;0.498;0.342],0.6689999999999999,8,32
4,84,168.75197299957276,[0.837;0.837;0.527;0.403],0.651,8,32
4,100,167.6569109992981,[0.932;0.994;0.746;0.435],0.77675,8,32
4,101,154.08251499938964,[0.778;0.933;0.871;0.56],0.7855,8,32
4,96,172.44331299972535,[0.591;0.747;0.872;0.778],0.747,8,32
4,96,222.63680900001526,[0.496;0.713;0.899;0.868],0.744,8,32
4,85,173.7482010002136,[0.28;0.622;0.778;0.964],0.661,8,32
4,74,186.64237300109863,[0.093;0.623;0.654;0.934],0.5760000000000001,8,32
4,55,210.1684650001526,[0.031;0.435;0.497;0.745],0.427,8,32
4,47,205.8000419998169,[0;0.311;0.529;0.622],0.36550000000000005,8,32
4,36,202.97439800071717,[0;0.156;0.499;0.467],0.2805,8,32
4,27,199.61569600105287,[0;0.062;0.436;0.343],0.21025,8,32
4,27,210.06284099960328,[0;0.031;0.434;0.372],0.20925,8,32
8,17,124.91241099929809,[0.093;0;0.093;0.062;0.031;0.062;0.124;0.062],0.065875,8,32
8,49,118.48346000099183,[0.373;0.186;0.124;0.217;0.155;0.062;0.155;0.248],0.19,8,32
8,82,165.52765500068665,[0.622;0.436;0.218;0.28;0.28;0.249;0.218;0.249],0.319,8,32
8,120,170.54784999847413,[0.839;0.683;0.466;0.466;0.311;0.342;0.342;0.28],0.466125,8,32
8,142,215.62706900024415,[0.996;0.841;0.623;0.529;0.467;0.311;0.311;0.342],0.5525,8,32
8,156,211.71032200050354,[0.808;0.964;0.777;0.653;0.497;0.528;0.342;0.28],0.606125,8,32
8,157,240.05960700035095,[0.652;0.808;0.777;0.777;0.621;0.466;0.466;0.311],0.60975,8,32
8,172,277.9090739994049,[0.746;0.683;0.839;0.746;0.715;0.621;0.559;0.435],0.6679999999999999,8,32
8,171,287.8657140007019,[0.56;0.747;0.685;0.871;0.716;0.716;0.529;0.498],0.66525,8,32
8,171,315.9464049987793,[0.59;0.528;0.776;0.683;0.714;0.714;0.745;0.559],0.663625,8,32
8,164,348.84767799949645,[0.405;0.56;0.685;0.716;0.685;0.685;0.747;0.623],0.6382500000000001,8,32
8,164,367.43626700019837,[0.466;0.528;0.528;0.714;0.621;0.745;0.683;0.807],0.6365000000000001,8,32
8,152,548.163531999588,[0.497;0.435;0.497;0.497;0.684;0.684;0.746;0.684],0.5905,8,32
8,149,435.08254500007627,[0.621;0.496;0.372;0.496;0.559;0.683;0.652;0.745],0.5780000000000001,8,32
8,133,610.993392999649,[0.685;0.529;0.28;0.405;0.405;0.56;0.653;0.622],0.517375,8,32
8,134,432.7594479999542,[0.652;0.621;0.497;0.31;0.466;0.466;0.59;0.559],0.5201250000000001,8,32
8,141,463.5542260017395,[0.809;0.716;0.591;0.467;0.342;0.405;0.498;0.56],0.5485,8,32
8,150,490.17980800056455,[0.934;0.747;0.716;0.591;0.436;0.342;0.436;0.467],0.5836250000000001,8,32
8,162,666.2664899997711,[0.965;0.934;0.872;0.623;0.529;0.374;0.311;0.436],0.6305,8,32
8,182,533.1562010002136,[0.933;0.995;0.933;0.901;0.56;0.497;0.435;0.404],0.7072499999999998,8,32
8,189,793.7990019989014,[0.841;0.903;0.996;0.903;0.809;0.56;0.467;0.405],0.7355,8,32
8,199,573.1480139999389,[0.652;0.963;0.901;0.963;0.839;0.839;0.59;0.435],0.7727499999999999,8,32
8,202,740.28087100029,[0.56;0.778;0.809;0.903;0.965;0.903;0.809;0.56],0.7858750000000001,8,32
8,199,585.5338940010071,[0.404;0.591;0.84;0.778;0.996;0.964;0.84;0.778],0.7738750000000001,8,32
8,179,826.9171949996949,[0.218;0.497;0.653;0.715;0.808;0.933;0.871;0.871],0.6957500000000001,8,32
8,156,620.8568159999847,[0.062;0.248;0.559;0.652;0.652;0.776;0.932;0.963],0.6054999999999999,8,32
8,127,881.1360279998779,[0;0.093;0.373;0.653;0.498;0.684;0.715;0.933],0.493625,8,32
8,101,685.0804569988251,[0;0.031;0.155;0.466;0.528;0.497;0.714;0.745],0.392,8,32
8,84,908.3931870002747,[0;0;0.093;0.311;0.529;0.591;0.467;0.622],0.326625,8,32
8,69,933.3576130008697,[0;0;0.031;0.155;0.497;0.528;0.435;0.497],0.26787500000000003,8,32
8,55,1009.0037699985504,[0;0;0.031;0.062;0.342;0.498;0.436;0.342],0.213875,8,32
8,45,983.5180620002747,[0;0;0;0.031;0.093;0.435;0.435;0.404],0.17475000000000002,8,32
16,45,227.35143899917603,[0.215;0.092;0.092;0;0.031;0.092;0.154;0.092;0.061;0.061;0.031;0.061;0.092;0.154;0.092;0.061],0.0863125,8,32
16,111,559.9918070011139,[0.461;0.369;0.369;0.184;0.092;0.123;0.215;0.184;0.246;0.154;0.184;0.061;0.154;0.154;0.215;0.246],0.2131875,8,32
16,180,428.4864659996033,[0.676;0.614;0.583;0.43;0.307;0.307;0.307;0.246;0.307;0.276;0.307;0.246;0.215;0.215;0.246;0.246],0.34550000000000003,8,32
16,254,895.7337360000611,[0.927;0.835;0.742;0.68;0.526;0.464;0.495;0.433;0.402;0.309;0.34;0.34;0.402;0.34;0.34;0.278],0.4908125,8,32
16,293,1160.3055710010528,[0.759;0.971;0.88;0.819;0.698;0.607;0.607;0.486;0.455;0.455;0.486;0.303;0.334;0.303;0.395;0.334],0.55575,8,32
16,307,1010.469763999939,[0.708;0.8;0.8;0.954;0.8;0.769;0.646;0.615;0.585;0.492;0.431;0.523;0.4;0.338;0.308;0.277],0.5903749999999999,8,32
16,331,924.4851079998016,[0.682;0.775;0.713;0.806;0.837;0.775;0.806;0.713;0.62;0.651;0.589;0.527;0.496;0.465;0.434;0.372],0.6413125,8,32
16,341,1343.9215130004882,[0.615;0.738;0.738;0.676;0.707;0.83;0.738;0.738;0.707;0.799;0.676;0.615;0.492;0.553;0.43;0.43],0.655125,8,32
16,347,1530.2584020004272,[0.585;0.554;0.677;0.739;0.739;0.708;0.677;0.831;0.739;0.708;0.708;0.77;0.647;0.554;0.554;0.493],0.6676875000000001,8,32
16,348,1709.215898000717,[0.554;0.584;0.554;0.554;0.738;0.769;0.707;0.646;0.738;0.8;0.707;0.707;0.707;0.738;0.646;0.554],0.6689375000000001,8,32
16,349,1569.9593869991302,[0.54;0.48;0.57;0.54;0.51;0.69;0.72;0.69;0.72;0.75;0.69;0.72;0.72;0.78;0.69;0.66],0.6543749999999999,8,32
16,326,1997.1314799995423,[0.49;0.459;0.398;0.52;0.551;0.52;0.551;0.704;0.735;0.643;0.765;0.735;0.643;0.704;0.735;0.826],0.6236875000000001,8,32
16,306,1833.2128199996948,[0.55;0.489;0.458;0.428;0.428;0.489;0.489;0.519;0.611;0.672;0.733;0.672;0.641;0.733;0.702;0.733],0.5841875,8,32
16,302,1557.6524890003204,[0.658;0.628;0.538;0.449;0.329;0.359;0.419;0.479;0.479;0.538;0.688;0.658;0.688;0.628;0.688;0.808],0.564625,8,32
16,278,1801.2699920005798,[0.582;0.674;0.613;0.521;0.552;0.337;0.307;0.398;0.46;0.398;0.582;0.552;0.613;0.644;0.613;0.674],0.5325,8,32
16,274,1822.3883479995727,[0.738;0.62;0.709;0.62;0.591;0.443;0.325;0.295;0.325;0.443;0.354;0.443;0.561;0.502;0.62;0.502],0.5056875,8,32
16,271,1806.8060620002746,[0.728;0.789;0.698;0.698;0.607;0.546;0.516;0.364;0.273;0.334;0.334;0.394;0.425;0.485;0.485;0.546],0.513875,8,32
16,290,2008.3940860004425,[0.851;0.821;0.73;0.73;0.851;0.638;0.578;0.517;0.426;0.395;0.334;0.334;0.334;0.426;0.426;0.426],0.5510625,8,32
16,301,2012.0237890014648,[0.888;0.949;0.857;0.796;0.673;0.796;0.612;0.52;0.459;0.49;0.398;0.367;0.337;0.275;0.367;0.429],0.5758125000000002,8,32
16,362,2160.4513079986573,[0.847;0.908;0.878;0.938;0.908;0.908;0.847;0.878;0.635;0.545;0.545;0.484;0.424;0.424;0.393;0.393],0.6846875,8,32
16,376,2393.4636940002442,[0.779;0.809;0.899;0.809;0.869;0.959;0.839;0.809;0.839;0.779;0.659;0.509;0.479;0.449;0.359;0.419],0.704,8,32
16,320,2469.0702509994508,[0.487;0.517;0.669;0.761;0.669;0.761;0.913;0.761;0.7;0.7;0.639;0.609;0.456;0.456;0.335;0.304],0.6085625,8,32
16,321,2574.4627180004118,[0.459;0.52;0.52;0.642;0.673;0.704;0.642;0.795;0.734;0.734;0.704;0.734;0.612;0.49;0.49;0.367],0.61375,8,32
16,391,2766.665586999893,[0.209;0.388;0.538;0.567;0.657;0.777;0.806;0.777;0.896;0.956;0.986;0.926;0.866;0.806;0.777;0.747],0.7299374999999998,8,32
16,329,2999.845059000015,[0.061;0.213;0.274;0.487;0.548;0.609;0.609;0.67;0.639;0.791;0.822;0.913;0.883;0.791;0.852;0.852],0.6258750000000001,8,32
16,272,2607.719561000824,[0;0.062;0.155;0.248;0.403;0.527;0.62;0.558;0.589;0.558;0.682;0.743;0.713;0.898;0.867;0.805],0.52675,8,32
16,218,3055.546200000763,[0;0;0.031;0.092;0.183;0.336;0.489;0.611;0.458;0.428;0.55;0.642;0.642;0.581;0.734;0.886],0.41643749999999996,8,32
16,168,3396.492056001663,[0;0;0;0.03;0.09;0.12;0.301;0.452;0.512;0.452;0.331;0.422;0.542;0.572;0.572;0.663],0.3161875,8,32
16,145,3103.093942998886,[0;0;0;0;0.03;0.09;0.121;0.302;0.452;0.452;0.452;0.482;0.392;0.452;0.573;0.573],0.27318749999999997,8,32
16,112,3173.4662469997406,[0;0;0;0;0;0.03;0.061;0.152;0.304;0.455;0.425;0.486;0.304;0.364;0.364;0.455],0.2125,8,32
1,2,44.253744998931886,[0.062],0.062,8,32
1,8,9.132049999237061,[0.249],0.249,8,32
1,8,50.52653999710083,[0.249],0.249,8,32
1,9,11.41588399887085,[0.28],0.28,8,32
1,11,11.906304000854492,[0.342],0.342,8,32
1,9,12.243899002075196,[0.28],0.28,8,32
1,10,16.264333000183104,[0.311],0.311,8,32
1,14,12.94197500228882,[0.436],0.436,8,32
1,16,11.477169998168945,[0.498],0.498,8,32
1,18,15.277573001861573,[0.561],0.561,8,32
1,21,24.97250899887085,[0.654],0.654,8,32
1,27,13.803606998443604,[0.841],0.841,8,32
1,24,15.38318099975586,[0.748],0.748,8,32
1,24,15.53925899887085,[0.747],0.747,8,32
1,21,13.12599700164795,[0.653],0.653,8,32
1,17,18.839364002227782,[0.529],0.529,8,32
1,18,17.027138000488282,[0.56],0.56,8,32
1,14,25.405727001190186,[0.436],0.436,8,32
1,14,24.344125999450682,[0.436],0.436,8,32
1,11,19.475934001922607,[0.342],0.342,8,32
1,14,26.816203002929687,[0.436],0.436,8,32
1,14,17.96502199935913,[0.436],0.436,8,32
1,17,17.35331599807739,[0.529],0.529,8,32
1,23,19.412505001068116,[0.716],0.716,8,32
1,28,20.611850997924805,[0.872],0.872,8,32
1,29,21.794062000274657,[0.903],0.903,8,32
1,32,23.750701999664308,[0.996],0.996,8,32
1,24,17.087275997161864,[0.747],0.747,8,32
1,20,25.881830001831055,[0.623],0.623,8,32
1,15,17.84347499847412,[0.467],0.467,8,32
1,10,20.87021199798584,[0.311],0.311,8,32
1,12,23.63614400100708,[0.374],0.374,8,32
2,4,51.3902439994812,[0.062;0.062],0.062,8,32
2,15,68.3231069984436,[0.218;0.249],0.23349999999999999,8,32
2,17,44.627798000335694,[0.28;0.249],0.2645,8,32
2,24,34.11878499984741,[0.467;0.28],0.37350000000000005,8,32
2,28,31.759473999023438,[0.529;0.342],0.4355,8,32
2,29,43.129239002227784,[0.623;0.28],0.4515,8,32
2,37,42.94400400161743,[0.778;0.374],0.5760000000000001,8,32
2,36,41.94548699951172,[0.685;0.436],0.5605,8,32
2,40,51.94245800018311,[0.809;0.436],0.6225,8,32
2,39,31.30905000305176,[0.654;0.561],0.6075,8,32
2,43,48.991840000152585,[0.716;0.623],0.6695,8,32
2,50,41.261691997528075,[0.715;0.84],0.7775,8,32
2,40,48.78584700012207,[0.498;0.747],0.6225,8,32
2,39,51.787922996521,[0.467;0.747],0.607,8,32
2,34,46.41076600265503,[0.404;0.653],0.5285,8,32
2,25,49.175829998016354,[0.312;0.467],0.3895,8,32
2,31,45.9228510017395,[0.405;0.561],0.48300000000000004,8,32
2,31,55.46951399993897,[0.529;0.436],0.48250000000000004,8,32
2,32,54.71105300140381,[0.56;0.436],0.498,8,32
2,40,53.731094997406004,[0.903;0.343],0.623,8,32
2,40,58.41204999923706,[0.841;0.405],0.623,8,32
2,43,41.05946799850464,[0.934;0.405],0.6695,8,32
2,46,57.33393599700928,[0.903;0.529],0.716,8,32
2,47,63.50909199905396,[0.748;0.717],0.7324999999999999,8,32
2,52,57.31557199859619,[0.747;0.872],0.8095,8,32
2,52,70.69648099899293,[0.654;0.965],0.8095,8,32
2,51,76.56088799667359,[0.654;0.934],0.794,8,32
2,39,93.16791199874878,[0.467;0.747],0.607,8,32
2,29,59.55596499633789,[0.312;0.592],0.45199999999999996,8,32
2,20,65.67583000183106,[0.156;0.467],0.3115,8,32
2,14,65.267125,[0.062;0.374],0.218,8,32
2,13,63.477274997711184,[0.031;0.374],0.2025,8,32
4,5,78.79034100341796,[0;0.062;0.031;0.062],0.03875,8,32
4,20,41.041115997314456,[0.093;0.218;0.062;0.249],0.1555,8,32
4,38,53.881759998321535,[0.405;0.28;0.249;0.249],0.29575,8,32
4,57,65.2320299987793,[0.685;0.467;0.343;0.28],0.44375000000000003,8,32
4,65,70.10131399917603,[0.84;0.529;0.311;0.342],0.5055,8,32
4,73,77.05267300033569,[0.872;0.623;0.498;0.28],0.56825,8,32
4,72,91.30551399993897,[0.778;0.716;0.436;0.311],0.56025,8,32
4,80,92.44223100280762,[0.685;0.747;0.623;0.436],0.6227499999999999,8,32
4,91,92.10275300216675,[0.747;0.871;0.716;0.498],0.708,8,32
4,78,88.44738999938964,[0.529;0.654;0.685;0.56],0.607,8,32
4,78,99.10502299880982,[0.529;0.685;0.591;0.623],0.607,8,32
4,85,110.33734299850464,[0.529;0.716;0.623;0.778],0.6615,8,32
4,76,113.29957600021362,[0.436;0.498;0.685;0.747],0.5915,8,32
4,79,115.03725699996949,[0.498;0.498;0.685;0.779],0.615,8,32
4,66,127.79074399948121,[0.467;0.404;0.529;0.653],0.51325,8,32
4,62,140.31355599975586,[0.622;0.311;0.467;0.529],0.48225000000000007,8,32
4,68,125.88572499847412,[0.716;0.436;0.405;0.56],0.52925,8,32
4,67,124.56471100234985,[0.747;0.529;0.342;0.467],0.52125,8,32
4,69,141.1678040008545,[0.81;0.529;0.374;0.436],0.53725,8,32
4,86,158.25284400177003,[0.989;0.865;0.494;0.309],0.66425,8,32
4,85,156.94206700134276,[0.841;0.841;0.56;0.405],0.6617500000000001,8,32
4,100,164.58446699905394,[0.934;0.996;0.778;0.405],0.7782500000000001,8,32
4,97,164.73519899749755,[0.747;0.934;0.809;0.529],0.75475,8,32
4,100,189.86695600128175,[0.59;0.807;0.931;0.776],0.776,8,32
4,98,176.90711100006104,[0.498;0.747;0.934;0.872],0.76275,8,32
4,84,198.58202199935914,[0.28;0.654;0.778;0.903],0.65375,8,32
4,76,208.5615769996643,[0.093;0.654;0.685;0.934],0.5915,8,32
4,56,201.1395310020447,[0.031;0.467;0.498;0.747],0.43574999999999997,8,32
4,49,201.00409399795532,[0;0.311;0.591;0.622],0.381,8,32
4,36,206.91281799697876,[0;0.156;0.498;0.467],0.28025,8,32
4,27,202.68655200195312,[0;0.062;0.434;0.341],0.20925,8,32
4,28,201.78175199890137,[0;0.031;0.436;0.405],0.218,8,32
8,16,115.52672500228881,[0.093;0;0.093;0.062;0.031;0.031;0.125;0.062],0.06212500000000001,8,32
8,49,145.20099299621583,[0.373;0.187;0.124;0.218;0.155;0.062;0.155;0.249],0.19037500000000002,8,32
8,84,143.87983100128173,[0.623;0.405;0.311;0.28;0.28;0.249;0.218;0.249],0.326875,8,32
8,120,160.97497599792482,[0.84;0.685;0.467;0.467;0.311;0.342;0.342;0.28],0.46675,8,32
8,141,190.48522299957276,[0.997;0.81;0.623;0.53;0.467;0.312;0.312;0.343],0.54925,8,32
8,153,204.45627700042724,[0.809;0.933;0.746;0.622;0.529;0.529;0.311;0.28],0.594875,8,32
8,154,235.38076799774169,[0.654;0.779;0.716;0.716;0.623;0.467;0.467;0.374],0.5995,8,32
8,171,254.37869200134278,[0.746;0.684;0.777;0.746;0.808;0.622;0.56;0.373],0.6645,8,32
8,166,275.05639599990843,[0.561;0.716;0.654;0.81;0.716;0.716;0.529;0.467],0.646125,8,32
8,171,319.5515550003052,[0.591;0.529;0.746;0.653;0.809;0.715;0.715;0.56],0.66475,8,32
8,162,593.3469200019837,[0.405;0.529;0.622;0.716;0.685;0.685;0.747;0.654],0.630375,8,32
8,163,330.8024099998474,[0.466;0.497;0.528;0.715;0.653;0.715;0.684;0.808],0.63325,8,32
8,149,618.7199370002746,[0.498;0.311;0.467;0.498;0.684;0.684;0.747;0.747],0.5795,8,32
8,142,599.1852509994507,[0.622;0.467;0.28;0.467;0.56;0.684;0.56;0.778],0.55225,8,32
8,135,604.6009130020142,[0.685;0.498;0.342;0.405;0.405;0.56;0.653;0.653],0.5251250000000001,8,32
8,135,414.8849569969177,[0.653;0.622;0.497;0.311;0.466;0.497;0.59;0.559],0.5243749999999999,8,32
8,137,618.0720990028382,[0.81;0.685;0.592;0.436;0.343;0.405;0.467;0.529],0.533375,8,32
8,146,459.235797000885,[0.933;0.747;0.716;0.529;0.436;0.342;0.436;0.404],0.567875,8,32
8,155,662.0972119979858,[0.964;0.777;0.871;0.56;0.529;0.373;0.311;0.435],0.6024999999999999,8,32
8,178,689.7484519996643,[0.933;0.964;0.871;0.902;0.56;0.497;0.404;0.404],0.691875,8,32
8,181,574.7069990005493,[0.84;0.778;0.965;0.84;0.809;0.56;0.467;0.373],0.704,8,32
8,198,531.4198089981079,[0.653;0.933;0.839;0.995;0.87;0.839;0.591;0.435],0.7693749999999999,8,32
8,197,765.8002019996643,[0.561;0.685;0.81;0.935;0.966;0.872;0.779;0.53],0.76725,8,32
8,197,985.7867629966736,[0.404;0.59;0.777;0.808;0.994;0.932;0.839;0.777],0.7651249999999999,8,32
8,178,708.8212609977722,[0.218;0.466;0.653;0.746;0.808;0.901;0.87;0.87],0.6915,8,32
8,151,646.6473999977112,[0.062;0.218;0.529;0.653;0.653;0.747;0.902;0.933],0.587125,8,32
8,127,771.8817680015565,[0;0.092;0.398;0.643;0.49;0.643;0.735;0.888],0.486125,8,32
8,103,621.182455001831,[0;0.031;0.155;0.466;0.621;0.497;0.715;0.715],0.39999999999999997,8,32
8,78,956.2652309989929,[0;0;0.062;0.311;0.528;0.528;0.404;0.59],0.302875,8,32
8,69,908.684597000122,[0;0;0.031;0.156;0.498;0.529;0.435;0.498],0.26837500000000003,8,32
8,53,1080.6369319992066,[0;0;0;0.062;0.343;0.498;0.374;0.374],0.20637500000000003,8,32
8,45,910.9630260009766,[0;0;0;0.031;0.124;0.436;0.436;0.373],0.175,8,32
16,48,285.10103099823,[0.31;0.093;0.062;0;0.031;0.093;0.155;0.093;0.124;0.062;0.031;0.062;0.093;0.155;0.062;0.062],0.093,8,32
16,112,556.217,[0.492;0.369;0.338;0.185;0.092;0.123;0.215;0.215;0.246;0.154;0.185;0.062;0.154;0.154;0.215;0.246],0.2153125,8,32
16,179,468.3103229980469,[0.674;0.613;0.552;0.429;0.307;0.307;0.307;0.276;0.276;0.276;0.307;0.245;0.215;0.215;0.245;0.245],0.3430625,8,32
16,261,630.7730200004578,[0.95;0.827;0.735;0.674;0.552;0.46;0.521;0.46;0.398;0.337;0.337;0.337;0.429;0.337;0.368;0.276],0.49987499999999996,8,32
16,289,681.3777530021667,[0.774;0.99;0.897;0.835;0.712;0.619;0.619;0.526;0.433;0.464;0.402;0.309;0.34;0.309;0.371;0.34],0.55875,8,32
16,306,772.3190999984741,[0.715;0.808;0.808;0.932;0.839;0.746;0.652;0.621;0.59;0.497;0.435;0.528;0.404;0.342;0.311;0.28],0.59425,8,32
16,336,1403.9805709991456,[0.714;0.777;0.714;0.808;0.87;0.777;0.808;0.777;0.652;0.652;0.59;0.528;0.497;0.466;0.435;0.373],0.652375,8,32
16,338,1434.4734530029298,[0.62;0.744;0.744;0.682;0.713;0.806;0.744;0.744;0.744;0.775;0.682;0.62;0.496;0.558;0.372;0.434],0.6548749999999999,8,32
16,348,1628.4493479995729,[0.588;0.557;0.681;0.743;0.743;0.681;0.65;0.866;0.805;0.712;0.712;0.774;0.65;0.557;0.557;0.495],0.6731874999999999,8,32
16,344,1561.0203229980468,[0.555;0.585;0.555;0.555;0.739;0.77;0.709;0.678;0.739;0.709;0.709;0.709;0.709;0.739;0.585;0.555],0.6624999999999999,8,32
16,342,1382.2005149993897,[0.555;0.431;0.585;0.555;0.524;0.709;0.709;0.709;0.739;0.739;0.647;0.739;0.739;0.801;0.709;0.647],0.6585624999999999,8,32
16,326,1714.5928030014038,[0.492;0.462;0.4;0.492;0.554;0.523;0.554;0.708;0.769;0.646;0.769;0.739;0.646;0.708;0.739;0.831],0.627,8,32
16,303,1861.3750859985353,[0.554;0.492;0.462;0.369;0.431;0.492;0.492;0.523;0.615;0.677;0.739;0.677;0.646;0.739;0.677;0.739],0.58275,8,32
16,297,1846.6412569999695,[0.674;0.613;0.551;0.459;0.337;0.368;0.429;0.49;0.49;0.551;0.643;0.674;0.704;0.643;0.704;0.766],0.5685,8,32
16,279,1880.7570680007934,[0.611;0.672;0.611;0.519;0.55;0.336;0.305;0.397;0.458;0.397;0.58;0.55;0.611;0.641;0.611;0.672],0.5325625,8,32
16,276,1841.4583549995423,[0.771;0.647;0.74;0.647;0.616;0.524;0.339;0.308;0.339;0.401;0.37;0.462;0.586;0.555;0.647;0.555],0.5316875000000001,8,32
16,281,2035.7165740013122,[0.831;0.8;0.708;0.708;0.677;0.585;0.554;0.4;0.308;0.338;0.338;0.431;0.431;0.492;0.492;0.554],0.5404375,8,32
16,295,2064.309347000122,[0.85;0.82;0.82;0.729;0.85;0.638;0.547;0.516;0.486;0.395;0.364;0.334;0.334;0.425;0.425;0.425],0.559875,8,32
16,340,2043.9423999977112,[0.888;0.949;0.949;0.918;0.796;0.857;0.857;0.643;0.612;0.52;0.429;0.398;0.429;0.306;0.398;0.459],0.6505,8,32
