RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,2.59889211,15,15,16,1,1655115134742,1655115119742,2590,2600,1,0,1655115154784,1655115155286,1655115157365,0
1,2.596067746,15,15,16,2,1655115149742,1655115134742,2590,2600,1,0,1655115169786,1655115170287,1655115172362,1
1,3.092224221,15,15,16,2,1655115164742,1655115149742,2590,2600,1,1,1655115184779,1655115185781,1655115187859,2
1,4.08988685,15,15,16,2,1655115179742,1655115164742,2590,2600,1,3,1655115199779,1655115201782,1655115203857,3
1,1.0472274050000001,15,15,16,2,1655115194742,1655115179742,2590,2600,1,0,1655115214783,1655115215284,1655115215814,4
1,2.4338073159999998,15,15,16,2,1655115209742,1655115194742,2590,2600,1,0,1655115229780,1655115230280,1655115232200,5
1,1.6248681790000001,15,15,16,2,1655115224742,1655115209742,2590,2600,1,0,1655115244783,1655115245283,1655115246392,6
1,2.59825839,15,15,16,2,1655115239742,1655115224742,2590,2600,2,0,1655115259788,1655115260289,1655115262366,7
1,2.5883176910000003,15,15,16,2,1655115254742,1655115239742,2590,2600,2,0,1655115274782,1655115275283,1655115277356,8
1,2.590099275,15,15,16,2,1655115269742,1655115254742,2590,2600,2,0,1655115289781,1655115290282,1655115292358,9
1,0.889697531,15,15,16,2,1655115284742,1655115269742,2590,2600,2,0,1655115304787,1655115305288,1655115305659,10
1,1.925270604,15,15,16,2,1655115299742,1655115284742,2590,2600,2,0,1655115319781,1655115320282,1655115321695,11
1,2.586466073,15,15,16,2,1655115314742,1655115299742,2590,2600,3,0,1655115334781,1655115335282,1655115337357,12
1,2.587117693,15,15,16,2,1655115329742,1655115314742,2590,2600,3,0,1655115349785,1655115350286,1655115352360,13
1,2.59603684,15,15,16,2,1655115344742,1655115329742,2590,2600,3,0,1655115364786,1655115365286,1655115367370,14
1,2.584240429,15,15,16,2,1655115359742,1655115344742,2590,2600,3,0,1655115379789,1655115380290,1655115382360,15
1,0.870137396,15,15,16,2,1655115374742,1655115359742,2590,2600,3,0,1655115394786,1655115395287,1655115395646,16
1,1.750651453,15,15,16,2,1655115389742,1655115374742,2590,2600,3,0,1655115409787,1655115410288,1655115411527,17
1,2.68486056,15,15,16,2,1655115404742,1655115389742,2590,2600,4,1,1655115424788,1655115425790,1655115427462,18
1,4.107449066999999,15,15,16,2,1655115419742,1655115404742,2590,2600,4,3,1655115439789,1655115441790,1655115443884,19
1,2.5977365949999998,15,15,16,2,1655115434742,1655115419742,2590,2600,4,0,1655115454787,1655115455288,1655115457375,20
1,2.5924285620000003,15,15,16,2,1655115449742,1655115434742,2590,2600,3,0,1655115469795,1655115470296,1655115472371,21
1,2.5770617739999997,15,15,16,2,1655115464742,1655115449742,2590,2600,3,0,1655115484790,1655115485290,1655115487356,22
1,2.591182951,15,15,16,2,1655115479742,1655115464742,2590,2600,2,0,1655115499793,1655115500294,1655115502374,23
1,2.589774455,15,15,16,2,1655115494742,1655115479742,2590,2600,2,0,1655115514795,1655115515296,1655115517373,24
1,2.580236893,15,15,16,2,1655115509742,1655115494742,2590,2600,1,0,1655115529797,1655115530298,1655115532367,25
1,2.583886803,15,15,16,2,1655115524742,1655115509742,2590,2600,1,0,1655115544799,1655115545299,1655115547371,26
