RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,1.045064153,15,6000,16,1,1654507459596,1654501459596,2590,2600,12
1,1.0492003749999999,15,6000,16,3,1654507474596,1654501474596,2590,2600,12
1,1.077690314,15,6000,16,4,1654507489596,1654501489596,2590,2600,12
1,1.077690314,15,6000,16,5,1654507504596,1654501504596,2590,2600,12
1,2.604078783,15,6000,16,5,1654507519596,1654501519596,2590,2600,12
1,2.604078783,15,6000,16,6,1654507534596,1654501534596,2590,2600,12
1,1.2919212560000002,15,6000,16,7,1654507549596,1654501549596,2590,2600,12
1,2.8167737539999997,15,6000,16,8,1654507564596,1654501564596,2590,2600,13
1,2.8167737539999997,15,6000,16,9,1654507579596,1654501579596,2590,2600,13
1,1.431665989,15,6000,16,10,1654507594596,1654501594596,2590,2600,13
1,2.4447165060000002,15,6000,16,11,1654507609596,1654501609596,2590,2600,13
1,1.6614092169999999,15,6000,16,12,1654507624596,1654501624596,2590,2600,13
1,0.9783024339999999,15,6000,16,13,1654507639596,1654501639596,2590,2600,13
1,1.1965330269999999,15,6000,16,14,1654507654596,1654501654596,2590,2600,13
1,1.175358568,15,6000,16,15,1654507669596,1654501669596,2590,2600,13
1,1.165722146,15,6000,16,16,1654507684596,1654501684596,2590,2600,14
1,1.556230695,15,6000,16,17,1654507699596,1654501699596,2590,2600,14
1,2.6875620600000003,15,6000,16,18,1654507714596,1654501714596,2590,2600,14
1,1.1386836949999999,15,6000,16,19,1654507729596,1654501729596,2590,2600,14
1,1.1386836949999999,15,6000,16,20,1654507744596,1654501744596,2590,2600,14
1,2.402833803,15,6000,16,20,1654507759596,1654501759596,2590,2600,14
1,2.319157196,15,6000,16,21,1654507774596,1654501774596,2590,2600,14
1,2.319157196,15,6000,16,22,1654507789596,1654501789596,2590,2600,14
1,4.363834656,15,6000,16,23,1654507804596,1654501804596,2590,2600,15
1,4.363834656,15,6000,16,24,1654507819596,1654501819596,2590,2600,15
1,2.425274839,15,6000,16,25,1654507834596,1654501834596,2590,2600,15
1,2.6746291099999997,15,6000,16,26,1654507849596,1654501849596,2590,2600,15
1,1.585899576,15,6000,16,27,1654507864596,1654501864596,2590,2600,15
1,1.585899576,15,6000,16,28,1654507879596,1654501879596,2590,2600,15
1,1.5805593,15,6000,16,29,1654507894596,1654501894596,2590,2600,15
1,1.5805593,15,6000,16,30,1654507909596,1654501909596,2590,2600,15
1,2.754787581,15,6000,16,31,1654507924596,1654501924596,2590,2600,16
1,2.754787581,15,6000,16,32,1654507939596,1654501939596,2590,2600,16
1,1.017425602,15,6000,16,33,1654507954596,1654501954596,2590,2600,16
1,1.401976016,15,6000,16,34,1654507969596,1654501969596,2590,2600,16
1,3.800228331,15,6000,16,35,1654507984596,1654501984596,2590,2600,16
1,2.134802174,15,6000,16,35,1654507999596,1654501999596,2590,2600,16
1,3.523228213,15,6000,16,36,1654508014596,1654502014596,2590,2600,16
1,5.044955364000001,15,6000,16,37,1654508029596,1654502029596,2590,2600,16
1,5.977403624,15,6000,16,38,1654508044596,1654502044596,2590,2600,16
1,5.977403624,15,6000,16,39,1654508059596,1654502059596,2590,2600,16
1,4.578228939,15,6000,16,40,1654508074596,1654502074596,2590,2600,16
1,3.2585422509999997,15,6000,16,41,1654508089596,1654502089596,2590,2600,16
1,1.4248679990000002,15,6000,16,42,1654508104596,1654502104596,2590,2600,16
1,2.6689198070000004,15,6000,16,43,1654508119596,1654502119596,2590,2600,16
1,2.6689198070000004,15,6000,16,44,1654508134596,1654502134596,2590,2600,16
1,2.8266347030000003,15,6000,16,45,1654508149596,1654502149596,2590,2600,16
1,1.81555439,15,6000,16,46,1654508164596,1654502164596,2590,2600,16
1,1.5375015109999999,15,6000,16,47,1654508179596,1654502179596,2590,2600,16
1,2.502745489,15,6000,16,48,1654508194596,1654502194596,2590,2600,16
1,2.502745489,15,6000,16,49,1654508209596,1654502209596,2590,2600,16
1,6.298737334,15,6000,16,50,1654508224596,1654502224596,2590,2600,15
1,8.543060897,15,6000,16,51,1654508239596,1654502239596,2590,2600,15
1,5.592388307999999,15,6000,16,51,1654508254596,1654502254596,2590,2600,15
1,5.974457666,15,6000,16,52,1654508269596,1654502269596,2590,2600,14
1,7.987631637000001,15,6000,16,53,1654508284596,1654502284596,2590,2600,14
1,8.726569894,15,6000,16,54,1654508299596,1654502299596,2590,2600,14
1,5.059260235,15,6000,16,55,1654508314596,1654502314596,2590,2600,14
1,3.887064839,15,6000,16,56,1654508329596,1654502329596,2590,2600,13
1,3.887064839,15,6000,16,57,1654508344596,1654502344596,2590,2600,13
1,2.821085791,15,6000,16,58,1654508359596,1654502359596,2590,2600,13
1,1.183908095,15,6000,16,59,1654508374596,1654502374596,2590,2600,13
1,1.183908095,15,6000,16,60,1654508389596,1654502389596,2590,2600,13
1,1.686816557,15,6000,16,61,1654508404596,1654502404596,2590,2600,12
1,4.387603127999999,15,6000,16,62,1654508419596,1654502419596,2590,2600,12
1,4.187370517000001,15,6000,16,63,1654508434596,1654502434596,2590,2600,12
