RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,2.665316284,0.044598506,15,30,15,10,1655751342516,1655751312516,3,3.2,16,0,1655751587547,1655751588047,1655751590194,0
1,2.702597484,0.060302015,15,37.5,15,20,1655751357516,1655751320016,3,3.2,16,0,1655751602548,1655751603049,1655751605231,1
1,2.755191952,0.085791556,15,46.875,15,30,1655751372516,1655751325641,3,3.2,16,0,1655751617543,1655751618045,1655751620283,2
1,2.832473199,0.11423238000000001,15,58.59375,15,40,1655751387516,1655751328922.25,3,3.2,16,0,1655751632560,1655751633060,1655751635360,3
1,3.127527194,0.14757399499999999,15,73.2421875,15,50,1655751402516,1655751329273.8125,3,3.2,16,0,1655751647796,1655751648296,1655751650655,4
1,2.976673857,0.206569367,15,73.2421875,15,60,1655751417516,1655751344273.8125,3,3.2,16,0,1655751662556,1655751663056,1655751665505,5
1,3.3004029150000003,0.411992727,15,91.552734375,15,70,1655751432516,1655751340963.2656,3,3.2,16,0,1655751677574,1655751678074,1655751680828,6
1,3.6740073200000003,0.213420896,15,68.66455078125,15,60,1655751447516,1655751378851.4492,3,3.2,16,0,1655751692552,1655751693053,1655751696202,7
1,4.075505045,0.29808987000000003,15,51.4984130859375,15,50,1655751462516,1655751411017.587,3,3.2,16,0,1655751707861,1655751708362,1655751711605,8
1,3.997252413,0.15657706799999999,15,38.623809814453125,15,40,1655751477516,1655751438892.1902,3,3.2,16,0,1655751722741,1655751723241,1655751726527,9
1,3.599226799,0.203119553,15,28.967857360839844,15,30,1655751492516,1655751463548.1426,3,3.2,16,0,1655751737666,1655751738166,1655751741128,10
1,3.788992477,0.19269255899999999,15,21.725893020629883,15,30,1655751507516,1655751485790.107,3,3.2,16,0,1655751752571,1655751753072,1655751756320,11
1,4.5317169,0.13148313099999998,15,16.294419765472412,15,20,1655751522516,1655751506221.5803,3,3.2,16,0,1655751767718,1655751768218,1655751772062,12
1,4.2790398750000005,0.170155301,15,16.294419765472412,15,20,1655751537516,1655751521221.5803,3,3.2,16,0,1655751782568,1655751783068,1655751786811,13
1,4.062007851,0.115637487,15,16.294419765472412,15,20,1655751552516,1655751536221.5803,3,3.2,16,0,1655751797559,1655751798059,1655751801600,14
1,4.262236848,0.124809558,15,16.294419765472412,15,20,1655751567516,1655751551221.5803,3,3.2,16,0,1655751812561,1655751813061,1655751816802,15
1,4.1587741,0.152207876,15,16.294419765472412,15,20,1655751582516,1655751566221.5803,3,3.2,16,0,1655751827591,1655751828094,1655751831700,16
1,3.892732081,0.105426061,15,16.294419765472412,15,20,1655751597516,1655751581221.5803,3,3.2,16,0,1655751842593,1655751843094,1655751846434,17
1,4.379936241999999,0.117200772,15,16.294419765472412,15,20,1655751612516,1655751596221.5803,3,3.2,16,0,1655751857922,1655751858422,1655751861920,18
1,4.383189421,0.069364858,15,16.294419765472412,15,20,1655751627516,1655751611221.5803,3,3.2,16,0,1655751872941,1655751873442,1655751876923,19
1,2.718782157,0.079468432,15,16.294419765472412,15,20,1655751642516,1655751626221.5803,3,3.2,16,0,1655751887826,1655751888327,1655751890260,20
1,2.363429874,0.080065079,15,20.368024706840515,15,20,1655751657516,1655751637147.9753,3,3.2,16,0,1655751902570,1655751903070,1655751904905,21
1,4.460758748,0.20676741999999998,15,25.460030883550644,15,30,1655751672516,1655751647055.9692,3,3.2,16,0,1655751917562,1655751918062,1655751922002,22
1,1.740775908,0.08940076500000001,15,19.095023162662983,15,20,1655751687516,1655751668420.9768,3,3.2,16,0,1655751932938,1655751933438,1655751934283,23
1,2.1181161900000003,0.17008590699999998,15,23.86877895332873,15,30,1655751702516,1655751678647.221,3,3.2,16,0,1655751948197,1655751948706,1655751949660,24
1,2.3170077879999997,0.162303004,15,29.83597369166091,15,30,1655751717516,1655751687680.0264,3,3.2,16,0,1655751963360,1655751963859,1655751964860,25
1,4.0123731750000005,0.205572332,15,37.29496711457614,15,40,1655751732516,1655751695221.033,3,3.2,16,0,1655751977559,1655751978059,1655751981554,26
1,1.32682927,0.121457091,15,27.971225335932104,15,30,1655751747516,1655751719544.7747,3,3.2,16,0,1655751992777,1655751993277,1655751993869,27
1,1.461821952,0.141679036,15,34.96403166991513,15,30,1655751762516,1655751727551.9683,3,3.2,16,0,1655752007832,1655752008333,1655752009004,28
1,3.995493875,0.20266428199999997,15,43.70503958739391,15,40,1655751777516,1655751733810.9604,3,3.2,16,0,1655752022563,1655752023064,1655752026537,29
1,4.380627852,0.20907635200000002,15,32.778779690545434,15,30,1655751792516,1655751759737.2202,3,3.2,16,0,1655752037562,1655752038062,1655752041923,30
1,4.557298885,0.213533546,15,24.584084767909076,15,30,1655751807516,1655751782931.9153,3,3.2,16,0,1655752052562,1655752053062,1655752057101,31
1,4.763520611,0.123742233,15,18.438063575931807,15,20,1655751822516,1655751804077.9365,3,3.2,16,0,1655752069185,1655752069693,1655752072307,32
1,2.14407506,0.116083388,15,18.438063575931807,15,20,1655751837516,1655751819077.9365,3,3.2,16,0,1655752083210,1655752083711,1655752084687,33
1,1.9881195170000001,0.11921912,15,23.04757946991476,15,30,1655751852516,1655751829468.4204,3,3.2,16,0,1655752098085,1655752098585,1655752099531,34
1,1.598629841,0.134657739,15,28.809474337393446,15,30,1655751867516,1655751838706.5256,3,3.2,16,0,1655752112573,1655752113073,1655752114142,35
1,1.7816090919999998,0.15491516,15,36.01184292174181,15,40,1655751882516,1655751846504.157,3,3.2,16,0,1655752127790,1655752128292,1655752129325,36
1,4.609898849,0.271468139,15,45.014803652177264,15,40,1655751897516,1655751852501.1963,3,3.2,16,0,1655752142563,1655752143063,1655752147153,37
1,2.228670798,0.170834169,15,33.76110273913295,15,30,1655751912516,1655751878754.8972,3,3.2,16,0,1655752158156,1655752158660,1655752159772,38
1,4.789412114,0.206177328,15,42.20137842391619,15,40,1655751927516,1655751885314.6216,3,3.2,16,0,1655752174273,1655752174776,1655752177333,39
1,1.307117635,0.128662491,15,31.65103381793714,15,30,1655751942516,1655751910864.966,3,3.2,16,0,1655752187580,1655752188081,1655752188851,40
1,3.260635992,0.170161798,15,39.56379227242142,15,40,1655751957516,1655751917952.2078,3,3.2,16,0,1655752202575,1655752203076,1655752205806,41
1,1.605631572,0.11312153000000001,15,29.672844204316068,15,30,1655751972516,1655751942843.1558,3,3.2,16,0,1655752217909,1655752218410,1655752219151,42
1,4.467505074,0.22189033800000002,15,37.091055255395084,15,40,1655751987516,1655751950424.9448,3,3.2,16,0,1655752234020,1655752234524,1655752237012,43
1,1.529517354,0.141516887,15,27.818291441546315,15,30,1655752002516,1655751974697.7085,3,3.2,16,0,1655752247596,1655752248102,1655752249075,44
1,1.76875205,0.14171073999999997,15,34.77286430193289,15,30,1655752017516,1655751982743.1357,3,3.2,16,0,1655752262902,1655752263402,1655752264314,45
1,2.069247188,0.163542125,15,43.46608037741611,15,40,1655752032516,1655751989049.9197,3,3.2,16,0,1655752278013,1655752278514,1655752279615,46
1,4.944723318,0.15516745599999998,15,54.33260047177014,15,50,1655752047516,1655751993183.3994,3,3.2,16,0,1655752292568,1655752293068,1655752297491,47
1,5.069452049000001,0.13526884,15,40.749450353827605,15,40,1655752062516,1655752021766.5496,3,3.2,16,0,1655752307564,1655752308064,1655752312615,48
1,2.399487564,0.16568934200000002,15,30.562087765370705,15,30,1655752077516,1655752046953.9124,3,3.2,16,0,1655752323345,1655752323845,1655752324946,49
1,2.230237314,0.21272686799999999,15,38.20260970671338,15,40,1655752092516,1655752054313.3904,3,3.2,16,0,1655752338166,1655752338667,1655752339777,50
1,4.126263676,0.210847304,15,47.75326213339173,15,40,1655752107516,1655752059762.7378,3,3.2,16,0,1655752352625,1655752353125,1655752356673,51
1,1.589779285,0.174932265,15,35.8149466000438,15,40,1655752122516,1655752086701.0535,3,3.2,16,0,1655752367592,1655752368092,1655752369137,52
1,1.7433044359999998,0.17193550200000002,15,44.76868325005475,15,40,1655752137516,1655752092747.3167,3,3.2,16,0,1655752382790,1655752383291,1655752384291,53
1,2.278101213,0.18659500099999998,15,55.96085406256844,15,50,1655752152516,1655752096555.146,3,3.2,16,0,1655752398147,1655752398648,1655752399826,54
1,4.50619719,0.25417158900000003,15,69.95106757821054,15,60,1655752167516,1655752097564.9324,3,3.2,16,0,1655752412573,1655752413074,1655752417054,55
1,2.327476835,0.225623939,15,52.463300683657906,15,50,1655752182516,1655752130052.6992,3,3.2,16,0,1655752428219,1655752428719,1655752429876,56
1,2.320160533,0.199812091,15,65.57912585457238,15,50,1655752197516,1655752131936.874,3,3.2,16,0,1655752443067,1655752443568,1655752444869,57
1,3.925266363,0.21819640799999998,15,81.97390731821548,15,60,1655752212516,1655752130542.0928,3,3.2,16,0,1655752457837,1655752458337,1655752461473,58
1,3.5499801389999996,0.26439119699999997,15,61.48043048866161,15,50,1655752227516,1655752166035.5696,3,3.2,16,0,1655752473160,1655752473662,1655752476098,59
1,3.132458963,0.14918502,15,46.110322866496205,15,40,1655752242516,1655752196405.6772,3,3.2,16,0,1655752487581,1655752488081,1655752490681,60
1,1.786733471,0.175189728,15,46.110322866496205,15,40,1655752257516,1655752211405.6772,3,3.2,16,0,1655752503021,1655752503522,1655752504335,61
1,3.725963247,0.217562344,15,57.637903583120256,15,50,1655752272516,1655752214878.0964,3,3.2,16,0,1655752517887,1655752518388,1655752521276,62
1,1.688138259,0.19261949,15,43.228427687340194,15,40,1655752287516,1655752244287.5723,3,3.2,16,0,1655752532798,1655752533298,1655752534239,63
1,1.6310348719999999,0.223459869,15,54.035534609175244,15,50,1655752302516,1655752248480.4653,3,3.2,16,0,1655752547598,1655752548099,1655752549182,64
1,4.2566089179999995,0.249556939,15,67.54441826146905,15,60,1655752317516,1655752249971.5818,3,3.2,16,0,1655752562958,1655752563458,1655752566808,65
1,1.880660606,0.175179285,15,50.658313696101786,15,40,1655752332516,1655752281857.6863,3,3.2,16,0,1655752577966,1655752578466,1655752579432,66
1,1.685942903,0.186120984,15,63.322892120127236,15,50,1655752347516,1655752284193.108,3,3.2,16,0,1655752592589,1655752593090,1655752594237,67
1,4.353492103,0.213681668,15,79.15361515015904,15,60,1655752362516,1655752283362.3848,3,3.2,16,0,1655752607692,1655752608192,1655752611904,68
1,4.822516214,0.286200621,15,59.36521136261928,15,50,1655752377516,1655752318150.7886,3,3.2,16,0,1655752624285,1655752624785,1655752627373,69
1,2.491628054,0.187521223,15,44.52390852196446,15,40,1655752392516,1655752347992.0916,3,3.2,16,0,1655752638320,1655752638820,1655752640043,70
1,4.420699636,0.205194548,15,55.654885652455576,15,50,1655752407516,1655752351861.1143,3,3.2,16,0,1655752652931,1655752653431,1655752656973,71
1,1.880158511,0.157421541,15,41.741164239341686,15,40,1655752422516,1655752380774.8357,3,3.2,16,0,1655752667900,1655752668400,1655752669432,72
1,2.218211881,0.21069960599999998,15,52.17645529917711,15,50,1655752437516,1655752385339.5447,3,3.2,16,0,1655752683195,1655752683696,1655752684771,73
1,4.7350428849999995,0.313640873,15,65.22056912397139,15,50,1655752452516,1655752387295.431,3,3.2,16,0,1655752697581,1655752698083,1655752702288,74
1,1.893313779,0.153259236,15,48.91542684297854,15,40,1655752467516,1655752418600.5732,3,3.2,16,0,1655752712945,1655752713447,1655752714447,75
1,1.9074989789999999,0.181223726,15,61.14428355372318,15,50,1655752482516,1655752421371.7166,3,3.2,16,0,1655752727867,1655752728367,1655752729461,76
1,3.779283604,0.23363609500000002,15,76.43035444215397,15,60,1655752497516,1655752421085.6455,3,3.2,16,0,1655752742599,1655752743099,1655752746343,77
1,1.60919729,0.210539386,15,57.32276583161548,15,50,1655752512516,1655752455193.2341,3,3.2,16,0,1655752757602,1655752758102,1655752759172,78
1,4.3418186830000005,0.228235351,15,71.65345728951935,15,60,1655752527516,1655752455862.5427,3,3.2,16,0,1655752772977,1655752773478,1655752776906,79
