RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES,ESC
1,2.6206146720000003,0.033257695,15,30,15,10,1656851320683,1656851290683,3,3.2,4,0,1656851505722,1656851506223,1656851508329,0,4,undefined
1,0.9512483039999999,0.06470360700000001,15,37.5,15,20,1656851335683,1656851298183,3,3.2,4,0,1656851520722,1656851521223,1656851521659,1,4,undefined
1,0.96590535,0.089156155,15,46.875,15,30,1656851350683,1656851303808,3,3.2,4,0,1656851535732,1656851536233,1656851536676,2,4,undefined
1,1.00390691,0.11028856299999999,15,58.59375,15,40,1656851365683,1656851307089.25,3,3.2,4,0,1656851550730,1656851551231,1656851551714,3,4,undefined
1,1.042865092,0.130022356,15,73.2421875,15,50,1656851380683,1656851307440.8125,3,3.2,4,0,1656851565731,1656851566232,1656851566753,4,4,undefined
1,1.078747097,0.156675906,15,91.552734375,15,60,1656851395683,1656851304130.2656,3,3.2,4,0,1656851580734,1656851581235,1656851581791,5,4,undefined
1,1.1264668059999998,0.18338347,15,114.44091796875,15,70,1656851410683,1656851296242.082,3,3.2,4,0,1656851595733,1656851596234,1656851596839,6,4,undefined
1,1.205575675,0.217815493,15,143.0511474609375,15,80,1656851425683,1656851282631.8525,3,3.2,4,0,1656851610733,1656851611234,1656851611918,7,4,undefined
1,1.23676631,0.241630515,15,178.81393432617188,15,90,1656851440683,1656851261869.0657,3,3.2,4,0,1656851625736,1656851626237,1656851626951,8,4,undefined
1,1.2703354119999999,0.265809197,15,223.51741790771484,15,100,1656851455683,1656851232165.582,3,3.2,4,0,1656851640738,1656851641239,1656851641985,9,4,undefined
1,1.325179701,0.288241113,15,279.39677238464355,15,110,1656851470683,1656851191286.2275,3,3.2,4,0,1656851655739,1656851656240,1656851657041,10,4,undefined
1,1.363820764,0.318908829,15,349.24596548080444,15,120,1656851485683,1656851136437.0344,3,3.2,4,0,1656851670740,1656851671241,1656851672079,11,4,undefined
1,1.418430742,0.35420044300000003,15,436.55745685100555,15,130,1656851500683,1656851064125.5432,3,3.2,4,0,1656851685743,1656851686244,1656851687135,12,4,undefined
1,1.49088967,0.371456279,15,545.6968210637569,15,140,1656851515683,1656850969986.179,3,3.2,4,0,1656851700747,1656851701248,1656851702208,13,4,undefined
1,1.396045879,0.404933008,15,682.1210263296962,15,150,1656851530683,1656850848561.9736,3,3.2,4,0,1656851715758,1656851716259,1656851717114,14,4,undefined
1,1.398338976,0.427974866,15,852.6512829121202,15,160,1656851545683,1656850693031.717,3,3.2,4,0,1656851730752,1656851731253,1656851732116,15,4,undefined
1,1.431631219,0.469154313,15,1065.8141036401503,15,170,1656851560683,1656850494868.8962,3,3.2,4,0,1656851745750,1656851746251,1656851747151,16,4,undefined
1,1.4535039650000001,0.502608482,15,1332.2676295501878,15,180,1656851575683,1656850243415.3704,3,3.2,4,0,1656851760755,1656851761256,1656851762173,17,4,undefined
1,1.455443866,0.5413751019999999,15,1665.3345369377348,15,190,1656851590683,1656849925348.4631,3,3.2,4,0,1656851775760,1656851776261,1656851777176,18,4,undefined
1,1.512548927,0.552358294,15,2081.6681711721685,15,200,1656851605683,1656849524014.8289,3,3.2,4,0,1656851790758,1656851791259,1656851792233,19,4,undefined
