TIMESTAMP,ESC1_Time,ESC2_Time,ESC1_Time_A,ESC2_Time_A,ESC1_Window,ESC2_Window
1658423741141,2.63143176,,0.03564496599999999,,30,,
1658423756141,2.7087230890000003,,0.084961258,,30,,
1658423771141,2.709729736,,0.081522105,,30,,
1658423786141,2.7057047630000004,,0.090976386,,30,,
1658423801141,2.7173452339999997,,0.08650103799999999,,30,,
1658423816141,2.709849212,,0.090181052,,30,,
1658423831141,2.7022585049999996,,0.08467014399999999,,30,,
1658423846141,2.708692422,,0.085560369,,30,,
1658423861141,2.694873254,,0.087058123,,30,,
1658423876141,2.707805979,,0.086433114,,30,,
1658423891141,2.706610531,,0.082216996,,30,,
1658423906141,2.709213787,,0.089955472,,30,,
1658423921141,2.707466492,,0.087500068,,30,,
1658423936141,2.707103626,,0.084654398,,30,,
1658423951141,2.705280058,,0.08400718,,30,,
1658423966141,2.705528828,,0.087318375,,30,,
1658423981141,2.7004387860000003,,0.08280077799999999,,30,,
1658423996141,2.711123455,,0.087647431,,30,,
1658424011141,2.707046827,,0.08693737400000001,,30,,
1658424026141,2.7174465810000004,,0.086675127,,30,,
1658424041141,1.800466835,,0.099622807,,30,,
1658424056141,2.713731336,,0.086224045,,30,,
1658424071141,1.935995104,,0.08865102,,30,,
1658424086141,2.700084985,,0.08613679399999999,,30,,
1658424101141,2.705199379,,0.087862321,,30,,
1658424116141,2.70702819,,0.08625911,,30,,
1658424131141,2.7063679830000003,,0.08827924899999999,,30,,
1658424146141,2.692964305,,0.085921402,,30,,
1658424161141,2.6983386460000003,,0.087075447,,30,,
1658424176141,2.7001126949999996,,0.087130238,,30,,
1658424191141,2.712534047,,0.08601511,,30,,
1658424206141,2.697607834,,0.083634366,,30,,
1658424221141,2.703515456,,0.08601265100000001,,30,,
1658424236141,2.70125218,,0.086614373,,30,,
1658424251141,2.712301567,,0.08748550199999999,,30,,
1658424266141,2.7032370820000002,,0.087595856,,30,,
1658424281141,2.702973866,,0.085739966,,30,,
1658424296141,2.70236956,,0.085640305,,30,,
1658424311141,2.703247845,,0.087410993,,30,,
1658424326141,2.7033597009999997,,0.085087733,,30,,
1658424341141,2.716345886,,0.086676452,,30,,
1658424356141,2.703468738,,0.087864722,,30,,
1658424371141,2.704882815,,0.087147969,,30,,
1658424386141,2.703843679,,0.08562195,,30,,
1658424401141,2.699991232,,0.08732374500000001,,30,,
1658424416141,2.698244588,,0.08795567,,30,,
1658424431141,2.707407765,,0.08560416700000001,,30,,
1658424446141,2.705771115,,0.08845812700000001,,30,,
1658424461141,2.6990164570000004,,0.085727396,,30,,
1658424476141,2.706543316,,0.087868075,,30,,
1658424491141,2.7007047269999997,,0.08685396299999999,,30,,
1658424506141,2.704332054,,0.085932989,,30,,
1658424521141,2.702023867,,0.088998604,,30,,
1658424536141,2.711142827,,0.086225477,,30,,
1658424551141,2.7093874930000004,,0.08750387700000001,,30,,
1658424566141,2.702961121,,0.088264334,,30,,
1658424581141,2.7034015570000003,,0.08976155599999999,,30,,
1658424596141,2.692469358,,0.086693122,,30,,
1658424611141,2.696724408,,0.093004269,,30,,
1658424626141,2.699637332,,0.085253367,,30,,
1658424641141,2.698210378,,0.087064162,,30,,
1658424656141,2.706464816,,0.08562093,,30,,
1658424671141,2.706273316,,0.08658571100000001,,30,,
1658424686141,2.703903237,,0.088283204,,30,,
1658424701141,2.716320249,,0.088106102,,30,,
1658424716141,2.70400152,,0.085486961,,30,,
1658424731141,2.7033729039999996,,0.086851894,,30,,
1658424746141,2.706660848,,0.087175926,,30,,
1658424761141,2.706710267,,0.087898272,,30,,
1658424776141,2.7123246,,0.087481049,,30,,
1658424791141,2.703368609,,0.086211196,,30,,
1658424806141,2.699513597,,0.087540808,,30,,
1658424821141,2.699337218,,0.087690378,,30,,
1658424836141,2.703772227,,0.086840502,,30,,
1658424851141,2.7071091590000003,,0.08819732100000001,,30,,
1658424866141,2.7019339049999997,,0.08557198699999999,,30,,
1658424881141,2.7093056539999996,,0.089934219,,30,,
1658424896141,2.717900694,,0.08558758500000001,,30,,
1658424911141,2.70950611,,0.08810652000000001,,30,,
1658424926141,2.714676517,,0.08851544800000001,,30,,
1658424941141,2.7000595499999998,,0.086477547,,30,,
1658424956141,2.6924589070000002,,0.08425095399999999,,30,,
