RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,3.0849819849999998,0.476960282,15,157.160684466362,15,100,1656624296783,1656624139622.3154,3,3.2,16,0,1656625006871,1656625007372,1656625009925,13,4
1,3.4348402989999998,0.588196568,15,157.160684466362,15,110,1656624311783,1656624154622.3154,3,3.2,16,0,1656625021887,1656625022387,1656625025275,14,4
1,2.30684911,0.286432362,15,117.8705133497715,15,90,1656624326783,1656624208912.4866,3,3.2,16,0,1656625036919,1656625037418,1656625039148,15,4
1,2.348285514,0.342278761,15,147.33814168721437,15,100,1656624341783,1656624194444.8584,3,3.2,16,0,1656625051895,1656625052396,1656625054190,16,4
1,2.5304565130000003,0.382891012,15,184.17267710901797,15,110,1656624356783,1656624172610.323,3,3.2,16,0,1656625066875,1656625067375,1656625069372,17,4
1,3.083346183,0.535407738,15,230.21584638627246,15,120,1656624371783,1656624141567.1536,3,3.2,16,0,1656625082078,1656625082579,1656625084925,18,4
1,3.6781342749999997,0.484438215,15,230.21584638627246,15,130,1656624386783,1656624156567.1536,3,3.2,16,0,1656625096960,1656625097460,1656625100522,19,4
1,3.385113484,0.439834202,15,172.66188478970435,15,130,1656624401783,1656624229121.1152,3,3.2,16,0,1656625112023,1656625112523,1656625115228,20,4
1,2.614325139,0.371453351,15,129.49641359227826,15,100,1656624416783,1656624287286.5864,3,3.2,16,0,1656625127084,1656625127584,1656625129458,21,4
1,2.801005344,0.31937762300000005,15,161.87051699034782,15,110,1656624431783,1656624269912.483,3,3.2,16,0,1656625141995,1656625142496,1656625144644,22,4
1,2.7573500089999996,0.4028381,15,202.33814623793478,15,120,1656624446783,1656624244444.8538,3,3.2,16,0,1656625156894,1656625157394,1656625159601,23,4
1,5.688715824,0.5187347499999999,15,252.92268279741847,15,130,1656624461783,1656624208860.3171,3,3.2,16,0,1656625172406,1656625172929,1656625177532,24,4
1,7.444897664,0.585513243,15,189.69201209806386,15,140,1656624476783,1656624287090.9878,3,3.2,16,2,1656625187148,1656625188650,1656625194289,25,4
1,5.986088663,0.429498578,15,142.2690090735479,15,110,1656624491783,1656624349513.991,3,3.2,16,2,1656625202203,1656625203704,1656625207829,26,4
1,2.6984322130000002,0.220160349,15,106.70175680516093,15,80,1656624506783,1656624400081.2432,3,3.2,16,0,1656625217024,1656625217525,1656625219545,27,4
1,2.7067203159999997,0.256652149,15,133.37719600645116,15,90,1656624521783,1656624388405.804,3,3.2,16,0,1656625231875,1656625232375,1656625234554,28,4
1,2.80368783,0.277686003,15,166.72149500806395,15,100,1656624536783,1656624370061.505,3,3.2,16,0,1656625246932,1656625247433,1656625249651,29,4
1,2.7859026239999998,0.306271476,15,208.40186876007994,15,110,1656624551783,1656624343381.1313,3,3.2,16,0,1656625261993,1656625262493,1656625264633,30,4
1,2.523117574,0.357988459,15,260.5023359500999,15,120,1656624566783,1656624306280.664,3,3.2,16,0,1656625276884,1656625277384,1656625279373,31,4
1,2.9068047069999996,0.446990801,15,325.6279199376249,15,130,1656624581783,1656624256155.08,3,3.2,16,0,1656625291897,1656625292397,1656625294757,32,4
1,3.221994479,0.489320625,15,407.0348999220311,15,140,1656624596783,1656624189748.1,3,3.2,16,0,1656625306888,1656625307388,1656625310073,33,4
1,3.6972023129999996,0.529111845,15,305.2761749415233,15,150,1656624611783,1656624306506.825,3,3.2,16,0,1656625322478,1656625322978,1656625325548,34,4
1,6.371912325,0.732808354,15,228.9571312061425,15,160,1656624626783,1656624397825.869,3,3.2,16,0,1656625337962,1656625338463,1656625343223,35,4
1,3.6242119550000003,0.631368474,15,171.71784840460685,15,130,1656624641783,1656624470065.1516,3,3.2,16,1,1656625351905,1656625352905,1656625355475,36,4
1,2.198223201,0.287885302,15,128.78838630345513,15,100,1656624656783,1656624527994.6138,3,3.2,16,0,1656625366913,1656625367414,1656625369050,37,4
1,2.351888865,0.32190496,15,160.9854828793189,15,110,1656624671783,1656624510797.517,3,3.2,16,0,1656625381988,1656625382488,1656625384204,38,4
1,2.413621374,0.342487686,15,201.23185359914862,15,120,1656624686783,1656624485551.1465,3,3.2,16,0,1656625396890,1656625397391,1656625399265,39,4
1,2.533710454,0.38030942,15,251.53981699893578,15,130,1656624701783,1656624450243.183,3,3.2,16,0,1656625411883,1656625412383,1656625414385,40,4
1,2.7646642700000004,0.42890628,15,314.42477124866974,15,140,1656624716783,1656624402358.2288,3,3.2,16,0,1656625426905,1656625427405,1656625429617,41,4
1,3.317826145,0.5163343149999999,15,393.03096406083716,15,150,1656624731783,1656624338752.036,3,3.2,16,0,1656625442142,1656625442643,1656625445171,42,4
1,3.528851238,0.697643772,15,294.7732230456279,15,160,1656624746783,1656624452009.7769,3,3.2,16,0,1656625457102,1656625457602,1656625460382,43,4
1,6.142195444,0.62279805,15,221.07991728422093,15,160,1656624761783,1656624540703.0828,3,3.2,16,0,1656625473145,1656625473645,1656625477996,44,4
1,4.472252193999999,0.584081718,15,165.80993796316568,15,120,1656624776783,1656624610973.062,3,3.2,16,2,1656625487226,1656625488728,1656625491326,45,4
1,8.179929828,0.386446536,15,124.35745347237426,15,90,1656624791783,1656624667425.5466,3,3.2,16,2,1656625502011,1656625503512,1656625510035,46,4
1,5.119057434999999,0.354709745,15,93.2680901042807,15,70,1656624806783,1656624713514.91,3,3.2,16,0,1656625517497,1656625517997,1656625521975,47,4
1,2.490966012,0.168761154,15,69.95106757821053,15,60,1656624821783,1656624751831.9324,3,3.2,16,0,1656625531975,1656625532475,1656625534347,48,4
1,2.496234168,0.193661264,15,87.43883447276316,15,70,1656624836783,1656624749344.1655,3,3.2,16,0,1656625547011,1656625547512,1656625549353,49,4
1,2.633434563,0.223937507,15,109.29854309095396,15,80,1656624851783,1656624742484.4568,3,3.2,16,0,1656625561911,1656625562411,1656625564492,50,4
1,3.152855696,0.310844225,15,136.62317886369243,15,90,1656624866783,1656624730159.821,3,3.2,16,0,1656625577034,1656625577555,1656625580011,51,4
1,3.183602602,0.322472551,15,136.62317886369243,15,100,1656624881783,1656624745159.821,3,3.2,16,0,1656625591928,1656625592428,1656625595043,52,4
1,3.3895932109999998,0.400871664,15,136.62317886369243,15,100,1656624896783,1656624760159.821,3,3.2,16,0,1656625607314,1656625607815,1656625610249,53,4
1,5.697003308999999,0.382128945,15,102.46738414776932,15,80,1656624911783,1656624809315.616,3,3.2,16,0,1656625622568,1656625623068,1656625627556,54,4
1,3.065809081,0.24374124900000002,15,76.85053811082699,15,60,1656624926783,1656624849932.462,3,3.2,16,0,1656625637135,1656625637635,1656625639926,55,4
1,2.522935469,0.260999792,15,76.85053811082699,15,60,1656624941783,1656624864932.462,3,3.2,16,0,1656625652243,1656625652743,1656625654383,56,4
1,2.4400042760000002,0.188549309,15,96.06317263853373,15,70,1656624956783,1656624860719.8274,3,3.2,16,0,1656625666934,1656625667434,1656625669301,57,4
1,2.3676007169999997,0.247409221,15,120.07896579816716,15,80,1656624971783,1656624851704.0342,3,3.2,16,0,1656625681885,1656625682385,1656625684229,58,4
1,2.524254797,0.250534462,15,150.09870724770894,15,90,1656624986783,1656624836684.2927,3,3.2,16,0,1656625696898,1656625697398,1656625699389,59,4
1,2.449239291,0.307237508,15,187.62338405963618,15,100,1656625001783,1656624814159.616,3,3.2,16,0,1656625711893,1656625712393,1656625714315,60,4
1,2.6474732100000002,0.354125928,15,234.52923007454524,15,110,1656625016783,1656624782253.77,3,3.2,16,0,1656625726912,1656625727412,1656625729514,61,4
1,2.814788594,0.4207937,15,293.16153759318155,15,120,1656625031783,1656624738621.4624,3,3.2,16,0,1656625742106,1656625742606,1656625744683,62,4
1,3.6943552719999997,0.6902534180000001,15,366.4519219914769,15,130,1656625046783,1656624680331.0781,3,3.2,16,0,1656625757039,1656625757539,1656625760562,63,4
1,6.472972197,0.5681493390000001,15,274.8389414936077,15,140,1656625061783,1656624786944.0586,3,3.2,16,0,1656625773075,1656625773575,1656625778342,64,4
1,6.338941987,0.621295208,15,206.12920612020577,15,150,1656625076783,1656624870653.794,3,3.2,16,2,1656625786918,1656625788418,1656625793207,65,4
1,3.587637802,0.396824655,15,154.59690459015434,15,110,1656625091783,1656624937186.0955,3,3.2,16,0,1656625801948,1656625802448,1656625805455,66,4
1,2.653107715,0.252626959,15,115.94767844261575,15,90,1656625106783,1656624990835.3215,3,3.2,16,0,1656625817021,1656625817522,1656625819520,67,4
1,2.419261482,0.28971583399999995,15,144.9345980532697,15,100,1656625121783,1656624976848.4019,3,3.2,16,0,1656625831963,1656625832464,1656625834286,68,4
1,2.4843979039999997,0.310444694,15,181.16824756658713,15,110,1656625136783,1656624955614.7524,3,3.2,16,0,1656625846971,1656625847471,1656625849351,69,4
1,2.554077388,0.341030976,15,226.4603094582339,15,120,1656625151783,1656624925322.6904,3,3.2,16,0,1656625861966,1656625862466,1656625864421,70,4
1,2.64430753,0.42390410300000003,15,283.0753868227924,15,130,1656625166783,1656624883707.6133,3,3.2,16,0,1656625877033,1656625877533,1656625879512,71,4
1,2.6528162940000004,0.47150776,15,353.84423352849046,15,140,1656625181783,1656624827938.7664,3,3.2,16,0,1656625891936,1656625892437,1656625894521,72,4
1,2.9302173160000002,0.5296471420000001,15,442.30529191061305,15,150,1656625196783,1656624754477.708,3,3.2,16,0,1656625906921,1656625907421,1656625909799,73,4
1,6.012178826,0.5569850430000001,15,552.8816148882663,15,160,1656625211783,1656624658901.385,3,3.2,16,0,1656625922724,1656625923224,1656625927880,74,4
1,10.727337732,0.592997608,15,414.66121116619973,15,170,1656625226783,1656624812121.7888,3,3.2,16,4,1656625937633,1656625940135,1656625947596,75,4
1,3.59039016,0.68556951,15,310.9959083746498,15,170,1656625241783,1656624930787.0916,3,3.2,16,0,1656625951927,1656625952427,1656625955459,76,4
1,2.990671419,0.553692129,15,233.24693128098733,15,170,1656625256783,1656625023536.0686,3,3.2,16,0,1656625966912,1656625967412,1656625969859,77,4
1,2.3694438759999996,0.619645474,15,291.55866410123417,15,180,1656625271783,1656624980224.336,3,3.2,16,0,1656625981927,1656625982428,1656625984240,78,4
1,2.3462840700000003,0.6221033549999999,15,364.4483301265427,15,190,1656625286783,1656624922334.67,3,3.2,16,0,1656625996927,1656625997427,1656625999216,79,4
1,2.486796547,0.670137742,15,455.5604126581784,15,200,1656625301783,1656624846222.5874,3,3.2,16,0,1656626012017,1656626012517,1656626014356,80,4
1,2.551467556,0.6921593930000001,15,569.450515822723,15,210,1656625316783,1656624747332.4841,3,3.2,16,0,1656626026918,1656626027418,1656626029421,81,4
1,2.5675438909999997,0.724497971,15,711.8131447784037,15,220,1656625331783,1656624619969.8552,3,3.2,16,0,1656626041926,1656626042426,1656626044437,82,4
1,2.630957511,0.783594036,15,889.7664309730046,15,230,1656625346783,1656624457016.569,3,3.2,16,0,1656626057042,1656626057542,1656626059501,83,4
1,2.596748483,0.808433556,15,1112.2080387162557,15,240,1656625361783,1656624249574.9612,3,3.2,16,0,1656626071946,1656626072446,1656626074467,84,4
1,2.5743587050000003,0.7883930840000001,15,1390.2600483953197,15,240,1656625376783,1656623986522.9517,3,3.2,16,0,1656626086940,1656626087441,1656626089446,85,4
1,2.611923087,0.799551465,15,1737.8250604941495,15,240,1656625391783,1656623653957.9395,3,3.2,16,0,1656626102005,1656626102505,1656626104484,86,4
1,2.682546099,0.813613972,15,2172.281325617687,15,240,1656625406783,1656623234501.6743,3,3.2,16,0,1656626117017,1656626117517,1656626119555,87,4
1,2.695169186,0.789923819,15,2715.3516570221086,15,240,1656625421783,1656622706431.343,3,3.2,16,0,1656626131944,1656626132444,1656626134568,88,4
1,2.7545904329999997,0.808780653,15,3394.189571277636,15,240,1656625436783,1656622042593.4287,3,3.2,16,0,1656626146944,1656626147444,1656626149628,89,4
1,2.797500387,0.8401397349999999,15,4242.736964097045,15,240,1656625451783,1656621209046.036,3,3.2,16,0,1656626162018,1656626162518,1656626164671,90,4
1,2.647604608,0.786612036,15,5303.421205121305,15,240,1656625466783,1656620163361.795,3,3.2,16,0,1656626176945,1656626177445,1656626179521,91,4
1,2.558771493,0.812023232,15,6629.276506401631,15,240,1656625481783,1656618852506.4937,3,3.2,16,0,1656626192012,1656626192512,1656626194432,92,4
1,2.507131878,0.83156664,15,8286.595633002038,15,240,1656625496783,1656617210187.367,3,3.2,16,0,1656626206988,1656626207490,1656626209381,93,4
1,2.61160343,0.781286163,15,10358.244541252549,15,240,1656625511783,1656615153538.4587,3,3.2,16,0,1656626222004,1656626222504,1656626224485,94,4
1,2.796749773,0.817102964,15,12947.805676565686,15,240,1656625526783,1656612578977.3235,3,3.2,16,0,1656626237036,1656626237536,1656626239671,95,4
1,2.676794552,0.787394225,15,16184.757095707108,15,240,1656625541783,1656609357025.9043,3,3.2,16,0,1656626252026,1656626252526,1656626254551,96,4
1,2.605569653,0.784957057,15,20230.946369633886,15,240,1656625556783,1656605325836.6304,3,3.2,16,0,1656626266955,1656626267456,1656626269479,97,4
1,2.6515697190000003,0.849976734,15,25288.68296204236,15,240,1656625571783,1656600283100.0378,3,3.2,16,0,1656626282020,1656626282520,1656626284526,98,4
1,2.521710102,0.8116395129999999,15,31610.85370255295,15,240,1656625586783,1656593975929.2974,3,3.2,16,0,1656626296997,1656626297497,1656626299396,99,4
1,2.546260065,0.818360085,15,39513.56712819119,15,240,1656625601783,1656586088215.8718,3,3.2,16,0,1656626311971,1656626312471,1656626314421,100,4
1,2.590667924,0.815998283,15,49391.95891023899,15,240,1656625616783,1656576224824.0898,3,3.2,16,0,1656626326949,1656626327449,1656626329466,101,4
1,2.8447377719999998,0.800486238,15,61739.948637798734,15,240,1656625631783,1656563891834.3623,3,3.2,16,0,1656626341991,1656626342492,1656626344722,102,4
1,2.818250294,0.783633147,15,65536,15,240,1656625646783,1656560110783,3,3.2,16,0,1656626357044,1656626357549,1656626359694,103,4
1,2.557753141,0.83072879,15,65536,15,240,1656625661783,1656560125783,3,3.2,16,0,1656626371959,1656626372461,1656626374437,104,4
1,2.4501466599999997,0.8490949440000001,15,65536,15,240,1656625676783,1656560140783,3,3.2,16,0,1656626386964,1656626387464,1656626389330,105,4
1,2.594513052,0.83040871,15,65536,15,240,1656625691783,1656560155783,3,3.2,16,0,1656626401954,1656626402455,1656626404476,106,4
1,2.5836572259999997,0.795168181,15,65536,15,240,1656625706783,1656560170783,3,3.2,16,0,1656626416946,1656626417446,1656626419465,107,4
1,2.503573505,0.8194343169999999,15,65536,15,240,1656625721783,1656560185783,3,3.2,16,0,1656626431936,1656626432436,1656626434384,108,4
1,2.514765748,0.785180977,15,65536,15,240,1656625736783,1656560200783,3,3.2,16,0,1656626446930,1656626447430,1656626449396,109,4
1,2.44292425,0.839706159,15,65536,15,240,1656625751783,1656560215783,3,3.2,16,0,1656626461944,1656626462444,1656626464324,110,4
1,3.593814568,0.765055653,15,65536,15,240,1656625766783,1656560230783,3,3.2,16,0,1656626476952,1656626477454,1656626480474,111,4
1,2.3888073490000004,0.7798033520000001,15,49152,15,240,1656625781783,1656576629783,3,3.2,16,0,1656626492019,1656626492519,1656626494269,112,4
1,2.302419238,0.8013890760000001,15,61440,15,240,1656625796783,1656564356783,3,3.2,16,0,1656626507074,1656626507575,1656626509183,113,4
1,2.266129425,0.780884996,15,65536,15,240,1656625811783,1656560275783,3,3.2,16,0,1656626521955,1656626522455,1656626524147,114,4
1,2.371073565,0.795656171,15,65536,15,240,1656625826783,1656560290783,3,3.2,16,0,1656626537060,1656626537560,1656626539252,115,4
1,2.477116325,0.798340688,15,65536,15,240,1656625841783,1656560305783,3,3.2,16,0,1656626551968,1656626552469,1656626554359,116,4
1,2.44224621,0.8069285230000001,15,65536,15,240,1656625856783,1656560320783,3,3.2,16,0,1656626567096,1656626567596,1656626569324,117,4
1,2.533914929,0.788679718,15,65536,15,240,1656625871783,1656560335783,3,3.2,16,0,1656626581954,1656626582455,1656626584417,118,4
1,2.75588173,0.883094189,15,65536,15,240,1656625886783,1656560350783,3,3.2,16,0,1656626596972,1656626597472,1656626599639,119,4
