RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,1.875821085,15,6000,16,1,1654470179585,1654464179585,2590,2600,3
1,1.875821085,15,6000,16,3,1654470194585,1654464194585,2590,2600,3
1,3.1811934529999997,15,6000,16,4,1654470209585,1654464209585,2590,2600,3
1,4.188443835,15,6000,16,5,1654470224585,1654464224585,2590,2600,3
1,4.188443835,15,6000,16,5,1654470239585,1654464239585,2590,2600,3
1,0.888744175,15,6000,16,6,1654470254585,1654464254585,2590,2600,3
1,1.89659836,15,6000,16,7,1654470269585,1654464269585,2590,2600,3
1,1.89659836,15,6000,16,8,1654470284585,1654464284585,2590,2600,3
1,2.167656394,15,6000,16,9,1654470299585,1654464299585,2590,2600,4
1,2.167656394,15,6000,16,10,1654470314585,1654464314585,2590,2600,4
1,2.734809772,15,6000,16,11,1654470329585,1654464329585,2590,2600,4
1,2.734809772,15,6000,16,12,1654470344585,1654464344585,2590,2600,4
1,2.7550031519999996,15,6000,16,13,1654470359585,1654464359585,2590,2600,4
1,2.732104278,15,6000,16,14,1654470374585,1654464374585,2590,2600,4
1,2.7398359300000004,15,6000,16,15,1654470389585,1654464389585,2590,2600,4
1,0.97822676,15,6000,16,16,1654470404585,1654464404585,2590,2600,4
1,1.963297265,15,6000,16,17,1654470419585,1654464419585,2590,2600,4
1,2.805964713,15,6000,16,18,1654470434585,1654464434585,2590,2600,4
1,2.799422592,15,6000,16,19,1654470449585,1654464449585,2590,2600,4
1,2.181922505,15,6000,16,20,1654470464585,1654464464585,2590,2600,4
1,2.181922505,15,6000,16,20,1654470479585,1654464479585,2590,2600,5
1,2.7731083229999998,15,6000,16,21,1654470494585,1654464494585,2590,2600,5
1,1.960461879,15,6000,16,22,1654470509585,1654464509585,2590,2600,5
1,1.314564411,15,6000,16,23,1654470524585,1654464524585,2590,2600,5
1,2.795919714,15,6000,16,24,1654470539585,1654464539585,2590,2600,5
1,1.288968123,15,6000,16,25,1654470554585,1654464554585,2590,2600,5
1,1.288968123,15,6000,16,26,1654470569585,1654464569585,2590,2600,5
1,2.2883619050000004,15,6000,16,27,1654470584585,1654464584585,2590,2600,5
1,2.802633527,15,6000,16,28,1654470599585,1654464599585,2590,2600,6
1,1.900657509,15,6000,16,29,1654470614585,1654464614585,2590,2600,6
1,2.868444248,15,6000,16,30,1654470629585,1654464629585,2590,2600,6
1,1.051386563,15,6000,16,31,1654470644585,1654464644585,2590,2600,6
1,2.129914616,15,6000,16,32,1654470659585,1654464659585,2590,2600,6
1,2.129914616,15,6000,16,33,1654470674585,1654464674585,2590,2600,6
1,2.8111544050000004,15,6000,16,34,1654470689585,1654464689585,2590,2600,6
1,2.8111544050000004,15,6000,16,35,1654470704585,1654464704585,2590,2600,6
1,2.8245422330000003,15,6000,16,35,1654470719585,1654464719585,2590,2600,6
1,3.0361162690000003,15,6000,16,36,1654470734585,1654464734585,2590,2600,6
1,1.111077225,15,6000,16,37,1654470749585,1654464749585,2590,2600,7
1,2.043877483,15,6000,16,38,1654470764585,1654464764585,2590,2600,7
1,2.976351475,15,6000,16,39,1654470779585,1654464779585,2590,2600,7
1,1.3357273250000001,15,6000,16,40,1654470794585,1654464794585,2590,2600,7
1,2.340620837,15,6000,16,41,1654470809585,1654464809585,2590,2600,7
1,2.868648286,15,6000,16,42,1654470824585,1654464824585,2590,2600,7
1,2.832409391,15,6000,16,43,1654470839585,1654464839585,2590,2600,7
1,2.881677405,15,6000,16,44,1654470854585,1654464854585,2590,2600,7
1,3.411226404,15,6000,16,45,1654470869585,1654464869585,2590,2600,7
1,3.411226404,15,6000,16,46,1654470884585,1654464884585,2590,2600,7
1,2.144387809,15,6000,16,47,1654470899585,1654464899585,2590,2600,7
1,2.144387809,15,6000,16,48,1654470914585,1654464914585,2590,2600,7
1,2.869298697,15,6000,16,49,1654470929585,1654464929585,2590,2600,7
1,2.869298697,15,6000,16,50,1654470944585,1654464944585,2590,2600,7
1,3.236106094,15,6000,16,50,1654470959585,1654464959585,2590,2600,7
1,1.167733187,15,6000,16,51,1654470974585,1654464974585,2590,2600,7
1,1.167733187,15,6000,16,52,1654470989585,1654464989585,2590,2600,7
1,2.135650604,15,6000,16,53,1654471004585,1654465004585,2590,2600,7
1,2.930956881,15,6000,16,54,1654471019585,1654465019585,2590,2600,7
1,2.930956881,15,6000,16,55,1654471034585,1654465034585,2590,2600,7
1,1.060624747,15,6000,16,56,1654471049585,1654465049585,2590,2600,7
1,2.897935033,15,6000,16,57,1654471064585,1654465064585,2590,2600,7
1,2.867834156,15,6000,16,58,1654471079585,1654465079585,2590,2600,7
1,2.942827359,15,6000,16,59,1654471094585,1654465094585,2590,2600,7
1,1.624867475,15,6000,16,60,1654471109585,1654465109585,2590,2600,7
1,1.624867475,15,6000,16,61,1654471124585,1654465124585,2590,2600,7
1,2.230439581,15,6000,16,62,1654471139585,1654465139585,2590,2600,7
1,2.230439581,15,6000,16,63,1654471154585,1654465154585,2590,2600,7
1,2.936437803,15,6000,16,64,1654471169585,1654465169585,2590,2600,7
1,3.449523405,15,6000,16,65,1654471184585,1654465184585,2590,2600,7
1,2.963143143,15,6000,16,65,1654471199585,1654465199585,2590,2600,7
1,1.282646988,15,6000,16,66,1654471214585,1654465214585,2590,2600,7
1,2.253585598,15,6000,16,67,1654471229585,1654465229585,2590,2600,7
1,2.253585598,15,6000,16,68,1654471244585,1654465244585,2590,2600,7
1,3.160749288,15,6000,16,69,1654471259585,1654465259585,2590,2600,8
1,1.112574583,15,6000,16,70,1654471274585,1654465274585,2590,2600,8
1,1.112574583,15,6000,16,71,1654471289585,1654465289585,2590,2600,8
1,2.092287108,15,6000,16,72,1654471304585,1654465304585,2590,2600,8
1,1.844092325,15,6000,16,73,1654471319585,1654465319585,2590,2600,8
1,3.0012205439999997,15,6000,16,74,1654471334585,1654465334585,2590,2600,8
1,3.0012205439999997,15,6000,16,75,1654471349585,1654465349585,2590,2600,8
1,2.0292734869999998,15,6000,16,76,1654471364585,1654465364585,2590,2600,8
1,2.1151873660000002,15,6000,16,77,1654471379585,1654465379585,2590,2600,9
1,2.080942106,15,6000,16,78,1654471394585,1654465394585,2590,2600,9
1,2.080942106,15,6000,16,79,1654471409585,1654465409585,2590,2600,9
1,3.764894273,15,6000,16,80,1654471424585,1654465424585,2590,2600,9
1,3.764894273,15,6000,16,80,1654471439585,1654465439585,2590,2600,9
1,1.577316036,15,6000,16,81,1654471454585,1654465454585,2590,2600,9
1,1.3538324959999999,15,6000,16,82,1654471469585,1654465469585,2590,2600,9
1,2.265038326,15,6000,16,83,1654471484585,1654465484585,2590,2600,9
1,3.155581396,15,6000,16,84,1654471499585,1654465499585,2590,2600,10
1,3.155581396,15,6000,16,85,1654471514585,1654465514585,2590,2600,10
1,2.391846201,15,6000,16,86,1654471529585,1654465529585,2590,2600,10
1,2.130544481,15,6000,16,87,1654471544585,1654465544585,2590,2600,10
1,2.130544481,15,6000,16,88,1654471559585,1654465559585,2590,2600,10
1,3.129943033,15,6000,16,89,1654471574585,1654465574585,2590,2600,10
1,2.3675043430000002,15,6000,16,90,1654471589585,1654465589585,2590,2600,10
1,1.739878838,15,6000,16,91,1654471604585,1654465604585,2590,2600,10
1,2.656856747,15,6000,16,92,1654471619585,1654465619585,2590,2600,10
1,3.1884117329999997,15,6000,16,93,1654471634585,1654465634585,2590,2600,10
1,3.079848526,15,6000,16,94,1654471649585,1654465649585,2590,2600,10
1,3.158173905,15,6000,16,95,1654471664585,1654465664585,2590,2600,10
1,3.158173905,15,6000,16,95,1654471679585,1654465679585,2590,2600,10
1,1.58227844,15,6000,16,96,1654471694585,1654465694585,2590,2600,10
1,2.293638414,15,6000,16,97,1654471709585,1654465709585,2590,2600,10
1,2.293638414,15,6000,16,98,1654471724585,1654465724585,2590,2600,10
1,3.336613303,15,6000,16,99,1654471739585,1654465739585,2590,2600,10
1,1.4838496110000001,15,6000,16,100,1654471754585,1654465754585,2590,2600,10
1,2.450123611,15,6000,16,101,1654471769585,1654465769585,2590,2600,10
1,2.450123611,15,6000,16,102,1654471784585,1654465784585,2590,2600,10
1,3.207208011,15,6000,16,103,1654471799585,1654465799585,2590,2600,10
1,3.207208011,15,6000,16,104,1654471814585,1654465814585,2590,2600,10
1,3.116892552,15,6000,16,105,1654471829585,1654465829585,2590,2600,10
1,1.949944032,15,6000,16,106,1654471844585,1654465844585,2590,2600,10
