RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,1.7341785589999998,0.033228647,15,5000,15,10,1655633533410,1655628533410,2.5,3,8,0,1655633643434,1655633643935,1655633645154,0
1,1.716969935,0.058098897000000004,15,5000,15,20,1655633548410,1655628548410,2.5,3,8,0,1655633658435,1655633658935,1655633660138,1
1,1.715619028,0.093591466,15,5000,15,30,1655633563410,1655628563410,2.5,3,8,0,1655633673438,1655633673939,1655633675137,2
1,1.833023602,0.124882902,15,5000,15,40,1655633578410,1655628578410,2.5,3,8,0,1655633688437,1655633688937,1655633690254,3
1,1.904790757,0.168675312,15,5000,15,50,1655633593410,1655628593410,2.5,3,8,0,1655633703439,1655633703938,1655633705326,4
1,1.897118921,0.194519018,15,5000,15,60,1655633608410,1655628608410,2.5,3,8,0,1655633718438,1655633718938,1655633720318,5
1,2.009377622,0.223118651,15,5000,15,70,1655633623410,1655628623410,2.5,3,8,0,1655633733442,1655633733943,1655633735431,6
1,2.060276266,0.256336973,15,5000,15,80,1655633638410,1655628638410,2.5,3,8,0,1655633748456,1655633748957,1655633750483,7
1,2.135798694,0.302786467,15,5000,15,90,1655633653410,1655628653410,2.5,3,8,0,1655633763444,1655633763945,1655633765559,8
1,2.273648898,0.33536608,15,5000,15,100,1655633668410,1655628668410,2.5,3,8,0,1655633778446,1655633778946,1655633780697,9
1,1.314069503,0.364372859,15,5000,15,110,1655633683410,1655628683410,2.5,3,8,0,1655633793446,1655633793946,1655633794738,10
1,2.6129585499999997,0.412783842,15,5000,15,120,1655633698410,1655628698410,2.5,3,8,0,1655633808447,1655633808948,1655633811036,11
1,1.42993295,0.447782026,15,5000,15,130,1655633713410,1655628713410,2.5,3,8,0,1655633823449,1655633823949,1655633824854,12
1,1.494327357,0.507669096,15,5000,15,140,1655633728410,1655628728410,2.5,3,8,0,1655633838450,1655633838950,1655633839919,13
1,3.706897102,0.599834344,15,5000,15,150,1655633743410,1655628743410,2.5,3,8,0,1655633853451,1655633853951,1655633857131,14
1,1.6137532220000002,0.594878378,15,5000,15,160,1655633758410,1655628758410,2.5,3,8,0,1655633868456,1655633868956,1655633870038,15
1,2.263294503,0.685161107,15,5000,15,170,1655633773410,1655628773410,2.5,3,8,0,1655633883459,1655633883959,1655633885688,16
1,2.329110975,0.726558941,15,5000,15,180,1655633788410,1655628788410,2.5,3,8,0,1655633898456,1655633898956,1655633900755,17
1,2.499815264,0.727687319,15,5000,15,190,1655633803410,1655628803410,2.5,3,8,0,1655633913467,1655633913968,1655633915926,18
1,2.537686906,0.7866078230000001,15,5000,15,200,1655633818410,1655628818410,2.5,3,8,0,1655633928469,1655633928969,1655633930964,19
