TIMESTAMP,MIN_TIME,MAX_TIME,MEAN_TIME,STDEV_TIME,MIN_TIME_A,MAX_TIME_A,MEAN_TIME_A,STDEV_TIME_A,MIN_WIN,MAX_WIN,MEAN_WIN,STDEV_WIN
1657542371164,1.425342507,3.240014542,2.0898084510000006,0.8029121640592096,0.040831094,0.5828707980000001,0.37757120459999993,0.15251756414327933,30,30,30,0
1657542386164,1.404354799,3.455680242,2.1077024077333335,0.8276522865834939,0.32249925,0.654287678,0.4766729781333333,0.10277697302630985,30,30,30,0
1657542401164,1.360555022,3.440712597,2.2158075454,0.8782637904999513,0.235355223,0.5671781549999999,0.46074798380000004,0.11757971210345182,30,30,30,0
1657542416164,1.334637514,3.3938214859999998,2.1811338574666665,0.8958459214556821,0.147494133,0.5345773540000001,0.3664592577333334,0.13294286613333664,30,30,30,0
1657542431164,1.355772712,3.4439041940000004,2.2115330993333333,0.8728354976454917,0.296877815,0.601587618,0.4493217438666666,0.08291905607519906,30,30,30,0
1657542446164,1.395161429,3.4973112580000003,2.246735575133334,0.9141708886025154,0.329815895,0.597363066,0.4720334312666667,0.06699444800974143,30,30,30,0
1657542461164,1.332383825,3.3969945790000002,2.191696141733333,0.9184344539296602,0.152871265,0.535060882,0.3166757884666667,0.13110827098771194,30,30,30,0
1657542476164,1.356738309,3.419028755,2.1775065465999996,0.8758427090747462,0.23997480200000001,0.587304399,0.4203894221999999,0.0933905900821638,30,30,30,0
1657542491164,1.407806275,3.4455718149999996,2.3597053231999996,0.9127357375780186,0.33256102800000004,0.625569212,0.5025937387333332,0.09012430696576132,30,30,30,0
1657542506164,1.370653529,3.436647164,2.0982889775999998,0.8888254290658238,0.275000923,0.599112589,0.46849398873333326,0.10868182888420082,30,30,30,0
1657542521164,1.387590798,3.451578161,2.225590717066667,0.8978681919091311,0.232797474,0.650563042,0.44959250559999997,0.11487095980705907,30,30,30,0
1657542536164,1.313370928,3.404040654,2.052403964866666,0.8784418055905749,0.087774513,0.5449956069999999,0.37458175526666676,0.14743434514767984,30,30,30,0
1657542551164,1.309622028,3.392402443,2.0598126886,0.8530755729617278,0.23822135700000002,0.5608475580000001,0.4302319748666667,0.09200247477862708,30,30,30,0
1657542566164,1.367027816,3.438310654,2.2216555624000005,0.8776456351563288,0.28415578799999996,0.6332633200000001,0.4752503458,0.10312764775119909,30,30,30,0
1657542581164,1.3693561159999998,3.497769685,2.3600444644,0.9206940924307428,0.24389861999999998,0.635516934,0.5203921848,0.1129410237122178,30,30,30,0
1657542596164,1.3639142690000001,3.2695830139999997,2.0311908042,0.8526164318619033,0.277979161,0.543365765,0.3945893871333333,0.07006437816992174,30,30,30,0
1657542611164,1.361828476,3.317012916,2.141755568266667,0.9107568955049189,0.249010475,0.48067291,0.3762795846666667,0.06886681555501009,30,30,30,0
1657542626164,1.370641988,3.462534061,2.344469809733333,0.9497092071989728,0.12709816100000002,0.581641826,0.37487213306666667,0.1225019763944562,30,30,30,0
1657542641164,1.3510297230000001,3.314052656,2.0362300231333337,0.8737596954845205,0.194900928,0.520465077,0.3794864917333334,0.07904840037758978,30,30,30,0
1657542656164,1.3796722030000002,3.464555307,2.2178699642,0.9200795578384837,0.12278536,0.592458471,0.41605139893333326,0.12634438277234591,30,30,30,0
1657542671164,1.383627888,3.421624879,2.2227378922,0.8960078564699151,0.209753898,0.63399476,0.4714603319333333,0.10608036157121456,30,30,30,0
1657542686164,1.3090915440000002,3.369958075,2.1638735064,0.9196811451990692,0.12925842599999998,0.587563591,0.3430715282666667,0.1453094843931765,30,30,30,0
1657542701164,1.291569757,3.435038847,2.0643729979333334,0.8783112470958822,0.101208295,0.567446656,0.33798071053333334,0.11744377033213313,30,30,30,0
1657542716164,1.3231835799999998,3.521163192,2.0853231604,0.8997401427587973,0.25216260500000004,0.60552621,0.42006130799999997,0.09720688853852796,30,30,30,0
1657542731164,1.323296737,3.389401934,2.1907777509333335,0.9198481600149044,0.121762983,0.577895648,0.40072395466666666,0.13644044680624387,30,30,30,0
1657542746164,1.254340722,3.2597941649999997,1.9594081312,0.8634384330921416,0.11991802,0.41327430099999996,0.27904066246666664,0.10008737885470906,30,30,30,0
1657542761164,1.410622593,3.381656636,2.1818543211333337,0.895720282808292,0.264325943,0.506685689,0.37875598253333326,0.06215294152346288,30,30,30,0
1657542776164,1.376121457,3.321881449,2.1474122353333334,0.882031950929766,0.255922933,0.496217449,0.4019475991333333,0.0623179057475719,30,30,30,0
1657542791164,1.329708016,3.41746281,2.1675848577333334,0.8972384188076348,0.100577985,0.583905343,0.40500738853333335,0.15328308486340317,30,30,30,0
1657542806164,1.3089126770000001,3.3979455179999998,2.125963953133333,0.8457620036343738,0.09630395,0.5897762729999999,0.43026524000000005,0.12038594423400185,30,30,30,0
1657542821164,1.345237539,3.307333769,2.1353584618000006,0.8986180991982086,0.182149556,0.498635544,0.3244202292,0.08034460626419372,30,30,30,0
1657542836164,1.233927217,3.284285081,2.0950240467999994,0.9136821272327952,0.139040286,0.403935279,0.28573140259999996,0.0952816237309232,30,30,30,0
1657542851164,1.317960221,3.38705842,2.024278118333333,0.8602960136226558,0.09526337700000001,0.515020262,0.3254176674,0.11724157376455922,30,30,30,0
1657542866164,1.3429044289999998,3.437861624,2.3236960453333335,0.944201486207245,0.118517494,0.5668907400000001,0.3867301103333333,0.13857021431973673,30,30,30,0
1657542881164,1.318655909,3.329732209,2.0014820032,0.9035655553498708,0.247197301,0.419048586,0.34781692026666666,0.05515744013700882,30,30,30,0
