TIMESTAMP,ESC1_Time,ESC2_Time,ESC3_Time,ESC4_Time,ESC1_Time_A,ESC2_Time_A,ESC3_Time_A,ESC4_Time_A,ESC1_Window,ESC2_Window,ESC3_Window,ESC4_Window
1658072186061,2.624809737,,,,0.035020089,,,,30,,,,
1658072191061,2.619560367,,,,0.033593379,,,,30,,,,
1658072196061,2.7349189750000003,,,,0.10884714300000001,,,,30,,,,
1658072201061,2.759831073,,,,0.13174239299999999,,,,30,,,,
1658072206061,2.805754355,,,,0.157958793,,,,30,,,,
1658072211061,2.8397379569999996,,,,0.182979465,,,,30,,,,
1658072216061,2.900455696,,,,0.21659134,,,,30,,,,
1658072221061,2.872041741,,,,0.20902559199999998,,,,30,,,,
1658072226061,2.883994227,,,,0.212582447,,,,30,,,,
1658072231061,2.899577427,,,,0.209394633,,,,30,,,,
1658072236061,2.876423205,,,,0.206211556,,,,30,,,,
1658072241061,2.8799604129999996,,,,0.208212838,,,,30,,,,
1658072246061,2.8942130440000002,,,,0.211089932,,,,30,,,,
1658072251061,2.87860112,,,,0.207600582,,,,30,,,,
1658072256061,2.878571742,,,,0.205563315,,,,30,,,,
1658072261061,2.8865024509999997,,,,0.206995274,,,,30,,,,
1658072266061,2.888220558,,,,0.207819816,,,,30,,,,
1658072271061,2.871569333,,,,0.21113948600000002,,,,30,,,,
1658072276061,2.881170023,,,,0.205985111,,,,30,,,,
1658072281061,2.879235035,,,,0.20992136300000003,,,,30,,,,
1658072286061,2.8868692780000003,,,,0.202078162,,,,30,,,,
1658072291061,2.881695823,,,,0.200651148,,,,30,,,,
1658072296061,2.888507871,,,,0.206162761,,,,30,,,,
1658072301061,2.875526378,,,,0.20683544699999998,,,,30,,,,
1658072306061,2.886139446,,,,0.203794423,,,,30,,,,
1658072311061,2.892468127,,,,0.207716427,,,,30,,,,
1658072316061,2.8974237549999997,,,,0.210937654,,,,30,,,,
1658072321061,2.887315978,,,,0.20734849600000002,,,,30,,,,
1658072326061,2.8892798379999998,,,,0.20572466,,,,30,,,,
1658072331061,2.8806968139999998,,,,0.20888558399999999,,,,30,,,,
1658072336061,2.877571258,,,,0.20773956100000002,,,,30,,,,
1658072341061,2.881162772,,,,0.207344957,,,,30,,,,
1658072346061,2.872708407,,,,0.20488176000000002,,,,30,,,,
1658072351061,2.873569779,,,,0.208601123,,,,30,,,,
1658072356061,2.870809597,,,,0.206409219,,,,30,,,,
1658072361061,2.891710894,,,,0.207004364,,,,30,,,,
1658072366061,2.87120383,,,,0.201999798,,,,30,,,,
1658072371061,2.877653256,,,,0.216611368,,,,30,,,,
1658072376061,2.871479704,,,,0.20551445000000002,,,,30,,,,
1658072381061,2.8861132929999997,,,,0.20846168,,,,30,,,,
1658072386061,2.8786720409999997,,,,0.206292741,,,,30,,,,
1658072391061,2.874225977,,,,0.20647942,,,,30,,,,
1658072396061,2.875830598,,,,0.20261689000000002,,,,30,,,,
1658072401061,2.883544253,,,,0.213917386,,,,30,,,,
1658072406061,2.887710591,,,,0.202134707,,,,30,,,,
1658072411061,2.865967376,,,,0.202693633,,,,30,,,,
1658072416061,2.887122032,,,,0.208454649,,,,30,,,,
1658072421061,2.875133966,,,,0.204368112,,,,30,,,,
1658072426061,2.88194838,,,,0.204200863,,,,30,,,,
1658072431061,2.87241943,,,,0.203614285,,,,30,,,,
1658072436061,2.878698681,,,,0.20411568700000002,,,,30,,,,
1658072441061,2.885131805,,,,0.206328937,,,,30,,,,
1658072446061,2.87209132,,,,0.20296517600000002,,,,30,,,,
1658072451061,2.877900699,,,,0.20451893899999998,,,,30,,,,
1658072456061,2.882811447,,,,0.206989948,,,,30,,,,
1658072461061,2.901184369,,,,0.20899111199999998,,,,30,,,,
1658072466061,2.897724226,,,,0.207359197,,,,30,,,,
1658072471061,2.8747445,,,,0.20579358,,,,30,,,,
1658072476061,2.8994611,,,,0.216095822,,,,30,,,,
1658072481061,2.9097742309999997,,,,0.218417173,,,,30,,,,
1658072486061,2.9093213689999997,,,,0.21293533099999998,,,,30,,,,
1658072491061,2.9895345360000003,,,,0.26185786,,,,30,,,,
1658072496061,2.923339494,,,,0.227825983,,,,30,,,,
1658072501061,2.904330966,,,,0.215226269,,,,30,,,,
1658072506061,1.346625291,,,,0.212412104,,,,30,,,,
1658072511061,2.9368677969999997,,,,0.207385811,,,,30,,,,
1658072516061,2.8974629220000003,,,,0.210252647,,,,30,,,,
1658072521061,1.3708750829999998,,,,0.205345993,,,,30,,,,
1658072526061,2.366500479,,,,0.211660566,,,,30,,,,
1658072531061,1.184737889,,,,0.204730404,,,,30,,,,
1658072536061,2.887289209,,,,0.209749277,,,,30,,,,
1658072541061,1.044333601,,,,0.213297494,,,,30,,,,
1658072546061,1.025160531,,,,0.21265600699999998,,,,30,,,,
1658072551061,1.136036585,,,,0.210107559,,,,30,,,,
1658072556061,1.1536667440000001,,,,0.283503145,,,,30,,,,
1658072561061,1.195895043,,,,0.209803976,,,,30,,,,
1658072566061,1.2403744939999999,,,,0.208020925,,,,30,,,,
1658072571061,1.269867144,,,,0.212632836,,,,30,,,,
1658072576061,1.269886041,,,,0.207508924,,,,30,,,,
1658072581061,1.262273154,,,,0.215802555,,,,30,,,,
1658072586061,1.270710835,,,,0.205937178,,,,30,,,,
1658072591061,1.272004244,,,,0.206293928,,,,30,,,,
1658072596061,1.274056081,,,,0.207868788,,,,30,,,,
1658072601061,1.2623334460000002,,,,0.204620987,,,,30,,,,
1658072606061,1.271895115,,,,0.21191374300000002,,,,30,,,,
1658072611061,1.281882102,,,,0.233938162,,,,30,,,,
1658072616061,1.263163309,,,,0.21242517900000002,,,,30,,,,
1658072621061,1.257189302,,,,0.20498540399999998,,,,30,,,,
1658072626061,1.279704436,,,,0.207332552,,,,30,,,,
1658072631061,1.276800916,,,,0.210067724,,,,30,,,,
1658072636061,1.2861704170000001,,,,0.213282285,,,,30,,,,
1658072641061,1.2758774800000001,,,,0.20826117400000002,,,,30,,,,
1658072646061,1.272552857,,,,0.207677142,,,,30,,,,
1658072651061,1.2670093199999999,,,,0.20931598399999998,,,,30,,,,
1658072656061,1.272455628,,,,0.215971517,,,,30,,,,
1658072661061,1.270622991,,,,0.204352217,,,,30,,,,
1658072666061,1.2714536459999999,,,,0.218724616,,,,30,,,,
1658072671061,1.267723204,,,,0.208488058,,,,30,,,,
1658072676061,1.271346959,,,,0.209982574,,,,30,,,,
1658072681061,1.273971436,,,,0.207861085,,,,30,,,,
1658072686061,1.2716341709999999,,,,0.211779386,,,,30,,,,
1658072691061,1.287215881,,,,0.211731788,,,,30,,,,
1658072696061,1.291836153,,,,0.212421458,,,,30,,,,
1658072701061,1.26369272,,,,0.208551935,,,,30,,,,
1658072706061,1.286499879,,,,0.213287058,,,,30,,,,
1658072711061,1.271202442,,,,0.20594204400000002,,,,30,,,,
1658072716061,1.277851956,,,,0.213793182,,,,30,,,,
1658072721061,1.2798404559999998,,,,0.20937987000000002,,,,30,,,,
1658072726061,1.2781206729999999,,,,0.20635531399999998,,,,30,,,,
1658072731061,1.286610311,,,,0.211791639,,,,30,,,,
1658072736061,1.284596039,,,,0.20658121299999999,,,,30,,,,
1658072741061,1.274285251,,,,0.21456208100000002,,,,30,,,,
1658072746061,1.29078557,,,,0.210883982,,,,30,,,,
1658072751061,1.278962261,,,,0.21027865299999998,,,,30,,,,
1658072756061,1.282923368,,,,0.206426381,,,,30,,,,
1658072761061,1.284431998,,,,0.20891509300000002,,,,30,,,,
1658072766061,1.290648958,,,,0.21024653100000001,,,,30,,,,
1658072771061,1.283571983,,,,0.208434099,,,,30,,,,
1658072776061,1.29395246,,,,0.211198261,,,,30,,,,
1658072781061,1.285401572,,,,0.210644449,,,,30,,,,
1658072786061,1.290197772,,,,0.20742655999999998,,,,30,,,,
1658072791061,1.281594235,,,,0.211212405,,,,30,,,,
1658072796061,1.287464215,,,,0.213085115,,,,30,,,,
1658072801061,1.285425649,,,,0.20451602500000002,,,,30,,,,
1658072806061,1.2815968359999999,,,,0.215718951,,,,30,,,,
1658072811061,1.283376863,,,,0.21193439,,,,30,,,,
1658072816061,1.289252775,,,,0.21437889000000002,,,,30,,,,
1658072821061,1.294875705,,,,0.21357210499999998,,,,30,,,,
1658072826061,1.288136931,,,,0.203575346,,,,30,,,,
1658072831061,1.304880667,,,,0.247350621,,,,30,,,,
1658072836061,1.340349686,,,,0.289569916,,,,30,,,,
1658072841061,1.303891594,,,,0.239918223,,,,30,,,,
1658072846061,1.35684852,,,,0.253887045,,,,30,,,,
1658072851061,1.327929139,,,,0.221713745,,,,30,,,,
1658072856061,1.2978399,,,,0.208649834,,,,30,,,,
1658072861061,2.9256235900000003,,,,0.241131222,,,,30,,,,
1658072866061,1.322108408,,,,0.215663479,,,,30,,,,
1658072871061,1.299317188,,,,0.209346734,,,,30,,,,
1658072876061,2.936539731,,,,0.234579421,,,,30,,,,
1658072881061,0.987586001,,,,0.23994281,,,,30,,,,
1658072886061,2.9425033739999997,,,,0.246617503,,,,30,,,,
1658072891061,1.565942615,,,,0.21571365499999998,,,,30,,,,
1658072896061,1.297451104,,,,0.223368162,,,,30,,,,
1658072901061,2.955197896,,,,0.239569055,,,,30,,,,
1658072906061,1.444972906,,,,0.221950429,,,,30,,,,
1658072911061,3.1627064839999997,,,,0.286943741,,,,30,,,,
1658072916061,1.323760274,,,,0.21605744799999999,,,,30,,,,
1658072921061,2.9730705299999998,,,,0.265352539,,,,30,,,,
1658072926061,1.4261808390000001,,,,0.21426361700000002,,,,30,,,,
1658072931061,2.969277606,,,,0.245851201,,,,30,,,,
1658072936061,1.4243888340000002,,,,0.22822631200000001,,,,30,,,,
1658072941061,2.988522327,,,,0.24737319700000002,,,,30,,,,
1658072946061,1.342873601,,,,0.216836398,,,,30,,,,
1658072951061,2.970097116,,,,0.244872334,,,,30,,,,
1658072956061,1.432177056,,,,0.21813822200000002,,,,30,,,,
1658072961061,2.954435191,,,,0.255729344,,,,30,,,,
1658072966061,1.450692432,,,,0.228498092,,,,30,,,,
1658072971061,2.976076929,,,,0.267172011,,,,30,,,,
1658072976061,1.447883422,,,,0.222648551,,,,30,,,,
1658072981061,2.9914933959999996,,,,0.26389788700000005,,,,30,,,,
1658072986061,1.436849413,,,,0.224729024,,,,30,,,,
1658072991061,2.967520365,,,,0.259426636,,,,30,,,,
1658072996061,1.4117749659999999,,,,0.215187185,,,,30,,,,
1658073001061,3.090647327,,,,0.248100117,,,,30,,,,
1658073006061,1.364485357,,,,0.216433753,,,,30,,,,
1658073011061,2.980590064,,,,0.263694649,,,,30,,,,
1658073016061,1.414090271,,,,0.23590973099999998,,,,30,,,,
1658073021061,2.981872374,,,,0.262319304,,,,30,,,,
1658073026061,1.4173471899999999,,,,0.21829732899999998,,,,30,,,,
1658073031061,2.970390911,,,,0.25338528299999996,,,,30,,,,
1658073036061,1.4226753269999999,,,,0.228464001,,,,30,,,,
1658073041061,2.989942709,,,,0.24022252800000002,,,,30,,,,
1658073046061,1.457138589,,,,0.214463167,,,,30,,,,
1658073051061,2.979307067,,,,0.279610497,,,,30,,,,
1658073056061,1.3887026820000001,,,,0.224896618,,,,30,,,,
1658073061061,2.998568058,,,,0.262212132,,,,30,,,,
1658073066061,1.504116739,,,,0.238181241,,,,30,,,,
1658073071061,2.969765521,,,,0.24873688000000002,,,,30,,,,
1658073076061,1.4480308460000002,,,,0.219999585,,,,30,,,,
1658073081061,2.992347092,,,,0.28363864899999996,,,,30,,,,
1658073086061,1.371066274,,,,0.219577889,,,,30,,,,
1658073091061,2.992095222,,,,0.253055984,,,,30,,,,
1658073096061,1.602578012,,,,0.24796226300000002,,,,30,,,,
1658073101061,3.0129342329999997,,,,0.27418654,,,,30,,,,
1658073106061,1.712643775,,,,0.234517253,,,,30,,,,
1658073111061,2.972406923,,,,0.253820643,,,,30,,,,
1658073116061,1.44493601,,,,0.253052986,,,,30,,,,
1658073121061,1.30984849,,,,0.332842118,,,,30,,,,
1658073126061,2.966198099,,,,0.267319203,,,,30,,,,
1658073131061,1.508724864,,,,0.26755241999999996,,,,30,,,,
1658073136061,2.9783409150000004,,,,0.26333828899999995,,,,30,,,,
1658073141061,1.397821527,,,,0.217381566,,,,30,,,,
1658073146061,2.9675301370000002,,,,0.263514663,,,,30,,,,
1658073151061,1.435288532,,,,0.227942786,,,,30,,,,
1658073156061,2.97049255,,,,0.24757980100000002,,,,30,,,,
1658073161061,1.39933812,,,,0.24316115300000002,,,,30,,,,
1658073166061,2.978015996,,,,0.23788925800000002,,,,30,,,,
1658073171061,1.427194997,,,,0.21045612600000002,,,,30,,,,
1658073176061,2.9746523390000004,,,,0.263628717,,,,30,,,,
1658073181061,1.432631643,,,,0.21395372699999998,,,,30,,,,
1658073186061,3.12814084,,,,0.318030402,,,,30,,,,
1658073191061,1.4875133,,,,0.24656994599999998,,,,30,,,,
1658073196061,1.295817351,,,,0.333446844,,,,30,,,,
1658073201061,1.515715009,,,,0.219578035,,,,30,,,,
1658073206061,3.021196628,,,,0.231167176,,,,30,,,,
1658073211061,1.465641085,,,,0.22298900800000002,,,,30,,,,
1658073216061,2.992547486,,,,0.269437414,,,,30,,,,
1658073221061,1.474115838,,,,0.22038126500000002,,,,30,,,,
1658073226061,1.117219106,,,,0.32733005600000004,,,,30,,,,
1658073231061,2.718596246,,,,0.211495881,,,,30,,,,
1658073236061,1.409887776,,,,0.230417973,,,,30,,,,
1658073241061,2.9662495939999998,,,,0.25715907,,,,30,,,,
1658073246061,1.42219171,,,,0.279309172,,,,30,,,,
1658073251061,2.963174665,,,,0.241099493,,,,30,,,,
1658073256061,1.37485467,,,,0.22818685400000002,,,,30,,,,
1658073261061,1.504348587,,,,0.216895676,,,,30,,,,
1658073266061,3.075963771,,,,0.263091162,,,,30,,,,
1658073271061,1.6789166439999998,,,,0.220942948,,,,30,,,,
1658073276061,2.816411017,,,,0.23497382,,,,30,,,,
1658073281061,3.0759941800000004,,,,0.302904135,,,,30,,,,
1658073286061,1.7578412760000002,,,,0.224596794,,,,30,,,,
1658073291061,2.855201762,,,,0.249605855,,,,30,,,,
1658073296061,1.64451528,,,,0.225985609,,,,30,,,,
1658073301061,3.5351965610000002,,,,0.218430901,,,,30,,,,
1658073306061,2.088445638,,,,0.264925006,,,,30,,,,
1658073311061,1.428620905,,,,0.21198020399999998,,,,30,,,,
1658073316061,1.184695754,,,,0.29428548,,,,30,,,,
1658073321061,3.543812908,,,,0.249554265,,,,30,,,,
1658073326061,2.093590298,,,,0.276250578,,,,30,,,,
1658073331061,3.339780002,,,,0.40546970299999996,,,,30,,,,
1658073336061,1.404949577,,,,0.24470651899999998,,,,30,,,,
1658073341061,2.9925674079999998,,,,0.29639227,,,,30,,,,
1658073346061,1.416002376,,,,0.249545629,,,,30,,,,
1658073351061,3.499484958,,,,0.257407354,,,,30,,,,
1658073356061,3.568771992,,,,0.224181458,,,,30,,,,
1658073361061,1.412405309,,,,0.299812509,,,,30,,,,
1658073366061,3.075531161,,,,0.290098142,,,,30,,,,
1658073371061,1.741575259,,,,0.23324605099999998,,,,30,,,,
1658073376061,2.793452152,,,,0.238851115,,,,30,,,,
1658073381061,1.605793299,,,,0.219619415,,,,30,,,,
1658073386061,2.799643832,,,,0.245480477,,,,30,,,,
1658073391061,1.6264951539999999,,,,0.21190740600000002,,,,30,,,,
1658073396061,2.7901409480000003,,,,0.289053164,,,,30,,,,
