INIT_TIME,FINAL_TIME,TOTAL_TIME,INIT_UPDATE_TIME,FINAL_UPDATE_TIME,TOTAL_UPDATE_TIME,COLLECTOR_TIME,
1659005900643,1659005902815,2172,1659005900681,1659005900687,6,85
1659005930623,1659005930855,232,1659005930667,1659005930681,14,63
1659005960623,1659005960953,330,1659005960697,1659005960721,24,61
1659005990627,1659005991106,479,1659005990740,1659005990765,25,62
1659006020630,1659006021124,494,1659006020762,1659006020793,31,65
1659006050644,1659006051131,487,1659006050780,1659006050807,27,78
1659006080633,1659006081117,484,1659006080761,1659006080789,28,64
1659006110630,1659006111115,485,1659006110758,1659006110790,32,60
1659006140643,1659006141142,499,1659006140785,1659006140810,25,70
1659006170641,1659006171127,486,1659006170768,1659006170795,27,67
1659006200651,1659006201134,483,1659006200777,1659006200809,32,73
1659006230656,1659006231145,489,1659006230788,1659006230814,26,78
1659006260654,1659006261140,486,1659006260786,1659006260815,29,76
1659006290650,1659006291151,501,1659006290794,1659006290822,28,70
1659006320649,1659006321133,484,1659006320780,1659006320808,28,66
1659006350677,1659006351181,504,1659006350814,1659006350844,30,94
1659006380650,1659006381132,482,1659006380785,1659006380814,29,66
1659006410656,1659006411157,501,1659006410793,1659006410824,31,69
1659006440654,1659006441148,494,1659006440788,1659006440817,29,66
1659006470658,1659006471149,491,1659006470792,1659006470819,27,69
1659006500651,1659006501143,492,1659006500782,1659006500809,27,61
1659006530652,1659006531141,489,1659006530785,1659006530814,29,60
1659006560665,1659006561149,484,1659006560794,1659006560821,27,68
1659006590673,1659006591154,481,1659006590804,1659006590834,30,77
1659006620663,1659006621139,476,1659006620791,1659006620818,27,66
1659006650663,1659006651149,486,1659006650797,1659006650824,27,65
1659006680667,1659006681163,496,1659006680809,1659006680838,29,66
1659006710663,1659006711148,485,1659006710794,1659006710827,33,63
1659006740666,1659006741144,478,1659006740802,1659006740829,27,63
1659006770667,1659006771156,489,1659006770799,1659006770826,27,62
1659006800674,1659006801157,483,1659006800811,1659006800838,27,66
1659006830683,1659006831157,474,1659006830815,1659006830842,27,76
1659006860671,1659006861156,485,1659006860800,1659006860827,27,61
1659006890683,1659006891167,484,1659006890815,1659006890842,27,71
1659006920682,1659006921151,469,1659006920813,1659006920842,29,69
1659006950675,1659006951161,486,1659006950807,1659006950834,27,62
1659006980679,1659006981157,478,1659006980814,1659006980842,28,63
1659007010684,1659007011169,485,1659007010818,1659007010846,28,64
1659007040687,1659007041165,478,1659007040817,1659007040845,28,67
