RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING
1,8.089516,10,60,11,1,1653470627129,1653470567129,12,18,4
1,13.048887,10,75,11,3,1653470637129,1653470562129,12,18,4
1,15.32487,10,75,11,4,1653470647129,1653470572129,12,18,4
1,18.426535,10,75,11,5,1653470657129,1653470582129,12,18,4
1,20.376944,10,56.25,11,6,1653470667129,1653470610879,12,18,4
1,18.79691,10,42.1875,11,5,1653470677129,1653470634941.5,12,18,4
1,15.116105,10,31.640625,11,4,1653470687129,1653470655488.375,12,18,4
1,15.104364,10,31.640625,11,4,1653470697129,1653470665488.375,12,18,4
1,15.975389,10,31.640625,11,4,1653470707129,1653470675488.375,12,18,4
1,15.83689,10,31.640625,11,4,1653470717129,1653470685488.375,12,18,4
1,16.037371,10,31.640625,11,4,1653470727129,1653470695488.375,12,18,4
1,17.149925,10,31.640625,11,4,1653470737129,1653470705488.375,12,18,4
1,15.733965,10,31.640625,11,4,1653470747129,1653470715488.375,12,18,4
1,15.118099,10,31.640625,11,4,1653470757129,1653470725488.375,12,18,4
1,15.565308,10,31.640625,11,4,1653470767129,1653470735488.375,12,18,4
1,15.399328,10,31.640625,11,4,1653470777129,1653470745488.375,12,18,4
1,16.94079,10,31.640625,11,4,1653470787129,1653470755488.375,12,18,4
1,16.757609,10,31.640625,11,4,1653470797129,1653470765488.375,12,18,4
1,16.137734,10,31.640625,11,4,1653470807129,1653470775488.375,12,18,4
1,15.31793,10,31.640625,11,4,1653470817129,1653470785488.375,12,18,4
1,15.128253,10,31.640625,11,4,1653470827129,1653470795488.375,12,18,4
1,15.578838,10,31.640625,11,4,1653470837129,1653470805488.375,12,18,4
1,15.669724,10,31.640625,11,4,1653470847129,1653470815488.375,12,18,4
1,15.988254,10,31.640625,11,4,1653470857129,1653470825488.375,12,18,4
1,15.37734,10,31.640625,11,4,1653470867129,1653470835488.375,12,18,4
1,16.264392,10,31.640625,11,4,1653470877129,1653470845488.375,12,18,4
