RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,1.874882766,15,6000,16,1,1654629117686,1654623117686,2590,2600,13,0,1654629137872,1654629138372,1654629139599,0
1,2.9768949080000002,15,6000,16,3,1654629132686,1654623132686,2590,2600,13,0,1654629153028,1654629153533,1654629155704,1
1,2.9539964409999997,15,6000,16,4,1654629147686,1654623147686,2590,2600,13,0,1654629168153,1654629168653,1654629170681,2
1,2.601613414,15,6000,16,5,1654629162686,1654623162686,2590,2600,13,0,1654629182761,1654629183261,1654629185330,3
1,1.49506354,15,6000,16,5,1654629177686,1654623177686,2590,2600,13,0,1654629197757,1654629198257,1654629199223,4
1,1.1125935770000002,15,6000,16,6,1654629192686,1654623192686,2590,2600,13,0,1654629212740,1654629213240,1654629213841,5
1,1.9259681530000001,15,6000,16,7,1654629207686,1654623207686,2590,2600,13,0,1654629227741,1654629228241,1654629229656,6
1,1.757293313,15,6000,16,8,1654629222686,1654623222686,2590,2600,14,0,1654629242741,1654629243240,1654629244488,7
1,2.543486744,15,6000,16,9,1654629237686,1654623237686,2590,2600,14,0,1654629257747,1654629258247,1654629260274,8
1,1.7596347860000001,15,6000,16,10,1654629252686,1654623252686,2590,2600,14,0,1654629272742,1654629273242,1654629274490,9
1,1.757103962,15,6000,16,11,1654629267686,1654623267686,2590,2600,14,0,1654629287742,1654629288243,1654629289488,10
1,1.926011765,15,6000,16,12,1654629282686,1654623282686,2590,2600,14,0,1654629302743,1654629303243,1654629304657,11
1,2.739502468,15,6000,16,13,1654629297686,1654623297686,2590,2600,14,0,1654629317743,1654629318243,1654629320471,12
1,2.728908923,15,6000,16,14,1654629312686,1654623312686,2590,2600,14,0,1654629332744,1654629333244,1654629335461,13
1,2.865224422,15,6000,16,15,1654629327686,1654623327686,2590,2600,14,0,1654629347929,1654629348431,1654629350598,14
1,2.9911815,15,6000,16,16,1654629342686,1654623342686,2590,2600,15,0,1654629362788,1654629363288,1654629365725,15
