RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,2.997413075,0.487026524,15,125.7285475730896,15,90,1656624789807,1656624664078.4524,3,3.2,16,0,1656624974877,1656624975377,1656624977823,11,4
1,2.5613821939999997,0.405915134,15,157.160684466362,15,100,1656624804807,1656624647646.3154,3,3.2,16,0,1656624989893,1656624990394,1656624992387,12,4
1,3.1116947169999998,0.6056444750000001,15,196.4508555829525,15,110,1656624819807,1656624623356.1445,3,3.2,16,0,1656625004940,1656625005440,1656625007937,13,4
1,3.799280331,0.638541224,15,196.4508555829525,15,120,1656624834807,1656624638356.1445,3,3.2,16,0,1656625019993,1656625020493,1656625023624,14,4
1,2.074879273,0.492657874,15,147.33814168721437,15,110,1656624849807,1656624702468.8584,3,3.2,16,0,1656625035279,1656625035779,1656625036901,15,4
1,2.035140616,0.587711052,15,184.17267710901797,15,120,1656624864807,1656624680634.323,3,3.2,16,0,1656625049869,1656625050369,1656625051861,16,4
1,4.563878452,0.7007963650000001,15,230.21584638627246,15,130,1656624879807,1656624649591.1536,3,3.2,16,0,1656625065372,1656625065879,1656625069390,17,4
1,2.546929697,0.635211519,15,172.66188478970435,15,130,1656624894807,1656624722145.1152,3,3.2,16,0,1656625079890,1656625080390,1656625082373,18,4
1,4.556914794,0.680206139,15,215.82735598713043,15,140,1656624909807,1656624693979.644,3,3.2,16,0,1656625095151,1656625095651,1656625099384,19,4
1,2.67544533,0.622680534,15,161.87051699034782,15,120,1656624924807,1656624762936.483,3,3.2,16,0,1656625110031,1656625110531,1656625112503,20,4
1,2.46781092,0.5219297709999999,15,202.33814623793478,15,130,1656624939807,1656624737468.8538,3,3.2,16,0,1656625124893,1656625125393,1656625127295,21,4
1,4.810964114,0.6479503489999999,15,252.92268279741847,15,140,1656624954807,1656624701884.3171,3,3.2,16,0,1656625140260,1656625140760,1656625144640,22,4
1,2.278452364,0.726333347,15,189.69201209806386,15,140,1656624969807,1656624780114.9878,3,3.2,16,0,1656625154901,1656625155401,1656625157106,23,4
1,3.0906187359999997,0.620960108,15,237.11501512257982,15,150,1656624984807,1656624747691.9849,3,3.2,16,0,1656625170019,1656625170524,1656625172918,24,4
1,6.822126822,0.6173853800000001,15,237.11501512257982,15,160,1656624999807,1656624762691.9849,3,3.2,16,2,1656625185143,1656625186645,1656625191650,25,4
1,5.43511539,0.433950925,15,177.83626134193486,15,130,1656625014807,1656624836970.7388,3,3.2,16,0,1656625200347,1656625200847,1656625205263,26,4
1,1.771313299,0.442556927,15,133.37719600645113,15,100,1656625029807,1656624896429.804,3,3.2,16,0,1656625214854,1656625215354,1656625216598,27,4
1,1.8031060399999999,0.467602934,15,166.72149500806393,15,110,1656625044807,1656624878085.505,3,3.2,16,0,1656625229859,1656625230359,1656625231634,28,4
1,1.73402819,0.46891791,15,208.4018687600799,15,120,1656625059807,1656624851405.1313,3,3.2,16,0,1656625245183,1656625245683,1656625246566,29,4
1,4.797132803999999,0.5406882120000001,15,260.5023359500999,15,130,1656625074807,1656624814304.664,3,3.2,16,0,1656625259874,1656625260373,1656625264629,30,4
1,2.096541992,0.724536912,15,195.37675196257493,15,140,1656625089807,1656624894430.248,3,3.2,16,0,1656625274877,1656625275377,1656625276929,31,4
1,2.516735855,0.743589608,15,244.22093995321865,15,150,1656625104807,1656624860586.06,3,3.2,16,0,1656625289910,1656625290410,1656625292349,32,4
1,2.411255273,0.772425484,15,305.2761749415233,15,160,1656625119807,1656624814530.825,3,3.2,16,0,1656625304869,1656625305370,1656625307244,33,4
1,5.724498764,0.853122533,15,381.59521867690415,15,170,1656625134807,1656624753211.7812,3,3.2,16,0,1656625320085,1656625320587,1656625325557,34,4
1,6.428286136,0.726873381,15,286.19641400767813,15,180,1656625149807,1656624863610.586,3,3.2,16,2,1656625334946,1656625336446,1656625341261,35,4
1,4.319813625,0.573023461,15,214.64731050575858,15,150,1656625164807,1656624950159.6895,3,3.2,16,0,1656625350216,1656625350718,1656625354152,36,4
1,1.728715349,0.518193977,15,160.98548287931894,15,120,1656625179807,1656625018821.517,3,3.2,16,0,1656625364975,1656625365475,1656625366561,37,4
1,1.803512681,0.550747163,15,201.23185359914868,15,130,1656625194807,1656624993575.1465,3,3.2,16,0,1656625379878,1656625380378,1656625381638,38,4
1,1.7455394080000002,0.552986062,15,251.53981699893586,15,140,1656625209807,1656624958267.183,3,3.2,16,0,1656625395065,1656625395565,1656625396581,39,4
1,2.115854818,0.7224625610000001,15,314.4247712486698,15,150,1656625224807,1656624910382.2288,3,3.2,16,0,1656625409883,1656625410383,1656625411951,40,4
1,2.333307306,0.792181054,15,393.0309640608373,15,160,1656625239807,1656624846776.036,3,3.2,16,0,1656625424879,1656625425380,1656625427169,41,4
1,2.892417522,0.859112304,15,491.2887050760466,15,170,1656625254807,1656624763518.295,3,3.2,16,0,1656625440006,1656625440507,1656625442730,42,4
1,4.213723186,0.8170733649999999,15,614.1108813450583,15,180,1656625269807,1656624655696.1187,3,3.2,16,0,1656625454962,1656625455462,1656625459051,43,4
1,6.161741449,0.979970329,15,460.5831610087937,15,190,1656625284807,1656624824223.839,3,3.2,16,2,1656625469883,1656625471392,1656625475999,44,4
1,6.497709987,0.8069236,15,345.43737075659527,15,200,1656625299807,1656624954369.6292,3,3.2,16,4,1656625484923,1656625487423,1656625491336,45,4
1,6.080268331999999,0.720494376,15,259.07802806744644,15,180,1656625314807,1656625055728.972,3,3.2,16,3,1656625500181,1656625502181,1656625505923,46,4
1,5.1747651789999995,0.5966664530000001,15,194.30852105058483,15,140,1656625329807,1656625135498.479,3,3.2,16,0,1656625515442,1656625515942,1656625520017,47,4
1,1.798604511,0.43005465299999995,15,145.7313907879386,15,110,1656625344807,1656625199075.6091,3,3.2,16,0,1656625529869,1656625530369,1656625531641,48,4
1,1.8244113990000002,0.507899783,15,182.16423848492326,15,120,1656625359807,1656625177642.7615,3,3.2,16,0,1656625544865,1656625545365,1656625546666,49,4
1,1.747899336,0.5287076479999999,15,227.7052981061541,15,130,1656625374807,1656625147101.702,3,3.2,16,0,1656625559969,1656625560469,1656625561591,50,4
1,2.708816161,0.6373591209999999,15,284.6316226326926,15,140,1656625389807,1656625105175.3774,3,3.2,16,0,1656625575060,1656625575565,1656625577551,51,4
1,2.721517236,0.678310913,15,355.78952829086575,15,150,1656625404807,1656625049017.4717,3,3.2,16,0,1656625590109,1656625590612,1656625592564,52,4
1,4.184756562,0.7476213159999999,15,444.7369103635822,15,160,1656625419807,1656624975070.0896,3,3.2,16,0,1656625605443,1656625605943,1656625609027,53,4
1,5.694585624,0.822115451,15,333.55268277268664,15,170,1656625434807,1656625101254.3171,3,3.2,16,0,1656625620417,1656625620933,1656625625537,54,4
1,3.0999095029999997,0.723020941,15,250.16451207951496,15,180,1656625449807,1656625199642.488,3,3.2,16,0,1656625635208,1656625635715,1656625637942,55,4
1,4.551834611,0.671143456,15,250.16451207951496,15,180,1656625464807,1656625214642.488,3,3.2,16,0,1656625650149,1656625650654,1656625654394,56,4
1,1.865984072,0.6512645220000001,15,187.62338405963624,15,140,1656625479807,1656625292183.616,3,3.2,16,0,1656625664911,1656625665412,1656625666709,57,4
1,2.1287547,0.659849249,15,234.5292300745453,15,150,1656625494807,1656625260277.77,3,3.2,16,0,1656625679911,1656625680411,1656625681971,58,4
1,4.5274424799999995,0.719288109,15,293.1615375931816,15,160,1656625509807,1656625216645.4624,3,3.2,16,0,1656625695255,1656625695756,1656625699370,59,4
1,2.19290522,0.671144748,15,219.8711531948862,15,160,1656625524807,1656625304935.847,3,3.2,16,0,1656625709892,1656625710393,1656625712036,60,4
1,2.4281182130000003,0.827280041,15,274.83894149360776,15,170,1656625539807,1656625264968.0586,3,3.2,16,0,1656625724903,1656625725403,1656625727271,61,4
1,2.651234778,0.7817957,15,343.5486768670097,15,180,1656625554807,1656625211258.3232,3,3.2,16,0,1656625740030,1656625740531,1656625742495,62,4
1,4.220341829,0.78456362,15,429.43584608376216,15,190,1656625569807,1656625140371.1538,3,3.2,16,0,1656625754985,1656625755486,1656625759064,63,4
1,6.483004244,0.897366401,15,322.07688456282165,15,200,1656625584807,1656625262730.1155,3,3.2,16,2,1656625769923,1656625771423,1656625776326,64,4
1,6.43412822,1.018893833,15,241.55766342211624,15,170,1656625599807,1656625358249.3367,3,3.2,16,0,1656625784912,1656625785413,1656625791277,65,4
1,3.268628419,0.605484816,15,181.16824756658718,15,130,1656625614807,1656625433638.7524,3,3.2,16,0,1656625800333,1656625800842,1656625803112,66,4
1,1.825729345,0.344486749,15,135.8761856749404,15,100,1656625629807,1656625493930.8142,3,3.2,16,0,1656625814869,1656625815369,1656625816669,67,4
1,1.75549597,0.453541395,15,169.8452320936755,15,110,1656625644807,1656625474961.7678,3,3.2,16,0,1656625829867,1656625830367,1656625831599,68,4
1,1.793247868,0.519885553,15,212.30654011709436,15,120,1656625659807,1656625447500.46,3,3.2,16,0,1656625844949,1656625845449,1656625846636,69,4
1,1.75875284,0.5537811450000001,15,265.38317514636793,15,130,1656625674807,1656625409423.825,3,3.2,16,0,1656625859901,1656625860401,1656625861602,70,4
1,1.8394236510000002,0.528782871,15,331.7289689329599,15,140,1656625689807,1656625358078.031,3,3.2,16,0,1656625875216,1656625875716,1656625876683,71,4
1,2.3134073159999997,0.762123678,15,414.6612111661999,15,150,1656625704807,1656625290145.7888,3,3.2,16,0,1656625889902,1656625890402,1656625892157,72,4
1,2.520904102,0.744942548,15,518.3265139577499,15,160,1656625719807,1656625201480.486,3,3.2,16,0,1656625904883,1656625905383,1656625907365,73,4
1,4.169366404000001,0.5617797920000001,15,647.9081424471873,15,170,1656625734807,1656625086898.8577,3,3.2,16,0,1656625920433,1656625920933,1656625924013,74,4
1,7.014465528,0.704528228,15,485.93110683539044,15,180,1656625749807,1656625263875.893,3,3.2,16,0,1656625934883,1656625935383,1656625941858,75,4
1,4.778056488,0.772108885,15,364.4483301265428,15,190,1656625764807,1656625400358.67,3,3.2,16,0,1656625949919,1656625950420,1656625954623,76,4
1,2.5102393160000003,0.81576127,15,273.33624759490715,15,190,1656625779807,1656625506470.7524,3,3.2,16,0,1656625964931,1656625965431,1656625967359,77,4
1,4.402602978,0.9334783059999999,15,341.6703094936339,15,200,1656625794807,1656625453136.6904,3,3.2,16,0,1656625979902,1656625980402,1656625984252,78,4
1,4.369036244,0.946673462,15,256.25273212022546,15,180,1656625809807,1656625553554.2678,3,3.2,16,0,1656625994894,1656625995394,1656625999219,79,4
1,4.5185932300000005,0.560725119,15,192.1895490901691,15,140,1656625824807,1656625632617.451,3,3.2,16,0,1656626010488,1656626010989,1656626014369,80,4
1,1.6204526670000001,0.36836463300000005,15,144.14216181762683,15,110,1656625839807,1656625695664.8381,3,3.2,16,0,1656626025140,1656626025640,1656626026471,81,4
1,1.692356124,0.45960859,15,180.17770227203354,15,120,1656625854807,1656625674629.2976,3,3.2,16,0,1656626040064,1656626040564,1656626041543,82,4
1,4.63485015,0.535761641,15,225.22212784004194,15,130,1656625869807,1656625644584.872,3,3.2,16,0,1656626055544,1656626056044,1656626059485,83,4
1,4.606354983999999,0.502732623,15,168.91659588003145,15,120,1656625884807,1656625715890.404,3,3.2,16,0,1656626070617,1656626071117,1656626074456,84,4
1,4.599169839,0.39799884300000005,15,126.6874469100236,15,100,1656625899807,1656625773119.553,3,3.2,16,0,1656626085555,1656626086062,1656626089450,85,4
1,1.679630977,0.26354474800000005,15,95.0155851825177,15,70,1656625914807,1656625819791.4148,3,3.2,16,0,1656626100518,1656626101018,1656626101530,86,4
1,4.717770691,0.331789876,15,118.76948147814713,15,80,1656625929807,1656625811037.5186,3,3.2,16,0,1656626115611,1656626116111,1656626119569,87,4
1,4.711402304,0.322072727,15,89.07711110861035,15,70,1656625944807,1656625855729.889,3,3.2,16,0,1656626130745,1656626131251,1656626134563,88,4
1,1.7452934969999998,0.221460725,15,66.80783333145777,15,60,1656625959807,1656625892999.1667,3,3.2,16,0,1656626145587,1656626146096,1656626146598,89,4
1,4.821171721,0.299927883,15,83.50979166432222,15,70,1656625974807,1656625891297.2083,3,3.2,16,0,1656626160778,1656626161278,1656626164673,90,4
1,1.845983444,0.18733360500000001,15,62.63234374824167,15,50,1656625989807,1656625927174.6562,3,3.2,16,0,1656626175668,1656626176169,1656626176699,91,4
1,4.57706571,0.29482958200000003,15,78.29042968530209,15,60,1656626004807,1656625926516.5703,3,3.2,16,0,1656626190735,1656626191237,1656626194430,92,4
1,4.529941111,0.23446644,15,58.717822263976565,15,50,1656626019807,1656625961089.1777,3,3.2,16,0,1656626205774,1656626206277,1656626209384,93,4
1,4.627068148,0.17979656600000002,15,44.038366697982426,15,40,1656626034807,1656625990768.6333,3,3.2,16,0,1656626220801,1656626221307,1656626224482,94,4
1,4.807468963,0.100216218,15,33.028775023486816,15,30,1656626049807,1656626016778.225,3,3.2,16,0,1656626235886,1656626236387,1656626239662,95,4
1,4.70287248,0.111805102,15,24.77158126761511,15,30,1656626064807,1656626040035.4187,3,3.2,16,0,1656626250871,1656626251371,1656626254558,96,4
1,4.6172689369999995,0.07951359,15,18.578685950711332,15,20,1656626079807,1656626061228.314,3,3.2,16,0,1656626265969,1656626266471,1656626269472,97,4
1,4.673558358,0.08885517400000001,15,18.578685950711332,15,20,1656626094807,1656626076228.314,3,3.2,16,0,1656626280977,1656626281477,1656626284529,98,4
1,4.536035854,0.071323956,15,18.578685950711332,15,20,1656626109807,1656626091228.314,3,3.2,16,0,1656626296023,1656626296525,1656626299392,99,4
1,4.5484655730000005,0.087379297,15,18.578685950711332,15,20,1656626124807,1656626106228.314,3,3.2,16,0,1656626311154,1656626311658,1656626314405,100,4
1,2.231210974,0.095398729,15,18.578685950711332,15,20,1656626139807,1656626121228.314,3,3.2,16,0,1656626324869,1656626325369,1656626327087,101,4
1,2.4704151750000003,0.270905784,15,23.223357438389165,15,30,1656626154807,1656626131583.6426,3,3.2,16,0,1656626339874,1656626340374,1656626342327,102,4
1,2.6887711,0.27982708,15,29.029196797986458,15,30,1656626169807,1656626140777.8032,3,3.2,16,0,1656626354876,1656626355376,1656626357545,103,4
1,2.4482198239999997,0.254049407,15,36.28649599748307,15,40,1656626184807,1656626148520.504,3,3.2,16,0,1656626369876,1656626370376,1656626372305,104,4
1,4.470506672000001,0.15960904099999998,15,45.358119996853844,15,40,1656626199807,1656626154448.88,3,3.2,16,0,1656626386449,1656626386950,1656626389327,105,4
1,4.605957759,0.13285017600000001,15,34.01858999764038,15,30,1656626214807,1656626180788.41,3,3.2,16,0,1656626401226,1656626401726,1656626404463,106,4
1,4.599134576,0.15953853799999998,15,25.513942498230286,15,30,1656626229807,1656626204293.0576,3,3.2,16,0,1656626416232,1656626416737,1656626419456,107,4
1,4.513566651,0.11563766,15,19.135456873672716,15,20,1656626244807,1656626225671.5432,3,3.2,16,0,1656626431190,1656626431694,1656626434370,108,4
1,4.526747609,0.07866772600000001,15,19.135456873672716,15,20,1656626259807,1656626240671.5432,3,3.2,16,0,1656626446264,1656626446765,1656626449384,109,4
1,4.457193362,0.094840887,15,19.135456873672716,15,20,1656626274807,1656626255671.5432,3,3.2,16,0,1656626461165,1656626461669,1656626464313,110,4
1,3.4568742219999997,0.161886334,15,19.135456873672716,15,20,1656626289807,1656626270671.5432,3,3.2,16,0,1656626474871,1656626475371,1656626478313,111,4
1,4.4016425660000005,0.07526193499999999,15,19.135456873672716,15,20,1656626304807,1656626285671.5432,3,3.2,16,0,1656626490831,1656626491331,1656626494258,112,4
1,4.329394485,0.080154235,15,19.135456873672716,15,20,1656626319807,1656626300671.5432,3,3.2,16,0,1656626505964,1656626506465,1656626509187,113,4
1,4.296515739,0.07939116,15,19.135456873672716,15,20,1656626334807,1656626315671.5432,3,3.2,16,0,1656626520936,1656626521436,1656626524154,114,4
1,4.378851423,0.10918187,15,19.135456873672716,15,20,1656626349807,1656626330671.5432,3,3.2,16,0,1656626536000,1656626536500,1656626539237,115,4
1,4.49712091,0.075955714,15,19.135456873672716,15,20,1656626364807,1656626345671.5432,3,3.2,16,0,1656626551089,1656626551594,1656626554356,116,4
1,4.454377163,0.08082505100000001,15,19.135456873672716,15,20,1656626379807,1656626360671.5432,3,3.2,16,0,1656626566045,1656626566545,1656626569313,117,4
1,4.574140432,0.102338984,15,19.135456873672716,15,20,1656626394807,1656626375671.5432,3,3.2,16,0,1656626581210,1656626581716,1656626584432,118,4
1,2.380994931,0.167936698,15,19.135456873672716,15,20,1656626409807,1656626390671.5432,3,3.2,16,0,1656626594872,1656626595372,1656626597239,119,4
