TIMESTAMP,ESC1_Time,ESC2_Time,ESC3_Time,ESC4_Time,ESC5_Time,ESC6_Time,ESC7_Time,ESC8_Time,ESC1_Time_A,ESC2_Time_A,ESC3_Time_A,ESC4_Time_A,ESC5_Time_A,ESC6_Time_A,ESC7_Time_A,ESC8_Time_A,ESC1_Window,ESC2_Window,ESC3_Window,ESC4_Window,ESC5_Window,ESC6_Window,ESC7_Window,ESC8_Window
1657539953655,2.967397927,,,,,,,,0.24635861399999998,,,,,,,,30,,,,,,,,
1657539968655,3.0146695930000003,,,,,,,,0.284087621,,,,,,,,30,,,,,,,,
1657539983655,2.971231268,,,,,,,,0.253444815,,,,,,,,30,,,,,,,,
1657539998655,3.0000115999999997,,,,,,,,0.22349437900000002,,,,,,,,30,,,,,,,,
1657540013655,2.94919156,,,,,,,,0.24955052800000002,,,,,,,,30,,,,,,,,
1657540028655,2.977716837,,,,,,,,0.22894641999999998,,,,,,,,30,,,,,,,,
1657540043655,2.97292325,,,,,,,,0.27855064199999996,,,,,,,,30,,,,,,,,
1657540058655,2.927231511,,,,,,,,0.230677724,,,,,,,,30,,,,,,,,
1657540073655,2.9609939610000002,,,,,,,,0.27294996099999996,,,,,,,,30,,,,,,,,
1657540088655,2.947472179,,,,,,,,0.262417066,,,,,,,,30,,,,,,,,
1657540103655,2.973243462,,,,,,,,0.23534831399999998,,,,,,,,30,,,,,,,,
1657540118655,2.9822776199999996,,,,,,,,0.21475494,,,,,,,,30,,,,,,,,
1657540133655,2.989111253,,,,,,,,0.236658008,,,,,,,,30,,,,,,,,
1657540148655,2.97991444,,,,,,,,0.218121257,,,,,,,,30,,,,,,,,
1657540163655,2.994394041,,,,,,,,0.299464176,,,,,,,,30,,,,,,,,
1657540178655,2.96751705,,,,,,,,0.23096403599999998,,,,,,,,30,,,,,,,,
1657540193655,2.9501519239999996,,,,,,,,0.279206559,,,,,,,,30,,,,,,,,
1657540208655,2.904597907,,,,,,,,0.20933613299999998,,,,,,,,30,,,,,,,,
1657540223655,2.9430015309999997,,,,,,,,0.233082501,,,,,,,,30,,,,,,,,
1657540238655,2.918679745,,,,,,,,0.261857971,,,,,,,,30,,,,,,,,
1657540253655,2.923104488,,,,,,,,0.248046661,,,,,,,,30,,,,,,,,
1657539383651,,2.764651871,,,,,,,,0.07398175600000001,,,,,,,,30,,,,,,,
1657539398651,,2.996626141,,,,,,,,0.229028932,,,,,,,,30,,,,,,,
1657539413651,,2.963677088,,,,,,,,0.221794357,,,,,,,,30,,,,,,,
1657539428651,,2.952756569,,,,,,,,0.21663613799999998,,,,,,,,30,,,,,,,
1657539443651,,2.965263157,,,,,,,,0.235305271,,,,,,,,30,,,,,,,
1657539458651,,2.985213747,,,,,,,,0.255896462,,,,,,,,30,,,,,,,
1657539473651,,2.970062223,,,,,,,,0.29277029,,,,,,,,30,,,,,,,
1657539488651,,3.008142082,,,,,,,,0.301809291,,,,,,,,30,,,,,,,
1657539503651,,2.992004556,,,,,,,,0.23421718100000002,,,,,,,,30,,,,,,,
1657539518651,,3.006178359,,,,,,,,0.276741645,,,,,,,,30,,,,,,,
1657539533651,,2.993753077,,,,,,,,0.16455536,,,,,,,,30,,,,,,,
1657539548651,,3.020172455,,,,,,,,0.264195035,,,,,,,,30,,,,,,,
1657539563651,,3.0014317150000003,,,,,,,,0.208814245,,,,,,,,30,,,,,,,
1657539578651,,2.99528213,,,,,,,,0.187038816,,,,,,,,30,,,,,,,
1657539593651,,3.046346606,,,,,,,,0.30574486100000003,,,,,,,,30,,,,,,,
1657539608651,,3.020007547,,,,,,,,0.238862743,,,,,,,,30,,,,,,,
1657539623651,,3.023607927,,,,,,,,0.281573574,,,,,,,,30,,,,,,,
1657539638651,,2.981756676,,,,,,,,0.218668002,,,,,,,,30,,,,,,,
1657539653651,,2.966547286,,,,,,,,0.19517416099999998,,,,,,,,30,,,,,,,
1657539668651,,3.0044732319999996,,,,,,,,0.218783519,,,,,,,,30,,,,,,,
1657539683651,,2.975664028,,,,,,,,0.24788398900000003,,,,,,,,30,,,,,,,
1657539698651,,2.9727428089999997,,,,,,,,0.20496567200000002,,,,,,,,30,,,,,,,
1657539713651,,2.971297456,,,,,,,,0.21656105199999998,,,,,,,,30,,,,,,,
1657539728651,,2.961173677,,,,,,,,0.229997671,,,,,,,,30,,,,,,,
1657539743651,,2.967927521,,,,,,,,0.23309210200000002,,,,,,,,30,,,,,,,
1657539758651,,2.9464969919999997,,,,,,,,0.201093388,,,,,,,,30,,,,,,,
1657539773651,,2.997778208,,,,,,,,0.244988138,,,,,,,,30,,,,,,,
1657539788651,,2.955931649,,,,,,,,0.20631486000000002,,,,,,,,30,,,,,,,
1657539803651,,2.954295679,,,,,,,,0.199439513,,,,,,,,30,,,,,,,
1657539818651,,2.979074795,,,,,,,,0.22582054099999999,,,,,,,,30,,,,,,,
1657539833651,,2.952844813,,,,,,,,0.201517985,,,,,,,,30,,,,,,,
1657539848651,,2.967449291,,,,,,,,0.22680838,,,,,,,,30,,,,,,,
1657539863651,,2.997276291,,,,,,,,0.23361706000000002,,,,,,,,30,,,,,,,
1657539878651,,3.012127065,,,,,,,,0.232275244,,,,,,,,30,,,,,,,
1657539893651,,2.9503890339999996,,,,,,,,0.225972479,,,,,,,,30,,,,,,,
1657539908651,,3.006445228,,,,,,,,0.22219920099999999,,,,,,,,30,,,,,,,
1657539923651,,2.984922108,,,,,,,,0.197862247,,,,,,,,30,,,,,,,
1657539938651,,2.9897497119999996,,,,,,,,0.224716196,,,,,,,,30,,,,,,,
1657539953651,,2.974307401,,,,,,,,0.29239205700000004,,,,,,,,30,,,,,,,
1657539968651,,3.0213280570000003,,,,,,,,0.245289175,,,,,,,,30,,,,,,,
1657539983651,,2.9785591250000003,,,,,,,,0.212497667,,,,,,,,30,,,,,,,
1657539998651,,3.003095851,,,,,,,,0.185314662,,,,,,,,30,,,,,,,
1657540013651,,2.954204313,,,,,,,,0.282169397,,,,,,,,30,,,,,,,
1657540028651,,2.982940233,,,,,,,,0.236040339,,,,,,,,30,,,,,,,
1657540043651,,2.983989187,,,,,,,,0.186539478,,,,,,,,30,,,,,,,
1657540058651,,2.934911136,,,,,,,,0.23379070999999998,,,,,,,,30,,,,,,,
1657540073651,,2.969927787,,,,,,,,0.221702038,,,,,,,,30,,,,,,,
1657540088651,,2.95817976,,,,,,,,0.212939922,,,,,,,,30,,,,,,,
1657540103651,,2.981208149,,,,,,,,0.22637944799999998,,,,,,,,30,,,,,,,
1657540118651,,2.9910139399999998,,,,,,,,0.213462847,,,,,,,,30,,,,,,,
1657540133651,,2.991269373,,,,,,,,0.257225728,,,,,,,,30,,,,,,,
1657540148651,,2.9876830759999997,,,,,,,,0.239931793,,,,,,,,30,,,,,,,
1657540163651,,2.9968156720000003,,,,,,,,0.252670961,,,,,,,,30,,,,,,,
1657540178651,,2.9709748140000003,,,,,,,,0.222726084,,,,,,,,30,,,,,,,
1657540193651,,2.9617257930000003,,,,,,,,0.23344299599999999,,,,,,,,30,,,,,,,
1657540208651,,2.911785804,,,,,,,,0.222398437,,,,,,,,30,,,,,,,
1657540223651,,2.941727713,,,,,,,,0.20256081,,,,,,,,30,,,,,,,
1657540238651,,2.93375454,,,,,,,,0.188673596,,,,,,,,30,,,,,,,
1657540253651,,2.938147451,,,,,,,,0.195838932,,,,,,,,30,,,,,,,
1657539383636,,,2.755507977,,,,,,,,0.074832357,,,,,,,,30,,,,,,
1657539398636,,,2.973290773,,,,,,,,0.300486874,,,,,,,,30,,,,,,
1657539413636,,,2.940490936,,,,,,,,0.21348177000000002,,,,,,,,30,,,,,,
1657539428636,,,2.931679221,,,,,,,,0.248229921,,,,,,,,30,,,,,,
1657539443636,,,2.940411245,,,,,,,,0.230506956,,,,,,,,30,,,,,,
1657539458636,,,2.9591022899999997,,,,,,,,0.253551982,,,,,,,,30,,,,,,
1657539473636,,,2.938380314,,,,,,,,0.246221749,,,,,,,,30,,,,,,
1657539488636,,,2.986197401,,,,,,,,0.233103612,,,,,,,,30,,,,,,
1657539503636,,,2.967874442,,,,,,,,0.23715535299999999,,,,,,,,30,,,,,,
1657539518636,,,2.976979166,,,,,,,,0.23907367,,,,,,,,30,,,,,,
1657539533636,,,2.964651731,,,,,,,,0.239872102,,,,,,,,30,,,,,,
1657539548636,,,2.994306321,,,,,,,,0.23951414299999998,,,,,,,,30,,,,,,
1657539563636,,,2.972099834,,,,,,,,0.254567539,,,,,,,,30,,,,,,
1657539578636,,,2.967017369,,,,,,,,0.21549787699999998,,,,,,,,30,,,,,,
1657539593636,,,3.020686498,,,,,,,,0.306736216,,,,,,,,30,,,,,,
1657539608636,,,2.9993846840000002,,,,,,,,0.225710093,,,,,,,,30,,,,,,
1657539623636,,,2.996093418,,,,,,,,0.247828418,,,,,,,,30,,,,,,
1657539638636,,,2.961219595,,,,,,,,0.246054142,,,,,,,,30,,,,,,
1657539653636,,,2.943185873,,,,,,,,0.276123911,,,,,,,,30,,,,,,
1657539668636,,,2.976547844,,,,,,,,0.28045914800000005,,,,,,,,30,,,,,,
1657539683636,,,2.94807398,,,,,,,,0.27619826000000003,,,,,,,,30,,,,,,
1657539698636,,,2.939584704,,,,,,,,0.263085418,,,,,,,,30,,,,,,
1657539713636,,,2.943971758,,,,,,,,0.251072035,,,,,,,,30,,,,,,
1657539728636,,,2.9367405189999998,,,,,,,,0.264300011,,,,,,,,30,,,,,,
1657539743636,,,2.937905351,,,,,,,,0.247704514,,,,,,,,30,,,,,,
1657539758636,,,2.924190988,,,,,,,,0.253947021,,,,,,,,30,,,,,,
1657539773636,,,2.975690689,,,,,,,,0.311742344,,,,,,,,30,,,,,,
1657539788636,,,2.928515524,,,,,,,,0.240127755,,,,,,,,30,,,,,,
1657539803636,,,2.9269585539999996,,,,,,,,0.264378244,,,,,,,,30,,,,,,
1657539818636,,,2.953062238,,,,,,,,0.22888286700000002,,,,,,,,30,,,,,,
1657539833636,,,2.9327574370000002,,,,,,,,0.277765648,,,,,,,,30,,,,,,
1657539848636,,,2.9455780359999997,,,,,,,,0.245698238,,,,,,,,30,,,,,,
1657539863636,,,2.972027404,,,,,,,,0.254185103,,,,,,,,30,,,,,,
1657539878636,,,2.9848416849999997,,,,,,,,0.300219974,,,,,,,,30,,,,,,
1657539893636,,,2.917197686,,,,,,,,0.293287916,,,,,,,,30,,,,,,
1657539908636,,,2.976199478,,,,,,,,0.227916527,,,,,,,,30,,,,,,
1657539923636,,,2.951672678,,,,,,,,0.23838970599999998,,,,,,,,30,,,,,,
1657539938636,,,2.957977436,,,,,,,,0.226532674,,,,,,,,30,,,,,,
1657539953636,,,2.9476218739999998,,,,,,,,0.23159355199999998,,,,,,,,30,,,,,,
1657539968636,,,2.996824291,,,,,,,,0.245242655,,,,,,,,30,,,,,,
1657539983636,,,2.948701727,,,,,,,,0.27537042700000003,,,,,,,,30,,,,,,
1657539998636,,,2.979569264,,,,,,,,0.231610256,,,,,,,,30,,,,,,
1657540013636,,,2.93279819,,,,,,,,0.229698866,,,,,,,,30,,,,,,
1657540028636,,,2.9582452,,,,,,,,0.259851539,,,,,,,,30,,,,,,
1657540043636,,,2.957055859,,,,,,,,0.236162654,,,,,,,,30,,,,,,
1657540058636,,,2.912363897,,,,,,,,0.265324783,,,,,,,,30,,,,,,
1657540073636,,,2.943732635,,,,,,,,0.26301079800000005,,,,,,,,30,,,,,,
1657540088636,,,2.9323275480000004,,,,,,,,0.201706324,,,,,,,,30,,,,,,
1657540103636,,,2.955447608,,,,,,,,0.254486267,,,,,,,,30,,,,,,
1657540118636,,,2.960754146,,,,,,,,0.205087173,,,,,,,,30,,,,,,
1657540133636,,,2.9696618640000003,,,,,,,,0.294651842,,,,,,,,30,,,,,,
1657540148636,,,2.960464236,,,,,,,,0.265452527,,,,,,,,30,,,,,,
1657540163636,,,2.971327751,,,,,,,,0.24656925799999999,,,,,,,,30,,,,,,
1657540178636,,,2.9512461450000003,,,,,,,,0.249343278,,,,,,,,30,,,,,,
1657540193636,,,2.938263672,,,,,,,,0.257244654,,,,,,,,30,,,,,,
1657540208636,,,2.882457148,,,,,,,,0.263404117,,,,,,,,30,,,,,,
1657540223636,,,2.914961565,,,,,,,,0.26326531999999997,,,,,,,,30,,,,,,
1657540238636,,,2.913337622,,,,,,,,0.286110892,,,,,,,,30,,,,,,
1657540253636,,,2.914197763,,,,,,,,0.24087422,,,,,,,,30,,,,,,
1657539383631,,,,,2.760252883,,,,,,,,0.087178425,,,,,,,,30,,,,
1657539398631,,,,,2.983190744,,,,,,,,0.242038884,,,,,,,,30,,,,
1657539413631,,,,,2.944516733,,,,,,,,0.240791233,,,,,,,,30,,,,
1657539428631,,,,,2.932877744,,,,,,,,0.27040670299999997,,,,,,,,30,,,,
1657539443631,,,,,2.941342526,,,,,,,,0.25045827800000003,,,,,,,,30,,,,
1657539458631,,,,,2.965357567,,,,,,,,0.262344109,,,,,,,,30,,,,
1657539473631,,,,,2.949923943,,,,,,,,0.230816454,,,,,,,,30,,,,
1657539488631,,,,,2.9898078,,,,,,,,0.25614456999999996,,,,,,,,30,,,,
1657539503631,,,,,2.973897959,,,,,,,,0.254992873,,,,,,,,30,,,,
1657539518631,,,,,2.9808144750000003,,,,,,,,0.253399661,,,,,,,,30,,,,
1657539533631,,,,,2.97013713,,,,,,,,0.231354984,,,,,,,,30,,,,
1657539548631,,,,,2.9985002119999997,,,,,,,,0.25886565500000003,,,,,,,,30,,,,
1657539563631,,,,,2.984026257,,,,,,,,0.274176533,,,,,,,,30,,,,
1657539578631,,,,,2.9760141979999997,,,,,,,,0.222166839,,,,,,,,30,,,,
1657539593631,,,,,3.025479211,,,,,,,,0.324308659,,,,,,,,30,,,,
1657539608631,,,,,3.007726148,,,,,,,,0.22566006300000002,,,,,,,,30,,,,
1657539623631,,,,,3.006560525,,,,,,,,0.22971145,,,,,,,,30,,,,
1657539638631,,,,,2.9674466080000004,,,,,,,,0.26228857099999997,,,,,,,,30,,,,
1657539653631,,,,,2.944063599,,,,,,,,0.23143978999999998,,,,,,,,30,,,,
1657539668631,,,,,2.9879266710000003,,,,,,,,0.250344801,,,,,,,,30,,,,
1657539683631,,,,,2.961417199,,,,,,,,0.239429281,,,,,,,,30,,,,
1657539698631,,,,,2.952917047,,,,,,,,0.245067946,,,,,,,,30,,,,
1657539713631,,,,,2.951596806,,,,,,,,0.26387849,,,,,,,,30,,,,
1657539728631,,,,,2.947763363,,,,,,,,0.258235548,,,,,,,,30,,,,
1657539743631,,,,,2.942930214,,,,,,,,0.209785789,,,,,,,,30,,,,
1657539758631,,,,,2.926580206,,,,,,,,0.24461249699999998,,,,,,,,30,,,,
1657539773631,,,,,2.973268199,,,,,,,,0.306142249,,,,,,,,30,,,,
1657539788631,,,,,2.934419117,,,,,,,,0.23188084799999997,,,,,,,,30,,,,
1657539803631,,,,,2.935404899,,,,,,,,0.271702277,,,,,,,,30,,,,
1657539818631,,,,,2.959567453,,,,,,,,0.23083893900000002,,,,,,,,30,,,,
1657539833631,,,,,2.937206667,,,,,,,,0.28068191000000003,,,,,,,,30,,,,
1657539848631,,,,,2.950581374,,,,,,,,0.26397904499999997,,,,,,,,30,,,,
1657539863631,,,,,2.973516418,,,,,,,,0.27161512,,,,,,,,30,,,,
1657539878631,,,,,2.9885543429999997,,,,,,,,0.269192228,,,,,,,,30,,,,
1657539893631,,,,,2.925484547,,,,,,,,0.263258796,,,,,,,,30,,,,
1657539908631,,,,,2.980969317,,,,,,,,0.263995773,,,,,,,,30,,,,
1657539923631,,,,,2.958328697,,,,,,,,0.24456392,,,,,,,,30,,,,
1657539938631,,,,,2.965855167,,,,,,,,0.240703014,,,,,,,,30,,,,
1657539953631,,,,,2.9530029,,,,,,,,0.22172774,,,,,,,,30,,,,
1657539968631,,,,,3.0067602350000002,,,,,,,,0.276778861,,,,,,,,30,,,,
1657539983631,,,,,2.962535184,,,,,,,,0.232669087,,,,,,,,30,,,,
1657539998631,,,,,2.987182516,,,,,,,,0.24108183700000002,,,,,,,,30,,,,
1657540013631,,,,,2.93855525,,,,,,,,0.226514496,,,,,,,,30,,,,
1657540028631,,,,,2.972083775,,,,,,,,0.256388586,,,,,,,,30,,,,
1657540043631,,,,,2.964912183,,,,,,,,0.211618046,,,,,,,,30,,,,
1657540058631,,,,,2.914348407,,,,,,,,0.266568878,,,,,,,,30,,,,
1657540073631,,,,,2.9504673400000003,,,,,,,,0.28294054799999996,,,,,,,,30,,,,
1657540088631,,,,,2.9358377609999997,,,,,,,,0.249499283,,,,,,,,30,,,,
1657540103631,,,,,2.964008198,,,,,,,,0.23357191,,,,,,,,30,,,,
1657540118631,,,,,2.972831366,,,,,,,,0.23893417,,,,,,,,30,,,,
1657540133631,,,,,2.97288517,,,,,,,,0.225198986,,,,,,,,30,,,,
1657540148631,,,,,2.9647644730000002,,,,,,,,0.205969932,,,,,,,,30,,,,
1657540163631,,,,,2.975153273,,,,,,,,0.242033098,,,,,,,,30,,,,
1657540178631,,,,,2.958678426,,,,,,,,0.24074552600000002,,,,,,,,30,,,,
1657540193631,,,,,2.948300945,,,,,,,,0.27818989800000005,,,,,,,,30,,,,
1657540208631,,,,,2.888341985,,,,,,,,0.193616183,,,,,,,,30,,,,
1657540223631,,,,,2.924535586,,,,,,,,0.23895185000000002,,,,,,,,30,,,,
1657540238631,,,,,2.915088035,,,,,,,,0.314608017,,,,,,,,30,,,,
1657540253631,,,,,2.917000212,,,,,,,,0.306584926,,,,,,,,30,,,,
1657539383658,,,,2.771327843,,,,,,,,0.118373248,,,,,,,,30,,,,,
1657539398658,,,,3.004779375,,,,,,,,0.27563627100000004,,,,,,,,30,,,,,
1657539413658,,,,2.972351912,,,,,,,,0.254488351,,,,,,,,30,,,,,
1657539428658,,,,2.958643196,,,,,,,,0.191151697,,,,,,,,30,,,,,
1657539443658,,,,2.9735033349999997,,,,,,,,0.237825406,,,,,,,,30,,,,,
1657539458658,,,,2.992482996,,,,,,,,0.24107522,,,,,,,,30,,,,,
1657539473658,,,,2.978985682,,,,,,,,0.209700184,,,,,,,,30,,,,,
1657539488658,,,,3.0177998379999997,,,,,,,,0.21834809200000002,,,,,,,,30,,,,,
1657539503658,,,,3.003335813,,,,,,,,0.233324324,,,,,,,,30,,,,,
1657539518658,,,,3.0133719809999997,,,,,,,,0.18433797100000002,,,,,,,,30,,,,,
1657539533658,,,,3.005741152,,,,,,,,0.242620583,,,,,,,,30,,,,,
1657539548658,,,,3.036292525,,,,,,,,0.23328837,,,,,,,,30,,,,,
1657539563658,,,,3.0137753739999997,,,,,,,,0.228610522,,,,,,,,30,,,,,
1657539578658,,,,3.0033825579999998,,,,,,,,0.316085371,,,,,,,,30,,,,,
1657539593658,,,,3.051557398,,,,,,,,0.26297860900000003,,,,,,,,30,,,,,
1657539608658,,,,3.032845664,,,,,,,,0.28482185099999996,,,,,,,,30,,,,,
1657539623658,,,,3.037388147,,,,,,,,0.281876219,,,,,,,,30,,,,,
1657539638658,,,,2.997516735,,,,,,,,0.230959306,,,,,,,,30,,,,,
1657539653658,,,,2.9722861739999997,,,,,,,,0.228576999,,,,,,,,30,,,,,
1657539668658,,,,3.020761856,,,,,,,,0.184969898,,,,,,,,30,,,,,
1657539683658,,,,2.992419856,,,,,,,,0.245658486,,,,,,,,30,,,,,
1657539698658,,,,2.984605446,,,,,,,,0.224946802,,,,,,,,30,,,,,
1657539713658,,,,2.9840430860000002,,,,,,,,0.211912392,,,,,,,,30,,,,,
1657539728658,,,,2.970837385,,,,,,,,0.226401026,,,,,,,,30,,,,,
1657539743658,,,,2.974136182,,,,,,,,0.18877289,,,,,,,,30,,,,,
1657539758658,,,,2.961203673,,,,,,,,0.209644016,,,,,,,,30,,,,,
1657539773658,,,,3.010976362,,,,,,,,0.210288904,,,,,,,,30,,,,,
1657539788658,,,,2.968131031,,,,,,,,0.266520313,,,,,,,,30,,,,,
1657539803658,,,,2.962310672,,,,,,,,0.239980591,,,,,,,,30,,,,,
1657539818658,,,,2.994304007,,,,,,,,0.228925691,,,,,,,,30,,,,,
1657539833658,,,,2.9669410259999998,,,,,,,,0.245278301,,,,,,,,30,,,,,
1657539848658,,,,2.976833043,,,,,,,,0.213211529,,,,,,,,30,,,,,
1657539863658,,,,3.006109257,,,,,,,,0.23400568100000002,,,,,,,,30,,,,,
1657539878658,,,,3.023916842,,,,,,,,0.23892076,,,,,,,,30,,,,,
1657539893658,,,,2.9609442180000003,,,,,,,,0.179905469,,,,,,,,30,,,,,
1657539908658,,,,3.014760113,,,,,,,,0.256413608,,,,,,,,30,,,,,
1657539923658,,,,2.9942028570000003,,,,,,,,0.207652373,,,,,,,,30,,,,,
1657539938658,,,,2.999462997,,,,,,,,0.20709296800000002,,,,,,,,30,,,,,
1657539953658,,,,2.987963389,,,,,,,,0.21127601699999998,,,,,,,,30,,,,,
1657539968658,,,,3.0310156040000003,,,,,,,,0.24231899999999998,,,,,,,,30,,,,,
1657539983658,,,,2.9849483369999996,,,,,,,,0.246381719,,,,,,,,30,,,,,
1657539998658,,,,3.012448493,,,,,,,,0.219734585,,,,,,,,30,,,,,
1657540013658,,,,2.967407464,,,,,,,,0.223519132,,,,,,,,30,,,,,
1657540028658,,,,2.99523815,,,,,,,,0.268725948,,,,,,,,30,,,,,
1657540043658,,,,2.9973703780000003,,,,,,,,0.241212797,,,,,,,,30,,,,,
1657540058658,,,,2.946528593,,,,,,,,0.19847474199999998,,,,,,,,30,,,,,
1657540073658,,,,2.980981246,,,,,,,,0.221980447,,,,,,,,30,,,,,
1657540088658,,,,2.966268033,,,,,,,,0.194168231,,,,,,,,30,,,,,
1657540103658,,,,2.9873390939999998,,,,,,,,0.254779376,,,,,,,,30,,,,,
1657540118658,,,,2.996815463,,,,,,,,0.207764087,,,,,,,,30,,,,,
1657540133658,,,,3.000375727,,,,,,,,0.228137112,,,,,,,,30,,,,,
1657540148658,,,,2.992930673,,,,,,,,0.220649278,,,,,,,,30,,,,,
1657540163658,,,,3.0088936829999997,,,,,,,,0.265834927,,,,,,,,30,,,,,
1657540178658,,,,2.982103193,,,,,,,,0.24411913999999998,,,,,,,,30,,,,,
1657540193658,,,,2.971532549,,,,,,,,0.231634776,,,,,,,,30,,,,,
1657540208658,,,,2.9199255109999998,,,,,,,,0.187693752,,,,,,,,30,,,,,
1657540223658,,,,2.959142581,,,,,,,,0.180235904,,,,,,,,30,,,,,
1657540238658,,,,2.949976288,,,,,,,,0.19564709,,,,,,,,30,,,,,
1657540253658,,,,2.9505069429999997,,,,,,,,0.21513378800000002,,,,,,,,30,,,,,
1657539383662,,,,,,2.761021501,,,,,,,,0.104159637,,,,,,,,30,,,
1657539398662,,,,,,2.9933005240000004,,,,,,,,0.232162313,,,,,,,,30,,,
1657539413662,,,,,,2.9624369710000003,,,,,,,,0.22784009900000002,,,,,,,,30,,,
1657539428662,,,,,,2.9476780760000003,,,,,,,,0.211810735,,,,,,,,30,,,
1657539443662,,,,,,2.958519601,,,,,,,,0.276413413,,,,,,,,30,,,
1657539458662,,,,,,2.9798207160000003,,,,,,,,0.257638152,,,,,,,,30,,,
1657539473662,,,,,,2.963891234,,,,,,,,0.235530081,,,,,,,,30,,,
1657539488662,,,,,,3.006380751,,,,,,,,0.245532207,,,,,,,,30,,,
1657539503662,,,,,,2.9908663630000003,,,,,,,,0.273310291,,,,,,,,30,,,
1657539518662,,,,,,3.002315191,,,,,,,,0.242773944,,,,,,,,30,,,
1657539533662,,,,,,2.9874209350000003,,,,,,,,0.276815068,,,,,,,,30,,,
1657539548662,,,,,,3.014115629,,,,,,,,0.252291109,,,,,,,,30,,,
1657539563662,,,,,,3.001398193,,,,,,,,0.206930421,,,,,,,,30,,,
1657539578662,,,,,,2.987943822,,,,,,,,0.233485376,,,,,,,,30,,,
1657539593662,,,,,,3.042124304,,,,,,,,0.335323865,,,,,,,,30,,,
1657539608662,,,,,,3.015712921,,,,,,,,0.241808801,,,,,,,,30,,,
1657539623662,,,,,,3.0194414729999997,,,,,,,,0.28129375700000003,,,,,,,,30,,,
