TIMESTAMP,MIN_TIME,MAX_TIME,MEAN_TIME,STDEV_TIME,MIN_TIME_A,MAX_TIME_A,MEAN_TIME_A,STDEV_TIME_A,MIN_WIN,MAX_WIN,MEAN_WIN,STDEV_WIN
1657539383655,2.737736172,2.996626141,2.8681576292499997,0.11216031497236952,0.099676214,0.300486874,0.1850569145,0.0767031771921486,30,30,30,0
1657539398655,2.9309661719999998,3.004779375,2.9663812207499998,0.02506837406827484,0.21348177000000002,0.32774797,0.25867906475,0.03647804913444768,30,30,30,0
1657539413655,2.923303715,2.972351912,2.94504984275,0.0168864037985353,0.21663613799999998,0.296748853,0.25521590087499996,0.02385345632620773,30,30,30,0
1657539428655,2.9216563719999997,2.965263157,2.9445602062500007,0.012346277663195673,0.191151697,0.25045827800000003,0.2241950245,0.018484583911770363,30,30,30,0
1657539443655,2.932355294,2.985213747,2.960298012125,0.014650770815547862,0.237825406,0.276413413,0.258913288625,0.0112533444797495,30,30,30,0
1657539458655,2.937660527,2.992482996,2.9609850073749997,0.019487362728320766,0.217144123,0.29277029,0.24929417187500003,0.021077452787038185,30,30,30,0
1657539473655,2.926058236,3.008142082,2.9733364554999997,0.02337753098537459,0.209700184,0.301809291,0.2531187035,0.027210417800812722,30,30,30,0
1657539488655,2.9614383170000003,3.0177998379999997,2.9864457805,0.019383890568707214,0.21834809200000002,0.292173527,0.244074312,0.021964606340532877,30,30,30,0
1657539503655,2.959471888,3.006178359,2.984290602125,0.014675920849029231,0.233324324,0.28046745700000003,0.260108838625,0.01625124820757833,30,30,30,0
1657539518655,2.961326959,3.0133719809999997,2.9837114276250003,0.018267603006572836,0.16455536,0.285399668,0.22894243825,0.03698100264686485,30,30,30,0
1657539533655,2.952922458,3.020172455,2.991738774,0.01816539786819729,0.208050373,0.28873107800000003,0.254574632375,0.023229628708732672,30,30,30,0
1657539548655,2.965865785,3.036292525,2.996411521375,0.022586462526628038,0.208814245,0.274176533,0.25137463075,0.020387241584751865,30,30,30,0
1657539563655,2.9606385289999997,3.0137753739999997,2.98356010225,0.01862195793992268,0.187038816,0.259470551,0.22466498624999998,0.021508256636056447,30,30,30,0
1657539578655,2.951191084,3.046346606,3.0046142971250003,0.02799268506583557,0.217866842,0.355838928,0.2927517205,0.04347651483705252,30,30,30,0
1657539593655,2.991675753,3.051557398,3.01957152525,0.020617178085232262,0.22566006300000002,0.335323865,0.26835134875,0.03613963162503294,30,30,30,0
1657539608655,2.986878486,3.032845664,3.0083642922499996,0.015107415506203542,0.22971145,0.30643514299999997,0.2708408665,0.025630556975807364,30,30,30,0
1657539623655,2.95619334,3.037388147,2.9918631124999995,0.02858558037468366,0.218668002,0.281876219,0.252094376,0.020544935420096444,30,30,30,0
1657539638655,2.935072581,2.997516735,2.961675751375,0.02084652343264394,0.19517416099999998,0.276123911,0.2418329435,0.026548453321035823,30,30,30,0
1657539653655,2.925689621,3.0044732319999996,2.9700173373750003,0.02161947459873647,0.206659756,0.28045914800000005,0.24167474912500003,0.023603611167537546,30,30,30,0
1657539668655,2.941797247,3.020761856,2.976728892125,0.025636197437191446,0.184969898,0.295561812,0.24673237874999998,0.0373370924352051,30,30,30,0
1657539683655,2.939265271,2.992419856,2.9603949385,0.018741124851249808,0.20496567200000002,0.263085418,0.24064267487500002,0.01791765283631621,30,30,30,0
1657539698655,2.9285331660000002,2.984605446,2.95581488925,0.0176619829617939,0.21656105199999998,0.316886045,0.2522093295,0.031027670398263693,30,30,30,0
1657539713655,2.927746056,2.9840430860000002,2.9520009571250005,0.017781968939066025,0.200691079,0.264300011,0.234589452875,0.02192944810545247,30,30,30,0
1657539728655,2.925219981,2.970837385,2.948212287125,0.015572294570146765,0.209785789,0.251999307,0.23101598825,0.013362788547601447,30,30,30,0
1657539743655,2.9192934989999997,2.974136182,2.9421673351249997,0.01894877826754903,0.18877289,0.289995681,0.2355341495,0.03014617875817502,30,30,30,0
1657539758655,2.912436938,2.997778208,2.959037124375,0.023797248392278092,0.203721205,0.311742344,0.254775633,0.04307188938155894,30,30,30,0
1657539773655,2.9265892,3.010976362,2.961705032625,0.029872276108177713,0.20631486000000002,0.256935974,0.23404036962500002,0.016342575698602955,30,30,30,0
1657539788655,2.9212945909999997,2.968131031,2.9413802809999994,0.015256443601654627,0.199439513,0.28927196099999997,0.258121249125,0.026728083678130937,30,30,30,0
1657539803655,2.922045173,2.979074795,2.952253954625,0.0153170885659496,0.22582054099999999,0.281134237,0.24849668675,0.02188309035270712,30,30,30,0
1657539818655,2.9243664010000003,2.994304007,2.95437522875,0.022391529048357624,0.201517985,0.301442721,0.25690716399999997,0.029539686502834395,30,30,30,0
1657539833655,2.921912829,2.967449291,2.94789907475,0.014107648555964879,0.214529373,0.26397904499999997,0.23713505499999998,0.01663436852540772,30,30,30,0
1657539848655,2.932180515,2.997276291,2.968281853,0.01704642836358022,0.208306658,0.27161512,0.233812484625,0.020215844227830394,30,30,30,0
1657539863655,2.956490552,3.012127065,2.98892605275,0.015863019009380162,0.22196212399999998,0.300219974,0.25935612474999997,0.025871896948723275,30,30,30,0
1657539878655,2.9147227389999997,3.023916842,2.9636396873749997,0.040191547405946666,0.225972479,0.293287916,0.259286502125,0.02354587955221953,30,30,30,0
1657539893655,2.912647846,3.006445228,2.961492774875,0.027063905262496517,0.179905469,0.271414625,0.237223364125,0.02758745011882482,30,30,30,0
1657539908655,2.9490152079999996,3.014760113,2.9778234516249995,0.02275987252698401,0.197862247,0.26889442,0.24970120899999998,0.02195370008611404,30,30,30,0
1657539923655,2.945682089,2.9942028570000003,2.969961278125,0.015777494480785605,0.203060046,0.241418412,0.22750332012499996,0.01416849306536715,30,30,30,0
1657539938655,2.945881645,2.999462997,2.967028860375,0.019379441730444355,0.20709296800000002,0.29239205700000004,0.237591509125,0.0250599876229927,30,30,30,0
1657539953655,2.9380278669999997,3.0213280570000003,2.985123285375,0.02393825191284249,0.21127601699999998,0.297807838,0.25460377924999994,0.02370893735371673,30,30,30,0
1657539968655,2.944642116,3.0310156040000003,2.985328880875,0.030971354113652847,0.212497667,0.284087621,0.25368714862499997,0.023848543673414952,30,30,30,0
1657539983655,2.940293948,3.003095851,2.976950578625,0.01675840988250989,0.185314662,0.280272436,0.23822037875000002,0.028478872215226006,30,30,30,0
1657539998655,2.926099018,3.012448493,2.96664914975,0.03184599755315129,0.219734585,0.294586122,0.24610642837500002,0.028700856820440348,30,30,30,0
1657540013655,2.920440548,2.982940233,2.9570239308749997,0.017517417020214577,0.20459223499999998,0.259851539,0.23955420275,0.017110699239911487,30,30,30,0
1657540028655,2.947326243,2.99523815,2.9702648765,0.015941176810552748,0.186539478,0.282171813,0.23841987125000003,0.02999518540464161,30,30,30,0
1657540043655,2.9024444469999997,2.9973703780000003,2.944441380125,0.03261910980430112,0.225770271,0.27855064199999996,0.25234076375000003,0.018384029069645542,30,30,30,0
1657540058655,2.895462779,2.969927787,2.9385510172499996,0.020040515122921414,0.19847474199999998,0.28649881299999996,0.24777560725000003,0.03305397492960408,30,30,30,0
1657540073655,2.930007476,2.980981246,2.949739155125,0.0185441427235792,0.201706324,0.27427978000000003,0.241564851625,0.025928684175253305,30,30,30,0
1657540088655,2.921259975,2.981208149,2.9543933908750004,0.016365387860044753,0.194168231,0.286661069,0.236292071125,0.02883503366076844,30,30,30,0
1657540103655,2.9461867539999997,2.9910139399999998,2.971034213875,0.014227503752025788,0.205087173,0.254779376,0.23321267887499997,0.01671605229049311,30,30,30,0
1657540118655,2.949675978,2.996815463,2.97658657775,0.014666696723336103,0.207764087,0.294651842,0.24476388862499995,0.027547062767933596,30,30,30,0
1657540133655,2.958224616,3.000375727,2.9762473787499997,0.016221615069751078,0.205969932,0.265452527,0.238410950125,0.017282421528052486,30,30,30,0
1657540148655,2.949799691,2.9968156720000003,2.977261751125,0.013664445137180728,0.218121257,0.286968416,0.24761157650000004,0.02153879332926985,30,30,30,0
1657540163655,2.948086117,3.0088936829999997,2.9733905404999996,0.021481339344123662,0.208355729,0.299464176,0.248234133125,0.02642517570014247,30,30,30,0
1657540178655,2.93289253,2.982103193,2.9546380645,0.016401699740547827,0.23096403599999998,0.27818989800000005,0.250194131375,0.014026307399824965,30,30,30,0
1657540193655,2.881966581,2.971532549,2.920538360875,0.032869269530231594,0.193616183,0.279206559,0.24252426975000002,0.02663805496690388,30,30,30,0
1657540208655,2.874487862,2.941727713,2.9124450076249997,0.018151762582365116,0.187693752,0.26326531999999997,0.232792724125,0.027887891161750267,30,30,30,0
1657540223655,2.904585165,2.959142581,2.927269404875,0.018961501297425215,0.180235904,0.314608017,0.2465893255,0.04277713128591415,30,30,30,0
1657540238655,2.898059907,2.949976288,2.9209994958750003,0.01632923250595569,0.19564709,0.306584926,0.2464191585,0.034828058823903045,30,30,30,0
