RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,1.680660024,0.066767004,15,50,15,20,1655416642898,1655416592898,2.5,3,4,0,1655416662925,1655416663428,1655416664590,0
1,1.681187708,0.176258037,15,37.5,15,60,1655416657898,1655416620398,2.5,3,4,0,1655416677928,1655416678428,1655416679591,1
1,1.6956040479999999,0.18037620899999998,15,28.125,15,60,1655416672898,1655416644773,2.5,3,4,0,1655416692926,1655416693427,1655416694605,2
1,1.743015029,0.18211717200000002,15,21.09375,15,60,1655416687898,1655416666804.25,2.5,3,4,0,1655416707933,1655416708437,1655416709659,3
1,1.688752336,0.146725645,15,15.8203125,15,40,1655416702898,1655416687077.6875,2.5,3,4,0,1655416722932,1655416723432,1655416724605,4
1,1.6528879179999998,0.120194887,15,15.8203125,15,40,1655416717898,1655416702077.6875,2.5,3,4,0,1655416737932,1655416738433,1655416739570,5
1,1.664846659,0.118244298,15,15.8203125,15,40,1655416732898,1655416717077.6875,2.5,3,4,0,1655416752935,1655416753436,1655416754582,6
1,1.640619514,0.12071803199999999,15,15.8203125,15,40,1655416747898,1655416732077.6875,2.5,3,5,0,1655416767930,1655416768436,1655416769558,7
1,1.668949034,0.124324402,15,15.8203125,15,40,1655416762898,1655416747077.6875,2.5,3,5,0,1655416782931,1655416783434,1655416784586,8
1,1.641896653,0.129825279,15,15.8203125,15,40,1655416777898,1655416762077.6875,2.5,3,5,0,1655416797933,1655416798437,1655416799561,9
1,1.65196444,0.12530027200000002,15,15.8203125,15,40,1655416792898,1655416777077.6875,2.5,3,5,0,1655416812938,1655416813439,1655416814571,10
1,1.701252805,0.154105369,15,15.8203125,15,40,1655416807898,1655416792077.6875,2.5,3,5,0,1655416827934,1655416828438,1655416829622,11
1,1.66557951,0.135414279,15,15.8203125,15,40,1655416822898,1655416807077.6875,2.5,3,5,0,1655416842942,1655416843443,1655416844594,12
1,1.6621143,0.12240200799999999,15,15.8203125,15,40,1655416837898,1655416822077.6875,2.5,3,5,0,1655416857948,1655416858449,1655416859590,13
1,1.6477857919999999,0.12775775,15,15.8203125,15,40,1655416852898,1655416837077.6875,2.5,3,6,0,1655416872942,1655416873450,1655416874576,14
1,1.667792881,0.120764705,15,15.8203125,15,40,1655416867898,1655416852077.6875,2.5,3,6,0,1655416887942,1655416888443,1655416889596,15
1,1.7176556029999999,0.136510148,15,15.8203125,15,40,1655416882898,1655416867077.6875,2.5,3,6,0,1655416902948,1655416903455,1655416904649,16
1,1.716262256,0.127204275,15,15.8203125,15,40,1655416897898,1655416882077.6875,2.5,3,6,0,1655416917945,1655416918446,1655416919648,17
1,1.7916356,0.169058218,15,15.8203125,15,40,1655416912898,1655416897077.6875,2.5,3,6,0,1655416932950,1655416933454,1655416934725,18
1,1.6684468959999998,0.12021920400000001,15,15.8203125,15,40,1655416927898,1655416912077.6875,2.5,3,6,0,1655416947948,1655416948450,1655416949601,19
1,1.714002863,0.120013247,15,15.8203125,15,40,1655416942898,1655416927077.6875,2.5,3,6,0,1655416962947,1655416963447,1655416964647,20
1,1.010278546,0.133178882,15,15.8203125,15,40,1655416957898,1655416942077.6875,2.5,3,6,0,1655416977950,1655416978453,1655416978945,21
1,1.7291399779999999,0.133812457,15,15.8203125,15,40,1655416972898,1655416957077.6875,2.5,3,7,0,1655416992953,1655416993456,1655416994664,22
1,1.6828139530000001,0.122751003,15,15.8203125,15,40,1655416987898,1655416972077.6875,2.5,3,7,0,1655417007955,1655417008455,1655417009618,23
1,1.691813547,0.134720554,15,15.8203125,15,40,1655417002898,1655416987077.6875,2.5,3,7,0,1655417022953,1655417023460,1655417024630,24
1,1.7149910529999999,0.123883236,15,15.8203125,15,40,1655417017898,1655417002077.6875,2.5,3,7,0,1655417037957,1655417038461,1655417039657,25
1,1.747691009,0.159097595,15,15.8203125,15,40,1655417032898,1655417017077.6875,2.5,3,7,0,1655417052956,1655417053458,1655417054690,26
1,1.704192134,0.120839447,15,15.8203125,15,40,1655417047898,1655417032077.6875,2.5,3,7,0,1655417067956,1655417068458,1655417069646,27
1,1.698026963,0.123219106,15,15.8203125,15,40,1655417062898,1655417047077.6875,2.5,3,7,0,1655417082957,1655417083460,1655417084640,28
1,1.686650931,0.124943056,15,15.8203125,15,40,1655417077898,1655417062077.6875,2.5,3,8,0,1655417097958,1655417098461,1655417099629,29
1,1.721506156,0.124360195,15,15.8203125,15,40,1655417092898,1655417077077.6875,2.5,3,8,0,1655417112958,1655417113462,1655417114665,30
1,1.7435190139999999,0.11910235500000001,15,15.8203125,15,40,1655417107898,1655417092077.6875,2.5,3,8,0,1655417127962,1655417128465,1655417129689,31
1,1.7263878689999999,0.115888135,15,15.8203125,15,40,1655417122898,1655417107077.6875,2.5,3,8,0,1655417142960,1655417143463,1655417144672,32
1,2.002617556,0.14741259099999998,15,15.8203125,15,40,1655417137898,1655417122077.6875,2.5,3,8,0,1655417157963,1655417158466,1655417159951,33
1,1.793651822,0.14860676900000003,15,15.8203125,15,40,1655417152898,1655417137077.6875,2.5,3,8,0,1655417172961,1655417173465,1655417174742,34
1,1.711453745,0.12576864100000001,15,15.8203125,15,40,1655417167898,1655417152077.6875,2.5,3,8,0,1655417187963,1655417188467,1655417189660,35
1,1.732828943,0.118742751,15,15.8203125,15,40,1655417182898,1655417167077.6875,2.5,3,8,0,1655417202965,1655417203468,1655417204683,36
1,1.713417148,0.12410822,15,15.8203125,15,40,1655417197898,1655417182077.6875,2.5,3,9,0,1655417217966,1655417218467,1655417219664,37
1,1.711762428,0.119940253,15,15.8203125,15,40,1655417212898,1655417197077.6875,2.5,3,9,0,1655417232970,1655417233474,1655417234665,38
1,1.708728279,0.120551285,15,15.8203125,15,40,1655417227898,1655417212077.6875,2.5,3,9,0,1655417247978,1655417248479,1655417249667,39
1,1.725119365,0.11855498299999999,15,15.8203125,15,40,1655417242898,1655417227077.6875,2.5,3,9,0,1655417262983,1655417263487,1655417264688,40
1,1.803014594,0.12510227399999999,15,15.8203125,15,40,1655417257898,1655417242077.6875,2.5,3,9,0,1655417277978,1655417278481,1655417279766,41
1,1.737504257,0.12330828599999999,15,15.8203125,15,40,1655417272898,1655417257077.6875,2.5,3,9,0,1655417292976,1655417293480,1655417294700,42
1,1.717845586,0.126180169,15,15.8203125,15,40,1655417287898,1655417272077.6875,2.5,3,9,0,1655417307978,1655417308485,1655417309682,43
1,1.724168345,0.128604868,15,15.8203125,15,40,1655417302898,1655417287077.6875,2.5,3,10,0,1655417322977,1655417323480,1655417324687,44
1,1.744964266,0.121415065,15,15.8203125,15,40,1655417317898,1655417302077.6875,2.5,3,10,0,1655417337976,1655417338479,1655417339708,45
1,1.746750182,0.131786977,15,15.8203125,15,40,1655417332898,1655417317077.6875,2.5,3,10,0,1655417352980,1655417353480,1655417354711,46
1,1.771177398,0.12050941899999999,15,15.8203125,15,40,1655417347898,1655417332077.6875,2.5,3,10,0,1655417367983,1655417368485,1655417369738,47
1,1.784724094,0.1216194,15,15.8203125,15,40,1655417362898,1655417347077.6875,2.5,3,10,0,1655417382983,1655417383487,1655417384753,48
1,1.777989141,0.146245498,15,15.8203125,15,40,1655417377898,1655417362077.6875,2.5,3,10,0,1655417397985,1655417398487,1655417399747,49
1,2.86479732,0.122423364,15,15.8203125,15,40,1655417392898,1655417377077.6875,2.5,3,10,0,1655417412984,1655417413487,1655417415835,50
1,1.710440515,0.129736173,15,15.8203125,15,40,1655417407898,1655417392077.6875,2.5,3,10,0,1655417427987,1655417428488,1655417429681,51
1,1.699747385,0.122621685,15,15.8203125,15,40,1655417422898,1655417407077.6875,2.5,3,11,0,1655417442988,1655417443489,1655417444670,52
1,1.734774608,0.117724298,15,15.8203125,15,40,1655417437898,1655417422077.6875,2.5,3,11,0,1655417457989,1655417458493,1655417459709,53
1,1.711885605,0.128327708,15,15.8203125,15,40,1655417452898,1655417437077.6875,2.5,3,11,0,1655417472991,1655417473494,1655417474689,54
1,1.716153912,0.117048015,15,15.8203125,15,40,1655417467898,1655417452077.6875,2.5,3,11,0,1655417487995,1655417488499,1655417489696,55
1,1.811612923,0.16228067699999998,15,15.8203125,15,40,1655417482898,1655417467077.6875,2.5,3,11,0,1655417502993,1655417503496,1655417504791,56
1,1.7030126,0.155647055,15,15.8203125,15,40,1655417497898,1655417482077.6875,2.5,3,11,0,1655417517997,1655417518501,1655417519686,57
1,1.7354040970000002,0.131567538,15,15.8203125,15,40,1655417512898,1655417497077.6875,2.5,3,11,0,1655417532998,1655417533502,1655417534719,58
1,2.8365775359999996,0.12039044199999999,15,15.8203125,15,40,1655417527898,1655417512077.6875,2.5,3,12,0,1655417548002,1655417548501,1655417550819,59
1,1.7138543830000001,0.120945148,15,15.8203125,15,40,1655417542898,1655417527077.6875,2.5,3,12,0,1655417563007,1655417563508,1655417564702,60
1,1.748284855,0.12367834600000001,15,15.8203125,15,40,1655417557898,1655417542077.6875,2.5,3,12,0,1655417578007,1655417578507,1655417579739,61
1,1.702451185,0.124453478,15,15.8203125,15,40,1655417572898,1655417557077.6875,2.5,3,12,0,1655417593008,1655417593511,1655417594696,62
1,1.7443705010000001,0.135165225,15,15.8203125,15,40,1655417587898,1655417572077.6875,2.5,3,12,0,1655417608007,1655417608507,1655417609738,63
1,1.813145365,0.145054019,15,15.8203125,15,40,1655417602898,1655417587077.6875,2.5,3,12,0,1655417623013,1655417623517,1655417624808,64
1,1.6542298880000001,0.118493539,15,15.8203125,15,40,1655417617898,1655417602077.6875,2.5,3,12,0,1655417638009,1655417638509,1655417639649,65
1,1.706961728,0.14860310100000002,15,15.8203125,15,40,1655417632898,1655417617077.6875,2.5,3,12,0,1655417653013,1655417653522,1655417654705,66
1,1.707880942,0.122571316,15,15.8203125,15,40,1655417647898,1655417632077.6875,2.5,3,13,0,1655417668016,1655417668518,1655417669706,67
1,1.7155924150000001,0.127473767,15,15.8203125,15,40,1655417662898,1655417647077.6875,2.5,3,13,0,1655417683019,1655417683522,1655417684719,68
1,1.7889758999999998,0.12862451100000002,15,15.8203125,15,40,1655417677898,1655417662077.6875,2.5,3,13,0,1655417698021,1655417698524,1655417699795,69
1,1.750087863,0.121954651,15,15.8203125,15,40,1655417692898,1655417677077.6875,2.5,3,13,0,1655417713020,1655417713522,1655417714757,70
1,1.753945101,0.14228612000000002,15,15.8203125,15,40,1655417707898,1655417692077.6875,2.5,3,13,0,1655417728036,1655417728536,1655417729774,71
1,1.7774490900000002,0.149252481,15,15.8203125,15,40,1655417722898,1655417707077.6875,2.5,3,13,0,1655417743036,1655417743536,1655417744799,72
1,1.733397062,0.123737208,15,15.8203125,15,40,1655417737898,1655417722077.6875,2.5,3,13,0,1655417758034,1655417758534,1655417759755,73
1,1.7107377,0.119337103,15,15.8203125,15,40,1655417752898,1655417737077.6875,2.5,3,13,0,1655417773034,1655417773535,1655417774732,74
1,1.676878149,0.117181255,15,15.8203125,15,40,1655417767898,1655417752077.6875,2.5,3,14,0,1655417788035,1655417788535,1655417789700,75
1,1.757526836,0.120543112,15,15.8203125,15,40,1655417782898,1655417767077.6875,2.5,3,14,0,1655417803036,1655417803535,1655417804780,76
1,1.725592396,0.145882233,15,15.8203125,15,40,1655417797898,1655417782077.6875,2.5,3,14,0,1655417818036,1655417818536,1655417819748,77
1,1.776061654,0.15136998,15,15.8203125,15,40,1655417812898,1655417797077.6875,2.5,3,14,0,1655417833036,1655417833536,1655417834799,78
1,1.8406816510000001,0.15962671,15,15.8203125,15,40,1655417827898,1655417812077.6875,2.5,3,14,0,1655417848036,1655417848536,1655417849864,79
1,1.775964778,0.16609289000000002,15,15.8203125,15,40,1655417842898,1655417827077.6875,2.5,3,14,0,1655417863038,1655417863537,1655417864800,80
