RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,2.6835826959999998,0.077997821,15,30,15,10,1657880984726,1657880954726,3,3.2,16,0,1657881004746,1657881005246,1657881007419,0,4
1,3.3494353379999997,0.12874512899999999,15,30,15,30,1657880999726,1657880969726,3,3.2,16,1,1657881019808,1657881020808,1657881023085,1,4
1,2.715675372,0.300289754,15,30,15,30,1657881014726,1657880984726,3,3.2,16,0,1657881034850,1657881035350,1657881037451,2,4
1,2.849697154,0.330366208,15,30,15,30,1657881029726,1657880999726,3,3.2,16,0,1657881049832,1657881050332,1657881052585,3,4
1,2.696492222,0.28835769499999997,15,30,15,30,1657881044726,1657881014726,3,3.2,16,0,1657881064844,1657881065351,1657881067432,4,4
1,2.8024220150000003,0.20437826,15,30,15,30,1657881059726,1657881029726,3,3.2,16,0,1657881079838,1657881080346,1657881082537,5,4
1,2.409792419,0.210945885,15,30,15,30,1657881074726,1657881044726,3,3.2,16,0,1657881094813,1657881095314,1657881097145,6,4
1,2.925380239,0.38207473700000005,15,30,15,30,1657881089726,1657881059726,3,3.2,16,0,1657881109848,1657881110358,1657881112661,7,4
1,2.6184811359999998,0.26978853500000005,15,30,15,30,1657881104726,1657881074726,3,3.2,16,0,1657881124850,1657881125350,1657881127354,8,4
1,2.760686825,0.31799233800000004,15,30,15,30,1657881119726,1657881089726,3,3.2,16,0,1657881139812,1657881140320,1657881142496,9,4
1,2.389125532,0.22078036599999998,15,30,15,30,1657881134726,1657881104726,3,3.2,16,0,1657881154816,1657881155316,1657881157124,10,4
1,2.6564647490000004,0.359821444,15,30,15,30,1657881149726,1657881119726,3,3.2,16,0,1657881169861,1657881170361,1657881172393,11,4
1,2.7961817,0.347976761,15,30,15,30,1657881164726,1657881134726,3,3.2,16,0,1657881184878,1657881185378,1657881187538,12,4
1,2.462261073,0.245368828,15,30,15,30,1657881179726,1657881149726,3,3.2,16,0,1657881199875,1657881200376,1657881202205,13,4
1,2.697859228,0.33460442999999995,15,30,15,30,1657881194726,1657881164726,3,3.2,16,0,1657881214870,1657881215370,1657881217442,14,4
1,2.761177369,0.340458332,15,30,15,30,1657881209726,1657881179726,3,3.2,16,0,1657881229880,1657881230380,1657881232506,15,4
1,2.724797782,0.31821976,15,30,15,30,1657881224726,1657881194726,3,3.2,16,0,1657881244769,1657881245269,1657881247470,16,4
1,2.636405574,0.264224083,15,30,15,30,1657881239726,1657881209726,3,3.2,16,0,1657881259864,1657881260366,1657881262382,17,4
1,2.775333545,0.287308663,15,30,15,30,1657881254726,1657881224726,3,3.2,16,0,1657881274881,1657881275381,1657881277523,18,4
1,2.7709127920000003,0.199836099,15,30,15,30,1657881269726,1657881239726,3,3.2,16,0,1657881289892,1657881290394,1657881292521,19,4
1,2.784789116,0.358107518,15,30,15,30,1657881284726,1657881254726,3,3.2,16,0,1657881304778,1657881305278,1657881307534,20,4
1,2.861640219,0.211992532,15,30,15,30,1657881299726,1657881269726,3,3.2,16,0,1657881319865,1657881320376,1657881322612,21,4
1,2.7113919390000003,0.294271206,15,30,15,30,1657881314726,1657881284726,3,3.2,16,0,1657881334908,1657881335413,1657881337462,22,4
1,2.8628225720000002,0.243090063,15,30,15,30,1657881329726,1657881299726,3,3.2,16,0,1657881349780,1657881350280,1657881352614,23,4
1,2.41989498,0.219766196,15,30,15,30,1657881344726,1657881314726,3,3.2,16,0,1657881364884,1657881365385,1657881367172,24,4
