RESPONSES,TOTAL_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,EXEC_TIME,FINAL_EXEC_TIME,ID
1,2.763495369,15,6000,16,1,1654628892611,1654622892611,2590,2600,11,0,1654628912651,1654628913153,1654628915382,0
1,1.29543387,15,6000,16,3,1654628907611,1654622907611,2590,2600,11,0,1654628927651,1654628928152,1654628928914,1
1,0.9647037719999999,15,6000,16,4,1654628922611,1654622922611,2590,2600,11,0,1654628942632,1654628943132,1654628943583,2
1,0.7893537,15,6000,16,5,1654628937611,1654622937611,2590,2600,11,0,1654628957642,1654628958143,1654628958408,3
1,0.992785478,15,6000,16,5,1654628952611,1654622952611,2590,2600,11,0,1654628972634,1654628973134,1654628973611,4
1,1.201200143,15,6000,16,6,1654628967611,1654622967611,2590,2600,11,0,1654628987630,1654628988131,1654628988820,5
1,1.186209032,15,6000,16,7,1654628982611,1654622982611,2590,2600,11,0,1654629002629,1654629003130,1654629003805,6
1,1.797134424,15,6000,16,8,1654628997611,1654622997611,2590,2600,12,0,1654629017633,1654629018133,1654629019417,7
1,1.786141087,15,6000,16,9,1654629012611,1654623012611,2590,2600,12,0,1654629032632,1654629033133,1654629034406,8
1,1.787294135,15,6000,16,10,1654629027611,1654623027611,2590,2600,12,0,1654629047632,1654629048133,1654629049408,9
1,1.78340264,15,6000,16,11,1654629042611,1654623042611,2590,2600,12,0,1654629062632,1654629063133,1654629064404,10
1,1.9080446979999999,15,6000,16,12,1654629057611,1654623057611,2590,2600,12,0,1654629077632,1654629078133,1654629079529,11
1,1.8220778009999998,15,6000,16,13,1654629072611,1654623072611,2590,2600,12,0,1654629092632,1654629093133,1654629094443,12
1,2.448872241,15,6000,16,14,1654629087611,1654623087611,2590,2600,12,0,1654629107634,1654629108134,1654629110070,13
1,2.660572043,15,6000,16,15,1654629102611,1654623102611,2590,2600,13,0,1654629122632,1654629123132,1654629125282,14
1,1.9757744689999999,15,6000,16,16,1654629117611,1654623117611,2590,2600,13,0,1654629137878,1654629138382,1654629139597,15
1,3.084632322,15,6000,16,17,1654629132611,1654623132611,2590,2600,13,0,1654629153026,1654629153529,1654629155707,16
1,2.065266866,15,6000,16,18,1654629147611,1654623147611,2590,2600,13,0,1654629167659,1654629168159,1654629169688,17
1,2.701954059,15,6000,16,19,1654629162611,1654623162611,2590,2600,13,0,1654629182692,1654629183193,1654629185325,18
1,1.5959255840000002,15,6000,16,20,1654629177611,1654623177611,2590,2600,13,0,1654629197740,1654629198241,1654629199218,19
1,1.220706944,15,6000,16,20,1654629192611,1654623192611,2590,2600,13,0,1654629212640,1654629213140,1654629213843,20
1,2.0255601160000003,15,6000,16,21,1654629207611,1654623207611,2590,2600,13,0,1654629227637,1654629228138,1654629229648,21
1,1.864302469,15,6000,16,22,1654629222611,1654623222611,2590,2600,14,0,1654629242634,1654629243135,1654629244487,22
1,2.653937581,15,6000,16,23,1654629237611,1654623237611,2590,2600,14,0,1654629257635,1654629258135,1654629260275,23
1,1.870716903,15,6000,16,24,1654629252611,1654623252611,2590,2600,14,0,1654629272635,1654629273137,1654629274493,24
1,1.861164705,15,6000,16,25,1654629267611,1654623267611,2590,2600,14,0,1654629287635,1654629288135,1654629289483,25
1,2.036510678,15,6000,16,26,1654629282611,1654623282611,2590,2600,14,0,1654629302635,1654629303136,1654629304659,26
1,2.848028378,15,6000,16,27,1654629297611,1654623297611,2590,2600,14,0,1654629317647,1654629318147,1654629320470,27
1,2.841644499,15,6000,16,28,1654629312611,1654623312611,2590,2600,14,0,1654629332673,1654629333173,1654629335464,28
1,2.977327625,15,6000,16,29,1654629327611,1654623327611,2590,2600,14,0,1654629347933,1654629348435,1654629350600,29
1,3.10821962,15,6000,16,30,1654629342611,1654623342611,2590,2600,15,0,1654629362791,1654629363291,1654629365730,30
1,3.2652356169999996,15,6000,16,31,1654629357611,1654623357611,2590,2600,15,0,1654629377935,1654629378435,1654629380888,31
1,3.856691934,15,6000,16,32,1654629372611,1654623372611,2590,2600,15,0,1654629392849,1654629393351,1654629396480,32
1,3.5380339469999997,15,6000,16,33,1654629387611,1654623387611,2590,2600,15,0,1654629407836,1654629408337,1654629411161,33
1,4.366772376,15,6000,16,34,1654629402611,1654623402611,2590,2600,15,0,1654629423232,1654629423731,1654629426990,34
1,3.422956957,15,6000,16,35,1654629417611,1654623417611,2590,2600,15,0,1654629437866,1654629438367,1654629441046,35
1,1.326098975,15,6000,16,35,1654629432611,1654623432611,2590,2600,15,0,1654629452645,1654629453145,1654629453949,36
1,1.3223127689999998,15,6000,16,36,1654629447611,1654623447611,2590,2600,16,0,1654629467636,1654629468137,1654629468945,37
